n,beta,gamma_over_eta,gamma,eta,delta,R,n_anom,anom_rate,strict_rate,has_flank_rate,gamma_bias,gamma_mae,gamma_rmse,gamma_std,gamma_medae,beta_bias,beta_mae,beta_rmse,eta_bias,eta_mae,eta_rmse,NE_mean_clean,NE_mean_capped,NE_median,NE_p90,hug_rate,hug_median,n_clean
10,0.8,0.05,5.0,100.0,0.03,300,2,0.006666666666666667,0.6066666666666667,0.9233333333333333,-2.998425124984626,10.817072827021997,20.51155924703438,20.32534913912442,5.500474847405883,0.1602211692619782,0.31660782239564017,0.5355291021441374,7.6751148065168735,38.30189572638262,52.336764403599076,0.6238859998041063,0.62770931606002,0.46289375707074515,1.1975268864581974,0.64,0.006900517351443995,298
10,0.8,0.05,5.0,100.0,0.05,300,0,0.0,0.6733333333333333,0.9233333333333333,-3.3481034307882283,10.419978329177386,20.202043516568967,19.95595733373311,5.352706931241411,0.16486129114960443,0.3165196509550216,0.529181964618522,9.212415341400758,39.09234810599527,53.98594990766389,0.6267411706537577,0.6133994836406793,0.4541308588227396,1.0902625105591672,0.61,0.011725512925403383,300
10,0.8,0.05,5.0,100.0,0.08,300,0,0.0,0.74,0.9233333333333333,-2.5199051201812557,9.428788400606999,16.6737421105848,16.509764643512856,5.584136017684502,0.1472752013237581,0.2933814422749697,0.46196948524536363,8.981337481148303,38.37375833857332,51.93121136462293,0.5980104152456659,0.5927985595341095,0.4432109238135956,1.1285438285641194,0.5933333333333334,0.013513520074777102,300
10,0.8,0.05,5.0,100.0,0.1,300,0,0.0,0.7633333333333333,0.9233333333333333,-2.090693831060989,8.990510078453926,15.29614950118979,15.177914409438682,5.52246781975087,0.13863073869530382,0.28210395896856727,0.4332647424322525,8.633403515539088,37.76364988817008,50.88794566973381,0.5818572770073673,0.5789829993595546,0.4432625967878223,1.0814988329920663,0.5966666666666667,0.013391147095622063,300
10,0.8,0.05,5.0,100.0,0.15,300,0,0.0,0.8,0.9233333333333333,-1.2877067531457795,8.14744479803132,13.101911390030141,13.060262692435494,5.396375483531947,0.12020233597808705,0.26051170546149066,0.3862779820647793,8.046935396344622,37.21720898937574,49.79431635158174,0.5572174156923324,0.5565293226168895,0.4402853008698263,0.9889152904738711,0.61,0.0131178213568732,300
10,0.8,0.05,5.0,100.0,0.2,300,0,0.0,0.83,0.9233333333333333,-0.7306177744783595,7.613582208472929,11.836165569794893,11.8333331020566,5.041970730160902,0.10862769048078894,0.24706032014102267,0.35724444188926385,7.491736042650029,36.61028044261486,48.679486465599936,0.5386606257624474,0.5386606257624474,0.4278219037553288,0.9183652363775962,0.6266666666666667,0.012907232923915952,300
10,0.8,0.05,5.0,100.0,0.3,300,0,0.0,0.87,0.9233333333333333,0.08612137572750195,6.948612607972323,10.437240348092088,10.454323449580357,4.80478285243508,0.08887353182195436,0.2251297695322672,0.31668634884082986,6.673152361532942,36.031141406021845,47.47400962015941,0.5129750258570488,0.5129750258570488,0.4118826125834717,0.8589686361650615,0.6333333333333333,0.01259957217007418,300
10,0.8,0.05,5.0,100.0,0.5,300,0,0.0,0.89,0.9233333333333333,1.1497498725616941,6.261380289548503,9.350865387272808,9.295416861921652,4.3965413402073255,0.06437150235757473,0.20263013853881373,0.2783382054764658,5.232110678406285,35.1052882318749,46.00853678774989,0.4847726376624949,0.4847726376624949,0.4110226848195383,0.835292528808843,0.68,0.0115788107725417,300
10,0.8,0.05,5.0,100.0,0.7,300,0,0.0,0.9,0.9233333333333333,1.9044249419547608,5.934999424954782,8.959201900185352,8.769081306038762,4.000127921423054,0.049166795967961814,0.18983210267480055,0.266695507459922,4.094312040496733,34.46566524951998,45.004918876982536,0.4693892498338234,0.4693892498338234,0.40448088432226426,0.7843262639700399,0.73,0.010686314563731213,300
10,0.8,0.05,5.0,100.0,1.0,300,0,0.0,0.91,0.9233333333333333,2.6774616219826894,5.662215662616582,8.820194333666675,8.418030538092411,3.5651026558123453,0.032394120568070534,0.17805704743657022,0.2573222138905766,2.8122171093671176,33.81426926510955,43.84162670726656,0.45481473254318755,0.45481473254318755,0.39553028382288447,0.7611092688006823,0.7966666666666666,0.009409873663773261,300
10,0.8,0.1,10.0,100.0,0.0,300,16,0.05333333333333334,1.0,0.8933333333333333,-4.729561048772237,11.00365498215269,21.722954457450054,21.239265653091493,4.12561667664923,0.18661624061067505,0.3331734380845242,0.5485716418841593,10.503889555946614,41.62546685362417,55.88814339255151,0.6696248555502613,0.7856805185978075,0.4971499491954013,2.0054737426566533,0.59,0.014429424333833164,284
10,0.8,0.1,10.0,100.0,0.01,300,8,0.02666666666666667,0.5933333333333334,0.8933333333333333,-5.1200681697849095,12.91616991571957,26.504347084048273,26.0497457201267,4.519454867004918,0.2095239963732355,0.3751151591950027,0.6602188159388362,7.92159201140659,41.06816741075728,55.659788124877366,0.7133206244007176,0.7504626092628799,0.4826854208753844,1.783633741235518,0.66,0.006080452995751362,292
10,0.8,0.1,10.0,100.0,0.03,300,1,0.0033333333333333335,0.6566666666666666,0.8933333333333333,-5.667160164437268,12.826704669725602,24.587501208698907,23.965588087990085,4.9363541551536745,0.2270421527449369,0.3851756142676244,0.6487825685583924,9.71521515626572,41.58012681897983,55.9881647795682,0.7243166019524377,0.7131412952533337,0.49347114011230697,1.5300583671909485,0.62,0.010200054174173407,299
10,0.8,0.1,10.0,100.0,0.05,300,0,0.0,0.69,0.8933333333333333,-4.819255930345776,11.696831956608749,22.02384492611976,21.526009412142255,4.652212422744805,0.20685148655228025,0.36275598606349513,0.5863343556470492,9.377759488508554,41.208132670438886,55.49513140451558,0.6947969321798204,0.6843259315180356,0.4966306986775446,1.5267567007577882,0.6133333333333333,0.011348582363292966,300
10,0.8,0.1,10.0,100.0,0.08,300,0,0.0,0.7233333333333334,0.8933333333333333,-3.5027385031755958,10.216082333797312,18.09718823114445,17.78463820376,4.4467311648457155,0.17766128753844568,0.3316578582988632,0.5067295216850011,8.229687003590637,40.06070347302904,53.02789552158489,0.6532962785154043,0.6503040340509003,0.492336093199991,1.4837195453178842,0.6066666666666667,0.011671993401486912,300
10,0.8,0.1,10.0,100.0,0.1,300,0,0.0,0.7366666666666667,0.8933333333333333,-2.9574595186240398,9.661871299613722,16.778058320420918,16.542941210037032,4.360400908138153,0.16623717883750472,0.31917148290957814,0.47834604970475914,7.690268998690087,39.58214849987464,52.144485673053055,0.6372045075808014,0.6356614124362883,0.4888823565633867,1.40166853076983,0.6066666666666667,0.012401706067753523,300
10,0.8,0.1,10.0,100.0,0.15,300,0,0.0,0.7833333333333333,0.8933333333333333,-2.031733491746503,8.625168175000768,14.603382327500308,14.485519274451256,4.195526239611269,0.14586529901633155,0.2969591178710188,0.4299529318749242,6.958617436169641,38.63518666582448,50.62898274370319,0.6077190472918272,0.6077190472918272,0.4797190346511656,1.3037193848187334,0.6066666666666667,0.012576620435822302,300
10,0.8,0.1,10.0,100.0,0.2,300,0,0.0,0.7933333333333333,0.8933333333333333,-1.3163864510866072,7.987792581850403,13.410822880570372,13.368358428355695,4.0820420266539195,0.12894588733563264,0.2800877942277444,0.3954196218484028,6.15171730590109,37.959687683779535,49.65837320038814,0.5861739958009446,0.5861739958009446,0.47464932124608294,1.1143986348350516,0.6166666666666667,0.012265536123742277,300
10,0.8,0.1,10.0,100.0,0.3,300,0,0.0,0.8266666666666667,0.8933333333333333,-0.3885442273789913,7.153059891319969,12.087508120261399,12.101447684511093,3.6506387219384453,0.10772998836052806,0.2573432430298116,0.3550884242533113,5.201695362307384,36.988485704672556,48.343716096004435,0.557322508319231,0.557322508319231,0.4639781558354547,1.0412497943850632,0.6233333333333333,0.012207224527371358,300
10,0.8,0.1,10.0,100.0,0.5,300,0,0.0,0.8566666666666667,0.8933333333333333,0.8477874562500741,6.324317162531324,10.954858224551977,10.940253148147178,3.386408307787339,0.07973363642664408,0.2305237977911234,0.3095803573788841,3.55051739029303,35.90435156744896,46.67558880496376,0.5228119608214052,0.5228119608214052,0.4550744296848811,0.9089691850861682,0.6466666666666666,0.011191171699957878,300
10,0.8,0.1,10.0,100.0,0.7,300,0,0.0,0.87,0.8933333333333333,1.710206989207211,5.872754733828765,10.488763699757708,10.36568928652138,3.244063909341216,0.06111210824385161,0.215555201921892,0.2847298199040529,2.2622533270294056,35.2313437419244,45.60077976707063,0.5029724409633108,0.5029724409633108,0.4457138379898012,0.822438297162266,0.6733333333333333,0.010308036862868514,300
10,0.8,0.1,10.0,100.0,1.0,300,0,0.0,0.8833333333333333,0.8933333333333333,2.731287113029466,5.629396601298907,10.383572801284592,10.034655076323196,3.1710131327781914,0.047837029208469405,0.2079777283647672,0.2874929152476614,0.6007556465498084,34.48548815059968,44.43182010727049,0.49185910778959185,0.49185910778959185,0.43922785864043246,0.7958315059489084,0.7533333333333333,0.00893411982700153,300
10,0.8,0.2,20.0,100.0,0.0,300,17,0.056666666666666664,1.0,0.9166666666666666,-3.4248988283574238,9.560244091756635,16.454612519839607,16.12274378715297,4.443431545982561,0.15119534216581346,0.2974014650500728,0.45688320309427677,11.586612065717183,38.76038309265892,52.879074368456905,0.6112857449545213,0.7447072171942815,0.4978963242345842,1.6607623424079736,0.57,0.013070493433374632,283
10,0.8,0.2,20.0,100.0,0.01,300,10,0.03333333333333333,0.5066666666666667,0.9166666666666666,-3.5378014615710307,11.704602468764941,25.000984795853835,24.79219017408534,4.311930838964724,0.1602548642646272,0.33094948193689055,0.5704421687625483,7.967887461021005,39.112786818662364,55.45863284574789,0.6486665451129272,0.7064231010131897,0.4881716017937706,1.4765430340138803,0.69,0.00160457392559846,290
10,0.8,0.2,20.0,100.0,0.03,300,0,0.0,0.6266666666666667,0.9166666666666666,-6.850524875173202,13.856483841824211,29.727011216065875,28.975231692144433,4.91691165384728,0.2093983111684082,0.36832301015464614,0.6105753988029208,15.228098135318584,43.907109925513296,66.35670118362142,0.722066880869683,0.691275012403712,0.4964506834848327,1.4388502406169108,0.63,0.007439070783673184,300
10,0.8,0.2,20.0,100.0,0.05,300,0,0.0,0.67,0.9166666666666666,-5.185214915750648,11.836385722536662,23.165268746230346,22.61521720420119,4.798024589790558,0.18121833558927128,0.3378544550735109,0.5237684247418329,13.985830538887598,42.33001843499407,61.56734535773015,0.6777372039523235,0.6664208794923927,0.4964464179903799,1.403191752517274,0.61,0.00919377700167301,300
10,0.8,0.2,20.0,100.0,0.08,300,0,0.0,0.7233333333333334,0.9166666666666666,-4.039916183921059,10.417779319535065,18.833538922558407,18.425877875768208,4.5715327334062,0.16028459682203475,0.3148112387620741,0.46348059818982024,13.263854255938918,41.16451569551942,58.544597242384114,0.6441485796004129,0.6411464002541667,0.48579695489044106,1.3475426586717705,0.6,0.010773405217764109,300
10,0.8,0.2,20.0,100.0,0.1,300,0,0.0,0.74,0.9166666666666666,-3.4002319278933104,9.764627654574646,17.059150141551996,16.744779840143153,4.606971560200264,0.14909220906434567,0.3014444066980658,0.43624322009571276,12.688144127594624,40.71985629420114,57.21778988119107,0.6275215264749114,0.6270023976974896,0.48694556434770886,1.2803562206466648,0.6066666666666667,0.011160993526201271,300
10,0.8,0.2,20.0,100.0,0.15,300,0,0.0,0.7833333333333333,0.9166666666666666,-2.4045604952923485,8.751089053060019,14.405397024386557,14.227025212931284,4.351115794912243,0.12948443472744978,0.28090534633473185,0.3922841129064332,11.74447062021776,39.5893878297995,54.84100023604344,0.5973749226812369,0.5973749226812369,0.48082121494250235,1.183922509886306,0.6133333333333333,0.012481891043420802,300
10,0.8,0.2,20.0,100.0,0.2,300,0,0.0,0.81,0.9166666666666666,-1.7485674059670346,8.18481555091606,13.016763919269184,12.920336888324693,4.3487486561496755,0.11552301172467115,0.2658602667090434,0.3648962306714866,11.157245553292569,39.11259253873379,53.70066520788543,0.5790613182954661,0.5790613182954661,0.47001071655126925,1.096953759255902,0.6133333333333333,0.01226331267520821,300
10,0.8,0.2,20.0,100.0,0.3,300,0,0.0,0.84,0.9166666666666666,-0.7832968109681046,7.388061484892784,11.37091160924057,11.362854327117232,4.157263456042078,0.09499176354865803,0.2447241139802994,0.32732758820637664,10.070816219342245,38.24789776132836,51.93543241872399,0.5510113348950111,0.5510113348950111,0.45527166390818713,1.066464699746223,0.6366666666666667,0.011864405984217207,300
10,0.8,0.2,20.0,100.0,0.5,300,0,0.0,0.8633333333333333,0.9166666666666666,0.441121048853727,6.50971926851257,9.825279466958378,9.831772032297927,3.854885564592129,0.06917702857762723,0.22055653666194994,0.2866391943121689,8.435884572853126,37.192135380380485,49.7943859820935,0.5186089839527503,0.5186089839527503,0.43602386724631365,0.972707785888803,0.6733333333333333,0.010261866928146696,300
10,0.8,0.2,20.0,100.0,0.7,300,0,0.0,0.88,0.9166666666666666,1.2543411169757344,5.98507534535599,9.164614896652743,9.093538146376918,3.657754554462583,0.05112189086589578,0.205578269988553,0.26473119086281205,7.299385945488205,36.584352628188405,48.66403600694289,0.5008041316055826,0.5008041316055826,0.41683198389115317,0.9088076231608733,0.7033333333333334,0.009179649512655607,300
10,0.8,0.2,20.0,100.0,1.0,300,0,0.0,0.9,0.9166666666666666,2.16687271171799,5.569486606515275,8.762391201801838,8.504425105744868,3.1558298248334165,0.03419017888080711,0.19280605205329496,0.2510771979650779,5.786970797528317,35.85054172504715,47.32129215252495,0.48452114462946705,0.48452114462946705,0.41134693043863113,0.8448733723022621,0.7466666666666667,0.008295925816582164,300
10,0.8,0.5,50.0,100.0,0.0,300,10,0.03333333333333333,1.0,0.9133333333333333,-2.2506775134179757,9.890620578312209,17.8916451880494,17.780200809332783,4.5476795090319015,0.13355636278887253,0.29523922217651855,0.47001698302887507,8.431226641843223,36.85421899183782,49.94689535642789,0.5960778306230158,0.6729318254970117,0.45322819925172564,1.3948444596662857,0.6066666666666667,0.010602461613901127,290
10,0.8,0.5,50.0,100.0,0.01,300,5,0.016666666666666666,0.4866666666666667,0.9133333333333333,-1.7505257770165499,11.423905540132811,23.352182153041927,23.32604751822344,4.67911935997423,0.13699192687767592,0.3236345776309011,0.5888170355711773,4.078349708122938,36.96755400084285,50.376675453577846,0.6284561272612516,0.6446476882777462,0.4503802442553145,1.3076296390246884,0.7133333333333334,0.0010000000000000143,295
10,0.8,0.5,50.0,100.0,0.03,300,0,0.0,0.5633333333333334,0.9133333333333333,-3.602987645746092,12.453583491601867,26.38307867627174,26.179570026112337,4.870039686786914,0.15244027828385,0.33348795176706936,0.548051095695526,8.350090449042595,39.08739726632735,58.272765930534305,0.6518279107449074,0.6330930869764319,0.45209006684793746,1.2285765903306456,0.66,0.002880672060189213,300
10,0.8,0.5,50.0,100.0,0.05,300,0,0.0,0.6233333333333333,0.9133333333333333,-2.6629328500296716,10.97114365205926,21.32043001001181,21.188819647198773,4.6698872708068215,0.13555879091948342,0.31336425764256487,0.48136758708366995,8.042004479614626,38.01196822905097,54.59168524973865,0.6200286811156608,0.6148058446469079,0.44940049463293236,1.2228894461399715,0.6366666666666667,0.006862020166263458,300
10,0.8,0.5,50.0,100.0,0.08,300,0,0.0,0.6766666666666666,0.9133333333333333,-1.9145369101508323,10.043528448560377,18.196923375073847,18.12616234274548,4.684291715598182,0.12032638557411819,0.2951616145718529,0.43525357155459404,7.875533879940722,37.59554519034568,52.77781028616172,0.5982761307402406,0.5979179509263816,0.44773277838673686,1.216048607713706,0.6333333333333333,0.008972921833515167,300
10,0.8,0.5,50.0,100.0,0.1,300,0,0.0,0.6933333333333334,0.9133333333333333,-1.4892428154211546,9.564031710632298,16.811767453989713,16.7736559085631,4.723834553959353,0.1124052034913372,0.2852879162850431,0.4139124195438897,7.574927310288476,37.281936493990656,51.761460895394634,0.5861317071348535,0.5861317071348535,0.4470544716543034,1.1820574729838116,0.6333333333333333,0.009294158075859796,300
10,0.8,0.5,50.0,100.0,0.15,300,0,0.0,0.7533333333333333,0.9133333333333333,-0.8386329774271661,8.860846378966531,15.030326376574967,15.031986154242603,4.686453258903821,0.09812306698984044,0.26739138090381387,0.37724920661609057,7.238837802232361,36.827556662507,50.33545498126266,0.5644088497142971,0.5644088497142971,0.44682018872693585,1.0915039333279037,0.6333333333333333,0.009857999050385032,300
10,0.8,0.5,50.0,100.0,0.2,300,0,0.0,0.7766666666666666,0.9133333333333333,-0.2807018567832469,8.342412521182625,13.882600317121163,13.902953105342844,4.550044020146629,0.0853598307610452,0.2538327738915929,0.3523421205766949,6.646478558000145,36.32122900953844,49.19729874331068,0.5464709562084764,0.5464709562084764,0.4441988025619658,1.0392668348907486,0.6466666666666666,0.009698496705294133,300
10,0.8,0.5,50.0,100.0,0.3,300,0,0.0,0.8233333333333334,0.9133333333333333,0.4710604822503503,7.647347159281991,12.504733011411174,12.516735941831248,4.259877691407443,0.06876735105063934,0.23546409650003938,0.3190091156343209,5.914642810362201,35.850931325165405,47.76698816325873,0.5238715502320292,0.5238715502320292,0.4306719609982491,0.9429316474279447,0.6633333333333333,0.009539874146673625,300
10,0.8,0.5,50.0,100.0,0.5,300,0,0.0,0.8733333333333333,0.9133333333333333,1.4696833598627634,6.862715217004813,11.3119361612527,11.234797109500365,3.8394681699525215,0.04533485283379898,0.21171885738275273,0.2799472595733412,4.7078487832955425,35.14787204244416,46.183932499544895,0.49554458913268284,0.49554458913268284,0.4154663720099854,0.8872232614053303,0.7033333333333334,0.009043782068309775,300
10,0.8,0.5,50.0,100.0,0.7,300,0,0.0,0.8866666666666667,0.9133333333333333,2.175067292085793,6.4159763302363,10.77161644992614,10.567356969948495,3.4717766773686236,0.02985375914020649,0.20025094008400032,0.2616474376184791,3.672217291855439,34.726086203003355,45.07521683908761,0.480561866737055,0.480561866737055,0.4134239826293833,0.8492046895221292,0.7333333333333333,0.008536027808938473,300
10,0.8,0.5,50.0,100.0,1.0,300,0,0.0,0.9,0.9133333333333333,2.946160870859633,6.05969343952407,10.446972651353175,10.039689149996894,3.285229933677037,0.01463601519448285,0.1894738240536279,0.2515057358731069,2.3654003987080032,34.24150045528187,43.91273851704388,0.4674347210563817,0.4674347210563817,0.40373926224123824,0.7944090277947038,0.79,0.007812115708530194,300
10,1.2,0.0,0.0,100.0,0.0,300,33,0.11,1.0,0.9933333333333333,-10.84019279607923,21.67411061304394,38.261047638633954,36.76220386641183,10.249701680712796,0.3219752730428642,0.5956521982896098,1.008116333205397,13.273188786291913,36.34755457216077,54.028919308817116,0.7007909418596947,0.9260276251408711,0.4846732843222362,6.390763768254495,0.19666666666666666,0.05963338871986906,267
10,1.2,0.0,0.0,100.0,0.01,300,8,0.02666666666666667,0.7333333333333333,0.9933333333333333,-16.68658139508277,29.72581562168718,51.412069704159464,48.712269829047706,14.240189978483837,0.4719123932541466,0.7762388105845325,1.2666772374595114,16.8078904803028,44.15714804122553,65.41157720926714,0.8878693717672493,0.8872778261234305,0.512459091302437,2.7429963193938756,0.3566666666666667,0.047122152101289186,292
10,1.2,0.0,0.0,100.0,0.03,300,1,0.0033333333333333335,0.8466666666666667,0.9933333333333333,-11.5364789954428,22.861542496845185,35.69180441398368,33.83256998033931,12.94325329023979,0.3675193343527947,0.6414577653107468,0.9872274678891184,12.957531204627124,37.34206295897182,51.566677268656335,0.7415879938964188,0.7363988809686656,0.5027932606990972,1.6971952451977146,0.25333333333333335,0.05631830809328855,299
10,1.2,0.0,0.0,100.0,0.05,300,0,0.0,0.8933333333333333,0.9933333333333333,-8.589821118975145,19.59915964751089,29.5780080445491,28.350532776707457,11.58829242385911,0.2971241616266574,0.5655753243767427,0.8417304058806565,10.481147715526165,34.06999953648073,46.3163114422148,0.6632419924485766,0.6585071669762245,0.4865807190640269,1.439440678207065,0.22666666666666666,0.05386397602655188,300
10,1.2,0.0,0.0,100.0,0.08,300,0,0.0,0.92,0.9933333333333333,-5.546841920938989,16.649647707557246,23.905974737854212,23.29241568190599,10.979777487182343,0.221869201040725,0.49100357231821884,0.6983607697813828,7.405664909219277,31.0769013843451,41.20054466080548,0.5881513639814244,0.5876402825586436,0.4664097861962874,1.1425720069498801,0.21666666666666667,0.051453153586800145,300
10,1.2,0.0,0.0,100.0,0.1,300,0,0.0,0.92,0.9933333333333333,-4.140675186755945,15.40155226051755,21.64533571776917,21.28109451945248,10.470606845731066,0.18650122618008014,0.45851530805901036,0.6382443793034835,5.87155135124812,29.997367742992544,39.27081528740662,0.5565344695573928,0.5565344695573928,0.45736506827004225,1.103247659140905,0.22,0.0496049171390332,300
10,1.2,0.0,0.0,100.0,0.15,300,0,0.0,0.9533333333333334,0.9933333333333333,-1.9240873337322122,13.444002343547043,18.413822784724765,18.343619747226995,9.56490020401004,0.13063543611030914,0.4053110653596948,0.5496695796981605,3.6217625258337707,27.919216118246215,36.017934267523884,0.5038978881968139,0.5038978881968139,0.4202806992965391,0.932336111628832,0.22666666666666666,0.047656574364989046,300
10,1.2,0.0,0.0,100.0,0.2,300,0,0.0,0.97,0.9933333333333333,-0.34001560741642745,12.163520276789962,16.56975356273254,16.59394425091301,8.256646015352604,0.09001833796614188,0.37072779756977287,0.4946174265116994,1.9549923921581285,26.586128549387126,33.97353430726372,0.46991867082486855,0.46991867082486855,0.3988797686003399,0.8565197802413392,0.23333333333333334,0.04564998854791129,300
10,1.2,0.0,0.0,100.0,0.3,300,0,0.0,0.98,0.9933333333333333,1.8400006794151882,10.802902704341255,14.80254233428329,14.712279256721573,7.402150171458599,0.03698939537784143,0.3301605515023535,0.4377849155162295,-0.6179219510636382,25.34604469280067,31.89804096176998,0.43260806741996305,0.43260806741996305,0.38638077483271144,0.7350985897495935,0.26666666666666666,0.04165628077453558,300
10,1.2,0.0,0.0,100.0,0.5,300,0,0.0,0.99,0.9933333333333333,4.487608323629382,9.634863730541129,13.743427732330037,13.011822924563823,6.714556036183948,-0.0240076708463838,0.297516167455183,0.39963388721371895,-3.944146133156036,23.805250571465294,29.690144359714424,0.40135390199917026,0.40135390199917026,0.37298892996115707,0.6796547548227511,0.31,0.03450112025536149,300
