n,beta,gamma_over_eta,gamma,eta,delta,R,n_anom,anom_rate,strict_rate,has_flank_rate,gamma_bias,gamma_mae,gamma_rmse,gamma_std,gamma_medae,beta_bias,beta_mae,beta_rmse,eta_bias,eta_mae,eta_rmse,NE_mean_clean,NE_mean_capped,NE_median,NE_p90,hug_rate,hug_median,n_clean
20,0.8,0.0,0.0,100.0,0.0,300,1,0.0033333333333333335,1.0,0.84,-0.792601255246113,3.08440072996361,4.9539624951882715,4.89834404579833,1.6464533488438764,0.07480298270355824,0.15978499890428352,0.23076902001571425,4.678720902011501,25.489603319858055,33.17607891495351,0.36512669411091586,0.3739096051305461,0.30441226382492004,0.6441126813238798,0.9033333333333333,0.0032869308578651153,299
20,0.8,0.0,0.0,100.0,0.01,300,1,0.0033333333333333335,0.41,0.84,0.1348604851659465,2.777131407188223,4.6393264740784845,4.645140230219851,1.496272997811229,0.04851989001444875,0.15045412566910576,0.21351023173430583,2.1637229080529816,24.850063788575493,32.151890972521336,0.3493895848695913,0.35822495292002593,0.29586055939070666,0.6198536461615968,0.9166666666666666,0.0010000000000000002,299
20,0.8,0.0,0.0,100.0,0.03,300,0,0.0,0.4766666666666667,0.84,-0.41571240356739014,3.1525178682253996,7.361366070372727,7.361898676743919,1.5030885297318628,0.06156705711519557,0.1602950638850921,0.25578267641019786,3.2340666364896125,25.358576336914602,33.570819660811985,0.362758312299009,0.36127475471335857,0.29974910928875714,0.6399346497703514,0.91,0.0010000000000000005,300
20,0.8,0.0,0.0,100.0,0.05,300,0,0.0,0.5,0.84,-0.3322882843270803,3.0263337217128288,5.916581763463375,5.917113460027827,1.5312662007191107,0.060464914374219865,0.15891224299868664,0.23935512541842807,3.2487434108069793,25.241547509971088,33.03387689071823,0.36018139806275096,0.36018139806275096,0.3003948185712111,0.6356170785282065,0.9133333333333333,0.0010175549736129404,300
20,0.8,0.0,0.0,100.0,0.08,300,0,0.0,0.5466666666666666,0.84,-0.3039040086869667,2.9818057362981554,5.218740216235595,5.218588956834346,1.5719058287468919,0.059384762460318236,0.15661496671545397,0.22803148809954746,3.3774791190422504,25.309160092581575,32.880976112178594,0.358245937722947,0.358245937722947,0.3004467944551262,0.6320907640651807,0.9133333333333333,0.001724721911433717,300
20,0.8,0.0,0.0,100.0,0.1,300,0,0.0,0.57,0.84,-0.3152102918748344,2.948099714333908,4.8671466433427515,4.8650441348954265,1.6095758663203088,0.060107143858516565,0.1569514874714102,0.2234687743101361,3.515406806971737,25.10856118139634,32.65475770192681,0.3576912807384834,0.3576912807384834,0.3039658237247595,0.6290987417803976,0.9133333333333333,0.0019268559943021071,300
20,0.8,0.0,0.0,100.0,0.15,300,0,0.0,0.6366666666666667,0.84,-0.36658416738337396,2.910340182628958,4.588628469194439,4.581604260721902,1.641643185014717,0.06020967191717049,0.15561508445404157,0.21740504523163665,3.8803166323160774,25.29857314729731,32.90380383804282,0.357827062950242,0.357827062950242,0.30571554980055765,0.6118509689605055,0.9133333333333333,0.002641923677321754,300
20,0.8,0.0,0.0,100.0,0.2,300,0,0.0,0.6633333333333333,0.84,-0.2976904983504454,2.7982591250508864,4.3480305867672655,4.345075675529231,1.6095758663203088,0.05850198913753734,0.15292062415335764,0.2117391476836692,3.8463763922681125,25.10177334750778,32.658816935716395,0.35393190345814013,0.35393190345814013,0.3039658237247595,0.6035667013195649,0.9166666666666666,0.0027470563490141426,300
20,0.8,0.0,0.0,100.0,0.3,300,0,0.0,0.73,0.84,-0.21822002816118072,2.6777115625409524,4.1209521850459225,4.122046151974461,1.5318567520910822,0.055551537201806424,0.14785062063433874,0.20147267502676075,3.889506390659228,25.168051667757336,32.76887009135493,0.34976944841215096,0.34976944841215096,0.3020354068642105,0.5960176025587479,0.9266666666666666,0.003167924794681816,300
20,0.8,0.0,0.0,100.0,0.5,300,0,0.0,0.7866666666666666,0.84,-0.023084433909492705,2.472481331061564,3.8236073040977803,3.829926157613252,1.3825699818877322,0.04942921643457004,0.14049771983058731,0.18767908378186332,3.7380945538039994,25.020434676228184,32.52497442741399,0.3408847372338963,0.3408847372338963,0.29874425332478716,0.583645088300708,0.9433333333333334,0.0031898169604352477,300
