n,beta,gamma_over_eta,gamma,eta,delta,R,n_anom,anom_rate,strict_rate,has_flank_rate,gamma_bias,gamma_mae,gamma_rmse,gamma_std,gamma_medae,beta_bias,beta_mae,beta_rmse,eta_bias,eta_mae,eta_rmse,NE_mean_clean,NE_mean_capped,NE_median,NE_p90,hug_rate,hug_median,n_clean
50,0.8,0.1,10.0,100.0,0.01,300,0,0.0,0.19,0.42,0.1564570514074019,0.8560856525664635,1.2599765227715747,1.2523137231558492,0.5278985586577241,0.055029918432934144,0.06715818417777958,0.09788642434299737,2.60141451134431,15.675258441564752,19.892814426977957,0.19657630586250063,0.19657630586250063,0.17350517131086204,0.3683375160717264,1.0,0.0010000000000000005,300
50,0.8,0.1,10.0,100.0,0.03,300,0,0.0,0.20333333333333334,0.42,0.13644212478699536,0.8702817347822982,1.2956707139171804,1.2906194147509324,0.5318372901496051,0.05546408374668449,0.06759234949152992,0.09989461564228856,2.658271649335101,15.716531365685418,19.91222447243313,0.19724590393564112,0.19724590393564112,0.17350517131086204,0.3683375160717264,1.0,0.0010000000000000005,300
50,0.8,0.1,10.0,100.0,0.05,300,0,0.0,0.22333333333333333,0.42,0.11309446707551743,0.8780051413362899,1.3050975564934624,1.3023605813142975,0.5318372901496051,0.05682448377197017,0.06876513255246791,0.10170738499094178,2.696522246982638,15.747298560543037,19.939699600524246,0.19854175718931003,0.19854175718931003,0.17536168028909405,0.3715887636616127,1.0,0.0010000000000000005,300
50,0.8,0.1,10.0,100.0,0.08,300,0,0.0,0.24666666666666667,0.42,0.09863318483720886,0.8821541251733549,1.303327008790074,1.301760881010146,0.5486885791123806,0.05744638663851293,0.0693870354190107,0.10286752887598533,2.743253451847322,15.747011096597276,19.974739671411,0.19927232210300455,0.19927232210300455,0.17425106759328907,0.3778539524134229,1.0,0.0010000000000000005,300
50,0.8,0.1,10.0,100.0,0.1,300,0,0.0,0.24666666666666667,0.42,0.10053387502586517,0.8806166642367002,1.3005025552673812,1.2987773397147258,0.5486885791123806,0.05719420459427565,0.0691348533747734,0.10225937917232589,2.748953679073655,15.75369716927955,19.98036170680195,0.19900811055170764,0.19900811055170764,0.17350517131086204,0.37768777707922513,1.0,0.0010000000000000005,300
50,0.8,0.1,10.0,100.0,0.15,300,0,0.0,0.27,0.42,0.08924720010120207,0.8830725653406898,1.2968980567543005,1.2959853782183255,0.5539563309832989,0.05737104780249535,0.06931271306995802,0.10212261391645257,2.7955541083461237,15.79005236755315,20.027533486388176,0.19933503296483077,0.19933503296483077,0.17350517131086204,0.377272373916163,1.0,0.0010000000000000007,300
50,0.8,0.1,10.0,100.0,0.2,300,0,0.0,0.2866666666666667,0.42,0.07884427521296561,0.8880938954998321,1.30541496639781,1.3052089421636233,0.5539563309832989,0.057743913483868106,0.06969894679095447,0.10297781624457278,2.8122585969600946,15.805041715975033,20.05846021115613,0.1996804422880746,0.1996804422880746,0.1720799585109439,0.37685702097262047,1.0,0.0010000000000000007,300
50,0.8,0.1,10.0,100.0,0.3,300,0,0.0,0.33,0.42,0.06204011845322533,0.8906561972511168,1.2992905919890978,1.299976999848127,0.5624608566718026,0.05861954351433013,0.07059641429029595,0.10316809309463458,2.857914483673403,15.822557024803054,20.104235243072846,0.20061827564280335,0.20061827564280335,0.17386727856463008,0.38465053507839025,1.0,0.0010000000000000007,300
50,0.8,0.1,10.0,100.0,0.5,300,0,0.0,0.36333333333333334,0.42,0.07237655084979566,0.8776927065171388,1.2784986033902046,1.2785810672680786,0.5684300399950786,0.05853092528123137,0.07036727601861463,0.10180811714739223,2.8222056374864146,15.771280779913289,20.04789279751979,0.19978989854342727,0.19978989854342727,0.17387639178593045,0.3846100531977819,1.0,0.0010000000000000009,300
50,0.8,0.1,10.0,100.0,0.7,300,0,0.0,0.4033333333333333,0.42,0.08164344054345582,0.8743465011684644,1.2657073622594612,1.2651818416610818,0.5786941621392545,0.05786110237769222,0.06978999631394452,0.09999069826327119,2.8332605150510948,15.78462234550176,20.0530872293477,0.1993393203329426,0.1993393203329426,0.17536168028909405,0.3857953308983095,1.0,0.001000000000000001,300
50,0.8,0.1,10.0,100.0,1.0,300,0,0.0,0.4066666666666667,0.42,0.10400113833614921,0.8574327200517974,1.2468876936260032,1.244618926142375,0.5734463788781721,0.057075458722224436,0.06909266584040112,0.09851440941668821,2.772687079760128,15.725361845044306,19.988786736269684,0.19834073040349243,0.19834073040349243,0.17485978655688103,0.38425458162502696,1.0,0.001000000000000001,300
50,0.8,0.2,20.0,100.0,0.0,300,0,0.0,1.0,0.4033333333333333,-0.010507979767602614,0.8314578554448498,1.188003552475619,1.1899419717123618,0.6040234291303666,0.05600097955400604,0.06853221502302911,0.09750714479770865,-1.2608196958756275,14.571918838969905,18.62001148360494,0.18948121362829237,0.18948121362829237,0.17355718113695062,0.3443739023291471,1.0,0.0010000000000000022,300
50,0.8,0.2,20.0,100.0,0.01,300,0,0.0,0.18333333333333332,0.4033333333333333,0.10951236383826678,0.7774213299377929,1.1895495387646826,1.186476958302929,0.5165221331920904,0.050365784331225606,0.063640593469122,0.08903882100313502,-1.5468513443261684,14.503489579406505,18.521709437793398,0.18451682820859192,0.18451682820859192,0.16933378786939013,0.3362684387898456,1.0,0.0010000000000000007,300
50,0.8,0.2,20.0,100.0,0.03,300,0,0.0,0.2,0.4033333333333333,0.09965075148605797,0.7855005493529412,1.1963626409461625,1.194197214171256,0.5334226708971634,0.05061777804632314,0.06389258718421953,0.09000355765985595,-1.5177809881894497,14.49944623700823,18.52171820722414,0.18480953860767244,0.18480953860767244,0.16890649540981678,0.33610965355707234,1.0,0.0010000000000000009,300
50,0.8,0.2,20.0,100.0,0.05,300,0,0.0,0.20666666666666667,0.4033333333333333,0.10005242594019605,0.7846113293882091,1.1952928072868898,1.1930881239260718,0.5325569550801781,0.05054501228823307,0.06381982142612945,0.08979770950838707,-1.5141506259597441,14.493797592263109,18.516291650693578,0.18468886579759677,0.18468886579759677,0.16890649540981678,0.33595283848831253,1.0,0.0010000000000000009,300
50,0.8,0.2,20.0,100.0,0.08,300,0,0.0,0.21,0.4033333333333333,0.09750960196343504,0.7874013886222508,1.1954811630496287,1.1934886422565614,0.5366308795179702,0.05051897503430326,0.06379378417219965,0.08984897831861627,-1.5063372621825593,14.503927215364959,18.519329689367364,0.1846820806841083,0.1846820806841083,0.16890649540981678,0.3357213166437751,1.0,0.0010000000000000009,300
50,0.8,0.2,20.0,100.0,0.1,300,0,0.0,0.22333333333333333,0.4033333333333333,0.09277333654570498,0.7881163435886002,1.1941016134781197,1.1924813670268595,0.5452591216033298,0.050647926671837123,0.06392273580973351,0.08997186996561897,-1.4903076180095114,14.516286149606865,18.522056550488628,0.18477751941212958,0.18477751941212958,0.16890649540981678,0.33648358769148384,1.0,0.0010000000000000009,300
50,0.8,0.2,20.0,100.0,0.15,300,0,0.0,0.25333333333333335,0.4033333333333333,0.06339313325822257,0.7946253413256799,1.1730513879119884,1.173294337045237,0.5567287013336557,0.05211067665138043,0.0653089274515979,0.09221451394785528,-1.4290233455490873,14.542315461082186,18.560365443019528,0.18620295822253613,0.18620295822253613,0.1699161856512272,0.33648358769148384,1.0,0.0010000000000000009,300
50,0.8,0.2,20.0,100.0,0.2,300,0,0.0,0.26666666666666666,0.4033333333333333,0.05952902137901159,0.7999004838676382,1.1756003093963183,1.1760538786487031,0.5571118719080079,0.052431925151309865,0.06540805869818982,0.09254757843867222,-1.42957285540982,14.534965018554745,18.556823661424627,0.18638293777696907,0.18638293777696907,0.1699161856512272,0.3364302644894182,1.0,0.001000000000000001,300
