delta,mse,mse_beta,mse_eta,mse_gamma,est_beta,est_eta,est_gamma,failure
0.075,0.4414047265774364,0.2888003871270229,0.15088752780666018,0.001716811643753335,1.5374015138860542,1388.4424382153168,958.5655741713085,
0.077,0.43573782973416914,0.2850318463601096,0.14914116279572773,0.0015648205783318075,1.5338837386174162,1386.1879889324987,960.4421868863835,
0.079,0.4301085459930884,0.28128565439951714,0.14740301873009623,0.0014198728634750423,1.5303637001148525,1383.9310077736575,962.3187996014585,
0.081,0.4245148011400592,0.277559164354915,0.14567366828596112,0.0012819684991830394,1.5268388409702867,1381.6722000433895,964.1954123165335,
0.083,0.41895735256196914,0.2738528660104547,0.14395336221379937,0.0011511243377151058,1.5233095317404937,1379.411863564912,966.0717766790669,
0.085,0.414442583430217,0.2708395517581017,0.1425536191161745,0.001049412555940846,1.520422474301506,1377.5627353383468,967.6053622347641,
0.08700000000000001,0.40995308724274965,0.26784129136924906,0.1411593913300207,0.0009524045434798796,1.517533855287989,1375.7118461401246,969.1389477904612,
0.089,0.4054881909865779,0.2648572176009062,0.13977087308533953,0.0008601003003321983,1.514642805838094,1373.8594295792732,970.6725333461583,
0.091,0.40104792964296637,0.26188735971698746,0.13838807009948115,0.0007724998264978025,1.5117493133527269,1372.0054705235948,972.2061189018553,
0.093,0.3966323382576143,0.25893174691070053,0.13701098822493707,0.0006896031219766922,1.5088533648416806,1370.1499537011143,973.7397044575524,
0.095,0.3922414518272949,0.25599040815662755,0.13563963348389854,0.0006114101867688672,1.505954946765646,1368.2928637428352,975.2732900132495,
0.097,0.3878753051000757,0.2530633719519641,0.13427401212723722,0.0005379210208743277,1.5030540447625524,1366.4341852601053,976.8068755689466,
0.099,0.38353656623247095,0.25015402249686153,0.13291340811131636,0.0004691356242930736,1.500153998781237,1364.572911927527,978.3404611246436,
0.101,0.37921881031044097,0.24725415759515174,0.13155959871826414,0.0004050539970251047,1.4972465762528202,1362.7114538007645,979.8740466803407,
0.10300000000000001,0.3749266609666112,0.2443696507017923,0.13021133412574848,0.00034567613907042136,1.4943375877897536,1360.8480762395006,981.4076322360378,
0.10500000000000001,0.3706620311039675,0.24150293120525165,0.1288680978482868,0.0002910020504290234,1.491429477346701,1358.9820299796172,982.9412177917349,
0.107,0.3664198189553211,0.2386474680542476,0.1275313191699726,0.00024103173110091083,1.4885155760610378,1357.115274344255,984.4748033474319,
0.109,0.3622039136239006,0.23580821264481647,0.12619993579799804,0.0001957651810860836,1.4856008779283831,1355.2463030039835,986.008388903129,
0.111,0.3580134155936354,0.23298305069254152,0.12487514818047571,0.00015521672061818571,1.4826831783815773,1353.3767793453267,987.5413997327876,
0.113,0.3546243722168062,0.23069654222992958,0.12380212075221922,0.00012570923465740253,1.480308798826265,1351.85525539946,988.7879870381183,
0.115,0.3512524072686986,0.22842032412638888,0.12273277343379349,9.930970851624305e-05,1.477933388796377,1350.3323756574512,990.0345743434491,
0.117,0.34789705825447315,0.22615379467353852,0.12166724543873993,7.601814219470718e-05,1.4755563002143264,1348.8083219172672,991.2811616487799,
0.11900000000000001,0.34455834917474265,0.22389697510500894,0.12060553953404092,5.583453569279662e-05,1.4731775302199048,1347.2830827063722,992.5277489541105,
0.121,0.3412363041918681,0.2216498867879806,0.119547658514877,3.875888901050772e-05,1.4707970760189368,1345.7566463784565,993.7743362594413,
0.123,0.3379309475956545,0.21941255117806485,0.11849360521544183,2.479120214784243e-05,1.4684149348366946,1344.2290011248933,995.020923564772,
0.125,0.3346423037687594,0.21718498977359432,0.11744338252006029,1.3931475104800783e-05,1.4660311038692528,1342.7001349869304,996.2675108701028,
0.127,0.3313703971455733,0.21496722406128466,0.11639699337640728,6.179707881382757e-06,1.4636455802240378,1341.1700358712753,997.5140981754336,
0.129,0.3281152521678161,0.2127592754573958,0.11535444080994274,1.5359004775883568e-06,1.4612583608536498,1339.6386915678818,998.7606854807643,
0.131,0.3248768971500557,0.21056117029112742,0.11431572680603483,5.289341758488068e-11,1.458869447981806,1338.1060880937148,1000.0072727860951,
0.133,0.3216553557045162,0.20837292875363284,0.1132808547857545,1.57216512887044e-06,1.456478837136655,1336.5722133298507,1001.2538600914258,
0.135,0.3184506495331908,0.20619456848015036,0.11224982881585653,6.252237183946921e-06,1.4540865209188116,1335.0370558846537,1002.5004473967566,
0.137,0.3152628031657579,0.2040261106626267,0.11122265223407253,1.404026905864703e-05,1.4516924956899624,1333.5006030490388,1003.7470347020874,
0.139,0.3120918409798003,0.20186757620672874,0.11019932851231863,2.493626075297077e-05,1.4492967573961877,1331.9628420656725,1004.9936220074181,
0.14100000000000001,0.3089377871808443,0.19971898570310143,0.10917986126547594,3.894021226691813e-05,1.4468993015245173,1330.423760140635,1006.2402093127489,
0.14300000000000002,0.30579966974399453,0.19757906908331616,0.10816454853707787,5.605212360048912e-05,1.4444986716327914,1328.8837918430731,1007.4867966180797,
0.14500000000000002,0.3026807217017847,0.19545200382811023,0.1071524458789208,7.627199475368374e-05,1.4420995406332269,1327.3414820625715,1008.7333839234104,
0.147,0.30004200714063034,0.1936505698055246,0.106295535483628,9.590185147773122e-05,1.4400574619359665,1326.029961021419,1009.7929490694954,
0.149,0.29754583643838306,0.191945448197554,0.1054837507072455,0.00011663753358359365,1.438115793138702,1324.7826206976683,1010.7998858134516,
0.151,0.29506078350023673,0.1902468921970531,0.10467449024428153,0.0001394010589021143,1.4361730071852832,1323.534372585482,1011.8068225574078,
0.153,0.2925868629269925,0.1885549147882093,0.10386775571134989,0.00016419242743329608,1.4342291040317419,1322.285208644998,1012.8137593013641,
0.155,0.29012408946558904,0.18686952910550206,0.10306354872090985,0.00019101163917713347,1.4322840837984925,1321.0351206969572,1013.8206960453203,
0.157,0.2876724729128567,0.18519074180138867,0.10226187241733439,0.00021985869413362904,1.4303379390681104,1319.784102821473,1014.8276327892765,
0.159,0.28523203101184413,0.18351856981849562,0.10146272760104576,0.00025073359230278657,1.4283906742898305,1318.5321453182485,1015.8345695332329,
0.161,0.2828027787211202,0.18185302643928614,0.10066611594814946,0.0002836363336845988,1.4264422896937945,1317.2792397055778,1016.8415062771891,
0.163,0.2803847309888581,0.18019412489069284,0.09987203917988614,0.0003185669182790694,1.4244927854400977,1316.0253774301775,1017.8484430211453,
0.165,0.27797790289234714,0.17854187852522868,0.09908049902103228,0.00035552534608620243,1.4225421618314895,1314.770549799425,1018.8553797651016,
0.167,0.2755823096366729,0.17689630081891983,0.09829149720064714,0.00039451161710598963,1.42059041931423,1313.5147479794964,1019.8623165090578,
0.169,0.273197966551745,0.1752574053670689,0.09750503545333769,0.00043552573133843526,1.4186375584763853,1312.257962994281,1020.869253253014,
0.171,0.2708248890906337,0.1736252058816998,0.09672111552015032,0.0004785676887835438,1.4166835800480981,1311.000185723659,1021.8761899969703,
0.17300000000000001,0.26846309282653036,0.1719997161871826,0.09593973914990649,0.0005236374894413061,1.4147284848996782,1309.7414069024458,1022.8831267409265,
0.17500000000000002,0.266112593449961,0.1703809502161638,0.09516090810048546,0.0005707351333117265,1.4127722740400133,1308.4816171192142,1023.8900634848827,
0.177,0.26377340676565614,0.16876892200501903,0.09438462414024232,0.0006198606203948109,1.4108149486143597,1307.2208068152975,1024.897000228839,
0.179,0.26144554868980197,0.16716364568977518,0.09361088904933627,0.000671013950690548,1.4088565099026493,1305.9589662836117,1025.9039369727952,
0.181,0.2591305763469081,0.16556715701396288,0.09283922420874628,0.0007241951241989433,1.406899443368952,1304.6952973197097,1026.9108737167514,
0.183,0.256825547532484,0.1639755912512279,0.09207055214033609,0.0007794041409199972,1.4049389969504393,1303.431297232728,1027.9178104607076,
0.185,0.25452983811024926,0.16238811783569215,0.09130507927370339,0.000836641000853722,1.402974090774695,1302.1673034491048,1028.924747204664,
0.187,0.25224759132488284,0.16081017025808184,0.0905415153628009,0.0008959057040000927,1.4010114340739948,1300.9011720861201,1029.9316839486203,
0.189,0.2501833181565284,0.15938200599472357,0.08984978611183145,0.0009515260499733718,1.3992267601185115,1299.7495389685052,1030.8468158806281,
0.191,0.24836992816110984,0.15812668270916677,0.08924125710621507,0.0010019883457279923,1.397651458829421,1298.7327519811229,1031.6541994959277,
0.193,0.2465638909015465,0.15687576160292302,0.08863437492053639,0.0010537543780871211,1.3960754493817094,1297.7152581251696,1032.4615831112274,
0.195,0.24476521473544607,0.1556292499689317,0.0880291406194636,0.0011068241470507585,1.3944987325314642,1296.6970519224342,1033.268966726527,
0.197,0.2429739080739718,0.15438715514836512,0.08742555527298777,0.001161197652618905,1.3929213091044632,1295.6781278231242,1034.0763503418266,
0.199,0.24118997938228537,0.15314948453102284,0.08682361995647098,0.0012168748947915594,1.3913431799980969,1294.6584802045768,1034.8837339571262,
0.201,0.23941471439685602,0.1519179311982301,0.08622292732505718,0.0012738558735687223,1.3897665085640762,1293.6374079116235,1035.6911175724258,
0.203,0.2376455114457715,0.1506890586242134,0.08562431223260772,0.0013321405889504107,1.3881868862084517,1292.616322566954,1036.4985011877257,
0.20500000000000002,0.23588176990428888,0.14946206628115571,0.08502797458219659,0.0013917290409365911,1.386603241426085,1291.595566808202,1037.3058848030253,
0.20700000000000002,0.23412741288647862,0.14824213245124512,0.08443265920570622,0.0014526212295272807,1.3850222492937845,1290.5729843012014,1038.1132684183249,
0.20900000000000002,0.2323804773916331,0.14702666100481948,0.08383899923209112,0.0015148171547224782,1.3834405573290591,1289.54964899321,1038.9206520336245,
0.211,0.23064097230618552,0.1458156597485857,0.08324699574107763,0.0015783168165221845,1.3818581670575945,1288.5255547452905,1039.728035648924,
0.213,0.22890890657266832,0.1446091365395075,0.08265664981823441,0.0016431202149263997,1.3802750800926975,1287.500695335219,1040.5354192642237,
0.215,0.2271842891894662,0.14340709928426232,0.08206796255526876,0.0017092273499351228,1.3786912981364403,1286.475064456348,1041.3428028795233,
0.217,0.22546712921152415,0.14220955593995718,0.08148093505001859,0.0017766382215483546,1.3771068229825034,1285.4486557159073,1042.150186494823,
0.219,0.22375743575061638,0.14101651451425953,0.08089556840659076,0.001845352829766095,1.3755216565183153,1284.42146263352,1042.9575701101226,
0.221,0.222055217975567,0.13982798306546035,0.08031186373551828,0.0019153711745883443,1.3739358007271574,1283.3934786397144,1043.7649537254222,
0.223,0.22036048511232184,0.13864396970233572,0.079729822153971,0.001986693256015102,1.372349257690056,1282.3646970744944,1044.5723373407218,
0.225,0.21867324644488698,0.13746448258515437,0.07914944478568624,0.0020593190740463676,1.3707620295892695,1281.335111185373,1045.3797209560214,
0.227,0.2169935113151057,0.1362895299251384,0.07857073276128516,0.0021332486286821427,1.3691741187097741,1280.3047141260474,1046.187104571321,
0.229,0.2153212891231097,0.13511911998481554,0.07799368721837173,0.002208481919922426,1.367585527442003,1279.273498954648,1046.9944881866206,
0.231,0.21365666203086894,0.13395335789342278,0.07741828518967894,0.0022850189477672173,1.3659963905469872,1278.2414153027528,1047.8018718019202,
0.233,0.21199949576857238,0.13279206060334253,0.07684457545301333,0.0023628597122165177,1.3644064497279687,1277.2085414503192,1048.6092554172199,
0.23500000000000001,0.21034987033253613,0.13163533024662738,0.07627253587263842,0.002442004213270327,1.362815835165208,1276.1748284558867,1049.4166390325195,
0.23700000000000002,0.20870779531918426,0.13048317523762365,0.07570216763063198,0.0025224524509286444,1.3612245496053994,1275.1402690095217,1050.224022647819,
0.23900000000000002,0.20707328041892567,0.12933560408816636,0.07513347190556785,0.00260420442519147,1.359632595975624,1274.1048556767425,1051.0314062631187,
0.241,0.2054463354173031,0.12819262540897683,0.07456644987226745,0.002687260136058828,1.3580399773893648,1273.068580895473,1051.8387898784185,
0.243,0.2041152914854521,0.12725698453617543,0.07410183171892544,0.0027564752303512246,1.3567309694099678,1272.2165162493368,1052.5021450071445,
0.245,0.20283224313017045,0.1263546153709729,0.07365334190586356,0.0028242858533339826,1.3554639438409652,1271.3914919555577,1053.1440105123238,
0.247,0.2015539955339619,0.12545516324790965,0.07320591182708201,0.0028929204589702444,1.3541965037206178,1270.565910319615,1053.7858760175034,
0.249,0.20028055377708745,0.12455863266150498,0.07275954206832252,0.0029623790472599596,1.3529286509501672,1269.7397673097582,1054.4277415226827,
0.251,0.19901192297422798,0.12366502814071301,0.07231423321531182,0.0030326616182031526,1.3516603875057767,1268.913058841165,1055.069607027862,
0.253,0.19774810827349384,0.12277435424753104,0.07186998585416299,0.003103768171799825,1.350391715437924,1268.0857807757864,1055.7114725330414,
0.255,0.1964891148539665,0.12188661557363736,0.07142680057227914,0.0031756987080499752,1.3491226368679599,1267.2579289231269,1056.3533380382207,
0.257,0.19523494792375268,0.12100181673770206,0.070984677959097,0.003248453226953604,1.3478531539855605,1266.429499040735,1056.9952035434,
0.259,0.1939856127174259,0.1201199623818654,0.0705436186070498,0.0033220317285107097,1.3465832690449229,1265.6004868351145,1057.6370690485794,
0.261,0.19274111449316977,0.11924105716780636,0.07010362311264214,0.003396434212721295,1.345312984360285,1264.7708879628615,1058.2789345537587,
0.263,0.19150145852669767,0.11836510576846272,0.06966469207864959,0.003471660679585358,1.344042302295027,1263.9406980339515,1058.920800058938,
0.265,0.1902666501103553,0.11749211286669325,0.06922682611455909,0.0035477111291029265,1.3427712252606587,1263.109912611743,1059.5626655641177,
0.267,0.1890366945462474,0.11662208314589126,0.06879002583908218,0.0036245855612739466,1.3414997557039994,1262.2785272169306,1060.204531069297,
0.269,0.18781159714042994,0.1157550212820078,0.0683542918823237,0.003702283976098445,1.340227896096143,1261.4465373309115,1060.8463965744763,
0.271,0.18659136319841935,0.11489093193731337,0.06791962488752956,0.003780806373576422,1.3389556489237395,1260.6139383984087,1061.4882620796557,
0.273,0.1853759980152217,0.1140298197467581,0.0674860255147557,0.003860152753707876,1.3376830166691214,1259.780725833838,1062.130127584835,
0.275,0.18416550687028474,0.11317168931092154,0.0670534944428704,0.003940323116492808,1.3364100017997704,1258.9468950245791,1062.7719930900143,
0.277,0.18295989501875545,0.11231654518395096,0.06662203237287329,0.004021317461931221,1.3351366067500698,1258.1124413368586,1063.4138585951937,
0.279,0.1817593231989085,0.11146460166787367,0.06619158574101171,0.004103135790023109,1.3338631481129262,1257.2772546126293,1064.055724100373,
0.281,0.18056343384707385,0.11061537388621441,0.06576228186009098,0.004185778100768478,1.332588896216056,1256.4415759195278,1064.6975896055524,
0.28300000000000003,0.1793724465290865,0.10976915533612354,0.0653340467987956,0.004269244394167353,1.3313142848355977,1255.6052558121519,1065.339455110732,
0.28500000000000003,0.17818636637621219,0.10892595036204993,0.06490688134394258,0.004353534670219678,1.3300393163882902,1254.7682895180296,1065.9813206159113,
0.28700000000000003,0.17700595718882645,0.10808678902836491,0.06448051923153607,0.004438648928925481,1.3287655532873919,1253.9301463622153,1066.6231861210906,
0.28900000000000003,0.17582908072770523,0.10724877786969261,0.06405571568772786,0.004524587170284761,1.3274885919687778,1253.092306654564,1067.26505162627,
0.291,0.174656883862522,0.10641346344795165,0.06363207102027284,0.0046113493942975215,1.3262107653771587,1252.253981178242,1067.9069171314493,
0.293,0.17349098414949363,0.10558303312512582,0.06320901542340406,0.004698935600963758,1.3249354291626658,1251.4140318745237,1068.5487826366286,
0.295,0.1723297546926398,0.10475528283893412,0.06278712606342221,0.004787345790283475,1.3236592078698428,1250.5735941064465,1069.190648141808,
0.297,0.17117322697322507,0.10393025197808804,0.062366395032880335,0.004876579962256669,1.32238215207745,1249.7326471106257,1069.8325136469873,
0.299,0.17002181017088516,0.10310849233457366,0.061946679719428174,0.0049666381168833405,1.3211051110377623,1248.8908992298195,1070.4743791521666,
0.301,0.16887579704571165,0.10229039888819656,0.06152787790335158,0.005057520254163493,1.319828702414584,1248.0481362626044,1071.116244657346,
0.303,0.1677331458569956,0.10147319720891437,0.06111072227398409,0.005149226374097152,1.3185485790408025,1247.2058297734584,1071.7581101625256,
0.305,0.16659701453609957,0.10066117177830934,0.06069408628110598,0.005241756476684261,1.3172714480981693,1246.361698080497,1072.399975667705,
0.307,0.16546426886019636,0.09985006226762604,0.06027909603064548,0.005335110561924846,1.3159906047141687,1245.5180156946644,1073.0418411728842,
0.309,0.16443929976346433,0.09911660321110521,0.059901926454233416,0.005420770098125704,1.3148278945886231,1244.7487006180695,1073.625879268948,
0.311,0.16355543898927186,0.09848357240318077,0.05957643014562776,0.005495436440463329,1.3138209241003231,1244.0828345984776,1074.1312109739436,
0.313,0.16267457707159122,0.09785232802327676,0.0592516355452494,0.0055706135030650665,1.3128135675179016,1243.4165884759077,1074.636542678939,
0.315,0.16179680578206354,0.09722299350178257,0.05892751099434998,0.005646301285930987,1.3118060190275078,1242.7498939121292,1075.1418743839345,
0.317,0.16092212794954808,0.09659557127942983,0.058604056881057194,0.005722499789061054,1.310798280689308,1242.0827480037708,1075.64720608893,
0.319,0.16005035510819723,0.0959698030012546,0.05828134309448738,0.0057992090124552665,1.3097899336667584,1241.4152917577662,1076.1525377939256,
0.321,0.15918193381351622,0.09534629594033903,0.05795920891706361,0.005876428956113595,1.3087819553347297,1240.7471888040723,1076.657869498921,
0.323,0.1583165382957281,0.09472460460517873,0.05763777407051327,0.005954159620036102,1.307773625584095,1240.0786830822622,1077.1632012039165,
0.325,0.15745424682888814,0.09410483426147158,0.057317011563193826,0.006032401004222759,1.306765112523363,1239.4097148471503,1077.668532908912,
0.327,0.15659506227738068,0.09348698736316642,0.056996921805540696,0.0061111531086735634,1.3057564183515473,1238.740281070331,1078.1738646139077,
0.329,0.15573838003806179,0.09287023632522674,0.056677727779446546,0.006190415933388479,1.304746183446531,1238.0708461350246,1078.679196318903,
0.331,0.15488532880528896,0.0922561214651086,0.05635901786181277,0.006270189478367578,1.3037369280563504,1237.400543095025,1079.1845280238986,
0.333,0.1540353847801534,0.09164392590479584,0.05604098513174673,0.0063504737436108245,1.3027274779480644,1236.7297723813942,1079.6898597288941,
0.335,0.15318945074044263,0.09103488336889895,0.05572329864242545,0.006431268729118216,1.301719875661016,1236.0578290216731,1080.1951914338897,
0.337,0.15234584394070957,0.09042669054608003,0.055406578959739806,0.006512574434889722,1.3007103100096171,1235.3860211646813,1080.700523138885,
0.339,0.15150536134815482,0.08982043588730713,0.05509053459992225,0.0065943908609254085,1.2997005770553456,1234.7137290401272,1081.2058548438806,
0.341,0.15066800584741813,0.08921612182360819,0.05477516601658469,0.006676718007225245,1.298690679170958,1234.0409494438627,1081.7111865488762,
0.343,0.14983378031881905,0.08861375077246689,0.05446047367256294,0.006759555873789228,1.2976806187383836,1233.3676791515118,1082.2165182538718,
0.34500000000000003,0.1490026876357675,0.08801332513415387,0.0541464580409963,0.006842904460617321,1.2966703981427097,1232.69391492043,1082.721849958867,
0.34700000000000003,0.1481747255911471,0.0874148403303013,0.05383312149313621,0.006926763767709599,1.2956600079995624,1232.019657557579,1083.2271816638627,
0.34900000000000003,0.1473498857668419,0.08681828323573823,0.05352046873603766,0.007011133795066022,1.2946494242922226,1231.3449129244852,1083.7325133688582,
0.35100000000000003,0.14652818634735748,0.08622367722261345,0.05320849458205741,0.007096014542686596,1.2936386848196495,1230.6696655003805,1084.2378450738538,
0.353,0.14570963034982914,0.08563102485440681,0.05289719948485108,0.007181406010571276,1.292627792347902,1229.9939118430118,1084.7431767788491,
0.355,0.14489422080002598,0.08504032869851905,0.052586583902786796,0.007267308198720145,1.291616749687872,1229.3176484764895,1085.2485084838447,
0.357,0.14408189984892247,0.08445150759468989,0.05227667114709942,0.00735372110713316,1.290605415632073,1228.6409218558642,1085.7538401888403,
0.359,0.14327283842604557,0.08386479499853614,0.051967398691699154,0.007440644735810282,1.289594190201627,1227.9635907150507,1086.2591718938356,
0.361,0.14246693452823425,0.08328004908131129,0.05165880636217137,0.007528079084751592,1.2885828288053731,1227.285737260769,1086.7645035988312,
0.363,0.14166419129393548,0.08269727253689453,0.05135089460308392,0.00761602415395705,1.2875713346926194,1226.6073577867319,1087.2698353038268,
0.365,0.14086461187043944,0.08211646806315478,0.051043663863858,0.007704479943426652,1.2865597111653255,1225.928448549221,1087.7751670088223,
0.367,0.14006819941384052,0.0815376383618064,0.05073711459887376,0.007793446453160366,1.2855479615787975,1225.249005766671,1088.2804987138177,
0.369,0.13927495708864587,0.08096078613777674,0.05043124726771087,0.007882923683158263,1.2845360893415398,1224.5690256195428,1088.7858304188132,
0.371,0.1384845834831592,0.08038549381836604,0.05012617803137284,0.00797291163342031,1.2835233567422022,1223.8887626286162,1089.2911621238088,
0.373,0.1376974641738198,0.07981229141103223,0.04982176245884109,0.008063410303946505,1.2825106925605334,1223.2078906733386,1089.7964938288044,
0.375,0.13691317425953825,0.07924059051383353,0.04951816405096792,0.008154419694736804,1.2814970524070075,1222.5267715376465,1090.3018255337997,
0.377,0.1361333505565462,0.07867265054408967,0.04921476020666523,0.008245939805791294,1.2804864534056675,1221.8439997085006,1090.8071572387953,
0.379,0.13535526391681577,0.07810469928768952,0.048912593992016334,0.00833797063710993,1.2794721798098865,1221.161918042,1091.3124889437909,
0.381,0.13458162861496875,0.0775404864291803,0.04861062999709576,0.008430512188692714,1.2784609244206093,1220.478184855318,1091.8178206487864,
0.383,0.1338105917438109,0.076977448634813,0.04830957864845833,0.0085235644605396,1.277448100795109,1219.7944008578434,1092.3231523537818,
0.385,0.1330427527745464,0.07641641293874589,0.04800921238314984,0.00861712745265068,1.2764351875914965,1219.110046285308,1092.8284840587773,
0.387,0.13227811130871245,0.07585737703405676,0.047709533109629776,0.008711201165025906,1.2754221796334797,1218.4251201433337,1093.333815763773,
0.389,0.1315166708489177,0.07530034400085898,0.04741054125039343,0.00880578559766528,1.2744090814839388,1217.739618008284,1093.8391474687685,
0.391,0.13075843495907777,0.07474531699533038,0.04711223721317864,0.008900880750568758,1.2733958979124054,1217.0535353620821,1094.3444791737638,
0.393,0.13000340727094964,0.07419229925884435,0.046814621388368866,0.008996486623736427,1.2723826339156818,1216.3668675845931,1094.8498108787594,
0.395,0.12940755301008056,0.07375562625689722,0.046579338441926875,0.009072588311256447,1.2715798708610364,1215.8224697336375,1095.2501354920635,
0.397,0.12882362756182125,0.07332748680354881,0.0463484105047133,0.009147730253559144,1.2707904850683436,1215.286809871653,1095.6437674579956,
0.399,0.12824165464724605,0.07290057185015474,0.0461179007089803,0.009223182088111006,1.2700010589796913,1214.750787446706,1096.0373994239276,
0.401,0.1276615999941314,0.07247483291436867,0.04588782326485066,0.009298943814912072,1.2692115021955204,1214.2144329050932,1096.4310313898595,
0.403,0.12708353069722708,0.07205036231891775,0.04565815294434698,0.009375015433962347,1.2684219855356818,1213.6776847130907,1096.8246633557915,
0.405,0.12650741871438337,0.07162712024522845,0.04542890152389309,0.00945139694526183,1.2676324349648758,1213.140567522687,1097.2182953217234,
