beta,eta,gamma,gamma_over_eta,n,repeat_id,beta_hat,eta_hat,gamma_hat,r_squared,converged,time_ms,status
5.0,1.0,0.1,0.1,20,0,2.0868132525959875,0.5265561255904025,0.5369909161838523,0.8516623373994013,True,10.917100124061108,success
5.0,1.0,0.1,0.1,20,1,2.338564711542247,0.5084518152749709,0.511947080684807,0.9260685057886219,True,12.852999847382307,success
5.0,1.0,0.1,0.1,20,2,4.356073442458463,0.9886494694018506,0.05986651011615193,0.9327892868733101,True,10.360500076785684,success
5.0,1.0,0.1,0.1,20,3,2.4063880133801407,0.4533326784964654,0.6330540903905577,0.959564651923265,True,8.711899863556027,success
5.0,1.0,0.1,0.1,20,4,6.10975976539226,1.0901634741576731,0.0,0.7873728286334062,True,8.647100068628788,success
5.0,1.0,0.1,0.1,20,5,2.030184288471752,0.4162410447424901,0.7424299526784063,0.9520604389818563,True,9.676400106400251,success
5.0,1.0,0.1,0.1,20,6,6.7481213856924125,1.0285386395892737,0.0,0.9601941691375757,True,8.127700071781874,success
5.0,1.0,0.1,0.1,20,7,2.9774342736987105,0.5064963882043048,0.544820228709731,0.9398114966980081,True,9.867499815300107,success
5.0,1.0,0.1,0.1,20,8,5.595270123794748,1.0136026765903825,0.08614817042580228,0.9382901266506266,True,11.7830999661237,success
5.0,1.0,0.1,0.1,20,9,3.069498646377151,0.5325143992484773,0.5646259061083344,0.9575702639307764,True,8.136600023135543,success
