beta,eta,gamma,gamma_over_eta,n,repeat_id,beta_hat,eta_hat,gamma_hat,r_squared,converged,time_ms,status
5.0,1.0,0.1,0.1,7,0,0,0,0,0,False,312.26000003516674,failure
5.0,1.0,0.1,0.1,7,1,1.8790336196914996,0.41962302729633016,0.6947927188048344,0.7192810841713857,True,21.335999947041273,success
5.0,1.0,0.1,0.1,7,2,6.824100063393757,1.0722795248928514,0.0,0.5107254977739342,True,21.131600020453334,success
5.0,1.0,0.1,0.1,7,3,0,0,0,0,False,282.5716999359429,failure
5.0,1.0,0.1,0.1,7,4,0,0,0,0,False,53.02730016410351,failure
5.0,1.0,0.1,0.1,7,5,0,0,0,0,False,61.33789988234639,failure
5.0,1.0,0.1,0.1,7,6,0,0,0,0,False,233.93850005231798,failure
5.0,1.0,0.1,0.1,7,7,0,0,0,0,False,54.23579993657768,failure
5.0,1.0,0.1,0.1,7,8,0,0,0,0,False,279.27839988842607,failure
5.0,1.0,0.1,0.1,7,9,5.735149600325244,1.0048254554506526,0.0,0.6609445746529055,True,19.029299961403012,success
5.0,1.0,0.1,0.1,7,10,7.7414268310560725,1.046599531669946,0.0,0.6770572400573083,True,18.354600062593818,success
5.0,1.0,0.1,0.1,7,11,6.83558417651526,1.1314636781052445,0.0,0.6233816888902991,True,22.861800156533718,success
5.0,1.0,0.1,0.1,7,12,5.292991484760362,1.0094925338035994,0.0,0.47710379275816905,True,22.428599884733558,success
5.0,1.0,0.1,0.1,7,13,4.466624056011792,1.040722420995709,0.0,0.6386562634071207,True,23.53639993816614,success
5.0,1.0,0.1,0.1,7,14,0,0,0,0,False,284.65980011969805,failure
5.0,1.0,0.1,0.1,7,15,2.127104849594919,0.5012868177761727,0.42062422875258987,0.8191854908481859,True,27.836599852889776,success
5.0,1.0,0.1,0.1,7,16,2.1934150099338154,0.3379725361590732,0.8104690295321035,0.7654656930583712,True,33.41640019789338,success
5.0,1.0,0.1,0.1,7,17,1.8069005394570152,0.16074249133091276,0.9520933320878223,0.806535363422006,True,30.091800028458238,success
5.0,1.0,0.1,0.1,7,18,7.365867862651411,1.117926233310219,0.0,0.6878835454149796,True,16.478999983519316,success
5.0,1.0,0.1,0.1,7,19,3.038736716768149,0.9227308242632355,0.0,0.5083386635924393,True,22.57820009253919,success
5.0,1.0,0.1,0.1,7,20,0,0,0,0,False,292.91650000959635,failure
5.0,1.0,0.1,0.1,7,21,0,0,0,0,False,55.14580011367798,failure
5.0,1.0,0.1,0.1,7,22,9.191042930219837,1.220949698322792,0.0,0.7160923084826918,True,25.416900170966983,success
5.0,1.0,0.1,0.1,7,23,3.4433846276936553,0.5801098031625712,0.5660208132171163,0.8533514241240295,True,31.80580004118383,success
5.0,1.0,0.1,0.1,7,24,4.244141810866067,0.43259065835579774,0.5910847456915538,0.866100503498884,True,33.29619998112321,success
5.0,1.0,0.1,0.1,7,25,1.6207106086358452,0.521357985418172,0.5204651780173633,0.7324666430732929,True,22.762299980968237,success
5.0,1.0,0.1,0.1,7,26,6.904282129559036,1.0029687973638302,0.0,0.3666062154150208,True,21.09349984675646,success
5.0,1.0,0.1,0.1,7,27,1.4012877415137555,0.29289636420448373,0.5752024855988431,0.6846449459659161,True,23.245900170877576,success
5.0,1.0,0.1,0.1,7,28,11.16240600529859,1.150895754016224,0.0,0.7019739053735595,True,15.076400013640523,success
5.0,1.0,0.1,0.1,7,29,1.6862767110441723,0.42321303017689443,0.6125984604332713,0.7370740181258056,True,25.328800082206726,success
5.0,1.0,0.1,0.1,7,30,0,0,0,0,False,273.7942999228835,failure
5.0,1.0,0.1,0.1,7,31,7.825332221011209,0.9685977068926801,0.0,0.387817140489353,True,19.795299973338842,success
5.0,1.0,0.1,0.1,7,32,7.286121467919519,1.0994732374401988,0.0,0.6760616001998474,True,27.48799999244511,success
5.0,1.0,0.1,0.1,7,33,0,0,0,0,False,315.68680005148053,failure
5.0,1.0,0.1,0.1,7,34,2.131962115472912,0.5885287755801676,0.5260147392539203,0.7737880139814287,True,30.576399993151426,success
5.0,1.0,0.1,0.1,7,35,0,0,0,0,False,299.22929988242686,failure
5.0,1.0,0.1,0.1,7,36,7.079308908799678,0.9788326732028829,0.2664804296341984,0.7458797186521611,True,40.74309999123216,success
5.0,1.0,0.1,0.1,7,37,0,0,0,0,False,54.51410007663071,failure
5.0,1.0,0.1,0.1,7,38,0,0,0,0,False,54.243499878793955,failure
5.0,1.0,0.1,0.1,7,39,0,0,0,0,False,227.8966000303626,failure
5.0,1.0,0.1,0.1,7,40,0,0,0,0,False,258.2449000328779,failure
5.0,1.0,0.1,0.1,7,41,13.302129629469075,0.9202339472242801,0.0,0.7835536492092137,True,19.73509998060763,success
5.0,1.0,0.1,0.1,7,42,0,0,0,0,False,252.74899997748435,failure
5.0,1.0,0.1,0.1,7,43,7.363943078983091,1.0503422729618013,0.0,0.35673055803457066,True,13.884600019082427,success
5.0,1.0,0.1,0.1,7,44,1.3718853939719118,0.2376015750829078,0.9283420118456769,0.6236616974714966,True,28.16919982433319,success
5.0,1.0,0.1,0.1,7,45,9.295966923986159,1.1949818383818656,0.0,0.8151855631313271,True,17.61589990928769,success
5.0,1.0,0.1,0.1,7,46,0,0,0,0,False,47.53519990481436,failure
5.0,1.0,0.1,0.1,7,47,14.631183493411516,1.0374762501903074,0.0,0.4296117748147421,True,29.72680004313588,success
5.0,1.0,0.1,0.1,7,48,6.110003684331694,1.1716393539342786,0.0,0.7862171641999054,True,18.120599910616875,success
5.0,1.0,0.1,0.1,7,49,1.347909228240789,0.2681230539955994,0.8294580030919596,0.6206775443575459,True,38.35309995338321,success
5.0,1.0,0.1,0.1,7,50,0,0,0,0,False,264.54470003955066,failure
5.0,1.0,0.1,0.1,7,51,0,0,0,0,False,301.8513999413699,failure
5.0,1.0,0.1,0.1,7,52,0,0,0,0,False,72.41949997842312,failure
5.0,1.0,0.1,0.1,7,53,7.211533214787863,1.06442428031631,0.0,0.4769122952540684,True,15.994700137525797,success
5.0,1.0,0.1,0.1,7,54,7.563377892500187,1.0991768749459507,0.00018778498996676452,0.7637411655202163,True,13.160999864339828,success
5.0,1.0,0.1,0.1,7,55,5.630969427857682,1.063774282693399,0.0,0.389229429147247,True,19.98819992877543,success
5.0,1.0,0.1,0.1,7,56,2.6590058480564407,0.36615289281427654,0.767591742815403,0.8004822648753808,True,36.123599857091904,success
5.0,1.0,0.1,0.1,7,57,0,0,0,0,False,54.48150006122887,failure
5.0,1.0,0.1,0.1,7,58,0,0,0,0,False,287.85410011187196,failure
5.0,1.0,0.1,0.1,7,59,5.287404811348878,1.0779547158914466,0.0,0.6670452493787344,True,15.34779998473823,success
5.0,1.0,0.1,0.1,7,60,2.2890881140619603,0.31565194703579236,0.7064864064125327,0.8096517917099096,True,34.37709994614124,success
5.0,1.0,0.1,0.1,7,61,2.7338825054238103,0.7113936709678832,0.30662543075728743,0.8184668705181855,True,17.834799829870462,success
5.0,1.0,0.1,0.1,7,62,0,0,0,0,False,48.218199983239174,failure
5.0,1.0,0.1,0.1,7,63,9.348153395800495,1.1237755512335514,0.0,0.686542836438922,True,20.798000041395426,success
5.0,1.0,0.1,0.1,7,64,6.078049131058574,1.060517459486258,0.0,0.6171039015402692,True,17.26639992557466,success
5.0,1.0,0.1,0.1,7,65,0,0,0,0,False,58.298599906265736,failure
5.0,1.0,0.1,0.1,7,66,0,0,0,0,False,284.7284998279065,failure
5.0,1.0,0.1,0.1,7,67,4.531552468399022,1.1325945090600742,0.0,0.7321836048408534,True,27.505399892106652,success
5.0,1.0,0.1,0.1,7,68,11.898121011408085,1.1503053944072568,0.0,0.8138303004280747,True,22.217600140720606,success
5.0,1.0,0.1,0.1,7,69,5.980720681435015,1.0504952734364825,0.0,0.8558254418955058,True,19.35099996626377,success
5.0,1.0,0.1,0.1,7,70,7.61595939870436,0.9906091196110115,0.0,0.8329624237328177,True,22.19899999909103,success
5.0,1.0,0.1,0.1,7,71,2.0137275500174967,0.3616095414523674,0.7169785673284443,0.8133167541106358,True,26.551000075414777,success
5.0,1.0,0.1,0.1,7,72,5.157423411921528,1.078393189103691,0.0,0.6821245520963437,True,14.429799979552627,success
5.0,1.0,0.1,0.1,7,73,7.784871484801952,1.071254088951954,0.0,0.31746351627774116,True,13.82469991222024,success
5.0,1.0,0.1,0.1,7,74,6.313232900327675,1.0868486309712213,0.0,-1.4145365391042115,True,20.343299955129623,success
5.0,1.0,0.1,0.1,7,75,1.9120123478572064,0.2182735260683611,0.8642623686203335,0.7779971618633181,True,32.79229998588562,success
5.0,1.0,0.1,0.1,7,76,2.0647983898761897,0.47343149495146597,0.6290714322713857,0.7720343062191954,True,31.66749980300665,success
5.0,1.0,0.1,0.1,7,77,0,0,0,0,False,325.35589998587966,failure
5.0,1.0,0.1,0.1,7,78,12.980116598002734,1.0809792126678488,0.0,0.8588633292215553,True,8.563400013372302,success
5.0,1.0,0.1,0.1,7,79,2.2545968196101276,0.5416104894918041,0.5248885840429098,0.8302250918120386,True,24.891699897125363,success
5.0,1.0,0.1,0.1,7,80,2.81676610964096,0.4573947404546815,0.6386540355572335,0.8713675260658292,True,25.510899955406785,success
5.0,1.0,0.1,0.1,7,81,2.394533638977266,0.24985636122039073,0.8766343817120463,0.7852435021541293,True,24.91050004027784,success
5.0,1.0,0.1,0.1,7,82,5.052879677024249,1.1536680330305433,0.0,0.7787664849337624,True,17.060100100934505,success
5.0,1.0,0.1,0.1,7,83,10.443066223002027,1.0181271880999256,0.0,0.8501013514927116,True,18.239399883896112,success
5.0,1.0,0.1,0.1,7,84,5.149071032105836,0.7622435657737576,0.40371146464462077,0.8601226080870639,True,29.795699985697865,success
5.0,1.0,0.1,0.1,7,85,0,0,0,0,False,73.8773001357913,failure
5.0,1.0,0.1,0.1,7,86,8.454278795921642,1.2541876730962227,0.0,0.5023663540362195,True,21.301399916410446,success
5.0,1.0,0.1,0.1,7,87,0,0,0,0,False,298.06039994582534,failure
5.0,1.0,0.1,0.1,7,88,9.319018093160402,1.0314659845584593,0.0,0.6835199085105208,True,23.630900075659156,success
5.0,1.0,0.1,0.1,7,89,2.880158780923373,0.3462016746205012,0.6792551483301545,0.8258481962897894,True,29.361299937590957,success
5.0,1.0,0.1,0.1,7,90,0,0,0,0,False,353.7698001600802,failure
5.0,1.0,0.1,0.1,7,91,0,0,0,0,False,44.0380999352783,failure
5.0,1.0,0.1,0.1,7,92,6.679718061355963,1.0187331443584515,0.0,0.586450744890276,True,18.087900010868907,success
5.0,1.0,0.1,0.1,7,93,0,0,0,0,False,294.83969998545945,failure
5.0,1.0,0.1,0.1,7,94,0,0,0,0,False,275.9642000310123,failure
5.0,1.0,0.1,0.1,7,95,2.20615610576867,0.295309556782719,0.7738146404243944,0.6924591155823354,True,26.795099955052137,success
5.0,1.0,0.1,0.1,7,96,6.1630806389743515,1.0884620726693623,0.0,0.5742499277744317,True,17.74700009264052,success
5.0,1.0,0.1,0.1,7,97,0,0,0,0,False,65.54430001415312,failure
5.0,1.0,0.1,0.1,7,98,0,0,0,0,False,41.79039993323386,failure
5.0,1.0,0.1,0.1,7,99,0,0,0,0,False,273.0038999579847,failure
5.0,1.0,0.1,0.1,7,100,0,0,0,0,False,49.58690004423261,failure
5.0,1.0,0.1,0.1,7,101,6.004659987627262,1.099953789833845,0.0,0.8255101350340924,True,26.498599909245968,success
5.0,1.0,0.1,0.1,7,102,3.9460118765006658,0.9054490091941982,0.25987718165724205,0.8313384862704254,True,22.850999841466546,success
5.0,1.0,0.1,0.1,7,103,6.5699289671769705,1.0930736839028636,0.0,0.6321528603615785,True,23.934500059112906,success
5.0,1.0,0.1,0.1,7,104,7.262233523101003,1.137091543205423,0.0,0.6704468777057097,True,19.86990007571876,success
5.0,1.0,0.1,0.1,7,105,14.911101730293423,1.0434262949756274,0.0,0.18176524935734195,True,15.48030017875135,success
5.0,1.0,0.1,0.1,7,106,6.472621815121423,1.254494391456511,0.0,0.8328422194709549,True,17.853900091722608,success
