beta,eta,gamma,gamma_over_eta,n,repeat_id,delta,beta_hat,eta_hat,gamma_hat,r_squared,converged,time_ms,status
5.0,1.0,1.0,1.0,10,0,0.0,9.389778192146268,1.9009821371026097,0.0,0.8968774582525968,True,174.51440007425845,success
5.0,1.0,1.0,1.0,10,0,0.02,8.110032139812578,1.6616539776299188,0.2382375580044007,0.8867680775999646,True,166.616499889642,success
5.0,1.0,1.0,1.0,10,0,0.04,6.140200100722534,1.2895454597731213,0.6072868120109761,0.8557900684413231,True,197.33299990184605,success
5.0,1.0,1.0,1.0,10,0,0.06,5.268578849114717,1.1206248695550836,0.7735162061692272,0.825317428203781,True,177.39279987290502,success
5.0,1.0,1.0,1.0,10,0,0.08,4.753346826404212,1.0171734992482055,0.8743754716388129,0.7927594126777744,True,193.98320000618696,success
5.0,1.0,1.0,1.0,10,0,0.1,4.406900649732977,0.9443025471468062,0.9446469312258968,0.7563884062434754,True,182.91860003955662,success
5.0,1.0,1.0,1.0,10,0,0.12,4.156725411633881,0.8884441914066092,0.997835778975671,0.7144189092138995,True,214.76330002769828,success
5.0,1.0,1.0,1.0,10,0,0.14,3.9682660722942056,0.8430271622021197,1.0404641253121532,0.6645849884909645,True,181.35980004444718,success
5.0,1.0,1.0,1.0,10,0,0.16,3.822923391708644,0.8043748028631648,1.0761602204443481,0.6036749226782973,True,183.90109995380044,success
5.0,1.0,1.0,1.0,10,0,0.18,3.71002320930475,0.7701750811190772,1.1071788736231252,0.526747207906832,True,200.1765000168234,success
5.0,1.0,1.0,1.0,10,0,0.2,3.6234651234589994,0.7387856281872406,1.1350848993470837,0.4255565106386402,True,241.52170005254447,success
5.0,1.0,1.0,1.0,10,0,0.22,3.560417184535746,0.7088298616557314,1.161135558080311,0.28487302509801826,True,192.6188999786973,success
5.0,1.0,1.0,1.0,10,0,0.24,3.5214631580609552,0.6788145909144097,1.1866118936849523,0.0721087834232299,True,196.61680003628135,success
5.0,1.0,1.0,1.0,10,0,0.26,3.5137553792669487,0.6463194194120456,1.2134610282883225,-0.3025613354942507,True,187.90120002813637,success
5.0,1.0,1.0,1.0,10,0,0.28,4.130514781520245,0.5118954988275508,1.3190220702643423,-1838.1712275424638,True,250.29400014318526,success
5.0,1.0,1.0,1.0,10,0,0.3,4.130514781520245,0.5118954988275508,1.3190220702643423,-1838.1712275424638,True,243.17209981381893,success
5.0,1.0,1.0,1.0,10,0,0.32,4.130514781520245,0.5118954988275508,1.3190220702643423,-1838.1712275424638,True,232.11329989135265,success
5.0,1.0,1.0,1.0,10,0,0.34,4.130514781520245,0.5118954988275508,1.3190220702643423,-1838.1712275424638,True,214.40830011852086,success
5.0,1.0,1.0,1.0,10,0,0.36,4.130514781520245,0.5118954988275508,1.3190220702643423,-1838.1712275424638,True,216.31080005317926,success
5.0,1.0,1.0,1.0,10,0,0.38,4.130514781520245,0.5118954988275508,1.3190220702643423,-1838.1712275424638,True,225.3958999644965,success
5.0,1.0,1.0,1.0,10,0,0.4,4.130514781520245,0.5118954988275508,1.3190220702643423,-1838.1712275424638,True,221.9469000119716,success
5.0,1.0,1.0,1.0,10,0,0.42,4.130514781520245,0.5118954988275508,1.3190220702643423,-1838.1712275424638,True,233.79379999823868,success
5.0,1.0,1.0,1.0,10,0,0.44,4.130514781520245,0.5118954988275508,1.3190220702643423,-1838.1712275424638,True,247.4960999097675,success
5.0,1.0,1.0,1.0,10,0,0.46,4.130514781520245,0.5118954988275508,1.3190220702643423,-1838.1712275424638,True,249.72029984928668,success
5.0,1.0,1.0,1.0,10,0,0.48,4.130514781520245,0.5118954988275508,1.3190220702643423,-1838.1712275424638,True,215.21169994957745,success
5.0,1.0,1.0,1.0,10,0,0.5,4.130514781520245,0.5118954988275508,1.3190220702643423,-1838.1712275424638,True,227.94420015998185,success
5.0,1.0,1.0,1.0,10,1,0.0,7.1861289068605725,1.9739902850816837,0.0,0.9538103986496185,True,157.2251000907272,success
5.0,1.0,1.0,1.0,10,1,0.02,5.149615589055356,1.4744489101973781,0.495450683582011,0.9480453986337939,True,176.25009990297258,success
5.0,1.0,1.0,1.0,10,1,0.04,4.009517343756342,1.1972278406979173,0.7686726417319351,0.940691477130404,True,213.39310007169843,success
5.0,1.0,1.0,1.0,10,1,0.06,3.478297937824311,1.0691006961981937,0.8940678560196648,0.9346483262032521,True,189.8919998202473,success
5.0,1.0,1.0,1.0,10,1,0.08,3.152124198272734,0.9908345613143636,0.9701878104285397,0.9293109774056834,True,195.5029999371618,success
5.0,1.0,1.0,1.0,10,1,0.1,2.925113738264156,0.9365205491092045,1.0226959627171588,0.9244215691619233,True,261.6733000613749,success
5.0,1.0,1.0,1.0,10,1,0.12,2.755224197465492,0.8959108200067967,1.0617208258918927,0.919837583234378,True,227.38899989053607,success
5.0,1.0,1.0,1.0,10,1,0.14,2.6218987810743415,0.8640108142357456,1.0921886723550067,0.9154676933256746,True,199.32930008508265,success
5.0,1.0,1.0,1.0,10,1,0.16,2.5136985126671547,0.838051259225246,1.1168259719962215,0.9112481802642761,True,191.5319999679923,success
5.0,1.0,1.0,1.0,10,1,0.18,2.4236791985069575,0.8163538764847644,1.137281621413792,0.9071303629597425,True,188.30109992995858,success
5.0,1.0,1.0,1.0,10,1,0.2,2.3473327384554534,0.7978340615952594,1.1546197676297527,0.9030762930530392,True,194.63839987292886,success
5.0,1.0,1.0,1.0,10,1,0.22,2.2815921351631836,0.7817546011812913,1.1695622149542995,0.8990539260283403,True,236.68360011652112,success
5.0,1.0,1.0,1.0,10,1,0.24,2.224284739010203,0.7675943864711847,1.1826182848255384,0.8950354880866802,True,198.23069986887276,success
5.0,1.0,1.0,1.0,10,1,0.26,2.1738256640763622,0.7549727256596844,1.194159093831349,0.8909953918202486,True,197.09830009378493,success
5.0,1.0,1.0,1.0,10,1,0.28,2.1290236768216926,0.7436042670684417,1.2044623829021242,0.8869100846606836,True,216.9733999762684,success
5.0,1.0,1.0,1.0,10,1,0.3,2.088967371326439,0.7332698760824602,1.2137407745626512,0.882756479543679,True,309.8211002070457,success
5.0,1.0,1.0,1.0,10,1,0.32,2.052942658598842,0.7237981915708682,1.2221602520829276,0.8785121165506209,True,286.28860018216074,success
5.0,1.0,1.0,1.0,10,1,0.34,2.0203873809781405,0.7150523200442389,1.229852623294964,0.8741531992298572,True,215.09990002959967,success
5.0,1.0,1.0,1.0,10,1,0.36,1.9908458165989131,0.7069217488594781,1.2369241668696798,0.8696558016785769,True,208.6069998331368,success
5.0,1.0,1.0,1.0,10,1,0.38,1.9639525848107793,0.6993152458455674,1.2434617611455516,0.8649932335205711,True,199.65740013867617,success
