beta,eta,gamma,gamma_over_eta,n,repeat_id,delta,beta_hat,eta_hat,gamma_hat,r_squared,converged,time_ms,status
1.5,1.0,0.5,0.5,10,0,0.0,0.88310033079367,0.46711900708825704,0.5425329487916907,0.9749888613511575,True,109.91790005937219,success
1.5,1.0,0.5,0.5,10,0,0.1,0.8772524469982614,0.46581892645911227,0.5433146721994689,0.9752639854988572,True,130.4658001754433,success
1.5,1.0,0.5,0.5,10,0,0.2,0.8719296434395807,0.46462368809457405,0.5440233011965191,0.9754844507944309,True,112.01180005446076,success
1.5,1.0,0.5,0.5,10,0,0.3,0.8670443294908705,0.46351220764921514,0.5446721639116828,0.9756592015704043,True,115.62640010379255,success
1.5,1.0,0.5,0.5,10,1,0.0,1.575161697581686,1.1334443563949772,0.5409510530600756,0.9321343296461831,True,93.80600019358099,success
1.5,1.0,0.5,0.5,10,1,0.1,1.5011323245779644,1.0919262085407389,0.5734637059957846,0.93332092273571,True,97.51129988580942,success
1.5,1.0,0.5,0.5,10,1,0.2,1.452907966516284,1.0632095584749535,0.594994515086206,0.9323242157137871,True,96.44699981436133,success
1.5,1.0,0.5,0.5,10,1,0.3,1.4173250552804757,1.040504239516779,0.6113252951382998,0.9298706907738042,True,94.4923001807183,success
1.5,1.0,0.5,0.5,10,2,0.0,0.82606978955315,0.9366323018503063,0.616435374025856,0.9685865005883653,True,127.81650014221668,success
1.5,1.0,0.5,0.5,10,2,0.1,0.8237413722570628,0.9347980557917411,0.6171984286865884,0.9686339487872321,True,114.0818998683244,success
1.5,1.0,0.5,0.5,10,2,0.2,0.8215354798424331,0.9330222657047973,0.6179253148660262,0.9686548214393368,True,107.11000021547079,success
1.5,1.0,0.5,0.5,10,2,0.3,0.8194450732746789,0.9312936691045561,0.6186200503518234,0.9686503639829743,True,113.51130018010736,success
1.5,1.0,0.5,0.5,10,3,0.0,4.712535752535747,1.3569026910624022,0.0,0.9420223514530427,True,80.95450000837445,success
1.5,1.0,0.5,0.5,10,3,0.1,2.899041567050143,0.9167180725982748,0.4294877446943909,0.9268029465211457,True,88.7288001831621,success
1.5,1.0,0.5,0.5,10,3,0.2,2.4031641476220895,0.7939820055405026,0.5451168531733048,0.9077772964469834,True,90.43620014563203,success
1.5,1.0,0.5,0.5,10,3,0.3,2.1697373964254663,0.731482659464479,0.6013924700193742,0.8855316656689916,True,91.9355999212712,success
1.5,1.0,0.5,0.5,10,4,0.0,3.5869717206174556,1.24022816553314,0.0,0.9636319410738005,True,79.29290016181767,success
1.5,1.0,0.5,0.5,10,4,0.1,2.426345620805774,0.9194645079611983,0.30864959979682344,0.9586201145233907,True,96.44059999845922,success
1.5,1.0,0.5,0.5,10,4,0.2,2.091256193832288,0.8282662453593532,0.3937323685642711,0.9507589268269026,True,95.53859988227487,success
1.5,1.0,0.5,0.5,10,4,0.3,1.9098121160504886,0.77806445386491,0.4392004000090195,0.9422635719038958,True,92.78339985758066,success
1.5,1.0,0.5,0.5,10,5,0.0,1.3804693671944652,0.7562407673997059,0.4212663842887795,0.9578580380641483,True,103.4419999923557,success
1.5,1.0,0.5,0.5,10,5,0.1,1.3283255528517004,0.7390272716815127,0.43497721364915,0.9594312122074475,True,100.99789989180863,success
1.5,1.0,0.5,0.5,10,5,0.2,1.2919624373954877,0.7267309871207084,0.44448873271846795,0.9599662646254038,True,103.7963000126183,success
1.5,1.0,0.5,0.5,10,5,0.3,1.2639462372771517,0.7169566870850883,0.45183206364222145,0.9599019753885012,True,122.35129997134209,success
1.5,1.0,0.5,0.5,10,6,0.0,3.5965173225143494,1.2780611434159013,0.23594224620037282,0.9699474493692802,True,114.35870011337101,success
1.5,1.0,0.5,0.5,10,6,0.1,2.51172540881074,0.9672795049090706,0.5350773779785273,0.9669561138082784,True,93.7961998861283,success
1.5,1.0,0.5,0.5,10,6,0.2,2.2210602389097867,0.881991661614394,0.6142953657158767,0.95783124765588,True,109.17429998517036,success
1.5,1.0,0.5,0.5,10,6,0.3,2.0553834210378654,0.830399988074951,0.6605100128250373,0.9454592608224625,True,98.9318999927491,success
1.5,1.0,0.5,0.5,10,7,0.0,3.9685652619872407,1.237249850421499,0.030820828344198657,0.9297831500639228,True,117.2848001588136,success
1.5,1.0,0.5,0.5,10,7,0.1,1.8946413398813255,0.7048732997142878,0.5374367604610039,0.9376559687153837,True,101.03889997117221,success
1.5,1.0,0.5,0.5,10,7,0.2,1.6310899039152262,0.6437145488769399,0.5925013167928098,0.9373700819995153,True,105.55030009709299,success
1.5,1.0,0.5,0.5,10,7,0.3,1.4945986355965337,0.6133157610977442,0.6192829032041058,0.9364868447016936,True,99.17830000631511,success
1.5,1.0,0.5,0.5,10,8,0.0,2.3598381919632088,1.4662441757446438,0.0,0.8575846740279174,True,92.8748999722302,success
1.5,1.0,0.5,0.5,10,8,0.1,1.5985914874393699,1.1286916615652216,0.3037900262507093,0.8746109913859114,True,93.55379990302026,success
1.5,1.0,0.5,0.5,10,8,0.2,1.346418818956181,1.0294391078392666,0.38885994132681123,0.8875605102571053,True,91.2338001653552,success
1.5,1.0,0.5,0.5,10,8,0.3,1.2345180175971833,0.9889140502481147,0.42287971680713343,0.8947702891449894,True,104.46890001185238,success
1.5,1.0,0.5,0.5,10,9,0.0,1.0386314253666513,0.5313318229772646,0.9062238020649986,0.9689408933566647,True,108.81650005467236,success
1.5,1.0,0.5,0.5,10,9,0.1,1.0190618992962932,0.5267941508330386,0.909406012877393,0.9694760229675944,True,114.73539983853698,success
1.5,1.0,0.5,0.5,10,9,0.2,1.0031375187491471,0.523111008347312,0.9119519948003496,0.9698075025659849,True,104.33989996090531,success
1.5,1.0,0.5,0.5,10,9,0.3,0.9896684314854756,0.5199933065095679,0.9140764854133488,0.9700035374932128,True,116.41029990278184,success
