beta,eta,gamma,gamma_over_eta,n,repeat_id,delta,beta_hat,eta_hat,gamma_hat,r_squared,converged,time_ms,status
2.0,1.0,1.0,1.0,7,0,0.0,10.531578503779778,2.000428703115504,0.0,0.8905629944912202,True,138.9337000437081,success
2.0,1.0,1.0,1.0,7,0,0.02,7.445156015128056,1.456191296228296,0.5424361921331627,0.8722052017993713,True,184.27430000156164,success
2.0,1.0,1.0,1.0,7,0,0.04,5.57839847844781,1.1242235052432417,0.8718973688379829,0.8450866274169868,True,187.8689997829497,success
2.0,1.0,1.0,1.0,7,0,0.06,4.755735279288617,0.975146084784047,1.018791203553641,0.8200368486991849,True,218.2517999317497,success
2.0,1.0,1.0,1.0,7,0,0.08,4.270160050651691,0.8847694245559078,1.1070837784709096,0.7946934084134076,True,237.99769999459386,success
2.0,1.0,1.0,1.0,7,0,0.1,3.943498789006876,0.8217776408773302,1.1680035628272631,0.7678053818640216,True,179.13579987362027,success
2.0,1.0,1.0,1.0,7,0,0.12,3.7069994767455356,0.7740475909482966,1.2136243114903564,0.7383354506434503,True,221.7832999303937,success
2.0,1.0,1.0,1.0,7,0,0.14,3.527863397190591,0.7357457423613828,1.2497437850823532,0.7051756236550435,True,191.14369992166758,success
2.0,1.0,1.0,1.0,7,0,0.16,3.388333142845278,0.7036466153794249,1.2795552293989847,0.6669512664184802,True,202.96280016191304,success
2.0,1.0,1.0,1.0,7,0,0.18,3.278000620514704,0.6757721161837512,1.3050027012684058,0.6217943848006351,True,208.1160000525415,success
2.0,1.0,1.0,1.0,7,0,0.2,3.1905365804851322,0.650791729437028,1.3273752684177664,0.5669709273312968,True,189.736699918285,success
2.0,1.0,1.0,1.0,7,0,0.22,3.1221631207130525,0.6277148499951165,1.3476079701356325,0.4981950370778463,True,243.72299993410707,success
2.0,1.0,1.0,1.0,7,0,0.24,3.071059386663476,0.6056933836795917,1.3664654900382562,0.40814173498287587,True,223.37749996222556,success
2.0,1.0,1.0,1.0,7,0,0.26,3.037437836473116,0.5838314202846647,1.384703888658765,0.2827778718303916,True,202.45119999162853,success
2.0,1.0,1.0,1.0,7,0,0.28,4.324326974173006,0.4025195389362944,1.5231791225027511,-3210.694417923873,True,235.93250010162592,success
2.0,1.0,1.0,1.0,7,0,0.3,4.324326974173006,0.4025195389362944,1.5231791225027511,-3210.694417923873,True,217.14590000919998,success
2.0,1.0,1.0,1.0,7,0,0.32,4.324326974173006,0.4025195389362944,1.5231791225027511,-3210.694417923873,True,222.98289998434484,success
2.0,1.0,1.0,1.0,7,0,0.34,4.324326974173006,0.4025195389362944,1.5231791225027511,-3210.694417923873,True,280.32659995369613,success
2.0,1.0,1.0,1.0,7,0,0.36,4.324326974173006,0.4025195389362944,1.5231791225027511,-3210.694417923873,True,269.2183000035584,success
2.0,1.0,1.0,1.0,7,0,0.38,4.324326974173006,0.4025195389362944,1.5231791225027511,-3210.694417923873,True,230.9998997952789,success
2.0,1.0,1.0,1.0,7,0,0.4,4.324326974173006,0.4025195389362944,1.5231791225027511,-3210.694417923873,True,268.0464000441134,success
2.0,1.0,1.0,1.0,7,0,0.42,4.324326974173006,0.4025195389362944,1.5231791225027511,-3210.694417923873,True,272.11040002293885,success
2.0,1.0,1.0,1.0,7,0,0.44,4.324326974173006,0.4025195389362944,1.5231791225027511,-3210.694417923873,True,235.4866999667138,success
2.0,1.0,1.0,1.0,7,0,0.46,4.324326974173006,0.4025195389362944,1.5231791225027511,-3210.694417923873,True,221.37050004675984,success
2.0,1.0,1.0,1.0,7,0,0.48,4.324326974173006,0.4025195389362944,1.5231791225027511,-3210.694417923873,True,220.40610015392303,success
2.0,1.0,1.0,1.0,7,0,0.5,4.324326974173006,0.4025195389362944,1.5231791225027511,-3210.694417923873,True,233.78559993579984,success
2.0,1.0,1.0,1.0,7,1,0.0,3.0760600544001226,1.120784036376447,0.9114475407544658,0.9249862301197324,True,213.95340003073215,success
2.0,1.0,1.0,1.0,7,1,0.02,2.30936492762195,0.8875294618123749,1.1317668615441883,0.927025147831798,True,197.63730000704527,success
2.0,1.0,1.0,1.0,7,1,0.04,2.0663295719565924,0.8149572969768342,1.1985105416147064,0.9265920860394896,True,219.88260000944138,success
2.0,1.0,1.0,1.0,7,1,0.06,1.9231545824765672,0.7726508948687216,1.2367933564598605,0.9257923323681847,True,228.82269998081028,success
2.0,1.0,1.0,1.0,7,1,0.08,1.8231757934882704,0.7433329192412738,1.262979195642981,0.9248827104349931,True,207.23189995624125,success
2.0,1.0,1.0,1.0,7,1,0.1,1.747160862170899,0.7211746952234522,1.282547642877366,0.9239390013718866,True,221.64040012285113,success
2.0,1.0,1.0,1.0,7,1,0.12,1.6863036473776505,0.7035190296384345,1.2979815487060393,0.9229897474129276,True,191.22799998149276,success
2.0,1.0,1.0,1.0,7,1,0.14,1.635857424197963,0.6889386801911278,1.31060737649671,0.9220467140943456,True,213.25560007244349,success
2.0,1.0,1.0,1.0,7,1,0.16,1.5929793034852409,0.6765820884946127,1.3212128926054076,0.9211149078874744,True,208.819700172171,success
2.0,1.0,1.0,1.0,7,1,0.18,1.5558370198376408,0.6659021022177779,1.3303020565761134,0.9201961227573718,True,205.40760015137494,success
2.0,1.0,1.0,1.0,7,1,0.2,1.5231809463988641,0.6565275919099992,1.3382155943402951,0.9192909920864556,True,281.3276001252234,success
2.0,1.0,1.0,1.0,7,1,0.22,1.4941275609235347,0.6481950868430754,1.3451939693542327,0.9183985053005134,True,235.78110011294484,success
2.0,1.0,1.0,1.0,7,1,0.24,1.4680216627691522,0.6407123159594861,1.3514127819250428,0.9175185039301381,True,220.53240006789565,success
