beta,eta,gamma,gamma_over_eta,n,repeat_id,delta,beta_hat,eta_hat,gamma_hat,r_squared,converged,time_ms,status
4.0,1.0,0.1,0.1,10,0,0.0,2.992482154304572,0.7698538492078415,0.32144013223591805,0.9572203086355927,True,215.74950008653104,success
4.0,1.0,0.1,0.1,10,0,0.02,2.685201681531358,0.7089120427166243,0.3798903440364432,0.9588580602774383,True,189.81719994917512,success
4.0,1.0,0.1,0.1,10,0,0.04,2.5210180247920766,0.6764210407362368,0.4107793643899289,0.9590537327402817,True,203.1384001020342,success
4.0,1.0,0.1,0.1,10,0,0.06,2.4085502562527537,0.6541362687645291,0.43181090883837253,0.9586967816416397,True,191.0158998798579,success
4.0,1.0,0.1,0.1,10,0,0.08,2.3231699111682134,0.6371631213337563,0.4477207551960444,0.9580285957682545,True,226.9836999475956,success
4.0,1.0,0.1,0.1,10,0,0.1,2.2545188852604054,0.6234499744400869,0.4604898831593729,0.9571492652968955,True,242.1275998931378,success
4.0,1.0,0.1,0.1,10,0,0.12,2.1972475965638365,0.6119394573412696,0.47113738046808795,0.956108724197469,True,205.14199999161065,success
4.0,1.0,0.1,0.1,10,0,0.14,2.148228331287352,0.6020147278535009,0.4802568635498548,0.9549345491618888,True,207.01239979825914,success
4.0,1.0,0.1,0.1,10,0,0.16,2.105474121787273,0.5932843609212546,0.4882244320402775,0.9536426615471445,True,204.49199993163347,success
4.0,1.0,0.1,0.1,10,0,0.18,2.067641465796125,0.5854845259595107,0.4952933629138958,0.9522424269988005,True,218.26690016314387,success
4.0,1.0,0.1,0.1,10,0,0.2,2.033782805824414,0.5784286583576375,0.5016423518328611,0.9507388192983078,True,187.10859981365502,success
4.0,1.0,0.1,0.1,10,0,0.22,2.0031995868283072,0.5719803043950097,0.5074021745110825,0.9491342899664637,True,182.24160000681877,success
4.0,1.0,0.1,0.1,10,0,0.24,1.975369147214572,0.5660360691868636,0.5126714452915708,0.9474288101084161,True,182.5358998030424,success
4.0,1.0,0.1,0.1,10,0,0.26,1.949885331452245,0.5605160399030573,0.5175263799308911,0.9456209288127041,True,190.51320012658834,success
4.0,1.0,0.1,0.1,10,0,0.28,1.9264246727252419,0.5553572489737728,0.5220271259369422,0.9437081723628443,True,224.98809988610446,success
4.0,1.0,0.1,0.1,10,0,0.3,1.9047342213692298,0.55050848812724,0.5262220060707468,0.9416861910820438,True,200.81380009651184,success
4.0,1.0,0.1,0.1,10,0,0.32,1.8846013211634574,0.5459283662470334,0.5301504461136466,0.9395503062584265,True,222.73579984903336,success
4.0,1.0,0.1,0.1,10,0,0.34,1.8658527465940802,0.5415823512897208,0.5338450732786295,0.9372945298621934,True,284.3565000221133,success
4.0,1.0,0.1,0.1,10,0,0.36,1.8483444823935893,0.5374414021184242,0.5373331979532897,0.9349117790183522,True,273.73580005951226,success
4.0,1.0,0.1,0.1,10,0,0.38,1.83195480928315,0.5334808534869069,0.540637946720378,0.9323939340086156,True,234.15630008094013,success
4.0,1.0,0.1,0.1,10,0,0.4,1.8165803290887141,0.5296795103674895,0.5437790963724957,0.9297317213833749,True,193.91730008646846,success
