beta,eta,gamma,gamma_over_eta,n,repeat_id,delta,beta_hat,eta_hat,gamma_hat,r_squared,converged,time_ms,status
2.0,1.0,0.5,0.5,20,0,0.0,3.4810643679735604,1.6753105950556157,0.0,0.9486325426394862,True,169.87370001152158,success
2.0,1.0,0.5,0.5,20,0,0.02,3.4810643679735604,1.6753105950556157,0.0,0.9486325426394862,True,213.5197001043707,success
2.0,1.0,0.5,0.5,20,0,0.04,3.0990162632076785,1.5388131081445922,0.13263626800664682,0.9483677446693841,True,223.71080005541444,success
2.0,1.0,0.5,0.5,20,0,0.06,2.7751317382930076,1.4256971518405774,0.24207469268406698,0.947821405668273,True,205.49650001339614,success
2.0,1.0,0.5,0.5,20,0,0.08,2.5710713874772146,1.3560626753730347,0.3092086885073065,0.9472122894214363,True,204.87029990181327,success
2.0,1.0,0.5,0.5,20,0,0.1,2.426307902368716,1.3076136787600185,0.35580771287923285,0.9465805221303851,True,220.95050010830164,success
2.0,1.0,0.5,0.5,20,0,0.12,2.316262738292731,1.2713901916477492,0.39058696735808024,0.9459383598569452,True,304.64349989779294,success
2.0,1.0,0.5,0.5,20,0,0.14,2.2287156018451517,1.2429833528227157,0.41782260778349756,0.9452903670774603,True,246.10639992170036,success
2.0,1.0,0.5,0.5,20,0,0.16,2.1567920894649633,1.2199310393560991,0.439895481788816,0.9446374406788441,True,212.04830007627606,success
2.0,1.0,0.5,0.5,20,0,0.18,2.0962600368712714,1.200736063791148,0.4582517381773316,0.9439801982455333,True,201.54440007172525,success
2.0,1.0,0.5,0.5,20,0,0.2,2.0443601188831084,1.1844260624718779,0.4738277440547677,0.9433179638698542,True,256.5566000994295,success
2.0,1.0,0.5,0.5,20,0,0.22,1.99919480406713,1.1703392193927373,0.48726024805130513,0.9426501188006287,True,240.12789991684258,success
2.0,1.0,0.5,0.5,20,0,0.24,1.9594128433084188,1.1580065584708794,0.4989994745669369,0.9419757121267798,True,209.39600002020597,success
2.0,1.0,0.5,0.5,20,0,0.26,1.9240165794051225,1.1470860353530945,0.5093739106892043,0.9412940368733923,True,212.00600010342896,success
2.0,1.0,0.5,0.5,20,0,0.28,1.8922550336972195,1.1373207284156086,0.5186296598061275,0.9406041153511672,True,250.66039990633726,success
2.0,1.0,0.5,0.5,20,0,0.3,1.8635481820271316,1.1285137308358673,0.5269552194247143,0.9399049916177873,True,222.21089992672205,success
2.0,1.0,0.5,0.5,20,0,0.32,1.8374397521778727,1.1205112655729748,0.5344977159646714,0.9391957162299471,True,199.95869998820126,success
2.0,1.0,0.5,0.5,20,0,0.34,1.8135653403824628,1.113191162080865,0.5413739110279066,0.9384752971659774,True,200.72320010513067,success
2.0,1.0,0.5,0.5,20,0,0.36,1.791629844181126,1.106454990902921,0.547677785233786,0.9377427089263524,True,222.96349983662367,success
2.0,1.0,0.5,0.5,20,0,0.38,1.7713894571501902,1.1002227581806296,0.553485962663922,0.936997068319491,True,258.3034001290798,success
2.0,1.0,0.5,0.5,20,0,0.4,1.752649625673358,1.094427043219548,0.5588616208911948,0.936236670836649,True,218.35650014691055,success
2.0,1.0,0.5,0.5,20,0,0.42,1.7352340413770102,1.089014124069239,0.5638573839032952,0.9354612098851822,True,210.86300001479685,success
2.0,1.0,0.5,0.5,20,0,0.44,1.7190023984672709,1.08393722188801,0.5685174841769804,0.9346693628807768,True,215.08749993517995,success
