beta,eta,gamma,gamma_over_eta,n,repeat_id,beta_hat,eta_hat,gamma_hat,r_squared,converged,time_ms,status
4.0,1.0,1.0,1.0,20,0,5.487278091252186,0.9466592126227513,1.161922522838574,0.8989228130445464,True,23.16049998626113,success
4.0,1.0,1.0,1.0,20,1,3.133266327450822,0.8204751195095201,1.1378639995348636,0.9482241478827788,True,26.473799953237176,success
4.0,1.0,1.0,1.0,20,2,10.066879943524942,1.777300556634891,0.15699465926388023,0.9625267525804904,True,27.39899978041649,success
4.0,1.0,1.0,1.0,20,3,7.979002387725129,1.9897393204025446,1.8915862354756008e-05,0.9551091064793652,True,11.163900140672922,success
4.0,1.0,1.0,1.0,20,4,6.889988631971028,1.8646147704298426,0.15156671727006854,0.8846731238190043,True,26.710999896749854,success
4.0,1.0,1.0,1.0,20,5,1.6247281366483468,0.37781850243063975,1.561633148562977,0.9317533683434271,True,32.43679995648563,success
4.0,1.0,1.0,1.0,20,6,2.2388800115408367,0.4466460669194435,1.5558785323444089,0.8812766478843574,True,29.91960011422634,success
4.0,1.0,1.0,1.0,20,7,2.7647554777581016,0.5814908356510708,1.3495549185564748,0.8813042172812545,True,22.024699952453375,success
4.0,1.0,1.0,1.0,20,8,1.8417107035519067,0.5763514282264457,1.37814597113839,0.930082198135784,True,25.441600009799004,success
4.0,1.0,1.0,1.0,20,9,2.9127738509847507,0.7354058877793457,1.2299222081049228,0.9468273411447948,True,27.484399965032935,success
4.0,1.0,1.0,1.0,20,10,4.267184432101457,0.8287738303511853,1.1457005787562031,0.9522327870287429,True,30.412100022658706,success
4.0,1.0,1.0,1.0,20,11,8.552440504888125,2.051067350965253,0.0,0.8758701432770115,True,22.321199998259544,success
4.0,1.0,1.0,1.0,20,12,7.760127092561611,1.9340897067965463,0.0,0.9530917030870228,True,26.863800128921866,success
4.0,1.0,1.0,1.0,20,13,4.248521124542869,0.9153513440752239,1.111033549514933,0.9680044639044911,True,23.62110000103712,success
4.0,1.0,1.0,1.0,20,14,4.1395687799904035,0.9531268532872736,1.015334639379803,0.910474820197383,True,18.818499986082315,success
4.0,1.0,1.0,1.0,20,15,6.182354554956019,1.1448467458056637,0.8241026489038178,0.9716245239772412,True,48.352699959650636,success
4.0,1.0,1.0,1.0,20,16,3.3027818023421887,0.5746380781373477,1.4543696613073749,0.9474734088776041,True,22.51269994303584,success
4.0,1.0,1.0,1.0,20,17,1.5354411722048877,0.42680550163555075,1.6328794818481924,0.9027328710590867,True,25.533000007271767,success
4.0,1.0,1.0,1.0,20,18,2.091710654911589,0.42534515570259945,1.5336950562562426,0.9151417895256704,True,20.80390020273626,success
4.0,1.0,1.0,1.0,20,19,1.824072920916353,0.485511805619395,1.4522776752500954,0.9373515597639113,True,26.626599952578545,success
4.0,1.0,1.0,1.0,20,20,3.3428491651541172,0.878065109906158,1.141962094260832,0.942719663076154,True,21.844299975782633,success
4.0,1.0,1.0,1.0,20,21,2.695135936891057,0.6557984016736207,1.4413529038801407,0.9056971434841579,True,30.214699916541576,success
4.0,1.0,1.0,1.0,20,22,11.126845303140179,1.9977860004177797,0.00010012071984171153,0.9617764665914843,True,10.535800131037831,success
4.0,1.0,1.0,1.0,20,23,3.2890017455035965,0.6248661824568207,1.2865650074226953,0.9146929584993994,True,30.43680009432137,success
4.0,1.0,1.0,1.0,20,24,4.2148913930832475,1.0650016606613355,0.9368957304761754,0.9511259800443519,True,23.836199892684817,success
4.0,1.0,1.0,1.0,20,25,5.8721364081864,1.400076928048593,0.5444845062522659,0.9641695374281746,True,22.5896998308599,success
4.0,1.0,1.0,1.0,20,26,1.6179080294893824,0.49584467289839085,1.4956201334586159,0.8804354299454359,True,20.58260003104806,success
4.0,1.0,1.0,1.0,20,27,7.709937088631967,1.9563133453854875,0.0,0.8443263136562965,True,21.028599934652448,success
4.0,1.0,1.0,1.0,20,28,3.156293251553344,0.8106734562789232,1.1721978439000353,0.9249018337945087,True,33.27639983035624,success
4.0,1.0,1.0,1.0,20,29,8.471933682086162,2.0146690683779553,0.0,0.9533025619326513,True,13.473500031977892,success
4.0,1.0,1.0,1.0,20,30,1.525689013594386,0.4242071356294894,1.5430326671160342,0.9086230251850126,True,30.36829992197454,success
4.0,1.0,1.0,1.0,20,31,1.5587774072897234,0.5232685966279502,1.41529011627305,0.8676324296396283,True,24.65420006774366,success
4.0,1.0,1.0,1.0,20,32,5.312764598612695,1.0961078577909737,0.8669745534066877,0.9135008304992833,True,28.672799933701754,success
4.0,1.0,1.0,1.0,20,33,2.3780013328359493,0.6443765346234394,1.3809045326149803,0.9258947668455517,True,24.48490005917847,success
4.0,1.0,1.0,1.0,20,34,5.155357959344316,1.2277291713329226,0.803034893875457,0.8435959765556392,True,24.51759995892644,success
4.0,1.0,1.0,1.0,20,35,2.9089380067537585,0.7397676998916771,1.1668009475214687,0.9599443872899974,True,21.294499980285764,success
4.0,1.0,1.0,1.0,20,36,3.8313015792128753,1.1587628811396533,0.843427381172134,0.9631380032832371,True,22.82239985652268,success
4.0,1.0,1.0,1.0,20,37,3.9238881446742977,1.1046107461158143,0.9528864859191934,0.9650637814148869,True,33.02569990046322,success
4.0,1.0,1.0,1.0,20,38,1.4744090573334285,0.44292955914194376,1.5626819117026205,0.8911202230705676,True,35.85610003210604,success
4.0,1.0,1.0,1.0,20,39,0,0,0,0,False,80.1148999016732,failure
4.0,1.0,1.0,1.0,20,40,0,0,0,0,False,59.4805998262018,failure
4.0,1.0,1.0,1.0,20,41,5.02429822086237,1.3832715251536962,0.6484384805214303,0.9301168521461396,True,18.711700104176998,success
4.0,1.0,1.0,1.0,20,42,1.0783263238085419,0.43309911625057407,1.4353041214711495,0.7226329005316845,True,22.17929996550083,success
4.0,1.0,1.0,1.0,20,43,3.7628329172938235,0.7559235740398944,1.2119814232787132,0.9405746256417814,True,21.130899898707867,success
4.0,1.0,1.0,1.0,20,44,5.2902837693524205,1.5029845071887982,0.4696669794553049,0.9572278085254432,True,25.695200078189373,success
4.0,1.0,1.0,1.0,20,45,1.4510404145283937,0.3392571208650296,1.5614638949247035,0.9025640317021951,True,31.8811999168247,success
4.0,1.0,1.0,1.0,20,46,1.7458944852600344,0.5100376512704523,1.3895585547765519,0.92059896403175,True,29.578999849036336,success
4.0,1.0,1.0,1.0,20,47,5.574837148236268,1.7833991603133232,0.28956443179235136,0.9612785131352781,True,37.33790013939142,success
4.0,1.0,1.0,1.0,20,48,8.333273019310152,1.9402745153136656,0.0,0.871582561978589,True,18.383899936452508,success
4.0,1.0,1.0,1.0,20,49,2.564507519945022,0.6886656229300248,1.376797510606745,0.9532608380222076,True,26.221400126814842,success
4.0,1.0,1.0,1.0,20,50,3.8344901236833677,0.8873077376704821,1.1347457763988396,0.9628189985242485,True,19.586000125855207,success
4.0,1.0,1.0,1.0,20,51,3.1368661662435153,0.747753225201889,1.2677837871697024,0.9521114403772586,True,20.63969988375902,success
4.0,1.0,1.0,1.0,20,52,4.176769236500156,1.0718218232685437,0.9829520140381176,0.9343904113363682,True,25.16640000976622,success
4.0,1.0,1.0,1.0,20,53,0,0,0,0,False,81.15590014494956,failure
4.0,1.0,1.0,1.0,20,54,12.071540450510252,2.0847207009227278,0.0,0.9271525623723075,True,16.265099868178368,success
4.0,1.0,1.0,1.0,20,55,3.1516274761758156,0.7161441620661055,1.2139273685360283,0.9649249634643327,True,38.10989996418357,success
4.0,1.0,1.0,1.0,20,56,2.4151127036246645,0.4085617603006078,1.6637556692806788,0.9496444282935371,True,29.77300016209483,success
4.0,1.0,1.0,1.0,20,57,3.998457173951926,0.8370661748832087,1.225025249590122,0.8744270596153585,True,34.11629982292652,success
