beta,eta,gamma,gamma_over_eta,n,repeat_id,delta,beta_hat,eta_hat,gamma_hat,r_squared,converged,time_ms,status
2.5,1.0,0.5,0.5,20,0,0.0,3.8974716499902056,1.1189447499715997,0.2199948397548603,0.9833064763300596,True,169.73760002292693,success
2.5,1.0,0.5,0.5,20,0,0.02,3.5346818017864496,1.037755968457563,0.29932917214257576,0.9833775702892091,True,202.0139000378549,success
2.5,1.0,0.5,0.5,20,0,0.04,3.32160408742748,0.9902796734901536,0.3455272388764753,0.982742961624874,True,192.91809992864728,success
2.5,1.0,0.5,0.5,20,0,0.06,3.16810509324035,0.9561328231549936,0.3786318395141068,0.9817770361156611,True,196.91279996186495,success
2.5,1.0,0.5,0.5,20,0,0.08,3.0474278438253286,0.9292792615419293,0.40457067594748897,0.9805844811129881,True,239.3263999838382,success
2.5,1.0,0.5,0.5,20,0,0.1,2.947831524765268,0.9070771015870729,0.425936265885664,0.9792075916103034,True,207.09259994328022,success
2.5,1.0,0.5,0.5,20,0,0.12,2.8630906286635662,0.8881240795266547,0.4441030721247785,0.9776657697494109,True,213.34270015358925,success
2.5,1.0,0.5,0.5,20,0,0.14,2.789474597930976,0.871582103060933,0.4598923031281321,0.9759680671457095,True,267.07500009797513,success
2.5,1.0,0.5,0.5,20,0,0.16,2.7245643361789087,0.8569063923403801,0.473837066595993,0.9741175439592372,True,265.42549999430776,success
2.5,1.0,0.5,0.5,20,0,0.18,2.666683209921903,0.8437209069270233,0.48630536026457033,0.972113610896838,True,202.34380010515451,success
2.5,1.0,0.5,0.5,20,0,0.2,2.614621759829888,0.8317529229090344,0.4975635266198563,0.9699526205190716,True,247.99249996431172,success
2.5,1.0,0.5,0.5,20,0,0.22,2.5674682919451914,0.8207975348063679,0.5078116210740203,0.9676285880008804,True,234.57710002548993,success
2.5,1.0,0.5,0.5,20,0,0.24,2.5245181415624383,0.8106958249594525,0.5172045097226268,0.9651331902749493,True,249.51300001703203,success
2.5,1.0,0.5,0.5,20,0,0.26,2.4852132210229336,0.8013214996188693,0.525865017292729,0.9624557945173987,True,219.0622000489384,success
2.5,1.0,0.5,0.5,20,0,0.28,2.4491000511442897,0.7925723088252521,0.5338925353170911,0.9595835347851852,True,222.31860016472638,success
2.5,1.0,0.5,0.5,20,0,0.3,2.4158096437471754,0.7843636538368733,0.5413688571687217,0.9565007668020823,True,209.91870015859604,success
2.5,1.0,0.5,0.5,20,0,0.32,2.385028874618216,0.7766251261435447,0.5483622633353944,0.9531894650114755,True,222.4980997852981,success
2.5,1.0,0.5,0.5,20,0,0.34,2.356504983681064,0.7692962293090331,0.5549304660991662,0.9496275740961898,True,262.8543998580426,success
2.5,1.0,0.5,0.5,20,0,0.36,2.3300117988737026,0.7623258683514624,0.561122785688788,0.9457903682582444,True,210.58579999953508,success
2.5,1.0,0.5,0.5,20,0,0.38,2.3053653067308457,0.7556690060720503,0.5669817960969364,0.9416480114211268,True,230.82310007885098,success
2.5,1.0,0.5,0.5,20,0,0.4,2.2824026463187668,0.7492864650601203,0.5725445974057478,0.9371660998535285,True,217.39490004256368,success
2.5,1.0,0.5,0.5,20,0,0.42,2.2609855591210466,0.7431433360095243,0.577843803693046,0.9323039965115032,True,233.37410017848015,success
2.5,1.0,0.5,0.5,20,0,0.44,2.2409940553840824,0.7372083091426574,0.58290837394692,0.9270138357471192,True,215.18760011531413,success
2.5,1.0,0.5,0.5,20,0,0.46,2.222324576402166,0.7314529659646586,0.5877642322201767,0.9212388925839354,True,189.85460000112653,success
2.5,1.0,0.5,0.5,20,0,0.48,2.2048879624039115,0.7258511411609506,0.5924348408163979,0.9149114620239703,True,195.45020000077784,success
2.5,1.0,0.5,0.5,20,0,0.5,2.1886111016550966,0.7203781621383927,0.5969416598302467,0.9079495630354099,True,237.9499999806285,success
2.5,1.0,0.5,0.5,20,1,0.0,2.319180062525057,0.6943583537420266,0.6989328042985125,0.9840765046442191,True,247.21749988384545,success
2.5,1.0,0.5,0.5,20,1,0.02,2.256533688821966,0.6820796315962397,0.7104151605313084,0.9840666165133214,True,244.5066999644041,success
2.5,1.0,0.5,0.5,20,1,0.04,2.2059088296001685,0.6722102862692421,0.7196165745537161,0.9839333136932455,True,197.9928999207914,success
2.5,1.0,0.5,0.5,20,1,0.06,2.163143209281736,0.6639074643987584,0.7273355184524363,0.9837176650127231,True,224.15210003964603,success
