beta,eta,gamma,gamma_over_eta,n,repeat_id,beta_hat,eta_hat,gamma_hat,r_squared,converged,time_ms,status
2.0,1.0,1.0,1.0,10,0,1.3123784172154909,0.9727902905103922,1.1531917353079921,0.7338209550629187,True,43.739099986851215,success
2.0,1.0,1.0,1.0,10,1,0,0,0,0,False,316.4651000406593,failure
2.0,1.0,1.0,1.0,10,2,1.7564864260592237,0.9664119096260124,1.1240819321418354,0.8657180219744041,True,21.134600043296814,success
2.0,1.0,1.0,1.0,10,3,0,0,0,0,False,52.056699991226196,failure
2.0,1.0,1.0,1.0,10,4,3.7159521611534414,1.297350907940767,0.8105352585260636,0.9087321963265744,True,24.21960001811385,success
2.0,1.0,1.0,1.0,10,5,1.9026868886617643,1.3328143405948614,0.9366864729170594,0.8501501709731669,True,17.041899962350726,success
2.0,1.0,1.0,1.0,10,6,1.81216200652253,1.0726478362579193,1.0691504191830772,0.8365764730614611,True,18.309100065380335,success
2.0,1.0,1.0,1.0,10,7,0,0,0,0,False,291.5896999184042,failure
2.0,1.0,1.0,1.0,10,8,1.777206251401433,0.6353129882562234,1.1098755980659147,0.8458267191182763,True,24.902400095015764,success
2.0,1.0,1.0,1.0,10,9,10.326735637245203,1.6501999239556842,2.8862664969917952e-05,0.884191571429088,True,13.148699887096882,success
2.0,1.0,1.0,1.0,10,10,0,0,0,0,False,61.856500105932355,failure
2.0,1.0,1.0,1.0,10,11,3.624014738477207,1.604363233680323,0.5219805465839138,0.8847764718276969,True,30.904999934136868,success
2.0,1.0,1.0,1.0,10,12,4.246226942617387,2.1253053026913786,0.294675655919299,0.8234090802522722,True,23.45840004272759,success
2.0,1.0,1.0,1.0,10,13,0,0,0,0,False,304.83980011194944,failure
2.0,1.0,1.0,1.0,10,14,0,0,0,0,False,312.5858998391777,failure
2.0,1.0,1.0,1.0,10,15,2.0306143893690187,0.8839586240241821,0.9720323754290395,0.7963701377959398,True,32.55250002257526,success
2.0,1.0,1.0,1.0,10,16,0,0,0,0,False,62.68650013953447,failure
2.0,1.0,1.0,1.0,10,17,0,0,0,0,False,70.393200032413,failure
2.0,1.0,1.0,1.0,10,18,5.76627646596793,2.1658499833433806,0.0,0.893912593734846,True,17.84890005365014,success
2.0,1.0,1.0,1.0,10,19,0,0,0,0,False,287.492600036785,failure
2.0,1.0,1.0,1.0,10,20,2.959574818830382,0.782074531915336,0.9919827144477058,0.9038137344282232,True,36.40590002760291,success
2.0,1.0,1.0,1.0,10,21,1.5029437044455192,0.7807678935571649,1.358267224666403,0.7928669920183544,True,22.77509984560311,success
2.0,1.0,1.0,1.0,10,22,0,0,0,0,False,38.230600068345666,failure
2.0,1.0,1.0,1.0,10,23,1.6553866590911417,0.7646155222502717,1.054410079097926,0.8383453975637892,True,26.267000008374453,success
2.0,1.0,1.0,1.0,10,24,0,0,0,0,False,280.15489992685616,failure
2.0,1.0,1.0,1.0,10,25,0,0,0,0,False,56.59950012341142,failure
2.0,1.0,1.0,1.0,10,26,0,0,0,0,False,289.7605998441577,failure
2.0,1.0,1.0,1.0,10,27,3.2238925246093393,1.4157724661263735,0.7713943276230565,0.8669745791760407,True,27.179099852219224,success
2.0,1.0,1.0,1.0,10,28,1.344973152989456,0.5491885759682378,1.1927502233778444,0.7561866331356939,True,28.254299890249968,success
2.0,1.0,1.0,1.0,10,29,0,0,0,0,False,280.76100000180304,failure
2.0,1.0,1.0,1.0,10,30,0,0,0,0,False,288.751499960199,failure
2.0,1.0,1.0,1.0,10,31,4.1122359118292415,1.7329656184883606,0.26487831441105125,0.9345662979414044,True,28.30500015988946,success
2.0,1.0,1.0,1.0,10,32,1.2201438733388466,0.5365784896736103,1.344170873371141,0.6917756400434827,True,22.463099798187613,success
2.0,1.0,1.0,1.0,10,33,2.3678657573589663,0.8835742484647734,1.2306385388840244,0.8879838330769386,True,22.667599841952324,success
2.0,1.0,1.0,1.0,10,34,1.8708223748512807,1.0545484930631903,0.9503042979893944,0.8590557680910342,True,25.894499849528074,success
2.0,1.0,1.0,1.0,10,35,1.2777761184980236,0.659439742919494,1.2061157320748932,0.7339865221011994,True,39.87440001219511,success
2.0,1.0,1.0,1.0,10,36,1.1915996963673274,0.48387849761087615,1.381722742201194,0.6244071071625191,True,29.96369986794889,success
2.0,1.0,1.0,1.0,10,37,1.2442882561582946,0.4732893678987516,1.4531824250820868,0.6027356310363498,True,22.641099989414215,success
2.0,1.0,1.0,1.0,10,38,7.823084133362274,1.9276035188235598,0.0,0.8672798982991873,True,27.61529991403222,success
2.0,1.0,1.0,1.0,10,39,0,0,0,0,False,54.920499911531806,failure
2.0,1.0,1.0,1.0,10,40,0,0,0,0,False,319.33910003863275,failure
2.0,1.0,1.0,1.0,10,41,2.1197590005911486,0.992011751541011,0.9094282092122579,0.8678694809341692,True,24.520799983292818,success
2.0,1.0,1.0,1.0,10,42,1.733375672832599,0.699030527372579,1.2348758995174052,0.8013050580082328,True,30.270199989899993,success
2.0,1.0,1.0,1.0,10,43,0,0,0,0,False,297.87050001323223,failure
2.0,1.0,1.0,1.0,10,44,0,0,0,0,False,319.05449996702373,failure
2.0,1.0,1.0,1.0,10,45,1.2272798907993054,0.5306545318009017,1.459923714265225,0.6911572776661746,True,26.29949990659952,success
2.0,1.0,1.0,1.0,10,46,1.4476030586146775,0.5363940681019232,1.219988270857149,0.7683301668446936,True,18.537099938839674,success
2.0,1.0,1.0,1.0,10,47,0,0,0,0,False,329.1011000983417,failure
2.0,1.0,1.0,1.0,10,48,1.3492391827283847,0.6985032069603245,1.2972132262497924,0.7814442672662325,True,28.410400031134486,success
2.0,1.0,1.0,1.0,10,49,0,0,0,0,False,51.400600001215935,failure
2.0,1.0,1.0,1.0,10,50,0,0,0,0,False,66.64870004169643,failure
2.0,1.0,1.0,1.0,10,51,1.5199940676923838,0.6451638136925126,1.2829070540574468,0.7833175962546258,True,32.13619999587536,success
2.0,1.0,1.0,1.0,10,52,2.3363657509949958,1.1848246401148166,0.9022340387036814,0.8830869719571701,True,29.841599985957146,success
2.0,1.0,1.0,1.0,10,53,1.5571543381017419,0.8804098118132632,1.0804671489920543,0.828907911460998,True,20.811100024729967,success
2.0,1.0,1.0,1.0,10,54,0,0,0,0,False,279.4664001557976,failure
