beta,eta,gamma,gamma_over_eta,n,repeat_id,delta,beta_hat,eta_hat,gamma_hat,r_squared,converged,time_ms,status
2.5,1.0,1.0,1.0,7,0,0.0,3.231045328281767,1.169218694199078,0.8236807993773767,0.8982749080297829,True,167.51769999973476,success
2.5,1.0,1.0,1.0,7,0,0.02,2.8075675881197597,1.0368961915564507,0.9498836419550457,0.902130879708843,True,227.1066999528557,success
2.5,1.0,1.0,1.0,7,0,0.04,2.6024135084592572,0.9721081327156728,1.010761730870249,0.9025745282265917,True,200.24240016937256,success
2.5,1.0,1.0,1.0,7,0,0.06,2.4676729779237965,0.9290143221738899,1.0507615303639686,0.901758954583916,True,204.7849001828581,success
2.5,1.0,1.0,1.0,7,0,0.08,2.3681804837628646,0.896731436697661,1.0803879009176056,0.9002123568644198,True,186.3512999843806,success
2.5,1.0,1.0,1.0,7,0,0.1,2.2898646802244986,0.8709100435817959,1.103825778043541,0.8981433269728877,True,193.42219992540777,success
2.5,1.0,1.0,1.0,7,0,0.12,2.2256775261211272,0.849370218304063,1.123166438453679,0.8956492137877256,True,298.6149999778718,success
2.5,1.0,1.0,1.0,7,0,0.14,2.171586906494909,0.8308642141261767,1.1396037661031397,0.89277796249248,True,260.5973999015987,success
2.5,1.0,1.0,1.0,7,0,0.16,2.125063742715875,0.8146122157302821,1.1538828050052907,0.8895529331047761,True,206.8945998325944,success
2.5,1.0,1.0,1.0,7,0,0.18,2.084435048544505,0.8000930510102977,1.1664993383627043,0.8859795245023379,True,185.85789995267987,success
2.5,1.0,1.0,1.0,7,0,0.2,2.048525252008224,0.7869422017995974,1.1777997752752487,0.8820537295917253,True,266.55240007676184,success
2.5,1.0,1.0,1.0,7,0,0.22,2.01648397422739,0.7748940306805128,1.1880356589929786,0.8777628318220376,True,214.72549997270107,success
2.5,1.0,1.0,1.0,7,0,0.24,1.9876746774802767,0.76374895855957,1.1973954637169901,0.8730873765422988,True,200.78960014507174,success
2.5,1.0,1.0,1.0,7,0,0.26,1.9616136616674078,0.7533525652514775,1.2060241572099402,0.868000498701573,True,198.71579995378852,success
2.5,1.0,1.0,1.0,7,0,0.28,1.9379166018697576,0.7435834283079787,1.214035773606641,0.8624704839732434,True,209.78210004977882,success
2.5,1.0,1.0,1.0,7,0,0.3,1.9162887563492814,0.7343426489425131,1.221521795640578,0.8564557376621319,True,205.2665997762233,success
2.5,1.0,1.0,1.0,7,0,0.32,1.8964849480691575,0.7255496693965603,1.2285569227581856,0.8499092056891513,True,201.95500017143786,success
2.5,1.0,1.0,1.0,7,0,0.34,1.8783087962655536,0.7171367932490836,1.235203151916571,0.8427739520661779,True,206.59710001200438,success
2.5,1.0,1.0,1.0,7,0,0.36,1.8615996314907615,0.7090463458268738,1.241512739520717,0.8349823827614239,True,222.84709988161922,success
2.5,1.0,1.0,1.0,7,0,0.38,1.8462254301987366,0.7012283155367908,1.2475304038689956,0.8264541113359929,True,239.465800113976,success
2.5,1.0,1.0,1.0,7,0,0.4,1.8320771086528482,0.6936385821506837,1.253295003264713,0.8170933591646068,True,239.0641998499632,success
2.5,1.0,1.0,1.0,7,0,0.42,1.8190697380554717,0.6862370118932383,1.2588408508150983,0.8067831859759197,True,207.2842000052333,success
2.5,1.0,1.0,1.0,7,0,0.44,1.8071245432452663,0.6789876344855911,1.264198771841862,0.7953868502985272,True,197.95980001799762,success
2.5,1.0,1.0,1.0,7,0,0.46,1.7961877055780682,0.6718557224750462,1.2693969950747326,0.7827327218661296,True,196.17110001854599,success
2.5,1.0,1.0,1.0,7,0,0.48,1.7862157048587277,0.6648080369068545,1.2744619363150482,0.7686106898041187,True,229.74979993887246,success
2.5,1.0,1.0,1.0,7,0,0.5,1.7771781091932397,0.657811580737351,1.2794189199737542,0.7527583521472343,True,246.0324999410659,success
2.5,1.0,1.0,1.0,7,1,0.0,2.697718817490266,1.2233112312367955,1.067523673454212,0.9342139650906299,True,201.61539991386235,success
2.5,1.0,1.0,1.0,7,1,0.02,2.2855909726542802,1.073949058971255,1.2081084486040918,0.9359539523294008,True,207.02229999005795,success
2.5,1.0,1.0,1.0,7,1,0.04,2.0934939190216304,1.0053051223568403,1.2716698162810014,0.9361334849317934,True,247.68640007823706,success
2.5,1.0,1.0,1.0,7,1,0.06,1.9687489814047432,0.9611574543574614,1.3120745134888165,0.9358890953608989,True,209.30340001359582,success
2.5,1.0,1.0,1.0,7,1,0.08,1.8771047945222603,0.9289694161279447,1.3412481221452897,0.9354629646059013,True,229.86790002323687,success
2.5,1.0,1.0,1.0,7,1,0.1,1.805137643894046,0.9038484560897603,1.3638207939584073,0.9349436300225279,True,202.00729998759925,success
2.5,1.0,1.0,1.0,7,1,0.12,1.7461919685723142,0.8833785782878133,1.382069368336024,0.9343717931272113,True,192.30149989016354,success
2.5,1.0,1.0,1.0,7,1,0.14,1.6964852798000167,0.8661917456396467,1.3972783536532594,0.9337687146260512,True,235.85119983181357,success
2.5,1.0,1.0,1.0,7,1,0.16,1.653667198799108,0.8514391269110854,1.41024165559632,0.9331460250530474,True,205.2545000333339,success
2.5,1.0,1.0,1.0,7,1,0.18,1.616175753807855,0.8385590564749996,1.421483137669007,0.9325107557427961,True,223.76620001159608,success
2.5,1.0,1.0,1.0,7,1,0.2,1.5829209046045094,0.8271611362268104,1.4313659809503623,0.9318673165389517,True,248.71350009925663,success
2.5,1.0,1.0,1.0,7,1,0.22,1.5531162635174092,0.8169627048423559,1.4401518940528184,0.9312179639909196,True,243.1308999657631,success
2.5,1.0,1.0,1.0,7,1,0.24,1.5261732233297893,0.8077531994736328,1.4480354238844382,0.9305641181533557,True,202.56099989637733,success
2.5,1.0,1.0,1.0,7,1,0.26,1.5016330413806758,0.7993728686748838,1.45516496031847,0.9299077168852298,True,205.086600035429,success
2.5,1.0,1.0,1.0,7,1,0.28,1.479151126467656,0.7916944462891261,1.461656130700641,0.9292478238011653,True,200.25389990769327,success
2.5,1.0,1.0,1.0,7,1,0.3,1.458439908968313,0.784618860225213,1.4676006950400768,0.9285854426131722,True,193.81890003569424,success
2.5,1.0,1.0,1.0,7,1,0.32,1.4392715943407224,0.7780651748269131,1.4730726330488504,0.9279204331423397,True,226.48030007258058,success
2.5,1.0,1.0,1.0,7,1,0.34,1.4214593443106518,0.7719670655337192,1.4781323978793153,0.9272524952100917,True,216.9684001710266,success
2.5,1.0,1.0,1.0,7,1,0.36,1.4048468809900567,0.7662697280160646,1.4828299966644027,0.9265814209278658,True,216.11840021796525,success
2.5,1.0,1.0,1.0,7,1,0.38,1.389307912393812,0.7609263272409829,1.4872072316728848,0.9259060153726743,True,221.60709998570383,success
2.5,1.0,1.0,1.0,7,1,0.4,1.374722234161236,0.755899717352371,1.4912993807994979,0.9252275770370709,True,246.18640006519854,success
2.5,1.0,1.0,1.0,7,1,0.42,1.3610043423592422,0.7511549762397969,1.4951364689446434,0.9245439227719853,True,213.6652001645416,success
2.5,1.0,1.0,1.0,7,1,0.44,1.3480688866775163,0.7466642933456702,1.4987442475393435,0.9238552582200963,True,231.02429998107255,success
2.5,1.0,1.0,1.0,7,1,0.46,1.3358455967885396,0.7424028927288244,1.5021449566797553,0.923160971543414,True,223.4732999932021,success
2.5,1.0,1.0,1.0,7,1,0.48,1.3242728179231262,0.7383492587820247,1.5053579261653742,0.9224605072974447,True,213.66519993171096,success
2.5,1.0,1.0,1.0,7,1,0.5,1.3132970449023584,0.7344844218069778,1.5084000541505609,0.921753165815317,True,229.73160003311932,success
2.5,1.0,1.0,1.0,7,2,0.0,5.39239519148302,1.833574677033329,0.21158232156933682,0.9540504227198331,True,200.37680002860725,success
