beta,eta,gamma,gamma_over_eta,n,repeat_id,delta,beta_hat,eta_hat,gamma_hat,r_squared,converged,time_ms,status
5.0,1.0,0.5,0.5,10,0,0.0,3.9257248664790354,0.43189035333172987,0.996478596804983,0.9955624527375793,True,183.89310012571514,success
5.0,1.0,0.5,0.5,10,0,0.02,3.4716602053456738,0.39164505058745214,1.0358948292173367,0.9954404874937672,True,214.10689991898835,success
5.0,1.0,0.5,0.5,10,0,0.04,3.2087939831445067,0.36851748267062673,1.0584526929222324,0.9948929267107164,True,210.34949994646013,success
5.0,1.0,0.5,0.5,10,0,0.06,3.0154432850513566,0.3515975112296982,1.0748987432959474,0.9941133551408786,True,198.3817000873387,success
5.0,1.0,0.5,0.5,10,0,0.08,2.860900233993827,0.33813181357556676,1.0879439749437154,0.9931539290697426,True,198.7909998279065,success
5.0,1.0,0.5,0.5,10,0,0.1,2.732515759302555,0.3269827536763388,1.0987089926701648,0.992044075193035,True,224.67869985848665,success
5.0,1.0,0.5,0.5,10,0,0.12,2.6235528731289386,0.3175433285120365,1.1077921808176006,0.9908067179188479,True,239.90789987146854,success
5.0,1.0,0.5,0.5,10,0,0.14,2.529765984564898,0.3094305653713205,1.1155710587273628,0.9894609115217823,True,256.4530000090599,success
5.0,1.0,0.5,0.5,10,0,0.16,2.4481740356652177,0.3023763833488412,1.122309790157933,0.9880222069198598,True,237.0086999144405,success
5.0,1.0,0.5,0.5,10,0,0.18,2.3765579973004254,0.2961814309404521,1.128204481213502,0.9865026988259704,True,201.17260003462434,success
5.0,1.0,0.5,0.5,10,0,0.2,2.313205983786929,0.290692515598383,1.133405601106931,0.9849113892484401,True,214.43869988434017,success
5.0,1.0,0.5,0.5,10,0,0.22,2.256765524980543,0.28578970787354274,1.1380309032620608,0.9832547481129502,True,248.23800008744,success
5.0,1.0,0.5,0.5,10,0,0.24,2.2061624223424015,0.28137761809586187,1.1421737794143716,0.9815369471858442,True,205.55890002287924,success
5.0,1.0,0.5,0.5,10,0,0.26,2.1605310758497374,0.2773796518057455,1.1459090958901357,0.9797603337401476,True,222.5453001447022,success
5.0,1.0,0.5,0.5,10,0,0.28,2.1191676278665255,0.2737337353977475,1.149297429120042,0.9779257572026798,True,207.81340007670224,success
5.0,1.0,0.5,0.5,10,0,0.3,2.0814911858361653,0.2703892494688459,1.1523882187141816,0.9760329857373228,True,218.77510007470846,success
5.0,1.0,0.5,0.5,10,0,0.32,2.0470260702646104,0.26730434158663136,1.1552221478218871,0.9740805737423326,True,205.40319988504052,success
5.0,1.0,0.5,0.5,10,0,0.34,2.0153737270128507,0.26444433061400324,1.1578329555087181,0.9720662940493157,True,190.9636000636965,success
5.0,1.0,0.5,0.5,10,0,0.36,1.986203106750096,0.2617800683477498,1.1602488465470138,0.9699869294026542,True,222.22380014136434,success
5.0,1.0,0.5,0.5,10,0,0.38,1.9592341987111954,0.25928701243451535,1.1624935480808511,0.967838548791495,True,243.5455999802798,success
5.0,1.0,0.5,0.5,10,0,0.4,1.9342246042636855,0.2569444709801706,1.1645871749585197,0.9656168063740083,True,228.8798000663519,success
5.0,1.0,0.5,0.5,10,0,0.42,1.9109760376514775,0.2547344406940663,1.1665468913483843,0.96331600893703,True,188.17440001294017,success
5.0,1.0,0.5,0.5,10,0,0.44,1.8893107219189316,0.25264168284003624,1.1683874335344706,0.9609302851432867,True,191.1398998927325,success
5.0,1.0,0.5,0.5,10,0,0.46,1.8690782534235832,0.25065288996402096,1.170121528480992,0.958452763272851,True,228.43889985233545,success
5.0,1.0,0.5,0.5,10,0,0.48,1.8501483467500115,0.24875644225539867,1.1717602400126146,0.9558757114628356,True,191.3782001938671,success
5.0,1.0,0.5,0.5,10,0,0.5,1.8324076199810329,0.24694213922837135,1.1733132355182574,0.9531904811470245,True,221.16709989495575,success
5.0,1.0,0.5,0.5,10,1,0.0,2.6678417878654286,0.327645681301261,1.1679975732238628,0.968833152733381,True,217.33059990219772,success
5.0,1.0,0.5,0.5,10,1,0.02,2.261707936687795,0.29134134867783645,1.2024678470714634,0.9710253442738823,True,229.8051998950541,success
5.0,1.0,0.5,0.5,10,1,0.04,2.0837151260184132,0.2758733084299754,1.2170109293640354,0.9717383578394319,True,226.42820002511144,success
5.0,1.0,0.5,0.5,10,1,0.06,1.9698158402463777,0.26616285684891317,1.22608862704875,0.9720231230058178,True,229.6990999020636,success
5.0,1.0,0.5,0.5,10,1,0.08,1.8866314523285845,0.2591787060876263,1.2325901948530864,0.9721018489158071,True,193.43090010806918,success
5.0,1.0,0.5,0.5,10,1,0.1,1.82147042401839,0.253778533235259,1.237600256535496,0.9720602109446026,True,194.0751001238823,success
5.0,1.0,0.5,0.5,10,1,0.12,1.7681468445968176,0.24940907206246302,1.2416423719629377,0.9719400032801816,True,219.9635999277234,success
5.0,1.0,0.5,0.5,10,1,0.14,1.7231831746815625,0.24576106303120865,1.2450083656261788,0.9717646442041261,True,227.64339996501803,success
5.0,1.0,0.5,0.5,10,1,0.16,1.6844271537857667,0.24264472503576914,1.2478770659654308,0.9715487053595204,True,250.13970001600683,success
5.0,1.0,0.5,0.5,10,1,0.18,1.6504611355017198,0.2399352055836959,1.2503657215979833,0.9713015773043525,True,200.9751999285072,success
5.0,1.0,0.5,0.5,10,1,0.2,1.6202998137042228,0.23754623528332738,1.2525552156056248,0.9710297422445493,True,197.9583001229912,success
5.0,1.0,0.5,0.5,10,1,0.22,1.593230601944761,0.23541582841682027,1.2545035986743631,0.9707378634936477,True,216.41799993813038,success
5.0,1.0,0.5,0.5,10,1,0.24,1.568723632571554,0.2334978956705407,1.2562538959790612,0.9704292939346931,True,211.7073000408709,success
5.0,1.0,0.5,0.5,10,1,0.26,1.5463717421252636,0.23175741663933117,1.2578388309710642,0.9701066360426892,True,209.0179999358952,success
5.0,1.0,0.5,0.5,10,1,0.28,1.5258577559189346,0.23016706263205658,1.2592838491219345,0.9697718247076503,True,194.27039986476302,success
5.0,1.0,0.5,0.5,10,1,0.3,1.50692872745105,0.22870516898883425,1.260609108852131,0.9694263746394802,True,219.1508999094367,success
5.0,1.0,0.5,0.5,10,1,0.32,1.489381135436746,0.22735421874043982,1.2618308338708437,0.9690714167089789,True,221.68490011245012,success
5.0,1.0,0.5,0.5,10,1,0.34,1.4730443409282061,0.22610008134561438,1.262962271419232,0.9687080278612424,True,228.60410017892718,success
5.0,1.0,0.5,0.5,10,1,0.36,1.4577813425397284,0.22493083110297726,1.26401436169966,0.9683368317040427,True,195.79279981553555,success
5.0,1.0,0.5,0.5,10,1,0.38,1.443473181184915,0.22383670695828392,1.2649962438188929,0.9679585291367552,True,204.2346999514848,success
5.0,1.0,0.5,0.5,10,1,0.4,1.4300238794038116,0.22280919474815802,1.2659156299275678,0.9675734110612988,True,198.1510000769049,success
5.0,1.0,0.5,0.5,10,1,0.42,1.4173462729266715,0.22184135661051196,1.2667790657939904,0.9671819998643487,True,221.0602001287043,success
5.0,1.0,0.5,0.5,10,1,0.44,1.4053686085226929,0.22092702569916992,1.2675921784824975,0.966784510200375,True,247.6462998893112,success
5.0,1.0,0.5,0.5,10,1,0.46,1.3940286774475912,0.22006088771583898,1.2683598166414358,0.9663811046233006,True,221.6432997956872,success
5.0,1.0,0.5,0.5,10,1,0.48,1.3832703855367932,0.21923842163976365,1.269086194934164,0.9659720029161346,True,195.48969995230436,success
5.0,1.0,0.5,0.5,10,1,0.5,1.3730447721664143,0.21845565965158742,1.2697749966215177,0.9655573581178899,True,220.86660005152225,success
5.0,1.0,0.5,0.5,10,2,0.0,1.0039243001634264,0.2935501780951883,1.0537411781113644,0.9835398309332719,True,252.37550004385412,success
5.0,1.0,0.5,0.5,10,2,0.02,1.0005749888083841,0.29320221960463344,1.0540181888664732,0.9836119838623552,True,234.83350011520088,success
5.0,1.0,0.5,0.5,10,2,0.04,0.9973668208756782,0.29286966138078363,1.054282673619264,0.9836769366407014,True,247.88989988155663,success
5.0,1.0,0.5,0.5,10,2,0.06,0.9942869946649981,0.29255118018292803,1.0545357588007114,0.9837353635703122,True,327.98870000988245,success
5.0,1.0,0.5,0.5,10,2,0.08,0.9913237450791793,0.292245725128088,1.054778422712611,0.9837878643188086,True,286.56470007263124,success
5.0,1.0,0.5,0.5,10,2,0.1,0.9884680840982056,0.2919521713254042,1.0550115218259246,0.9838349252833054,True,251.14899990148842,success
5.0,1.0,0.5,0.5,10,2,0.12,0.9857139701506507,0.2916692337255659,1.055235809365551,0.9838769240884038,True,236.97460000403225,success
5.0,1.0,0.5,0.5,10,2,0.14,0.9830527521928164,0.2913962864623366,1.055451952118367,0.9839142806970149,True,253.23639996349812,success
