beta,eta,gamma,gamma_over_eta,n,repeat_id,beta_hat,eta_hat,gamma_hat,r_squared,converged,time_ms,status
5.0,1.0,1.0,1.0,7,0,3.3186531441684224,0.6133401385074417,1.3674618013010424,0.8449560190855925,True,32.26469992659986,success
5.0,1.0,1.0,1.0,7,1,10.783791457267101,1.91616239353774,0.0,0.7747698919041685,True,17.941700061783195,success
5.0,1.0,1.0,1.0,7,2,2.713664072305213,0.42894037177782585,1.6096942369235672,0.818611910568953,True,37.92429994791746,success
5.0,1.0,1.0,1.0,7,3,11.045737503491608,1.9608780461536064,0.0001202754330072739,0.6721181940601244,True,13.776199892163277,success
5.0,1.0,1.0,1.0,7,4,10.245548639478702,1.9988172410121492,0.0,0.5623908438552461,True,22.771300049498677,success
5.0,1.0,1.0,1.0,7,5,0,0,0,0,False,303.59239992685616,failure
5.0,1.0,1.0,1.0,7,6,0,0,0,0,False,148.9304997958243,failure
5.0,1.0,1.0,1.0,7,7,12.495692929548202,1.9668011607456781,0.0,0.8318433707729873,True,24.40340002067387,success
5.0,1.0,1.0,1.0,7,8,0,0,0,0,False,74.53630003146827,failure
5.0,1.0,1.0,1.0,7,9,16.48063337440404,1.8296618252724093,3.708014995197039e-05,0.9046867712495151,True,11.122300056740642,success
5.0,1.0,1.0,1.0,7,10,0,0,0,0,False,296.69440002180636,failure
5.0,1.0,1.0,1.0,7,11,1.3780248689355161,0.2611463966946872,1.6598937163878316,0.6377436470593967,True,36.13119991496205,success
5.0,1.0,1.0,1.0,7,12,2.1795586262503717,0.4097450435958334,1.5109447490829044,0.8345675369275359,True,38.5516001842916,success
5.0,1.0,1.0,1.0,7,13,2.4232981428591858,0.3629102322030511,1.6431022466127922,0.8217236167605086,True,32.54349995404482,success
5.0,1.0,1.0,1.0,7,14,1.3356289330925577,0.29525524557112603,1.561764943391224,0.6364027526205486,True,42.04879980534315,success
5.0,1.0,1.0,1.0,7,15,1.3374589432812174,0.09756530975256747,1.8653834147847106,0.6107099096538249,True,30.790300108492374,success
5.0,1.0,1.0,1.0,7,16,7.566144473790297,1.8879193035236304,0.0,0.853885464684201,True,27.01239986345172,success
5.0,1.0,1.0,1.0,7,17,11.61760856520222,2.0774562228896905,0.0,0.6575886814944925,True,25.34579997882247,success
5.0,1.0,1.0,1.0,7,18,7.086902430522329,1.3309562089652394,0.7477069415639693,0.8589462371894828,True,27.05250005237758,success
5.0,1.0,1.0,1.0,7,19,13.940026206078453,1.990515727311072,0.0,0.5241083277500724,True,20.4328999388963,success
5.0,1.0,1.0,1.0,7,20,16.53759291558343,1.9472779523768295,2.172444270285579e-05,0.8933036704462545,True,11.963799828663468,success
5.0,1.0,1.0,1.0,7,21,6.436505017621572,1.4318989231750447,0.4794631928186453,0.8981543662399968,True,49.64400012977421,success
5.0,1.0,1.0,1.0,7,22,0,0,0,0,False,50.168100045993924,failure
5.0,1.0,1.0,1.0,7,23,0,0,0,0,False,55.38260005414486,failure
5.0,1.0,1.0,1.0,7,24,8.783732922084095,0.792117913186078,1.1682944860748097,0.825013255215166,True,34.00950017385185,success
5.0,1.0,1.0,1.0,7,25,0,0,0,0,False,67.97350011765957,failure
5.0,1.0,1.0,1.0,7,26,9.0971086849678,1.8237484083470068,0.00034484780523595627,0.885310710172237,True,21.07859984971583,success
5.0,1.0,1.0,1.0,7,27,0,0,0,0,False,57.72810010239482,failure
5.0,1.0,1.0,1.0,7,28,0,0,0,0,False,52.55690007470548,failure
5.0,1.0,1.0,1.0,7,29,0,0,0,0,False,275.3935002256185,failure
5.0,1.0,1.0,1.0,7,30,12.546138999068347,1.9371357249584045,0.0,0.8160365337015248,True,22.529699839651585,success
5.0,1.0,1.0,1.0,7,31,2.2541371360054256,0.3172415011962459,1.6064179699210117,0.6730306161722568,True,31.089600175619125,success
5.0,1.0,1.0,1.0,7,32,10.665796786862368,1.8975363394175937,0.0,0.589495628152353,True,20.74199984781444,success
5.0,1.0,1.0,1.0,7,33,3.333233562702007,0.611428443256018,1.1827581612762401,0.7928628796108256,True,21.284000016748905,success
5.0,1.0,1.0,1.0,7,34,16.186798833712363,2.0707416031215127,0.0,0.4367970003526286,True,16.518799820914865,success
5.0,1.0,1.0,1.0,7,35,10.750402007736351,2.0184992700100746,0.0,0.7353593894212895,True,16.992300050333142,success
5.0,1.0,1.0,1.0,7,36,2.379970114892555,0.3233812742147486,1.7333937508491517,0.8100799753152736,True,34.452800173312426,success
5.0,1.0,1.0,1.0,7,37,15.965020723411667,2.1082068106583014,0.0,0.8424210382625664,True,25.723000057041645,success
5.0,1.0,1.0,1.0,7,38,6.965727212666008,1.979962234264275,0.0,0.6888265750579832,True,20.104700000956655,success
5.0,1.0,1.0,1.0,7,39,1.4967174194487058,0.2626860961524723,1.548138639918454,0.7167893189342148,True,33.96310005337,success
5.0,1.0,1.0,1.0,7,40,5.420921355707559,0.7358258859562432,1.3149325579934752,0.9001393400005454,True,36.571000004187226,success
5.0,1.0,1.0,1.0,7,41,0,0,0,0,False,76.74960000440478,failure
5.0,1.0,1.0,1.0,7,42,0,0,0,0,False,68.94300016574562,failure
5.0,1.0,1.0,1.0,7,43,0,0,0,0,False,296.8195001594722,failure
5.0,1.0,1.0,1.0,7,44,0,0,0,0,False,105.38169997744262,failure
5.0,1.0,1.0,1.0,7,45,30.288545411480015,1.9226525303976816,0.0002604763351299979,0.9005411048812131,True,15.939699951559305,success
5.0,1.0,1.0,1.0,7,46,0,0,0,0,False,325.4676000215113,failure
5.0,1.0,1.0,1.0,7,47,17.99251860978476,1.9182732141679972,0.0,0.5790624946194691,True,24.56950000487268,success
5.0,1.0,1.0,1.0,7,48,38.23509966302016,2.159060959125484,0.0,0.6725650208587772,True,25.036999955773354,success
5.0,1.0,1.0,1.0,7,49,4.661367740301339,0.38594619498618465,1.5419636908526013,0.8295997489294636,True,38.97470002993941,success
5.0,1.0,1.0,1.0,7,50,0,0,0,0,False,59.33839990757406,failure
5.0,1.0,1.0,1.0,7,51,0,0,0,0,False,334.3704000581056,failure
5.0,1.0,1.0,1.0,7,52,2.274263025409465,0.2924936843631841,1.6427194130120397,0.7807563748220303,True,31.55960002914071,success
5.0,1.0,1.0,1.0,7,53,0,0,0,0,False,54.551699897274375,failure
5.0,1.0,1.0,1.0,7,54,4.497709114877205,0.47520537668646834,1.6930736079715802,0.7908114435710594,True,30.695400200784206,success
5.0,1.0,1.0,1.0,7,55,1.4542308065301417,0.31746809665426434,1.5864618625385947,0.7052379336936025,True,31.735900091007352,success
5.0,1.0,1.0,1.0,7,56,0,0,0,0,False,281.80520003661513,failure
5.0,1.0,1.0,1.0,7,57,21.256513230340076,2.037599380521379,0.0,0.5232126848020904,True,21.061199950054288,success
5.0,1.0,1.0,1.0,7,58,0,0,0,0,False,285.8669999986887,failure
5.0,1.0,1.0,1.0,7,59,0,0,0,0,False,273.00909999758005,failure
5.0,1.0,1.0,1.0,7,60,0,0,0,0,False,60.98859990015626,failure
5.0,1.0,1.0,1.0,7,61,1.6913535542741926,0.2873440342290583,1.6551244198590562,0.7815879336081242,True,29.40140012651682,success
5.0,1.0,1.0,1.0,7,62,1.406751092706501,0.3117405984356935,1.761355200877822,0.6708850741580978,True,27.34879986383021,success
5.0,1.0,1.0,1.0,7,63,0,0,0,0,False,70.77339990064502,failure
5.0,1.0,1.0,1.0,7,64,2.968683715765148,0.441004430467905,1.4522143769613005,0.7994928515124153,True,27.731900103390217,success
5.0,1.0,1.0,1.0,7,65,6.25459428198295,0.7293947559973033,1.2092477474601473,0.7794417684002338,True,31.333500053733587,success
5.0,1.0,1.0,1.0,7,66,13.150629457483205,2.1266270300580166,0.0,0.8387862283106283,True,19.825799856334925,success
5.0,1.0,1.0,1.0,7,67,1.3460194898553821,0.26400982202376627,1.7284593253239735,0.6441093802098783,True,27.342000044882298,success
5.0,1.0,1.0,1.0,7,68,0,0,0,0,False,235.4743001051247,failure
5.0,1.0,1.0,1.0,7,69,14.013621415791821,2.0602748301778795,0.0,0.7944953585890576,True,16.88350015319884,success
5.0,1.0,1.0,1.0,7,70,2.8928070619992625,0.6812948058262307,1.2926900034649047,0.80807090001204,True,22.686799988150597,success
5.0,1.0,1.0,1.0,7,71,1.598854225531198,0.28303247122010333,1.6572659424099991,0.7499155756609557,True,30.397500144317746,success
5.0,1.0,1.0,1.0,7,72,1.5330595228863833,0.3325606913839525,1.5488026951226237,0.73519215102182,True,25.715600000694394,success
5.0,1.0,1.0,1.0,7,73,0,0,0,0,False,66.13239995203912,failure
5.0,1.0,1.0,1.0,7,74,0,0,0,0,False,67.46549997478724,failure
5.0,1.0,1.0,1.0,7,75,0,0,0,0,False,59.20840008184314,failure
5.0,1.0,1.0,1.0,7,76,2.606035780139784,0.6235432248027585,1.4079183533830544,0.8131891337206264,True,42.69129992462695,success
5.0,1.0,1.0,1.0,7,77,10.752643077663244,2.0173532634049893,0.0,0.6073108218952364,True,22.370800143107772,success
5.0,1.0,1.0,1.0,7,78,5.33976147180836,1.522841710953191,0.5973210325582947,0.8547631025782594,True,31.48250002413988,success
5.0,1.0,1.0,1.0,7,79,1.6376974108496234,0.3711479568302625,1.4818047369755847,0.7583325184594594,True,30.471300007775426,success
5.0,1.0,1.0,1.0,7,80,2.514094441046028,0.3405292617017093,1.589287697794692,0.7802137153924468,True,44.137899996712804,success
5.0,1.0,1.0,1.0,7,81,3.9719076135312648,0.9049843837910809,1.1055414839827784,0.7931566123967513,True,38.61779998987913,success
5.0,1.0,1.0,1.0,7,82,5.601360405166,1.0338633370943702,1.010212041830441,0.8481474666274991,True,32.361799851059914,success
5.0,1.0,1.0,1.0,7,83,17.369834245185945,2.0124534858713274,0.0,0.4038358785200875,True,18.48289999179542,success
5.0,1.0,1.0,1.0,7,84,0,0,0,0,False,90.339400107041,failure
5.0,1.0,1.0,1.0,7,85,1.832555626573504,0.38625821792608095,1.478917011304416,0.8031278628653407,True,34.37149990350008,success
5.0,1.0,1.0,1.0,7,86,13.158759369805953,1.9858688194010607,0.0,0.8663269441937356,True,18.658600049093366,success
5.0,1.0,1.0,1.0,7,87,21.255172427680215,2.080257663543654,0.0,0.8570831678087193,True,32.873500138521194,success
5.0,1.0,1.0,1.0,7,88,11.527700710386922,2.0406863073914723,0.0,0.23360870611410112,True,26.641499949619174,success
5.0,1.0,1.0,1.0,7,89,0,0,0,0,False,338.51599995978177,failure
5.0,1.0,1.0,1.0,7,90,14.8408465997307,1.830143879582983,6.117749490404724e-05,0.8769231628296851,True,9.132599923759699,success
5.0,1.0,1.0,1.0,7,91,15.09821895196897,1.9241578984496337,0.00034665693582264955,0.7421435597691568,True,19.168299855664372,success
5.0,1.0,1.0,1.0,7,92,19.059236185750585,2.07415831556692,0.0,0.4261671103922279,True,22.630900144577026,success
5.0,1.0,1.0,1.0,7,93,9.129576093869936,2.0241395976724155,0.0,0.8735240887078376,True,15.301200095564127,success
5.0,1.0,1.0,1.0,7,94,2.0430851252770847,0.4998067466723819,1.5607240024533688,0.8020234335361496,True,34.94889987632632,success
5.0,1.0,1.0,1.0,7,95,0,0,0,0,False,243.5431000776589,failure
5.0,1.0,1.0,1.0,7,96,2.033247366986333,0.2535562462103167,1.71358784914952,0.8187019255175065,True,33.19799993187189,success
5.0,1.0,1.0,1.0,7,97,5.338508408918866,1.1057981900709284,0.9120268390108631,0.832355659907418,True,40.82250013016164,success
5.0,1.0,1.0,1.0,7,98,0,0,0,0,False,303.01930010318756,failure
5.0,1.0,1.0,1.0,7,99,19.141121917318614,2.005407391125485,0.0,0.8544985129769389,True,22.941499948501587,success
5.0,1.0,1.0,1.0,7,100,3.570432072374154,0.507771878580797,1.5566268121010094,0.8230728493015373,True,27.672600001096725,success
5.0,1.0,1.0,1.0,7,101,0,0,0,0,False,88.31729996018112,failure
5.0,1.0,1.0,1.0,7,102,12.088460233065238,2.171680819378574,0.0,0.6612149869639873,True,20.707700168713927,success
5.0,1.0,1.0,1.0,7,103,15.308750623413884,2.019108101295136,0.0,0.3659013790795401,True,33.43000006861985,success
5.0,1.0,1.0,1.0,7,104,0,0,0,0,False,278.77110010012984,failure
5.0,1.0,1.0,1.0,7,105,14.696687396854376,1.9725352529198696,9.292616365991015e-05,0.828731896126873,True,13.388299848884344,success
5.0,1.0,1.0,1.0,7,106,1.7379997321106488,0.1801936058675177,1.754896693301984,0.7597075745122901,True,26.23330010101199,success
5.0,1.0,1.0,1.0,7,107,16.502179304518084,2.0296941920437304,3.8364816864338406e-05,0.7411729943449525,True,12.988500064238906,success
5.0,1.0,1.0,1.0,7,108,0,0,0,0,False,298.16649993881583,failure
5.0,1.0,1.0,1.0,7,109,2.200336916379255,0.2388491779659929,1.6966520730664596,0.8260198477466068,True,35.69809999316931,success
5.0,1.0,1.0,1.0,7,110,0,0,0,0,False,276.2550001498312,failure
5.0,1.0,1.0,1.0,7,111,10.451192876667069,1.962864136853368,0.00042042808209400014,0.7547372795534948,True,13.72300018556416,success
5.0,1.0,1.0,1.0,7,112,1.8135811493695386,0.44582238018984144,1.5492307902714009,0.758757630739184,True,31.93780011497438,success
5.0,1.0,1.0,1.0,7,113,9.345887341343484,2.1332877430798876,0.0,0.4987887963866008,True,22.583300014957786,success
5.0,1.0,1.0,1.0,7,114,0,0,0,0,False,323.4260999597609,failure
5.0,1.0,1.0,1.0,7,115,0,0,0,0,False,293.3349998202175,failure
5.0,1.0,1.0,1.0,7,116,13.36002199829825,1.9115551522396201,0.0,0.8297647787686018,True,22.17499981634319,success
5.0,1.0,1.0,1.0,7,117,8.612132673575111,1.402565542329917,0.6160706344590525,0.9022615239895034,True,27.439899975433946,success
5.0,1.0,1.0,1.0,7,118,2.8959913161913193,0.4699715009842628,1.5595486991011298,0.8283011616940901,True,44.44369999691844,success
5.0,1.0,1.0,1.0,7,119,18.37780882729525,2.0340769660307902,0.0,0.6749019008888595,True,26.52509999461472,success
5.0,1.0,1.0,1.0,7,120,0,0,0,0,False,70.04729984328151,failure
5.0,1.0,1.0,1.0,7,121,13.281026050869006,1.9867697890018778,0.0,0.7304316196472952,True,18.909400096163154,success
5.0,1.0,1.0,1.0,7,122,1.6795520331983287,0.25800509068219474,1.7489318500851612,0.7549103077101318,True,23.09680008329451,success
5.0,1.0,1.0,1.0,7,123,15.460439786580338,2.108071049195366,0.0,0.8856589512577157,True,22.967000026255846,success
5.0,1.0,1.0,1.0,7,124,0,0,0,0,False,66.32780004292727,failure
5.0,1.0,1.0,1.0,7,125,13.679066796802235,2.008707672224199,0.0,0.06097034505562682,True,21.195600042119622,success
5.0,1.0,1.0,1.0,7,126,0,0,0,0,False,77.40750000812113,failure
5.0,1.0,1.0,1.0,7,127,24.091376708435114,2.0030595166820655,0.0,0.7462328697586893,True,20.390399964526296,success
5.0,1.0,1.0,1.0,7,128,6.026020498661357,1.6003229119852205,0.4638811008374736,0.8449893433941401,True,32.467199955135584,success
