beta,eta,gamma,gamma_over_eta,n,repeat_id,delta,beta_hat,eta_hat,gamma_hat,r_squared,converged,time_ms,status
1.5,1.0,0.5,0.5,7,0,0.0,4.1614726542854825,2.2683523495146622,0.0,0.9173214154051541,True,72.92319997213781,success
1.5,1.0,0.5,0.5,7,0,0.1,3.168016695875592,1.8330435183336171,0.42852250761335453,0.8955225923524845,True,84.04750004410744,success
1.5,1.0,0.5,0.5,7,0,0.2,2.51640772727952,1.5351552298375493,0.7147375066673024,0.8556046706587965,True,85.49949992448092,success
1.5,1.0,0.5,0.5,7,0,0.3,2.2449138749885624,1.3912217725048686,0.8455216189052909,0.8057213182681047,True,84.5160000026226,success
1.5,1.0,0.5,0.5,7,1,0.0,1.467759701948648,1.3246102111500815,0.46743858998165877,0.9431010685977832,True,103.37879997678101,success
1.5,1.0,0.5,0.5,7,1,0.1,1.3831262382529341,1.2682114889019078,0.5122487953704609,0.9455973824372012,True,107.45400004088879,success
1.5,1.0,0.5,0.5,7,1,0.2,1.3302431922523736,1.2315835074736567,0.5401889329244375,0.945961061236662,True,116.78760009817779,success
1.5,1.0,0.5,0.5,7,1,0.3,1.2916972185602433,1.2036291506174377,0.5607181806450746,0.9451750198427384,True,104.96729984879494,success
1.5,1.0,0.5,0.5,7,2,0.0,3.205515422583202,1.5723454665963956,0.0,0.8774275679387309,True,87.0957002043724,success
1.5,1.0,0.5,0.5,7,2,0.1,1.821224174392735,1.020510182406628,0.5180217492460903,0.8842046439618678,True,96.65540000423789,success
1.5,1.0,0.5,0.5,7,2,0.2,1.4566424412564034,0.8862862501540286,0.6363159633754489,0.8904460501294305,True,104.85660005360842,success
1.5,1.0,0.5,0.5,7,2,0.3,1.2921268322669632,0.8294504066436176,0.6845360169519014,0.8946659978213543,True,99.30220013484359,success
1.5,1.0,0.5,0.5,7,3,0.0,4.388038240178662,0.8811806537014937,0.028401478847356765,0.9554844158098256,True,99.56549992784858,success
1.5,1.0,0.5,0.5,7,3,0.1,2.0210480045076893,0.4913394547227736,0.4084587824545466,0.9600565269402984,True,98.18129986524582,success
1.5,1.0,0.5,0.5,7,3,0.2,1.7572079502204114,0.4495670010960103,0.44764483492940277,0.9547770329591054,True,101.73580003902316,success
1.5,1.0,0.5,0.5,7,3,0.3,1.6190056383141027,0.42731256096204023,0.46793461801885355,0.9487988432568102,True,104.49109994806349,success
1.5,1.0,0.5,0.5,7,4,0.0,2.004815795490323,2.1980728895645667,0.0,0.9297902020939075,True,95.1698999851942,success
1.5,1.0,0.5,0.5,7,4,0.1,2.004815795490323,2.1980728895645667,0.0,0.9297902020939075,True,88.9974997844547,success
1.5,1.0,0.5,0.5,7,4,0.2,1.782890628195917,2.0407055782648027,0.14696634903572847,0.9263732967624694,True,101.98140004649758,success
1.5,1.0,0.5,0.5,7,4,0.3,1.5856652950302084,1.903302069410531,0.27289355341625654,0.9215918145619144,True,103.98100013844669,success
1.5,1.0,0.5,0.5,7,5,0.0,2.4786365772723147,1.9920056000620114,0.0,0.8564424650185223,True,81.85279997996986,success
1.5,1.0,0.5,0.5,7,5,0.1,2.4786365772723147,1.9920056000620114,0.0,0.8564424650185223,True,78.85050005279481,success
1.5,1.0,0.5,0.5,7,5,0.2,2.4786365772723147,1.9920056000620114,0.0,0.8564424650185223,True,74.41210001707077,success
1.5,1.0,0.5,0.5,7,5,0.3,2.31852516290255,1.8675142759938257,0.11071914230156997,0.8177603270535789,True,86.71730011701584,success
1.5,1.0,0.5,0.5,7,6,0.0,0.7514258591505937,0.43086729918156225,0.6395664401103051,0.9125459182329165,True,124.08859981223941,success
1.5,1.0,0.5,0.5,7,6,0.1,0.7419107615944551,0.42783523402283963,0.6408211542026201,0.9126505828640775,True,136.5942000411451,success
1.5,1.0,0.5,0.5,7,6,0.2,0.7336918167949005,0.4252134036223854,0.6418822813582689,0.9126898308033377,True,115.32789980992675,success
1.5,1.0,0.5,0.5,7,6,0.3,0.7264552227205674,0.4228985779539451,0.6427996630837349,0.9126804829644382,True,110.65530008636415,success
1.5,1.0,0.5,0.5,7,7,0.0,2.2844171744468564,1.6928220340020967,0.0,0.9651949700844628,True,88.0121998488903,success
1.5,1.0,0.5,0.5,7,7,0.1,2.1032433049915977,1.602078627129718,0.08695213276424663,0.9638812613933343,True,96.02699987590313,success
1.5,1.0,0.5,0.5,7,7,0.2,1.7661705437843522,1.4362524493490199,0.2440483093918142,0.9586417775262189,True,104.32149982079864,success
1.5,1.0,0.5,0.5,7,7,0.3,1.6021087599360566,1.3562932422016185,0.3181889948300243,0.9532219125968419,True,96.98849986307323,success
1.5,1.0,0.5,0.5,7,8,0.0,0.9672132930378463,0.9436164820015837,0.7507115486551504,0.956976302306652,True,116.3943000137806,success
1.5,1.0,0.5,0.5,7,8,0.1,0.8923335956617973,0.9189821261218073,0.7714559298280351,0.960146334994908,True,114.73240004852414,success
1.5,1.0,0.5,0.5,7,8,0.2,0.8541905162316508,0.9077760135390264,0.7812375616825199,0.9613089269760391,True,113.55090001598,success
1.5,1.0,0.5,0.5,7,8,0.3,0.8285252643613696,0.9008069175433729,0.7875122137116686,0.9618446543798261,True,114.8197001311928,success
1.5,1.0,0.5,0.5,7,9,0.0,2.6836312129666435,1.9005592337294739,0.0,0.9169655823831897,True,89.07320001162589,success
1.5,1.0,0.5,0.5,7,9,0.1,1.8441938338810904,1.4388326465194115,0.4299368383084947,0.9122452860798927,True,99.04529992491007,success
1.5,1.0,0.5,0.5,7,9,0.2,1.56096447611881,1.2882591270303405,0.5632160888445124,0.9067392416333622,True,105.89150013402104,success
1.5,1.0,0.5,0.5,7,9,0.3,1.421071162732369,1.214754155103469,0.6256824849404453,0.9020343599648629,True,106.40010004863143,success
