beta,eta,gamma,gamma_over_eta,n,repeat_id,beta_hat,eta_hat,gamma_hat,r_squared,converged,time_ms,status
1.5,1.0,0.5,0.5,7,0,6.126495541219725,2.2331459177732196,0.0,0.5561680806090099,True,8.703300030902028,success
1.5,1.0,0.5,0.5,7,1,0,0,0,0,False,113.49530005827546,failure
1.5,1.0,0.5,0.5,7,2,0,0,0,0,False,30.310899950563908,failure
1.5,1.0,0.5,0.5,7,3,2.8515151825201395,0.5077124579931961,0.38225794435546984,0.8403921749692905,True,14.20539990067482,success
1.5,1.0,0.5,0.5,7,4,2.620550692270756,2.1505565697897513,0.0,0.7537971869252074,True,7.711500162258744,success
1.5,1.0,0.5,0.5,7,5,3.2721734955418853,1.9563519269568013,0.0,0.5422929609399602,True,8.495400194078684,success
1.5,1.0,0.5,0.5,7,6,0,0,0,0,False,105.60599993914366,failure
1.5,1.0,0.5,0.5,7,7,3.029197238880605,1.6581672717623177,0.0,0.8205001223963434,True,7.594299968332052,success
1.5,1.0,0.5,0.5,7,8,0,0,0,0,False,135.4144001379609,failure
1.5,1.0,0.5,0.5,7,9,0,0,0,0,False,131.1041999142617,failure
