beta,eta,gamma,gamma_over_eta,n,repeat_id,beta_hat,eta_hat,gamma_hat,r_squared,converged,time_ms,status
1.5,1.0,0.1,0.1,7,0,0,0,0,0,False,45.65600003115833,failure
1.5,1.0,0.1,0.1,7,1,2.0878756691693483,1.0927011040651577,0.0,0.800319163250356,True,2.582699991762638,success
1.5,1.0,0.1,0.1,7,2,0,0,0,0,False,388.01900018006563,failure
1.5,1.0,0.1,0.1,7,3,0,0,0,0,False,354.45170011371374,failure
1.5,1.0,0.1,0.1,7,4,0,0,0,0,False,75.62729995697737,failure
1.5,1.0,0.1,0.1,7,5,1.953053842029758,0.9759300695623356,0.0,0.3739383280588443,True,21.823700051754713,success
1.5,1.0,0.1,0.1,7,6,0,0,0,0,False,46.343299793079495,failure
1.5,1.0,0.1,0.1,7,7,0,0,0,0,False,335.74180002324283,failure
1.5,1.0,0.1,0.1,7,8,0,0,0,0,False,317.86599988117814,failure
1.5,1.0,0.1,0.1,7,9,0,0,0,0,False,415.7434001099318,failure
1.5,1.0,0.1,0.1,7,10,0,0,0,0,False,418.4662001207471,failure
1.5,1.0,0.1,0.1,7,11,2.594867166893012,1.1027917851257012,0.0,0.6925822682407359,True,18.498699879273772,success
1.5,1.0,0.1,0.1,7,12,3.5810155418777008,1.5368833933979065,0.0,0.8078951871331336,True,29.830400133505464,success
1.5,1.0,0.1,0.1,7,13,0,0,0,0,False,56.48489994928241,failure
1.5,1.0,0.1,0.1,7,14,1.385244473430321,1.124989123982802,0.33595550159067067,0.6317998288893871,True,22.103300085291266,success
1.5,1.0,0.1,0.1,7,15,0,0,0,0,False,58.94130002707243,failure
1.5,1.0,0.1,0.1,7,16,2.9703860799095643,1.5433318379345833,0.0,0.7042921666882559,True,36.713500041514635,success
1.5,1.0,0.1,0.1,7,17,2.4199444960444048,1.641016362688223,0.0,0.41336931520550857,True,19.113600021228194,success
1.5,1.0,0.1,0.1,7,18,0,0,0,0,False,271.2010000832379,failure
1.5,1.0,0.1,0.1,7,19,0,0,0,0,False,319.42979991436005,failure
1.5,1.0,0.1,0.1,7,20,1.9426652704631393,1.4100715234452759,0.0,0.6360538134689768,True,19.731099950149655,success
1.5,1.0,0.1,0.1,7,21,0,0,0,0,False,457.62380002997816,failure
1.5,1.0,0.1,0.1,7,22,0,0,0,0,False,308.7702998891473,failure
1.5,1.0,0.1,0.1,7,23,0,0,0,0,False,365.36970012821257,failure
1.5,1.0,0.1,0.1,7,24,0,0,0,0,False,340.7032999675721,failure
1.5,1.0,0.1,0.1,7,25,1.458991440245518,0.9664139594838705,0.42176143026230667,0.6106263679358812,True,23.811399936676025,success
1.5,1.0,0.1,0.1,7,26,0,0,0,0,False,347.4216000176966,failure
1.5,1.0,0.1,0.1,7,27,0,0,0,0,False,390.82670002244413,failure
1.5,1.0,0.1,0.1,7,28,0,0,0,0,False,63.424100168049335,failure
1.5,1.0,0.1,0.1,7,29,1.4876086807392892,1.4276816190550643,0.045494286974296805,0.676132960028049,True,21.453000139445066,success
1.5,1.0,0.1,0.1,7,30,0,0,0,0,False,249.64900012128055,failure
1.5,1.0,0.1,0.1,7,31,0,0,0,0,False,363.4442000184208,failure
1.5,1.0,0.1,0.1,7,32,0,0,0,0,False,71.49369991384447,failure
1.5,1.0,0.1,0.1,7,33,0,0,0,0,False,316.0929000005126,failure
1.5,1.0,0.1,0.1,7,34,0,0,0,0,False,61.00719980895519,failure
1.5,1.0,0.1,0.1,7,35,1.7384304089821347,0.7985782739963505,0.06601125268511157,0.7820024892724943,True,15.226799994707108,success
1.5,1.0,0.1,0.1,7,36,0,0,0,0,False,72.11200008168817,failure
1.5,1.0,0.1,0.1,7,37,0,0,0,0,False,330.24080004543066,failure
1.5,1.0,0.1,0.1,7,38,0,0,0,0,False,357.81190008856356,failure
1.5,1.0,0.1,0.1,7,39,0,0,0,0,False,347.9051999747753,failure
1.5,1.0,0.1,0.1,7,40,0,0,0,0,False,336.9348000269383,failure
1.5,1.0,0.1,0.1,7,41,0,0,0,0,False,287.1661998797208,failure
1.5,1.0,0.1,0.1,7,42,1.5736031785847153,0.9749158660094122,0.37423876202285977,0.7154316816519823,True,16.50799997150898,success
1.5,1.0,0.1,0.1,7,43,0,0,0,0,False,309.97010017745197,failure
1.5,1.0,0.1,0.1,7,44,1.6782872715525894,1.0417245272349642,0.15575960729099647,0.7675014452855625,True,19.381799967959523,success
1.5,1.0,0.1,0.1,7,45,0,0,0,0,False,388.53890006430447,failure
1.5,1.0,0.1,0.1,7,46,0,0,0,0,False,299.91779988631606,failure
1.5,1.0,0.1,0.1,7,47,0,0,0,0,False,402.75379992090166,failure
1.5,1.0,0.1,0.1,7,48,2.1682302684285046,1.1471324061198978,0.0,0.7819005893548996,True,19.494400126859546,success
1.5,1.0,0.1,0.1,7,49,0,0,0,0,False,298.4875999391079,failure
1.5,1.0,0.1,0.1,7,50,2.192700718650648,1.1271034327264862,0.0,0.3731137302836143,True,37.253100192174315,success
1.5,1.0,0.1,0.1,7,51,1.2436321584908199,1.0798109157832017,0.29446052881989504,0.5427514885621563,True,28.10900006443262,success
1.5,1.0,0.1,0.1,7,52,0,0,0,0,False,348.73829991556704,failure
1.5,1.0,0.1,0.1,7,53,2.2435012694016816,1.4039907514918575,0.0,0.8100160679224776,True,27.028100099414587,success
1.5,1.0,0.1,0.1,7,54,0,0,0,0,False,369.93329995311797,failure
1.5,1.0,0.1,0.1,7,55,0,0,0,0,False,56.95790005847812,failure
1.5,1.0,0.1,0.1,7,56,0,0,0,0,False,343.3069000020623,failure
1.5,1.0,0.1,0.1,7,57,0,0,0,0,False,87.97440002672374,failure
1.5,1.0,0.1,0.1,7,58,2.572818619246531,1.121372365595724,0.0,0.768499599868146,True,26.25410002656281,success
1.5,1.0,0.1,0.1,7,59,1.5600463524427384,0.6849991312615402,0.23906345479199187,0.7143112549815172,True,26.816299883648753,success
1.5,1.0,0.1,0.1,7,60,0,0,0,0,False,359.42690004594624,failure
1.5,1.0,0.1,0.1,7,61,0,0,0,0,False,307.3152999859303,failure
1.5,1.0,0.1,0.1,7,62,0,0,0,0,False,285.0375999696553,failure
1.5,1.0,0.1,0.1,7,63,2.0515135557270874,1.2587781451036235,0.0,0.7865704374285445,True,18.176699988543987,success
1.5,1.0,0.1,0.1,7,64,1.7184804035717869,0.8123293139548267,0.3334493805632873,0.786394314515296,True,32.7056001406163,success
1.5,1.0,0.1,0.1,7,65,0,0,0,0,False,254.31480002589524,failure
1.5,1.0,0.1,0.1,7,66,0,0,0,0,False,371.2208999786526,failure
1.5,1.0,0.1,0.1,7,67,1.4495520400020712,0.7756784628809901,0.1844937877979052,0.6223874709280104,True,42.312700068578124,success
1.5,1.0,0.1,0.1,7,68,0,0,0,0,False,373.73140011914074,failure
1.5,1.0,0.1,0.1,7,69,6.491563148586716,1.352726790577552,0.0,0.28020053892912933,True,19.93640000000596,success
1.5,1.0,0.1,0.1,7,70,1.9779147307757072,0.9694728377897355,0.2774819456523271,0.8109789359730561,True,26.741000125184655,success
1.5,1.0,0.1,0.1,7,71,2.305015922579967,1.426404107473891,0.0,0.44830922630207326,True,18.400999950245023,success
1.5,1.0,0.1,0.1,7,72,0,0,0,0,False,411.2251000478864,failure
1.5,1.0,0.1,0.1,7,73,0,0,0,0,False,397.1597000490874,failure
1.5,1.0,0.1,0.1,7,74,1.9170641858694655,0.5884221590295762,0.4210142050925798,0.8099919947808257,True,27.88390009663999,success
1.5,1.0,0.1,0.1,7,75,0,0,0,0,False,327.08630012348294,failure
1.5,1.0,0.1,0.1,7,76,0,0,0,0,False,60.39719982072711,failure
1.5,1.0,0.1,0.1,7,77,0,0,0,0,False,359.80709991417825,failure
1.5,1.0,0.1,0.1,7,78,0,0,0,0,False,331.0031001456082,failure
1.5,1.0,0.1,0.1,7,79,0,0,0,0,False,342.29489997960627,failure
1.5,1.0,0.1,0.1,7,80,0,0,0,0,False,358.67300000973046,failure
1.5,1.0,0.1,0.1,7,81,1.8965145735907756,0.906735597416629,0.0,0.8129209844539717,True,20.881500095129013,success
1.5,1.0,0.1,0.1,7,82,0,0,0,0,False,395.5709000583738,failure
1.5,1.0,0.1,0.1,7,83,2.450999904780073,1.3721367728248066,0.0,0.5718697278327851,True,35.34769988618791,success
1.5,1.0,0.1,0.1,7,84,1.3124755609940453,0.87370178316915,0.4608355154718074,0.6258468756170049,True,25.88100009597838,success
1.5,1.0,0.1,0.1,7,85,0,0,0,0,False,62.731900019571185,failure
1.5,1.0,0.1,0.1,7,86,2.2356113759450373,1.0782593676987373,0.0,0.6460316830006807,True,24.656400084495544,success
1.5,1.0,0.1,0.1,7,87,3.000294091798441,0.7553304758629091,0.0,0.6793720964888079,True,22.098999936133623,success
1.5,1.0,0.1,0.1,7,88,0,0,0,0,False,369.3586001172662,failure
1.5,1.0,0.1,0.1,7,89,0,0,0,0,False,351.45139996893704,failure
1.5,1.0,0.1,0.1,7,90,0,0,0,0,False,393.51360010914505,failure
1.5,1.0,0.1,0.1,7,91,0,0,0,0,False,418.5329999309033,failure
1.5,1.0,0.1,0.1,7,92,0,0,0,0,False,439.2894001211971,failure
1.5,1.0,0.1,0.1,7,93,0,0,0,0,False,58.88019991107285,failure
1.5,1.0,0.1,0.1,7,94,0,0,0,0,False,63.8349000364542,failure
1.5,1.0,0.1,0.1,7,95,0,0,0,0,False,260.31559985131025,failure
1.5,1.0,0.1,0.1,7,96,0,0,0,0,False,315.99909998476505,failure
1.5,1.0,0.1,0.1,7,97,0,0,0,0,False,317.9354998283088,failure
1.5,1.0,0.1,0.1,7,98,0,0,0,0,False,300.66809989511967,failure
