beta,eta,gamma,gamma_over_eta,n,repeat_id,delta,beta_hat,eta_hat,gamma_hat,r_squared,converged,time_ms,status
5.0,1.0,0.1,0.1,20,0,0.0,5.100115002529614,1.0887907214677208,0.0,0.8937861488617452,True,141.8367000296712,success
5.0,1.0,0.1,0.1,20,0,0.02,3.5716546650352345,0.8037857044550585,0.2770607097963515,0.8950813023965443,True,224.66250020079315,success
5.0,1.0,0.1,0.1,20,0,0.04,3.0190873549041357,0.7031140435657706,0.3731339441429345,0.893262376866422,True,192.90719996206462,success
5.0,1.0,0.1,0.1,20,0,0.06,2.7282958099076096,0.6510867304235666,0.4221170035304719,0.8910084192659502,True,211.53329988010228,success
5.0,1.0,0.1,0.1,20,0,0.08,2.537552053913388,0.6174499064802282,0.45344830987325924,0.8887019178832442,True,193.6810000333935,success
5.0,1.0,0.1,0.1,20,0,0.1,2.398688208900848,0.593257999256069,0.47577582557012144,0.8864232225750205,True,206.8841999862343,success
5.0,1.0,0.1,0.1,20,0,0.12,2.2911668405429606,0.574720273776516,0.49274452069208285,0.8841907310738966,True,228.71860000304878,success
5.0,1.0,0.1,0.1,20,0,0.14,2.204435006639582,0.5599004710643993,0.5062074807179404,0.8820057927099714,True,268.63179984502494,success
5.0,1.0,0.1,0.1,20,0,0.16,2.1324000121181617,0.5476863239580296,0.5172245040358749,0.8798639224839404,True,248.5051997937262,success
5.0,1.0,0.1,0.1,20,0,0.18,2.071246259497465,0.5373848678565076,0.5264532134483623,0.8777590926032445,True,194.51960013248026,success
5.0,1.0,0.1,0.1,20,0,0.2,2.0184408077617357,0.5285375104934464,0.5343269547055267,0.8756843458901213,True,223.67689991369843,success
5.0,1.0,0.1,0.1,20,0,0.22,1.972210075440604,0.5208273044291649,0.5411448083515822,0.8736354892159269,True,215.89250001125038,success
5.0,1.0,0.1,0.1,20,0,0.24,1.9312857232258969,0.5140257818682757,0.5471209154186694,0.8716058250144351,True,207.75839989073575,success
5.0,1.0,0.1,0.1,20,0,0.26,1.8947193418517878,0.5079641797021223,0.5524132630092566,0.8695905361423881,True,203.63540016114712,success
5.0,1.0,0.1,0.1,20,0,0.28,1.8617893008996336,0.5025143769958521,0.5571413468859767,0.867584924040602,True,219.23879999667406,success
5.0,1.0,0.1,0.1,20,0,0.3,1.831933749769308,0.49757713477655585,0.5613974702723089,0.8655847628005352,True,215.87010007351637,success
5.0,1.0,0.1,0.1,20,0,0.32,1.8047082274233124,0.49307413629379104,0.5652542278173485,0.8635859946164353,True,207.84159982576966,success
5.0,1.0,0.1,0.1,20,0,0.34,1.779755478239744,0.4889426212318516,0.5687696122375545,0.8615847708065374,True,258.33460013382137,success
5.0,1.0,0.1,0.1,20,0,0.36,1.756784301868628,0.4851316174494024,0.5719905891162242,0.8595774613686172,True,223.9514000248164,success
5.0,1.0,0.1,0.1,20,0,0.38,1.7355542805920683,0.48159924363218265,0.5749556559560495,0.8575606808424107,True,239.9548999965191,success
5.0,1.0,0.1,0.1,20,0,0.4,1.715862257491571,0.47831091922173863,0.5776967100805781,0.855532019447448,True,206.06149989180267,success
5.0,1.0,0.1,0.1,20,0,0.42,1.6975462914196249,0.4752369340019859,0.5802404366215089,0.8534863140125558,True,212.1043000370264,success
5.0,1.0,0.1,0.1,20,0,0.44,1.6804598354118896,0.47235285310887914,0.5826093560530917,0.8514215028126263,True,197.30990007519722,success
