beta,eta,gamma,gamma_over_eta,n,repeat_id,beta_hat,eta_hat,gamma_hat,r_squared,converged,time_ms,status
1.5,1.0,0.1,0.1,20,0,1.359093205246144,0.818384209814196,0.18481258227285857,0.8445908462307467,True,4.1102999821305275,success
1.5,1.0,0.1,0.1,20,1,1.4469114404987056,1.1933691723363942,0.09258198538396065,0.8943599755574874,True,3.0976999551057816,success
1.5,1.0,0.1,0.1,20,2,1.7796077388694163,1.0382069234938733,0.09100727570891509,0.9389062902634377,True,22.48119981959462,success
1.5,1.0,0.1,0.1,20,3,2.0986942451169375,1.0840310749998032,0.0,0.9067680806679161,True,16.529399901628494,success
1.5,1.0,0.1,0.1,20,4,1.2276963578579774,0.984407853344424,0.14116924480467236,0.8564429699525258,True,17.309899907559156,success
1.5,1.0,0.1,0.1,20,5,2.1152883185235383,1.0785919530880843,0.2945514120039276,0.9498735543403133,True,20.320200128480792,success
1.5,1.0,0.1,0.1,20,6,1.4232156380139438,0.8529567135702268,0.2717808344746607,0.8947189821661148,True,23.635399993509054,success
1.5,1.0,0.1,0.1,20,7,1.3465784682840902,1.0166897807996613,0.09486741589083288,0.8891018982770743,True,20.10409999638796,success
1.5,1.0,0.1,0.1,20,8,1.7607010284277105,1.0446194831615576,0.1262395827354957,0.8919749944860381,True,29.216900002211332,success
1.5,1.0,0.1,0.1,20,9,1.1695096671765954,0.5910578915791412,0.1412947121254819,0.835550192564664,True,18.591899890452623,success
1.5,1.0,0.1,0.1,20,10,1.531969687127729,0.8984752828259868,0.13521942389299726,0.9088664588624774,True,28.85699993930757,success
1.5,1.0,0.1,0.1,20,11,1.5029867473580334,1.094523251471144,0.07276107990306158,0.8908482778708895,True,24.382900213822722,success
1.5,1.0,0.1,0.1,20,12,1.480172504229968,0.9119178481313477,0.14395336662071845,0.901345550395845,True,18.213200150057673,success
1.5,1.0,0.1,0.1,20,13,0,0,0,0,False,378.0988999642432,failure
1.5,1.0,0.1,0.1,20,14,0,0,0,0,False,60.689699836075306,failure
1.5,1.0,0.1,0.1,20,15,0,0,0,0,False,381.8780998699367,failure
1.5,1.0,0.1,0.1,20,16,1.268063603127711,0.8078412931711607,0.2194728532210905,0.8579651860909268,True,18.21650005877018,success
1.5,1.0,0.1,0.1,20,17,1.4949827277565269,1.2299430259026138,0.14411738277274755,0.919776017153297,True,38.60009997151792,success
1.5,1.0,0.1,0.1,20,18,1.2702031571634023,1.0325006743580887,0.3382652071054937,0.8859886856092907,True,21.908599883317947,success
1.5,1.0,0.1,0.1,20,19,1.4821373288410058,0.489017798088045,0.33192216107941075,0.883598210054454,True,27.812400134280324,success
1.5,1.0,0.1,0.1,20,20,1.641590575582605,0.7518924258466237,0.26602543427687103,0.9326827099210435,True,24.094299878925085,success
1.5,1.0,0.1,0.1,20,21,0,0,0,0,False,53.04019991308451,failure
1.5,1.0,0.1,0.1,20,22,1.3716836089529962,1.0872699485764983,0.15753088746461985,0.889453734792288,True,22.677200147882104,success
1.5,1.0,0.1,0.1,20,23,1.215170219344,0.7869045500298426,0.21513630665980385,0.8576669691272124,True,14.330900041386485,success
1.5,1.0,0.1,0.1,20,24,2.2295509603756414,1.300162766060088,0.0,0.9233603358433247,True,23.030100157484412,success
1.5,1.0,0.1,0.1,20,25,1.3968542395812207,0.7854385072354797,0.19036977239304073,0.8955258233290468,True,24.095800006762147,success
1.5,1.0,0.1,0.1,20,26,1.336702372854187,0.5794428211420217,0.34277572571354475,0.8884276669195874,True,23.064100183546543,success
1.5,1.0,0.1,0.1,20,27,0,0,0,0,False,55.99540006369352,failure
1.5,1.0,0.1,0.1,20,28,0,0,0,0,False,299.4706998579204,failure
1.5,1.0,0.1,0.1,20,29,1.6321553772879502,1.1705088879859091,0.19099497294898404,0.8868779347300692,True,23.76500004902482,success
1.5,1.0,0.1,0.1,20,30,1.1852054188392116,0.9161120249154209,0.16527661873374175,0.8434027044371638,True,22.233499912545085,success
1.5,1.0,0.1,0.1,20,31,0,0,0,0,False,262.9307999741286,failure
1.5,1.0,0.1,0.1,20,32,1.9229045662905389,1.2457138086064867,0.09280935621494898,0.9318136264807895,True,23.814099840819836,success
1.5,1.0,0.1,0.1,20,33,0,0,0,0,False,49.634800059720874,failure
1.5,1.0,0.1,0.1,20,34,0,0,0,0,False,344.2925000563264,failure
1.5,1.0,0.1,0.1,20,35,2.152525462029576,1.3138021261933384,0.03284525855675427,0.9184315740454704,True,22.998099913820624,success
1.5,1.0,0.1,0.1,20,36,1.3214989525976675,0.9647487445466989,0.10005869770876308,0.8522591345009496,True,20.69230005145073,success
1.5,1.0,0.1,0.1,20,37,1.9257447092985664,1.481857032369851,0.06225500602919733,0.9124759566847633,True,21.86549990437925,success
1.5,1.0,0.1,0.1,20,38,1.3152722441305609,0.7888013056399505,0.2279652808139856,0.8603650878222859,True,21.679700119420886,success
1.5,1.0,0.1,0.1,20,39,0,0,0,0,False,314.25029993988574,failure
1.5,1.0,0.1,0.1,20,40,1.2157719204340958,0.6745316354586022,0.31526829046045163,0.8314818600314073,True,24.226400069892406,success
1.5,1.0,0.1,0.1,20,41,1.6143757225970479,1.0000219000022064,0.07076129736554446,0.8482006508538233,True,15.795799903571606,success
1.5,1.0,0.1,0.1,20,42,0,0,0,0,False,270.67040000110865,failure
1.5,1.0,0.1,0.1,20,43,1.259652840256789,0.8138189573287378,0.15523327855545932,0.8742831045498765,True,20.792399998754263,success
1.5,1.0,0.1,0.1,20,44,0,0,0,0,False,54.141500033438206,failure
1.5,1.0,0.1,0.1,20,45,0,0,0,0,False,416.79889988154173,failure
1.5,1.0,0.1,0.1,20,46,2.0080589460833798,1.006819108577769,0.0,0.9085339911257735,True,18.296100199222565,success
1.5,1.0,0.1,0.1,20,47,2.118542906488223,1.410618973985624,0.0,0.8661653710195879,True,16.338699962943792,success
1.5,1.0,0.1,0.1,20,48,1.896327178086338,0.9651746030776059,0.04314898934498752,0.9208068876832433,True,25.810499908402562,success
1.5,1.0,0.1,0.1,20,49,1.1230986888260182,0.7440511805703349,0.26019369182099583,0.7603936673672096,True,21.039400016888976,success
1.5,1.0,0.1,0.1,20,50,1.4884683195393311,1.1656456767378172,0.13506494414116996,0.8924948166810727,True,21.382399834692478,success
1.5,1.0,0.1,0.1,20,51,0,0,0,0,False,315.33050001598895,failure
1.5,1.0,0.1,0.1,20,52,0,0,0,0,False,52.75529995560646,failure
1.5,1.0,0.1,0.1,20,53,1.1778149736791963,0.7714064086081154,0.22717773224181526,0.8464237218507341,True,25.65509988926351,success
1.5,1.0,0.1,0.1,20,54,1.887227809967712,0.7351791737862272,0.20522315768525246,0.9384730432219878,True,31.79390006698668,success
1.5,1.0,0.1,0.1,20,55,0,0,0,0,False,321.1782001890242,failure
1.5,1.0,0.1,0.1,20,56,1.0987698516419488,0.8590401367155265,0.17528273891144275,0.7773815443919726,True,21.325499983504415,success
1.5,1.0,0.1,0.1,20,57,0,0,0,0,False,351.52800008654594,failure
1.5,1.0,0.1,0.1,20,58,0,0,0,0,False,328.876200132072,failure
1.5,1.0,0.1,0.1,20,59,0,0,0,0,False,367.04470007680357,failure
1.5,1.0,0.1,0.1,20,60,1.5100446426753393,0.8469487765436323,0.12418679726915369,0.9043008000540131,True,17.640900099650025,success
1.5,1.0,0.1,0.1,20,61,1.7688730267766233,0.9663454584702769,0.08742374530772443,0.9167569877022678,True,14.388100011274219,success
1.5,1.0,0.1,0.1,20,62,1.8765085123901626,0.8727457100919108,0.08059558362890812,0.9347186557567726,True,24.146900046616793,success
1.5,1.0,0.1,0.1,20,63,1.1407111714490794,0.953833615032003,0.25781395063049223,0.8095714076923348,True,27.810900006443262,success
1.5,1.0,0.1,0.1,20,64,0,0,0,0,False,75.2836000174284,failure
