beta,eta,gamma,gamma_over_eta,n,repeat_id,delta,beta_hat,eta_hat,gamma_hat,r_squared,converged,time_ms,status
2.0,1.0,0.1,0.1,20,0,0.0,2.130446797298986,0.9704579362247685,0.27038135657237017,0.9737358794438604,True,106.28559999167919,success
2.0,1.0,0.1,0.1,20,0,0.1,1.9949659512985698,0.9282287489971237,0.30820633652222473,0.9741171526476603,True,106.73070000484586,success
2.0,1.0,0.1,0.1,20,0,0.2,1.9119856328009823,0.9015316547826313,0.3315043421968356,0.9726269711634578,True,105.97250005230308,success
2.0,1.0,0.1,0.1,20,0,0.3,1.8512117202437395,0.881082083715698,0.3488671749345391,0.9698948258668874,True,107.73140005767345,success
2.0,1.0,0.1,0.1,20,1,0.0,2.349607199355748,0.8183073342446423,0.10446632352488772,0.9524492539693463,True,95.53459985181689,success
2.0,1.0,0.1,0.1,20,1,0.1,2.1597122071424573,0.7679853845577445,0.14959205933630193,0.9505796072898574,True,94.85370013862848,success
2.0,1.0,0.1,0.1,20,1,0.2,2.0553931978432214,0.7384176520369392,0.17512550181931158,0.9445649771138639,True,92.62340003624558,success
2.0,1.0,0.1,0.1,20,1,0.3,1.9836674201371096,0.7162068307172884,0.1935697377923875,0.9350580937773832,True,94.55899987369776,success
2.0,1.0,0.1,0.1,20,2,0.0,1.5093666355048154,0.8729730745708986,0.33101482548707994,0.9741323735497173,True,100.13490007258952,success
2.0,1.0,0.1,0.1,20,2,0.1,1.4793097477351225,0.8621890516042692,0.33942556698621207,0.9743691772755279,True,93.78270013257861,success
2.0,1.0,0.1,0.1,20,2,0.2,1.4556718373968232,0.8533920893934575,0.34611264273551706,0.9740920707824844,True,100.87250010110438,success
2.0,1.0,0.1,0.1,20,2,0.3,1.4360953379839638,0.8458029041452326,0.3517344037097757,0.9734141812654995,True,101.96370002813637,success
2.0,1.0,0.1,0.1,20,3,0.0,1.597776994116962,0.6855813992660607,0.33176823184190035,0.9738572595900313,True,127.420200034976,success
2.0,1.0,0.1,0.1,20,3,0.1,1.516830640349542,0.6676522815414746,0.3471726611480361,0.9728820739164328,True,101.83910001069307,success
2.0,1.0,0.1,0.1,20,3,0.2,1.4639865207737266,0.6561698153806829,0.35692425656739474,0.9714427644834117,True,126.10400002449751,success
2.0,1.0,0.1,0.1,20,3,0.3,1.4243266657836584,0.6476285926539804,0.36409356997042563,0.9697764425985241,True,106.1601999681443,success
2.0,1.0,0.1,0.1,20,4,0.0,2.0183163011903664,0.7444229818997726,0.23172049259327338,0.9741781769882609,True,96.40770009718835,success
2.0,1.0,0.1,0.1,20,4,0.1,1.9063699116490778,0.7174566313100021,0.25580907046910595,0.9740446922177624,True,98.67509989999235,success
2.0,1.0,0.1,0.1,20,4,0.2,1.8353770009158905,0.6997966151265695,0.27118645167284444,0.9724095210907743,True,95.8843999542296,success
2.0,1.0,0.1,0.1,20,4,0.3,1.782680273398491,0.686095991133244,0.2827966598267286,0.9697390499573831,True,100.18219985067844,success
2.0,1.0,0.1,0.1,20,5,0.0,2.41182405816719,1.0455788647943103,0.0,0.974328740109973,True,79.43609985522926,success
2.0,1.0,0.1,0.1,20,5,0.1,2.41182405816719,1.0455788647943103,0.0,0.974328740109973,True,76.41009986400604,success
2.0,1.0,0.1,0.1,20,5,0.2,2.41182405816719,1.0455788647943103,0.0,0.974328740109973,True,101.44510003738105,success
2.0,1.0,0.1,0.1,20,5,0.3,2.308955093574908,1.0130085650261336,0.029782694269212893,0.9684742959305328,True,92.9360999725759,success
2.0,1.0,0.1,0.1,20,6,0.0,2.2944760926174075,1.2672270558321355,0.0,0.9802940778582762,True,79.25210008397698,success
2.0,1.0,0.1,0.1,20,6,0.1,2.243355664954051,1.249091639485028,0.017027166224037042,0.979944431976328,True,91.84459992684424,success
2.0,1.0,0.1,0.1,20,6,0.2,2.0889258955131957,1.1938735229508324,0.068292556140705,0.9774552156763091,True,86.1432000529021,success
2.0,1.0,0.1,0.1,20,6,0.3,1.986783112139013,1.1563006049400086,0.10239240394272386,0.9737579030852923,True,97.69989992491901,success
2.0,1.0,0.1,0.1,20,7,0.0,2.8619882385769446,1.1197164610056574,0.01486871554206727,0.9821580191047367,True,86.86419995501637,success
2.0,1.0,0.1,0.1,20,7,0.1,2.4239661723700214,0.9993541537903663,0.1297769103065798,0.9812271592941632,True,104.97859981842339,success
2.0,1.0,0.1,0.1,20,7,0.2,2.2273350313867017,0.945391739747069,0.18036918956476203,0.9776447218001065,True,89.10720003768802,success
2.0,1.0,0.1,0.1,20,7,0.3,2.0987576872960143,0.909236272923448,0.21354504868605567,0.9725107953815861,True,90.9468000754714,success
2.0,1.0,0.1,0.1,20,8,0.0,1.495668872577126,0.8102784131936824,0.06166603135228124,0.9802393851759057,True,92.73650008253753,success
2.0,1.0,0.1,0.1,20,8,0.1,1.462877234694402,0.8007810516953373,0.06949035276067872,0.9807561352287508,True,99.79819995351136,success
2.0,1.0,0.1,0.1,20,8,0.2,1.4371478610703032,0.7931997988539807,0.07562345941702428,0.9809020946437864,True,92.86420000717044,success
2.0,1.0,0.1,0.1,20,8,0.3,1.4158009373110396,0.7867686896988181,0.080727524120102,0.9807908194731865,True,91.83620009571314,success
2.0,1.0,0.1,0.1,20,9,0.0,1.3950137946500352,0.7171268786148385,0.2428211135812808,0.982747160324425,True,97.84900001250207,success
2.0,1.0,0.1,0.1,20,9,0.1,1.3516368829498535,0.7080145923598452,0.25085062115673756,0.9829451542140528,True,100.96960002556443,success
2.0,1.0,0.1,0.1,20,9,0.2,1.3198080933887015,0.7014761654725772,0.2566038416812566,0.9828713142822217,True,105.279800016433,success
2.0,1.0,0.1,0.1,20,9,0.3,1.2944342630894532,0.6963393286634166,0.26111026220871464,0.9826497191723326,True,125.21949992515147,success
