beta,eta,gamma,gamma_over_eta,n,repeat_id,delta,beta_hat,eta_hat,gamma_hat,r_squared,converged,time_ms,status
2.0,1.0,0.1,0.1,10,0,0.0,2.571545266493451,1.365563832812185,0.0,0.898839850439672,True,164.90860003978014,success
2.0,1.0,0.1,0.1,10,0,0.02,2.571545266493451,1.365563832812185,0.0,0.898839850439672,True,166.79439996369183,success
2.0,1.0,0.1,0.1,10,0,0.04,2.571545266493451,1.365563832812185,0.0,0.898839850439672,True,172.85529989749193,success
2.0,1.0,0.1,0.1,10,0,0.06,2.571545266493451,1.365563832812185,0.0,0.898839850439672,True,160.85710003972054,success
2.0,1.0,0.1,0.1,10,0,0.08,2.571545266493451,1.365563832812185,0.0,0.898839850439672,True,198.7866999115795,success
2.0,1.0,0.1,0.1,10,0,0.1,2.571545266493451,1.365563832812185,0.0,0.898839850439672,True,154.05529993586242,success
2.0,1.0,0.1,0.1,10,0,0.12,2.571545266493451,1.365563832812185,0.0,0.898839850439672,True,178.97529993206263,success
2.0,1.0,0.1,0.1,10,0,0.14,2.571545266493451,1.365563832812185,0.0,0.898839850439672,True,213.51859997957945,success
2.0,1.0,0.1,0.1,10,0,0.16,2.571545266493451,1.365563832812185,0.0,0.898839850439672,True,224.06879998743534,success
2.0,1.0,0.1,0.1,10,0,0.18,2.571545266493451,1.365563832812185,0.0,0.898839850439672,True,185.59910007752478,success
2.0,1.0,0.1,0.1,10,0,0.2,2.571545266493451,1.365563832812185,0.0,0.898839850439672,True,172.95149993151426,success
2.0,1.0,0.1,0.1,10,0,0.22,2.5657006440624177,1.3628638206863477,0.0024605977025050872,0.8981057706478723,True,189.1406998038292,success
2.0,1.0,0.1,0.1,10,0,0.24,2.5101698105982555,1.336772808025282,0.026095688917358806,0.8903023082268012,True,200.64030005596578,success
2.0,1.0,0.1,0.1,10,0,0.26,2.461266215711234,1.3129994179234654,0.047383330266562,0.881877726193169,True,209.64229991659522,success
2.0,1.0,0.1,0.1,10,0,0.28,2.4179169334140074,1.291102236012054,0.0667519382714075,0.8727327364283131,True,187.481899978593,success
2.0,1.0,0.1,0.1,10,0,0.3,2.3792993242532616,1.2707351751025804,0.08453525695722199,0.8627493024998226,True,201.84959983453155,success
2.0,1.0,0.1,0.1,10,0,0.32,2.344765464232951,1.251621077305216,0.10099912427690391,0.8517873260165024,True,175.94689992256463,success
2.0,1.0,0.1,0.1,10,0,0.34,2.3138212957750093,1.2335301825867178,0.1163598545104857,0.8396719126914673,True,181.3793999608606,success
2.0,1.0,0.1,0.1,10,0,0.36,2.286065419034819,1.2162698111554615,0.13079731888897514,0.8261904039857761,True,189.8624999448657,success
2.0,1.0,0.1,0.1,10,0,0.38,2.2611875481476615,1.1996720055542016,0.14446458867731796,0.8110739358806329,True,182.4912999290973,success
2.0,1.0,0.1,0.1,10,0,0.4,2.2389482427148235,1.183586013389825,0.15749539806324228,0.7939787581854836,True,206.80409995839,success
2.0,1.0,0.1,0.1,10,0,0.42,2.2191695886056113,1.1678713036954804,0.1700102686239078,0.7744568141540576,True,208.5833998862654,success
2.0,1.0,0.1,0.1,10,0,0.44,2.201731314526988,1.152390730316346,0.1821220483705097,0.7519103879846529,True,199.4276000186801,success
2.0,1.0,0.1,0.1,10,0,0.46,2.1865711696876104,1.1370031788217396,0.19394148130608224,0.7255205234406742,True,184.47530013509095,success
2.0,1.0,0.1,0.1,10,0,0.48,2.1736947390940697,1.121553885117381,0.20558377342949052,0.694126308835969,True,188.95729980431497,success
2.0,1.0,0.1,0.1,10,0,0.5,2.1631767037643903,1.1058624630496552,0.2171775424107235,0.656023980478484,True,202.0933001767844,success
2.0,1.0,0.1,0.1,10,1,0.0,2.356976838966783,1.3175276993920266,0.0,0.9340812946105465,True,182.74959991686046,success
2.0,1.0,0.1,0.1,10,1,0.02,2.356976838966783,1.3175276993920266,0.0,0.9340812946105465,True,181.30349996499717,success
2.0,1.0,0.1,0.1,10,1,0.04,2.356976838966783,1.3175276993920266,0.0,0.9340812946105465,True,200.6173999980092,success
