beta,eta,gamma,gamma_over_eta,n,repeat_id,delta,beta_hat,eta_hat,gamma_hat,r_squared,converged,time_ms,status
4.0,1.0,1.0,1.0,20,0,0.0,12.713169705751525,2.118059960773674,0.0,0.9453703037540324,True,147.66129991039634,success
4.0,1.0,1.0,1.0,20,0,0.02,6.765692955682885,1.1987098102525726,0.9159660387458186,0.9353881218706183,True,174.21009996905923,success
4.0,1.0,1.0,1.0,20,0,0.04,5.485362612371874,0.9999481773551226,1.1127647040143722,0.9235917108906057,True,166.32699989713728,success
4.0,1.0,1.0,1.0,20,0,0.06,4.8571986284372155,0.9012145104453779,1.2099153543158203,0.9112672468511933,True,169.53699989244342,success
4.0,1.0,1.0,1.0,20,0,0.08,4.461875632646361,0.8379071333246527,1.2717759976236165,0.8980181210181661,True,173.8510001450777,success
4.0,1.0,1.0,1.0,20,0,0.1,4.183300234313511,0.792167868525057,1.3161173154851258,0.8834871588373775,True,223.3379001263529,success
4.0,1.0,1.0,1.0,20,0,0.12,3.97384932071564,0.7566713132721994,1.350220561409002,0.8672911833299606,True,277.53890003077686,success
4.0,1.0,1.0,1.0,20,0,0.14,3.8097137412269815,0.7277437843065281,1.377731695527741,0.8489750001389226,True,186.9822998996824,success
4.0,1.0,1.0,1.0,20,0,0.16,3.6774428313952243,0.7032948257119737,1.4007208749370368,0.8279674041070882,True,178.9392998907715,success
4.0,1.0,1.0,1.0,20,0,0.18,3.568803423016252,0.6820226199898387,1.4204724284806423,0.8035193871384843,True,210.1223999634385,success
4.0,1.0,1.0,1.0,20,0,0.2,3.4784662594600393,0.6630567347434694,1.4378398130941508,0.7746145532004767,True,200.15119994059205,success
4.0,1.0,1.0,1.0,20,0,0.22,3.402861184953652,0.6457772071849961,1.4534246165512903,0.739823304156592,True,194.99809993430972,success
4.0,1.0,1.0,1.0,20,0,0.24,3.3395642920841655,0.629713336618785,1.4676759596708928,0.6970546916125598,True,196.06059999205172,success
4.0,1.0,1.0,1.0,20,0,0.26,3.2869684325276736,0.6144801518164684,1.480951536173177,0.6431023938303113,True,179.17379993014038,success
4.0,1.0,1.0,1.0,20,0,0.28,3.244124305574891,0.5997312185467666,1.4935608940354492,0.5727483407023559,True,178.81470010615885,success
4.0,1.0,1.0,1.0,20,0,0.3,3.2107164874409433,0.5851126160309963,1.5058045758903535,0.47680813327056526,True,216.93260013125837,success
4.0,1.0,1.0,1.0,20,0,0.32,3.1872264836400572,0.5701975959833803,1.5180252086240793,0.3372279772835841,True,193.98409989662468,success
4.0,1.0,1.0,1.0,20,0,0.34,3.1755071735886764,0.5543516662901136,1.5307079326598945,0.11196658061101639,True,185.29239995405078,success
4.0,1.0,1.0,1.0,20,0,0.36,3.180811503448383,0.5363271822796838,1.5447769710126582,-0.33149954598271814,True,172.27720003575087,success
4.0,1.0,1.0,1.0,20,0,0.38,3.2234345198580945,0.5120379032258096,1.5632233277942147,-1.9325782125922215,True,184.25719998776913,success
4.0,1.0,1.0,1.0,20,0,0.4,3.280040858507796,0.49514424441226784,1.575799367488093,-484.7839047594899,True,249.25079988315701,success
4.0,1.0,1.0,1.0,20,0,0.42,3.280040858507796,0.49514424441226784,1.575799367488093,-484.7839047594899,True,202.91740004904568,success
4.0,1.0,1.0,1.0,20,0,0.44,3.280040858507796,0.49514424441226784,1.575799367488093,-484.7839047594899,True,214.88159988075495,success
4.0,1.0,1.0,1.0,20,0,0.46,3.280040858507796,0.49514424441226784,1.575799367488093,-484.7839047594899,True,265.9976000431925,success
4.0,1.0,1.0,1.0,20,0,0.48,3.280040858507796,0.49514424441226784,1.575799367488093,-484.7839047594899,True,268.5070000588894,success
4.0,1.0,1.0,1.0,20,0,0.5,3.280040858507796,0.49514424441226784,1.575799367488093,-484.7839047594899,True,204.03459994122386,success
4.0,1.0,1.0,1.0,20,1,0.0,3.4432829013089696,0.9525946749797626,1.0124642962429107,0.9725465670482808,True,207.00030005536973,success
4.0,1.0,1.0,1.0,20,1,0.02,2.7754787516874955,0.8149804774406153,1.145483955933924,0.973858256263326,True,201.95220015011728,success
4.0,1.0,1.0,1.0,20,1,0.04,2.5326367024393748,0.7666903665608704,1.1918413171732574,0.9738266326688382,True,225.11160001158714,success
4.0,1.0,1.0,1.0,20,1,0.06,2.384361326027524,0.7378475546526059,1.2194421876105455,0.9735212159207615,True,259.9494999740273,success
4.0,1.0,1.0,1.0,20,1,0.08,2.278647514634798,0.7176314478837013,1.2387474253756974,0.9731045783972098,True,210.64200019463897,success
4.0,1.0,1.0,1.0,20,1,0.1,2.1971038483150584,0.702254827955734,1.253407825314683,0.9726309031175236,True,235.2366999257356,success
4.0,1.0,1.0,1.0,20,1,0.12,2.131106346229952,0.6899562233524927,1.2651175999682243,0.9721238161496109,True,220.03090009093285,success
4.0,1.0,1.0,1.0,20,1,0.14,2.0759228533035654,0.6797771630409487,1.274797266686053,0.9715953967479786,True,275.4631999414414,success
4.0,1.0,1.0,1.0,20,1,0.16,2.028690495987165,0.6711393740032585,1.2830007256024647,0.9710520256769107,True,211.7790998890996,success
4.0,1.0,1.0,1.0,20,1,0.18,1.9875346655072623,0.6636691798831225,1.2900861846054283,0.9704977633307935,True,211.95859997533262,success
4.0,1.0,1.0,1.0,20,1,0.2,1.9511714955693709,0.6571109457268356,1.296298078586265,0.9699349081145425,True,253.3579000737518,success
4.0,1.0,1.0,1.0,20,1,0.22,1.9186849936200077,0.6512822770416994,1.3018103167203738,0.9693646950264238,True,248.12730005942285,success
4.0,1.0,1.0,1.0,20,1,0.24,1.8893911503807415,0.6460494223660557,1.3067508345570027,0.9687880740773973,True,223.9839001558721,success
4.0,1.0,1.0,1.0,20,1,0.26,1.8627737889155727,0.6413108109761045,1.3112163490472577,0.9682054161827034,True,251.56069989316165,success
4.0,1.0,1.0,1.0,20,1,0.28,1.838432109889933,0.6369877470239689,1.3152816620712589,0.9676168106701959,True,313.233399996534,success
4.0,1.0,1.0,1.0,20,1,0.3,1.816042523875553,0.6330187152553783,1.3190057593164646,0.9670224614765089,True,285.18570004962385,success
4.0,1.0,1.0,1.0,20,1,0.32,1.7953503321085247,0.6293537838970571,1.3224359145571085,0.966422121406431,True,225.46250000596046,success
4.0,1.0,1.0,1.0,20,1,0.34,1.7761454056035262,0.6259524877781327,1.3256105880111475,0.9658155489026445,True,200.03430009819567,success
4.0,1.0,1.0,1.0,20,1,0.36,1.7582550860384876,0.6227813689400559,1.3285614414970708,0.9652023653928709,True,218.79069996066391,success
4.0,1.0,1.0,1.0,20,1,0.38,1.7415334208627453,0.6198126984567884,1.3313148455359765,0.9645822165096839,True,239.66680001467466,success
4.0,1.0,1.0,1.0,20,1,0.4,1.7258550090878872,0.6170233778240474,1.333892977944744,0.9639548199102651,True,228.4641999285668,success
