beta,eta,gamma,gamma_over_eta,n,repeat_id,delta,beta_hat,eta_hat,gamma_hat,r_squared,converged,time_ms,status
1.5,1.0,0.1,0.1,20,0,0.0,1.7762773662647933,1.0108196988964184,0.03944292623002454,0.9591451284256477,True,44.32169999927282,success
1.5,1.0,0.1,0.1,20,0,0.02,1.7342962117196974,0.9970552539918346,0.051513133037194486,0.9593099342521775,True,38.56709995307028,success
1.5,1.0,0.1,0.1,20,0,0.04,1.700443326455547,0.9860553157867518,0.06111579474680889,0.9593092056014179,True,37.23750007338822,success
1.5,1.0,0.1,0.1,20,0,0.06,1.6720316674648734,0.9768904257894926,0.0690838438460069,0.9592010924478105,True,39.128399919718504,success
1.5,1.0,0.1,0.1,20,0,0.08,1.6475337426089767,0.9690347740756788,0.07588733571166285,0.9590177248247679,True,37.38260013051331,success
1.5,1.0,0.1,0.1,20,0,0.1,1.6259917330768776,0.9621612836506304,0.08181841780222711,0.9587788553054132,True,40.048199938610196,success
1.5,1.0,0.1,0.1,20,0,0.12,1.6067657410731129,0.9560518811730956,0.087071373739333,0.9584972452925361,True,40.377800120040774,success
1.5,1.0,0.1,0.1,20,0,0.14,1.5894049048215275,0.9505539781352143,0.09178207177611779,0.9581817014832564,True,36.881999811157584,success
1.5,1.0,0.1,0.1,20,0,0.16,1.5735816138420442,0.9455560889473409,0.0960493014702027,0.9578382737346709,True,37.33660001307726,success
1.5,1.0,0.1,0.1,20,0,0.18,1.559046014894055,0.9409750470599081,0.0999471633378072,0.9574716872481884,True,38.629200076684356,success
1.5,1.0,0.1,0.1,20,0,0.2,1.545607487931787,0.936746286403187,0.10353267242697363,0.9570852174448052,True,44.61590014398098,success
1.5,1.0,0.1,0.1,20,0,0.22,1.5331136690620362,0.9328193786674079,0.10685064045542204,0.9566815664485905,True,43.574299896135926,success
1.5,1.0,0.1,0.1,20,0,0.24,1.5214434351239359,0.929153659977438,0.10993692755037533,0.9562626877991046,True,44.10850000567734,success
1.5,1.0,0.1,0.1,20,0,0.26,1.5104973842009315,0.9257161581490927,0.11282068042065628,0.955830175444811,True,38.58730010688305,success
1.5,1.0,0.1,0.1,20,0,0.28,1.5001928467641419,0.9224798084046169,0.11552589785472876,0.9553853586050316,True,36.193500040099025,success
1.5,1.0,0.1,0.1,20,0,0.3,1.490463106828133,0.9194214827510401,0.11807259855505135,0.954928998979287,True,34.21290009282529,success
1.5,1.0,0.1,0.1,20,0,0.32,1.481248253577342,0.9165224521014412,0.12047763121961795,0.9544621290778226,True,34.87959993071854,success
1.5,1.0,0.1,0.1,20,0,0.34,1.4724997153934651,0.9137662389146619,0.12275532163808374,0.9539852838850597,True,42.71249985322356,success
1.5,1.0,0.1,0.1,20,0,0.36,1.464174292803316,0.9111390111688793,0.1249179506023144,0.9534990656814131,True,46.60770017653704,success
1.5,1.0,0.1,0.1,20,0,0.38,1.4562352166496435,0.9086286716492413,0.12697612462613067,0.9530038830009075,True,41.812000097706914,success
1.5,1.0,0.1,0.1,20,0,0.4,1.448650125823364,0.906224756765905,0.12893906649805642,0.9525001008676675,True,34.987400053068995,success
1.5,1.0,0.1,0.1,20,0,0.42,1.4413911364943808,0.9039179827884922,0.13081484945605662,0.9519879404342376,True,36.19679994881153,success
1.5,1.0,0.1,0.1,20,0,0.44,1.4344352323454035,0.9016998279889643,0.13261057146516164,0.9514673511720096,True,35.07929993793368,success
1.5,1.0,0.1,0.1,20,0,0.46,1.4277575578716992,0.8995637247346917,0.13433251851523517,0.9509388666043679,True,37.869200110435486,success
1.5,1.0,0.1,0.1,20,0,0.48,1.4213397792723852,0.8975029835371225,0.13598627546462375,0.9504024147282514,True,52.524200174957514,success
1.5,1.0,0.1,0.1,20,0,0.5,1.415164185693005,0.8955119155467163,0.1375768292369202,0.949858084311396,True,46.379199950024486,success
1.5,1.0,0.1,0.1,20,1,0.0,1.6261332409491893,1.3212267759778995,0.0,0.9654465522711477,True,32.52599993720651,success
1.5,1.0,0.1,0.1,20,1,0.02,1.6261332409491893,1.3212267759778995,0.0,0.9654465522711477,True,32.795999897643924,success
1.5,1.0,0.1,0.1,20,1,0.04,1.6261332409491893,1.3212267759778995,0.0,0.9654465522711477,True,32.59039996191859,success
1.5,1.0,0.1,0.1,20,1,0.06,1.6261332409491893,1.3212267759778995,0.0,0.9654465522711477,True,31.503699952736497,success
