beta,eta,gamma,gamma_over_eta,n,repeat_id,beta_hat,eta_hat,gamma_hat,r_squared,converged,time_ms,status
2.5,1.0,0.1,0.1,7,0,3.9792627625912704,1.0244530460534795,0.0,0.2724938264188943,True,9.535300079733133,success
2.5,1.0,0.1,0.1,7,1,0,0,0,0,False,153.17160007543862,failure
2.5,1.0,0.1,0.1,7,2,0,0,0,0,False,134.7799999639392,failure
2.5,1.0,0.1,0.1,7,3,0,0,0,0,False,129.87609999254346,failure
2.5,1.0,0.1,0.1,7,4,4.896521084540374,1.4605350529823022,0.0,0.5662121545694434,True,11.256299912929535,success
2.5,1.0,0.1,0.1,7,5,2.7319395688226003,1.2409922195588277,0.0,0.772419303923361,True,6.388499867171049,success
2.5,1.0,0.1,0.1,7,6,0,0,0,0,False,124.33749996125698,failure
2.5,1.0,0.1,0.1,7,7,0,0,0,0,False,149.54530005343258,failure
2.5,1.0,0.1,0.1,7,8,1.9635472392813278,0.5742874996003475,0.09467852534137902,0.7790051785852071,True,9.070200147107244,success
2.5,1.0,0.1,0.1,7,9,5.599669530040908,0.7410516967467706,0.0,0.8572492050825082,True,7.790499832481146,success
