beta,eta,gamma,gamma_over_eta,n,repeat_id,default_loss,base_l6_delta,base_l6_loss,loss_048,loss_050,new_grid_best_delta,new_grid_best_loss,extended_l6_loss,extended_l6_delta,loss_reduction,at_new_upper_boundary
1.5,1000.0,250.0,0.25,15,234,0.30696073356897785,0.5,0.046337312958247806,0.0483525794454639,0.046337312958247806,0.72,0.0380877237225198,0.0380877237225198,0.72,0.008249589235728008,False
1.5,1000.0,250.0,0.25,15,236,0.26155930910608916,0.5,0.1421292366483326,0.14534426213893886,0.1421292366483326,1.0,0.0889065890771758,0.0889065890771758,1.0,0.0532226475711568,True
1.5,1000.0,250.0,0.25,15,240,0.17457311229939892,0.5,0.06440523325255838,0.06697909845384824,0.06440523325255838,1.0,0.0309660789164685,0.0309660789164685,1.0,0.033439154336089884,True
1.5,1000.0,250.0,0.25,15,242,0.16231193720127174,0.5,0.07298919759132254,0.07523484264045355,0.07298919759132254,1.0,0.0429955954250272,0.0429955954250272,1.0,0.02999360216629534,True
1.5,1000.0,250.0,0.25,15,249,0.7001744281380713,0.5,0.1597761497416994,0.16889590681669658,0.1597761497416994,0.8,0.0914155775817609,0.0914155775817609,0.8,0.0683605721599385,False
1.5,1000.0,250.0,0.25,15,250,0.6381155441747512,0.5,0.18909775814856328,0.20033962604853947,0.18909775814856328,0.68,0.140308689854446,0.140308689854446,0.68,0.04878906829411728,False
1.5,1000.0,250.0,0.25,15,255,0.39807549493624383,0.5,0.11964023090697667,0.12649986587806017,0.11964023090697667,0.94,0.0394616925297391,0.0394616925297391,0.94,0.08017853837723757,False
1.5,1000.0,250.0,0.25,15,257,0.08956041918842653,0.5,0.017614883007250868,0.018963715642031965,0.017614883007250868,1.0,0.0032519078555459,0.0032519078555459,1.0,0.014362975151704968,True
1.5,1000.0,250.0,0.25,15,268,0.07829791908175153,0.5,0.04720958403350432,0.04772230286067771,0.04720958403350432,0.86,0.0437763368093225,0.0437763368093225,0.86,0.0034332472241818263,False
1.5,1000.0,250.0,0.25,15,272,0.46740385181820476,0.5,0.05094227013003234,0.056155945611638385,0.05094227013003234,1.0,0.009353539545766,0.009353539545766,1.0,0.041588730584266334,True
1.5,1000.0,250.0,0.25,15,280,0.44631142982657235,0.5,0.3106211579521321,0.31342895155501055,0.3106211579521321,1.0,0.2676078603347443,0.2676078603347443,1.0,0.04301329761738776,True
1.5,1000.0,250.0,0.25,15,281,0.19511983288714743,0.5,0.06367327936193522,0.06432177347498885,0.06367327936193522,0.58,0.0627025858816894,0.0627025858816894,0.58,0.0009706934802458239,False
1.5,1000.0,250.0,0.25,15,287,0.5080783980911664,0.5,0.1764789973905257,0.18571475127145182,0.1764789973905257,1.0,0.07011478733297,0.07011478733297,1.0,0.1063642100575557,True
1.5,1000.0,250.0,0.25,15,290,0.24862781759762567,0.5,0.036494769829306134,0.0404956383683561,0.036494769829306134,1.0,0.0048776422116438,0.0048776422116438,1.0,0.03161712761766233,True
1.5,1000.0,250.0,0.25,15,293,0.28905161543383856,0.5,0.09490728463909602,0.09616473626766689,0.09490728463909602,0.68,0.0906159507565749,0.0906159507565749,0.68,0.00429133388252112,False
1.5,1000.0,250.0,0.25,15,297,0.09064368892988159,0.5,0.03368536576098908,0.03403267700915099,0.03368536576098908,0.54,0.0333701566029642,0.0333701566029642,0.54,0.0003152091580248817,False
1.5,1000.0,250.0,0.25,20,0,0.11303143939021618,0.5,0.060079740770775686,0.06088459868004398,0.060079740770775686,0.78,0.0557822639028954,0.0557822639028954,0.78,0.004297476867880283,False
1.5,1000.0,250.0,0.25,20,7,0.23726679560655767,0.5,0.045631380948368334,0.04946233074951052,0.045631380948368334,1.0,0.004149992608485,0.004149992608485,1.0,0.04148138833988334,True
1.5,1000.0,250.0,0.25,20,10,0.3204357461420325,0.5,0.05807716386702852,0.061956780788232864,0.05807716386702852,0.88,0.0292367783478866,0.0292367783478866,0.88,0.02884038551914192,False
1.5,1000.0,250.0,0.25,20,11,0.08901163903041459,0.5,0.07580012214617014,0.07617499733265345,0.07580012214617014,1.0,0.0701289768143175,0.0701289768143175,1.0,0.005671145331852645,True
1.5,1000.0,250.0,0.25,20,12,0.536187832715683,0.5,0.1425603215603938,0.14893886843560591,0.1425603215603938,0.78,0.101334616187469,0.101334616187469,0.78,0.041225705372924804,False
1.5,1000.0,250.0,0.25,20,17,0.5341089286890491,0.5,0.20321684198834944,0.21484091973604721,0.20321684198834944,0.86,0.0962905954231956,0.0962905954231956,0.86,0.10692624656515384,False
1.5,1000.0,250.0,0.25,20,19,0.29058919149886114,0.5,0.02143752487635283,0.02392495013172511,0.02143752487635283,0.98,0.0040985546291854,0.0040985546291854,0.98,0.01733897024716743,False
1.5,1000.0,250.0,0.25,20,21,0.2313587185911245,0.5,0.09247351183080697,0.09358727543367745,0.09247351183080697,0.62,0.0898740942425976,0.0898740942425976,0.62,0.0025994175882093767,False
1.5,1000.0,250.0,0.25,20,22,0.0388078101834235,0.5,0.006515778320998158,0.0071288286679289745,0.006515778320998158,0.82,0.0025520047369614,0.0025520047369614,0.82,0.003963773584036758,False
1.5,1000.0,250.0,0.25,20,23,0.2683553223418431,0.5,0.01411994513210758,0.01634053355234469,0.01411994513210758,0.86,0.0009084120947417,0.0009084120947417,0.86,0.01321153303736588,False
1.5,1000.0,250.0,0.25,20,24,0.5227116178692812,0.5,0.11100732050148007,0.1184923200204124,0.11100732050148007,0.82,0.06364439901926,0.06364439901926,0.82,0.04736292148222007,False
1.5,1000.0,250.0,0.25,20,25,0.06375019523914507,0.5,0.018535530186238443,0.019512045014724783,0.018535530186238443,1.0,0.0084556164204416,0.0084556164204416,1.0,0.010079913765796842,True
1.5,1000.0,250.0,0.25,20,27,0.29055550440019584,0.5,0.06607808041224787,0.07094604847352008,0.06607808041224787,1.0,0.0101065282206302,0.0101065282206302,1.0,0.055971552191617674,True
1.5,1000.0,250.0,0.25,20,30,0.12622190251678495,0.5,0.02345876839331594,0.02533817595252205,0.02345876839331594,0.94,0.0063650767492609,0.0063650767492609,0.94,0.01709369164405504,False
1.5,1000.0,250.0,0.25,20,34,0.4492550739244626,0.5,0.09250161491110281,0.09624141610214557,0.09250161491110281,0.78,0.0725890245332514,0.0725890245332514,0.78,0.01991259037785141,False
1.5,1000.0,250.0,0.25,20,36,0.15714447805417134,0.5,0.03769439815931186,0.03988731302825283,0.03769439815931186,0.9,0.0197446524228626,0.0197446524228626,0.9,0.01794974573644926,False
1.5,1000.0,250.0,0.25,20,42,0.44534067302855623,0.5,0.1015214749615776,0.10969141476192928,0.1015214749615776,0.98,0.0271998159941914,0.0271998159941914,0.98,0.0743216589673862,False
1.5,1000.0,250.0,0.25,20,45,0.05462171546375246,0.5,0.012763007843901351,0.013447136007745445,0.012763007843901351,0.78,0.0088475651775926,0.0088475651775926,0.78,0.003915442666308751,False
1.5,1000.0,250.0,0.25,20,50,0.08056629181755678,0.5,0.027970125980197755,0.02890701476154243,0.027970125980197755,1.0,0.0194792783507481,0.0194792783507481,1.0,0.008490847629449655,True
1.5,1000.0,250.0,0.25,20,51,0.36753814222412384,0.5,0.05068728000914344,0.05546474609557922,0.05068728000914344,0.92,0.0126081573891213,0.0126081573891213,0.92,0.03807912262002214,False
1.5,1000.0,250.0,0.25,20,55,0.5658770537875591,0.5,0.3063329039869644,0.3119610859746546,0.3063329039869644,1.0,0.2193976784383511,0.2193976784383511,1.0,0.0869352255486133,True
1.5,1000.0,250.0,0.25,20,57,0.2521410582660064,0.5,0.10696198488580196,0.110626949242968,0.10696198488580196,1.0,0.0516140046645577,0.0516140046645577,1.0,0.05534798022124426,True
1.5,1000.0,250.0,0.25,20,63,0.03318825017111117,0.5,0.0026025144558542144,0.0028560320556233476,0.0026025144558542144,0.6,0.0020764973794666,0.0020764973794666,0.6,0.0005260170763876143,False
1.5,1000.0,250.0,0.25,20,69,0.1082051397085016,0.5,0.05227513448194559,0.05246291760185409,0.05227513448194559,0.52,0.0522029061584796,0.0522029061584796,0.52,7.222832346599067e-05,False
1.5,1000.0,250.0,0.25,20,71,0.3758188247378462,0.5,0.12374797299092254,0.1303808152111548,0.12374797299092254,1.0,0.034302064117271,0.034302064117271,1.0,0.08944590887365153,True
1.5,1000.0,250.0,0.25,20,72,0.1904719062193147,0.5,0.09438746989429922,0.0948652620318727,0.09438746989429922,0.52,0.0941924449180397,0.0941924449180397,0.52,0.00019502497625951964,False
1.5,1000.0,250.0,0.25,20,74,0.2534783128391177,0.5,0.03409456863609578,0.03686623638202564,0.03409456863609578,1.0,0.0057799412489945,0.0057799412489945,1.0,0.02831462738710128,True
1.5,1000.0,250.0,0.25,20,80,0.4129412657211326,0.5,0.07581533275049321,0.08022787434667175,0.07581533275049321,1.0,0.0252375104578398,0.0252375104578398,1.0,0.05057782229265341,True
1.5,1000.0,250.0,0.25,20,81,0.035635132450714285,0.5,0.008208717985271391,0.008505649361292344,0.008208717985271391,0.62,0.0074713541890517,0.0074713541890517,0.62,0.0007373637962196913,False
1.5,1000.0,250.0,0.25,20,82,0.03491436174510508,0.5,0.025291547632923975,0.02553295377659015,0.025291547632923975,1.0,0.0223224030292465,0.0223224030292465,1.0,0.002969144603677476,True
1.5,1000.0,250.0,0.25,20,84,0.08135980980173245,0.5,0.058099521994549694,0.0584086588245455,0.058099521994549694,0.8,0.0564064007109066,0.0564064007109066,0.8,0.001693121283643094,False
1.5,1000.0,250.0,0.25,20,85,0.023514697629132532,0.5,0.01933794028117528,0.019362579690763843,0.01933794028117528,0.54,0.0193204210953337,0.0193204210953337,0.54,1.75191858415788e-05,False
1.5,1000.0,250.0,0.25,20,93,0.14008540896319363,0.5,0.020037215555166674,0.021509923973918106,0.020037215555166674,0.88,0.0104483543451767,0.0104483543451767,0.88,0.009588861209989974,False
1.5,1000.0,250.0,0.25,20,96,0.02713497457383171,0.5,0.014329102227536156,0.014505752591383196,0.014329102227536156,0.7,0.01363055679817,0.01363055679817,0.7,0.0006985454293661555,False
1.5,1000.0,250.0,0.25,20,98,0.7609985864497509,0.5,0.3381631438598314,0.3542033688947026,0.3381631438598314,0.62,0.2837038400260199,0.2837038400260199,0.62,0.054459303833811534,False
1.5,1000.0,250.0,0.25,20,103,0.024137343800296966,0.5,0.004698799458155495,0.0048081516998849825,0.004698799458155495,0.54,0.004622269738505,0.004622269738505,0.54,7.65297196504951e-05,False
1.5,1000.0,250.0,0.25,20,107,0.1293507995057532,0.5,0.11891693614497988,0.11922868259453068,0.11891693614497988,1.0,0.1138806086267323,0.1138806086267323,1.0,0.005036327518247577,True
1.5,1000.0,250.0,0.25,20,109,0.035330561078910985,0.5,0.008848541034195226,0.009366269040597144,0.008848541034195226,0.78,0.0058450161524013,0.0058450161524013,0.78,0.0030035248817939265,False
1.5,1000.0,250.0,0.25,20,113,0.14543078978042293,0.5,0.05264613985397918,0.05396442326552498,0.05264613985397918,0.7,0.0469734147340605,0.0469734147340605,0.7,0.005672725119918683,False
1.5,1000.0,250.0,0.25,20,114,0.4646947889119477,0.5,0.14489792570007995,0.15294206197115043,0.14489792570007995,0.8,0.0925950534980053,0.0925950534980053,0.8,0.05230287220207465,False
1.5,1000.0,250.0,0.25,20,115,0.6305709146606441,0.5,0.16337044792188887,0.17156308166524267,0.16337044792188887,0.72,0.1134594493638855,0.1134594493638855,0.72,0.04991099855800338,False
1.5,1000.0,250.0,0.25,20,120,0.0793572548763494,0.5,0.031856673347319765,0.03209091965669509,0.031856673347319765,0.54,0.0316708522900472,0.0316708522900472,0.54,0.00018582105727256437,False
1.5,1000.0,250.0,0.25,20,121,0.5068117350623697,0.5,0.12060824589704686,0.12771845444611432,0.12060824589704686,1.0,0.0395737924541323,0.0395737924541323,1.0,0.08103445344291456,True
1.5,1000.0,250.0,0.25,20,122,0.030818408329906528,0.5,0.021048358085594694,0.021281685211640464,0.021048358085594694,1.0,0.0182316338114273,0.0182316338114273,1.0,0.0028167242741673933,True
1.5,1000.0,250.0,0.25,20,132,0.0785840147711663,0.5,0.038803251319017615,0.03952289066512359,0.038803251319017615,0.74,0.0350983316698609,0.0350983316698609,0.74,0.0037049196491567155,False
1.5,1000.0,250.0,0.25,20,133,0.663479138001672,0.5,0.14802715246183626,0.15675147448120386,0.14802715246183626,0.88,0.0723864833963065,0.0723864833963065,0.88,0.07564066906552976,False
1.5,1000.0,250.0,0.25,20,135,0.03856778871878475,0.5,0.014445922505451247,0.014858281966127918,0.014445922505451247,0.76,0.0122936586939834,0.0122936586939834,0.76,0.0021522638114678475,False
1.5,1000.0,250.0,0.25,20,138,0.059082807650195274,0.5,0.033909416629306306,0.03437712680090095,0.033909416629306306,0.92,0.0302668590427629,0.0302668590427629,0.92,0.0036425575865434053,False
1.5,1000.0,250.0,0.25,20,139,0.26677923494333977,0.5,0.018463213275046336,0.018778342001167316,0.018463213275046336,0.52,0.0183490549269025,0.0183490549269025,0.52,0.0001141583481438363,False
1.5,1000.0,250.0,0.25,20,146,0.5269713933610882,0.5,0.23659310997287675,0.24310126757984743,0.23659310997287675,1.0,0.1368034497553403,0.1368034497553403,1.0,0.09978966021753644,True
1.5,1000.0,250.0,0.25,20,148,0.18788683048912658,0.5,0.11676268004415803,0.11705780213439888,0.11676268004415803,0.52,0.1166311742279068,0.1166311742279068,0.52,0.00013150581625123725,False
1.5,1000.0,250.0,0.25,20,157,0.2165457049288909,0.5,0.03333516221009731,0.03639947018413048,0.03333516221009731,1.0,0.0021986986778416,0.0021986986778416,1.0,0.031136463532255708,True
1.5,1000.0,250.0,0.25,20,161,0.017090883303032642,0.5,0.0013851419030193567,0.0016237371645102525,0.0013851419030193567,0.68,0.0004710851973126,0.0004710851973126,0.68,0.0009140567057067566,False
1.5,1000.0,250.0,0.25,20,162,0.08491554129574368,0.5,0.03909101851328111,0.039628739664638375,0.03909101851328111,0.62,0.0376045762010751,0.0376045762010751,0.62,0.0014864423122060086,False
1.5,1000.0,250.0,0.25,20,163,0.1973884852236465,0.5,0.06950296108825238,0.07228797550001183,0.06950296108825238,1.0,0.0324648343829983,0.0324648343829983,1.0,0.03703812670525408,True
1.5,1000.0,250.0,0.25,20,166,0.3724764158860408,0.5,0.07033418423835341,0.07504222439292267,0.07033418423835341,0.9,0.0308286021119355,0.0308286021119355,0.9,0.039505582126417915,False
1.5,1000.0,250.0,0.25,20,168,0.37807976712177327,0.5,0.07138535268719537,0.07496038519365461,0.07138535268719537,1.0,0.0366476280157703,0.0366476280157703,1.0,0.034737724671425066,True
1.5,1000.0,250.0,0.25,20,169,0.16148313982664583,0.5,0.025649917102385927,0.027612780079726645,0.025649917102385927,0.9,0.0113815129209101,0.0113815129209101,0.9,0.014268404181475828,False
1.5,1000.0,250.0,0.25,20,170,0.10380052540730114,0.5,0.08383179589363075,0.08407467864910745,0.08383179589363075,0.76,0.0826230584912713,0.0826230584912713,0.76,0.0012087374023594527,False
1.5,1000.0,250.0,0.25,20,179,0.018123252352241985,0.5,0.005104665628545002,0.00530593229691207,0.005104665628545002,0.66,0.0043770424987105,0.0043770424987105,0.66,0.0007276231298345018,False
1.5,1000.0,250.0,0.25,20,184,0.48043885234424977,0.5,0.1044218622402277,0.11124436426368947,0.1044218622402277,0.96,0.0379182648876536,0.0379182648876536,0.96,0.0665035973525741,False
1.5,1000.0,250.0,0.25,20,189,0.20760884133201374,0.5,0.09245757999049606,0.09517160874214713,0.09245757999049606,1.0,0.0520561055901509,0.0520561055901509,1.0,0.04040147440034516,True
1.5,1000.0,250.0,0.25,20,194,0.0711089927940468,0.5,0.058821407676997145,0.05895564363074012,0.058821407676997145,0.64,0.0584144237943089,0.0584144237943089,0.64,0.0004069838826882416,False
1.5,1000.0,250.0,0.25,20,195,0.18721745607421425,0.5,0.023923941832384006,0.02601552045273515,0.023923941832384006,0.84,0.0102471763454364,0.0102471763454364,0.84,0.013676765486947606,False
1.5,1000.0,250.0,0.25,20,200,0.03436632763670417,0.5,0.028092504769694195,0.028225465841582954,0.028092504769694195,0.82,0.0272206272853168,0.0272206272853168,0.82,0.0008718774843773959,False
1.5,1000.0,250.0,0.25,20,202,0.4868396365102613,0.5,0.0964597596847296,0.10426113633920951,0.0964597596847296,0.94,0.0300874788587258,0.0300874788587258,0.94,0.0663722808260038,False
1.5,1000.0,250.0,0.25,20,205,0.691462399871321,0.5,0.19950583662880625,0.2102386224657391,0.19950583662880625,1.0,0.0708254514680988,0.0708254514680988,1.0,0.12868038516070746,True
1.5,1000.0,250.0,0.25,20,206,0.5181155230742284,0.5,0.1838204244433308,0.193046289766432,0.1838204244433308,0.88,0.0862063779395746,0.0862063779395746,0.88,0.0976140465037562,False
1.5,1000.0,250.0,0.25,20,210,0.07215198851447696,0.5,0.00294247432405346,0.0034254562268060925,0.00294247432405346,0.62,0.0017579118111216,0.0017579118111216,0.62,0.0011845625129318599,False
1.5,1000.0,250.0,0.25,20,211,0.06385523484653846,0.5,0.021982341945662686,0.022493643711504564,0.021982341945662686,0.68,0.0200504866880948,0.0200504866880948,0.68,0.0019318552575678868,False
1.5,1000.0,250.0,0.25,20,214,0.07330295433363196,0.5,0.013968413492212825,0.015220558768836469,0.013968413492212825,0.98,0.0023268422486902,0.0023268422486902,0.98,0.011641571243522626,False
1.5,1000.0,250.0,0.25,20,217,0.4132501728675507,0.5,0.1328279486596804,0.140084073293304,0.1328279486596804,1.0,0.0357658111396537,0.0357658111396537,1.0,0.0970621375200267,True
1.5,1000.0,250.0,0.25,20,226,0.4143173315316276,0.5,0.10219024811096426,0.1076528674778701,0.10219024811096426,1.0,0.031925761524675,0.031925761524675,1.0,0.07026448658628925,True
1.5,1000.0,250.0,0.25,20,231,0.049696405971174355,0.5,0.03130969489175105,0.03144954680154949,0.03130969489175105,0.58,0.0311025122108213,0.0311025122108213,0.58,0.00020718268092974682,False
1.5,1000.0,250.0,0.25,20,235,0.12558239582762903,0.5,0.01409677183964185,0.015270838681265603,0.01409677183964185,0.8,0.00774255803784,0.00774255803784,0.8,0.00635421380180185,False
1.5,1000.0,250.0,0.25,20,237,0.18438548202731253,0.5,0.015317071304971586,0.017044619248066314,0.015317071304971586,0.88,0.0043742942037382,0.0043742942037382,0.88,0.010942777101233387,False
1.5,1000.0,250.0,0.25,20,242,0.39676920701490465,0.5,0.03499315892842164,0.03768981837466137,0.03499315892842164,0.88,0.019615461297563,0.019615461297563,0.88,0.015377697630858642,False
1.5,1000.0,250.0,0.25,20,243,0.084059727079508,0.5,0.020429856766667757,0.021681166902733563,0.020429856766667757,1.0,0.0061771509256397,0.0061771509256397,1.0,0.014252705841028057,True
1.5,1000.0,250.0,0.25,20,245,0.11802585175667878,0.5,0.02510426883932221,0.025550126263461377,0.02510426883932221,0.6,0.0242248144388272,0.0242248144388272,0.6,0.0008794544004950104,False
1.5,1000.0,250.0,0.25,20,248,0.4134925772472437,0.5,0.16158313489263276,0.16513934009193756,0.16158313489263276,1.0,0.1177568704423374,0.1177568704423374,1.0,0.04382626445029536,True
1.5,1000.0,250.0,0.25,20,249,0.11497822027933924,0.5,0.04131008456603213,0.04191948231217798,0.04131008456603213,0.72,0.0388411441192458,0.0388411441192458,0.72,0.002468940446786326,False
1.5,1000.0,250.0,0.25,20,251,0.3214698750870078,0.5,0.05219884093047283,0.05568456616872981,0.05219884093047283,1.0,0.0183836955075035,0.0183836955075035,1.0,0.03381514542296933,True
1.5,1000.0,250.0,0.25,20,252,0.06481596635100403,0.5,0.0028443493958194605,0.0029460684829964627,0.0028443493958194605,0.52,0.0028206398099981,0.0028206398099981,0.52,2.37095858213604e-05,False
1.5,1000.0,250.0,0.25,20,254,0.03562587845066448,0.5,0.009120823190085657,0.009469456366101348,0.009120823190085657,0.64,0.0080620252204458,0.0080620252204458,0.64,0.0010587979696398582,False
1.5,1000.0,250.0,0.25,20,257,0.3448829835346354,0.5,0.08189889650883332,0.08595174300252724,0.08189889650883332,0.82,0.0543970079102711,0.0543970079102711,0.82,0.027501888598562223,False
1.5,1000.0,250.0,0.25,20,263,0.6765504358588103,0.5,0.23084966885130132,0.2350542450891871,0.23084966885130132,0.64,0.2174540479855589,0.2174540479855589,0.64,0.01339562086574242,False
1.5,1000.0,250.0,0.25,20,266,0.5685839435135531,0.5,0.11950751534897448,0.1273365614356751,0.11950751534897448,0.94,0.0445485700802872,0.0445485700802872,0.94,0.07495894526868728,False
1.5,1000.0,250.0,0.25,20,271,0.2130440787244035,0.5,0.05320278427946938,0.05438611646296952,0.05320278427946938,0.66,0.0493978475906943,0.0493978475906943,0.66,0.0038049366887750805,False
1.5,1000.0,250.0,0.25,20,280,0.19007193253793014,0.5,0.15130119100860215,0.1523357834031651,0.15130119100860215,1.0,0.1354710919743458,0.1354710919743458,1.0,0.015830099034256362,True
1.5,1000.0,250.0,0.25,20,284,0.6652817052738191,0.5,0.17035419278363179,0.17959470084799942,0.17035419278363179,1.0,0.0630630704436719,0.0630630704436719,1.0,0.10729112233995988,True
1.5,1000.0,250.0,0.25,20,285,0.46187367958000214,0.5,0.21975248814796183,0.22544115913159588,0.21975248814796183,1.0,0.1294035781969969,0.1294035781969969,1.0,0.09034890995096492,True
1.5,1000.0,250.0,0.25,20,286,0.09840490225074847,0.5,0.042291935668437336,0.043811510690980104,0.042291935668437336,1.0,0.0197913070640029,0.0197913070640029,1.0,0.022500628604434435,True
1.5,1000.0,250.0,0.25,20,287,0.38209662657192356,0.5,0.1443599319392501,0.15234570820335885,0.1443599319392501,1.0,0.0414655477884223,0.0414655477884223,1.0,0.1028943841508278,True
1.5,1000.0,250.0,0.25,20,289,0.0348232884479494,0.5,0.0007095094486024685,0.000785728862617665,0.0007095094486024685,0.52,0.0006939794994957,0.0006939794994957,0.52,1.5529949106768567e-05,False
1.5,1000.0,250.0,0.25,20,290,0.3352926223500691,0.5,0.027832358072299668,0.03070391904536111,0.027832358072299668,0.82,0.0113521934927119,0.0113521934927119,0.82,0.016480164579587765,False
1.5,1000.0,250.0,0.25,20,298,0.07638671295518439,0.5,0.015728299821744767,0.015864447730505382,0.015728299821744767,0.52,0.0156842019383096,0.0156842019383096,0.52,4.4097883435168655e-05,False
1.5,1000.0,500.0,0.5,7,0,0.12288140153877194,0.5,0.003752661626753153,0.004376470840773051,0.003752661626753153,0.56,0.0030372509671446,0.0030372509671446,0.56,0.0007154106596085528,False
1.5,1000.0,500.0,0.5,7,4,1.5631900165982309,0.5,0.561301998416521,0.5807988127940794,0.561301998416521,0.96,0.0867457734770189,0.0867457734770189,0.96,0.47455622493950206,False
1.5,1000.0,500.0,0.5,7,22,0.7561974400889159,0.5,0.10157409928706318,0.10843884784987506,0.10157409928706318,0.68,0.0647278362397582,0.0647278362397582,0.68,0.036846263047304983,False
1.5,1000.0,500.0,0.5,7,49,2.523268713096545,0.5,1.2897692241131151,1.3197926638549846,1.2897692241131151,1.0,0.7886620396607544,0.7886620396607544,1.0,0.5011071844523607,True
1.5,1000.0,500.0,0.5,7,51,0.43776694877754496,0.5,0.41903330261904415,0.419674091734041,0.41903330261904415,1.0,0.4079006272488348,0.4079006272488348,1.0,0.011132675370209344,True
1.5,1000.0,500.0,0.5,7,52,0.2617285685267521,0.5,0.09856545649769796,0.10019330184476648,0.09856545649769796,0.96,0.0874617852003586,0.0874617852003586,0.96,0.011103671297339357,False
1.5,1000.0,500.0,0.5,7,60,0.8466882317199349,0.5,0.13625654246301377,0.1452295016681657,0.13625654246301377,1.0,0.0541920940729454,0.0541920940729454,1.0,0.08206444839006838,True
1.5,1000.0,500.0,0.5,7,70,1.266718973401161,0.5,0.12980778991492353,0.14106496920216585,0.12980778991492353,0.62,0.0927922808122249,0.0927922808122249,0.62,0.03701550910269863,False
1.5,1000.0,500.0,0.5,7,80,1.0007571671988515,0.5,0.2270169001031746,0.24511199359208233,0.2270169001031746,0.8,0.0600094533017225,0.0600094533017225,0.8,0.1670074468014521,False
1.5,1000.0,500.0,0.5,7,85,0.3855003157196385,0.5,0.35689178976781444,0.35795598701550446,0.35689178976781444,1.0,0.3350494257388875,0.3350494257388875,1.0,0.02184236402892692,True
1.5,1000.0,500.0,0.5,7,87,1.2421829630339225,0.5,0.3563176706509,0.36956996704501005,0.3563176706509,1.0,0.1951089282455124,0.1951089282455124,1.0,0.16120874240538757,True
1.5,1000.0,500.0,0.5,7,89,1.11695126484675,0.5,0.13412517970008786,0.14202459928389977,0.13412517970008786,0.96,0.0507365575253474,0.0507365575253474,0.96,0.08338862217474047,False
1.5,1000.0,500.0,0.5,7,99,1.8475930047111282,0.5,0.7047882105753522,0.7643046790675161,0.7047882105753522,0.52,0.6809731184147102,0.6809731184147102,0.52,0.023815092160642037,False
1.5,1000.0,500.0,0.5,7,100,0.9170053864920537,0.5,0.44903960688726663,0.46126506591684674,0.44903960688726663,1.0,0.2193648026541765,0.2193648026541765,1.0,0.22967480423309014,True
1.5,1000.0,500.0,0.5,7,102,0.6925034736040577,0.5,0.04776521708773034,0.05350529130596712,0.04776521708773034,0.86,0.0103215017181032,0.0103215017181032,0.86,0.037443715369627144,False
1.5,1000.0,500.0,0.5,7,110,0.6324787281664648,0.5,0.08893717488717186,0.08970219783592749,0.08893717488717186,0.52,0.0887080478441675,0.0887080478441675,0.52,0.0002291270430043596,False
1.5,1000.0,500.0,0.5,7,112,0.4474602569907985,0.5,0.013099817377037175,0.01420914162159627,0.013099817377037175,0.56,0.0120079212956472,0.0120079212956472,0.56,0.0010918960813899748,False
1.5,1000.0,500.0,0.5,7,123,0.3434292818612656,0.5,0.1340093649047283,0.13803890151327117,0.1340093649047283,1.0,0.0803002921253834,0.0803002921253834,1.0,0.05370907277934492,True
1.5,1000.0,500.0,0.5,7,124,0.6869606945554271,0.5,0.04064972544016985,0.04133960682661293,0.04064972544016985,0.52,0.0404067601798744,0.0404067601798744,0.52,0.00024296526029544963,False
1.5,1000.0,500.0,0.5,7,126,0.3237116744086334,0.5,0.3151577728596525,0.31518648974223756,0.3151577728596525,0.52,0.3151464556216314,0.3151464556216314,0.52,1.1317238021113507e-05,False
1.5,1000.0,500.0,0.5,7,135,0.5861323516953615,0.5,0.20397699971129662,0.21025322866322047,0.20397699971129662,1.0,0.121237420686364,0.121237420686364,1.0,0.08273957902493262,True
1.5,1000.0,500.0,0.5,7,139,0.583256671329544,0.5,0.03515564277638868,0.03578899902024106,0.03515564277638868,0.52,0.0349288819944589,0.0349288819944589,0.52,0.00022676078192978427,False
1.5,1000.0,500.0,0.5,7,141,1.2826149336847357,0.5,0.38777904541924113,0.3977403546877934,0.38777904541924113,1.0,0.2653003024196844,0.2653003024196844,1.0,0.12247874299955674,True
1.5,1000.0,500.0,0.5,7,155,0.49838787389080524,0.5,0.18334054686481568,0.18966017520420417,0.18334054686481568,1.0,0.0922709753006182,0.0922709753006182,1.0,0.09106957156419748,True
1.5,1000.0,500.0,0.5,7,156,0.9849771500785772,0.5,0.10544670111666017,0.10650114466459445,0.10544670111666017,0.52,0.1052387580014841,0.1052387580014841,0.52,0.00020794311517606523,False
1.5,1000.0,500.0,0.5,7,163,0.4200599471080931,0.5,0.24107052735856704,0.24571857745610418,0.24107052735856704,1.0,0.1600940874098197,0.1600940874098197,1.0,0.08097643994874734,True
1.5,1000.0,500.0,0.5,7,164,1.08111672331931,0.5,0.14590088600638826,0.1552389115258856,0.14590088600638826,0.8,0.0707812597775584,0.0707812597775584,0.8,0.07511962622882985,False
1.5,1000.0,500.0,0.5,7,165,0.6052465740048659,0.5,0.24604215612058086,0.2507962883602843,0.24604215612058086,1.0,0.1955749719471063,0.1955749719471063,1.0,0.050467184173474566,True
1.5,1000.0,500.0,0.5,7,169,1.2138052167692868,0.5,0.13589785359706838,0.13933191286966495,0.13589785359706838,0.6,0.1288024239598703,0.1288024239598703,0.6,0.007095429637198086,False
