method,beta_group,beta,n_total,n_valid,failure_rate,J1,P95_joint_error,CVaR95_joint_error,beta_bias,beta_sd,beta_rmse,eta_bias,eta_sd,eta_rmse,gamma_bias,gamma_sd,gamma_rmse,x0.95_bias,x0.95_sd,x0.95_rmse,beta_abs_bias,beta_abs_sd,beta_abs_rmse,eta_abs_bias,eta_abs_sd,eta_abs_rmse,gamma_abs_bias,gamma_abs_sd,gamma_abs_rmse
Adaptive-MDM,seen_grid,2.5,6000,6000,0.0,0.5026530696456684,0.936596794250531,1.075067359682068,-0.1312959216005955,0.3018456545141911,0.3291416610592749,-0.1277092794707257,0.2610339345815854,0.2905804856035154,0.1085932952514775,0.2193270853936414,0.2447219989412061,0.0598197154210709,0.2147544662985842,0.2229129708386551,-0.328239804001489,0.7546141362854778,0.8228541526481875,-127.70927947072578,261.0339345815854,290.58048560351546,108.59329525147751,219.32708539364145,244.72199894120607
Adaptive-MDM,seen_grid,3.0,6000,5998,0.0003333333333332,0.5365018836926303,1.043010788106271,1.1682840484818946,-0.1949442450872776,0.2758705625889982,0.3377797176738519,-0.1687605731190461,0.2603634791296222,0.3102546862602082,0.1547698230924343,0.2296558157676396,0.2769236332022497,0.0533446309858626,0.1859338560448382,0.1934199696454397,-0.5848327352618329,0.8276116877669948,1.0133391530215556,-168.76057311904617,260.3634791296222,310.2546862602082,154.76982309243436,229.65581576763967,276.92363320224973
Adaptive-MDM,seen_grid,3.5,6000,5999,0.0001666666666666,0.5737914132483466,1.0931474299152626,1.2206102045576297,-0.2503380837889278,0.2516137219506654,0.3549198049314483,-0.2146280619137498,0.2514371563791139,0.3305681624695746,0.201156082388413,0.2305385725175299,0.3059459812093049,0.0472413406250845,0.1632252292673736,0.1699110902227149,-0.8761832932612476,0.8806480268273289,1.242219317260069,-214.6280619137499,251.437156379114,330.5681624695746,201.1560823884131,230.5385725175299,305.9459812093049
Adaptive-MDM,seen_grid,4.0,6000,5999,0.0001666666666666,0.6034909403411356,1.1402885935152087,1.2617838446043117,-0.2854043610009611,0.2408390713289006,0.3734292954528501,-0.2421402669476367,0.2457665021568731,0.3449971216105191,0.2289155691897465,0.2301106585014668,0.324568061197978,0.0362011160371172,0.1467191303118283,0.1511073646557333,-1.141617444003845,0.9633562853156024,1.4937171818114006,-242.14026694763683,245.7665021568732,344.9971216105192,228.9155691897466,230.11065850146684,324.568061197978
Adaptive-MDM,seen_grid,4.5,6000,5996,0.0006666666666667,0.6438739986628024,1.1895697446220623,1.319798653627042,-0.3261132095698719,0.2254538483909497,0.3964477090182393,-0.2749824870050388,0.2421365219451098,0.3663818844017902,0.2635041122636117,0.2285533633571551,0.3488012975421802,0.0321407511849898,0.1321495604342946,0.1359912559087587,-1.4675094430644235,1.014542317759274,1.7840146905820768,-274.9824870050388,242.13652194510988,366.38188440179033,263.50411226361183,228.5533633571552,348.8012975421803
Adaptive-MDM,seen_grid,5.0,6000,5998,0.0003333333333332,0.6854856292965286,1.2246880933894146,1.336154575199051,-0.3639100625039119,0.209678621523319,0.419986104474277,-0.3123756155185355,0.2344820163369895,0.3905780004870764,0.2999689945704214,0.2241523271981221,0.3744559876078184,0.0294858481299149,0.1221501065613401,0.1256486218345841,-1.8195503125195596,1.0483931076165949,2.099930522371385,-312.37561551853554,234.48201633698957,390.5780004870765,299.9689945704215,224.15232719812215,374.4559876078184
Direct-P,far_ood,0.75,6000,5934,0.011,1.1564445779177364,1.8166717383860045,2.178957619372992,0.7141651180169246,0.4895873824904435,0.8658448055253228,0.493891939506463,0.5350000707833479,0.7280838474282855,-0.1736845080698234,0.1121592531654468,0.2067459467037993,-0.0887660034845022,0.4311952254321503,0.440201536716973,0.5356238385126935,0.3671905368678326,0.649383604143992,493.891939506463,535.0000707833477,728.0838474282855,-173.68450806982344,112.1592531654469,206.7459467037994
Direct-P,far_ood,1.0,6000,5998,0.0003333333333332,0.7625059572765402,1.2275423992257246,1.5020718847116712,0.5275932942496214,0.3195560282825975,0.6168093014306568,0.2318670734809631,0.3392993625423444,0.4109345488583923,-0.1350132754022156,0.1147669681108982,0.1771943721718684,0.0187637460358221,0.3693167077597042,0.3697623138503634,0.5275932942496214,0.3195560282825974,0.6168093014306568,231.8670734809632,339.2993625423445,410.9345488583924,-135.0132754022157,114.7669681108983,177.1943721718685
Direct-P,far_ood,5.5,6000,6000,0.0,0.4288390431726805,0.6424685213171887,0.6792796543865444,-0.3039295621974298,0.0964031615434563,0.3188498069700464,-0.1359766840035271,0.1555082089394433,0.2065633829432846,0.1246184937664667,0.1550597711795907,0.1989203216653599,-0.0460294622329523,0.0853052327375142,0.0969251324239531,-1.6716125920858642,0.5302173884890101,1.753673938335255,-135.9766840035272,155.5082089394433,206.56338294328464,124.61849376646674,155.0597711795908,198.9203216653599
Direct-P,far_ood,5.75,6000,6000,0.0,0.4469738874959023,0.655145761171591,0.6912894956872363,-0.3245805912015568,0.0909252214410296,0.3370735501037373,-0.1439252389940607,0.1559108042485181,0.2121758750135612,0.1315808830648891,0.1543985762601074,0.2028508712968529,-0.0515139195877245,0.0826020165957882,0.0973428984301909,-1.866338399408952,0.5228200232859203,1.93817291309649,-143.92523899406072,155.9108042485182,212.17587501356124,131.5808830648892,154.39857626010746,202.85087129685292
