method,beta,gamma_over_eta,n,n_total,n_valid,failure_rate,J1,P95_joint_error,CVaR95_joint_error,beta_bias,beta_sd,beta_rmse,eta_bias,eta_sd,eta_rmse,gamma_bias,gamma_sd,gamma_rmse,x0.95_bias,x0.95_sd,x0.95_rmse,beta_abs_bias,beta_abs_sd,beta_abs_rmse,eta_abs_bias,eta_abs_sd,eta_abs_rmse,gamma_abs_bias,gamma_abs_sd,gamma_abs_rmse
LSE,0.75,0.5,15,300,300,0.0,0.49571736221559204,0.9893780137645034,1.182853854052285,0.009703051592032436,0.2742287350450387,0.2739432003247845,0.06233942422109963,0.40618661391434985,0.4102728489485333,0.009283609914239653,0.0478378343475528,0.04865198468154674,0.03670610179462387,0.07880934900865046,0.08681905525375179,0.007277288694024323,0.20567155128377904,0.20545740024358836,62.33942422109964,406.1866139143499,410.2728489485333,9.283609914239651,47.8378343475528,48.651984681546736
LSE,0.75,0.5,20,300,300,0.0,0.4079614735532276,0.6879966511934704,0.9205713835060413,0.0009294914989130731,0.22443212800330958,0.22405969018903607,0.028253003066188238,0.33837316125500405,0.33898816171921203,0.006327774889766762,0.035792106180514406,0.036288363842192216,0.024532140736579652,0.05934756408588364,0.06412658456135273,0.0006971186241848063,0.1683240960024822,0.16804476764177703,28.25300306618823,338.37316125500405,338.98816171921203,6.327774889766764,35.79210618051441,36.28836384219221
LSE,0.75,0.75,7,300,300,0.0,1.1759060661808194,2.4208751213032156,3.596270212426034,0.20571811201865686,0.8852079032461014,0.9073593537340365,0.17959327238157674,0.6901538951757848,0.7120241811303021,-0.020662217805488,0.22852307081107906,0.22907563196011008,0.06393957462482551,0.15159725755225953,0.16429665833154322,0.15428858401399265,0.663905927434576,0.6805195153005273,179.5932723815767,690.1538951757849,712.0241811303019,-20.662217805488,228.52307081107907,229.07563196011006
LSE,0.75,0.75,10,300,300,0.0,0.8364997100557546,1.5507347676443937,2.6225471837178387,0.05535071633401986,0.6203828425935495,0.621816417397606,0.0586800890116911,0.540159224697958,0.5424414877010221,-0.008687481858048327,0.13718820431258288,0.13723461807747295,0.02618913115500313,0.07918688952617955,0.08327984261057743,0.041513037250514896,0.465287131945162,0.4663623130482044,58.6800890116911,540.159224697958,542.4414877010221,-8.68748185804833,137.18820431258288,137.23461807747296
LSE,0.75,0.75,15,300,300,0.0,0.5181108020610921,0.9357547327995593,1.3521035462983488,0.04600046890274431,0.34601036159987786,0.3484826197090786,0.04091037199338984,0.3757400838403574,0.3773376036199526,0.008184161327244645,0.06755168493778263,0.06793379032143997,0.03006541570075844,0.06519113938092544,0.07169133554944684,0.03450035167705823,0.2595077711999084,0.26136196478180895,40.910371993389845,375.7400838403575,377.3376036199527,8.184161327244643,67.55168493778262,67.93379032143997
LSE,0.75,0.75,20,300,300,0.0,0.3775295296878634,0.6245427968528783,0.8482586189329878,0.008669628683515567,0.22310593827419342,0.2229024479207759,0.008995453668433826,0.30307543265660786,0.3027035739362151,0.006801777845574947,0.03422324859108715,0.034836630484412205,0.016145470859896753,0.04066566562220125,0.04369050547410502,0.006502221512636677,0.16732945370564506,0.1671768359405819,8.995453668433836,303.07543265660786,302.70357393621515,6.8017778455749465,34.22324859108715,34.83663048441221
LSE,0.75,1.0,7,300,300,0.0,1.1171514265856395,2.517917429866272,3.443374914420309,0.16395585830108825,0.8309469796330542,0.8456079648134851,0.11812239922292306,0.677022763117735,0.6861376369979669,-0.015521719227002401,0.2493108208201217,0.24937847313104514,0.04213797708935735,0.12816951060720316,0.13471553171148776,0.1229668937258162,0.6232102347247906,0.6342059736101138,118.12239922292305,677.022763117735,686.1376369979669,-15.521719227002402,249.31082082012173,249.3784731310451
LSE,0.75,1.0,10,300,300,0.0,0.8911796340538182,1.7803166237860937,2.856039267124454,0.08160301702033501,0.6542723182850138,0.6582586203810429,0.07610258335036438,0.5702818351545246,0.5743943797265552,-0.009702698250447526,0.17600266900401945,0.175976775129246,0.028598390406071282,0.07424998670605529,0.07945156758206824,0.06120226276525126,0.4907042387137603,0.49369396528578213,76.10258335036437,570.2818351545246,574.3943797265553,-9.70269825044753,176.00266900401948,175.976775129246
LSE,0.75,1.0,15,300,300,0.0,0.49198499271743185,0.975476364135628,1.1544964088377203,0.04400523790108117,0.31214145803035215,0.3147125299136348,0.04381628432413139,0.37270985974617454,0.37465913066699197,0.0053181436374064965,0.05114910066625386,0.05133996866365201,0.018042916710036393,0.04225009384076224,0.045876650250354464,0.033003928425810874,0.23410609352276415,0.2360343974352261,43.81628432413139,372.7098597461745,374.659130666992,5.3181436374064965,51.149100666253865,51.33996866365201
LSE,0.75,1.0,20,300,300,0.0,0.43628702988823537,0.7718928772141216,1.0828031128470958,0.0317604817818099,0.27913178490508783,0.28047025933153513,0.055419793496858244,0.3275913585202518,0.3317072977206281,0.004108626296820804,0.040517479295475604,0.040658021571124484,0.01468820814484537,0.030976233964837736,0.034235538634317615,0.023820361336357423,0.20934883867881587,0.21035269449865135,55.41979349685824,327.5913585202518,331.7072977206281,4.108626296820803,40.5174792954756,40.658021571124486
LSE,1.0,0.1,7,300,300,0.0,0.6896331139818762,1.2569210064151364,1.6705134042399088,-0.019574827250169104,0.478822295954965,0.47842421447405103,-0.0005810223147290827,0.474607151599734,0.47381583564578234,0.05208492783709874,0.13983919487563076,0.1490055596161282,0.4463074034787843,0.8515913350655524,0.960198282136998,-0.019574827250169104,0.478822295954965,0.47842421447405103,-0.5810223147290798,474.60715159973404,473.8158356457824,52.08492783709874,139.83919487563074,149.00555961612818
LSE,1.0,0.1,10,300,300,0.0,0.5345185222755875,0.991147803940238,1.2083199917339897,0.014366698847256242,0.3752604823673971,0.3749098961487822,0.0022890099851474253,0.36388485023528533,0.3632850806873746,0.03557755179588278,0.10931900046702646,0.11478924416231145,0.3283220307971137,0.6214833237266975,0.7019611141923908,0.014366698847256242,0.3752604823673971,0.3749098961487822,2.2890099851474215,363.8848502352853,363.2850806873746,35.577551795882776,109.31900046702646,114.78924416231145
LSE,1.0,0.1,15,300,300,0.0,0.4157818620509988,0.7041651539425079,0.8749263520910979,-0.008897476287645496,0.267212491018189,0.26691510271229396,-0.018182645983282373,0.30936485731162777,0.3093835831206934,0.0202820787933668,0.07429481539932241,0.07689397408173371,0.17399701123883513,0.4134336406216046,0.44792027996101713,-0.008897476287645496,0.267212491018189,0.26691510271229396,-18.18264598328238,309.36485731162776,309.3835831206934,20.282078793366797,74.29481539932242,76.89397408173372
LSE,1.0,0.1,20,300,300,0.0,0.37691191741586316,0.7068257533973218,0.7887744650258983,0.004073746775303511,0.24757598628746413,0.24719658473041092,0.028991424054814252,0.27786760166659885,0.2789149309577275,0.0057809970242641475,0.056035255415435206,0.056239694847761826,0.10514051174245372,0.3163324354364731,0.332847086341869,0.004073746775303511,0.24757598628746413,0.24719658473041092,28.991424054814246,277.8676016665989,278.9149309577275,5.78099702426415,56.03525541543521,56.239694847761825
LSE,1.0,0.25,7,300,300,0.0,0.7700946527155709,1.3035510974829776,1.848386297789982,0.021638796970528455,0.5594913809224676,0.5589771082162248,0.035575144874454886,0.49159617362483976,0.49206385039174205,0.02884022577334914,0.19431323662090455,0.19612122212803934,0.2039658129277541,0.4873679622308277,0.5275773166247253,0.021638796970528455,0.5594913809224676,0.5589771082162248,35.57514487445489,491.5961736248397,492.0638503917421,28.840225773349143,194.31323662090455,196.1212221280394
LSE,1.0,0.25,10,300,300,0.0,0.590994338241158,1.106176130029282,1.3934997347880949,0.0350539643786506,0.4312589082942544,0.4319642102248765,-0.008438657803929665,0.38003076235606353,0.3794906850170013,0.021310748393833623,0.1351843813562311,0.1366310685870164,0.15310594300785704,0.33317924696197637,0.36616910349607734,0.0350539643786506,0.4312589082942544,0.4319642102248765,-8.43865780392966,380.0307623560635,379.4906850170013,21.310748393833624,135.18438135623109,136.6310685870164
LSE,1.0,0.25,15,300,300,0.0,0.4684555170254716,0.8971230995806733,1.111842863811106,0.036657222482184754,0.35921489418748376,0.3604843607780322,-0.01519527876740496,0.2831141923326607,0.28305010789138857,0.007966922056751953,0.09670540190459265,0.09687225345127842,0.08793088497707298,0.22854785318677168,0.24452371662440522,0.036657222482184754,0.35921489418748376,0.3604843607780322,-15.195278767404961,283.11419233266076,283.05010789138856,7.966922056751955,96.70540190459265,96.87225345127843
LSE,1.0,0.25,20,300,300,0.0,0.40185899888845716,0.7063726139914764,1.0264546440554552,0.04340325297414872,0.2918464967428174,0.29457478751174504,0.016781140742638492,0.26523442448627954,0.2653232160040848,0.006850650100021346,0.06547747851852495,0.06572625502257834,0.07655685932447284,0.16336702442031406,0.18016873969147587,0.04340325297414872,0.2918464967428174,0.29457478751174504,16.78114074263849,265.2344244862795,265.3232160040848,6.850650100021347,65.47747851852495,65.72625502257836
LSE,1.0,0.5,7,300,300,0.0,0.9826013017229271,2.032966571272494,2.5932464340524204,0.16047632289256356,0.7891650611699327,0.8040262468774827,0.030668727974601247,0.5054174874059056,0.5055056062953471,-0.003499500056189157,0.25241101213401734,0.2520142743649135,0.1200212094539636,0.2693582045144881,0.2944776509634137,0.16047632289256356,0.7891650611699327,0.8040262468774827,30.668727974601254,505.41748740590555,505.50560629534715,-3.4995000561891545,252.41101213401734,252.01427436491355
LSE,1.0,0.5,10,300,300,0.0,0.8281705586144963,1.901736645885584,2.249601006538905,0.177006388962044,0.6424639614734224,0.6653685723363144,0.06458815794092082,0.44487681787526107,0.4488065232206526,-0.013976844426802977,0.20412589474912488,0.20426414716628913,0.0891420968200123,0.20697142604622923,0.22503487297397445,0.177006388962044,0.6424639614734224,0.6653685723363144,64.58815794092082,444.8768178752611,448.8065232206526,-13.976844426802975,204.12589474912488,204.26414716628912
LSE,1.0,0.5,15,300,300,0.0,0.5025266729760368,0.9083470346971653,1.3303818222550492,0.031155388462398383,0.36248655400877533,0.36322055521121394,0.026468499743593176,0.3304117815555603,0.33092086725493775,0.010582284713977739,0.10497625240241619,0.1053340635296197,0.056392483080824396,0.12185741480252014,0.13408894159686202,0.031155388462398383,0.36248655400877533,0.36322055521121394,26.468499743593178,330.4117815555603,330.9208672549378,10.582284713977739,104.97625240241618,105.3340635296197
LSE,1.0,0.5,20,300,300,0.0,0.4118479204436541,0.7365744672179506,1.0497039607194416,0.02106866626330514,0.29668207957683335,0.2969355892877706,0.003981487609877133,0.2777198223849972,0.27728515585342256,0.002918610318291633,0.06758413148069586,0.06753449290125767,0.029026952901017575,0.08686272287298902,0.09144695827387891,0.02106866626330514,0.29668207957683335,0.2969355892877706,3.9814876098771355,277.7198223849972,277.2851558534225,2.9186103182916336,67.58413148069586,67.53449290125768
LSE,1.0,0.75,7,300,300,0.0,0.9795699072807798,2.241661390774332,2.7200440180860044,0.11760285196844417,0.7573745336006641,0.7652023006962141,0.06085241358141078,0.5474035476038388,0.5498680066053918,-0.01097153665098756,0.26793046124227193,0.2677084562936123,0.06840890249952479,0.19203509174256186,0.2035542421081624,0.11760285196844417,0.7573745336006641,0.7652023006962141,60.8524135814108,547.4035476038389,549.8680066053918,-10.971536650987558,267.930461242272,267.70845629361224
LSE,1.0,0.75,10,300,300,0.0,0.706462836391002,1.3294794168828188,2.0305107363185373,0.029738842234784867,0.5255904677791275,0.5255558207824804,-6.692595452845691e-05,0.43675709715447075,0.4360285661752379,0.012087827211082935,0.18089463392917096,0.18099698318601667,0.057222575105329604,0.11265837829551152,0.1261904391565611,0.029738842234784867,0.5255904677791275,0.5255558207824804,-0.06692595452846489,436.7570971544707,436.0285661752379,12.087827211082937,180.894633929171,180.99698318601668
LSE,1.0,0.75,15,300,300,0.0,0.5174080224117976,0.8879898236294721,1.4453069175874054,0.032080290926354116,0.3826381277771079,0.38334454750949654,-0.010156837952343336,0.32491766191839794,0.32453465674247095,0.004354147156257048,0.12436992046634178,0.12423878671281838,0.03155106168611207,0.08221958520192782,0.08793745590093371,0.032080290926354116,0.3826381277771079,0.38334454750949654,-10.15683795234334,324.917661918398,324.53465674247093,4.354147156257048,124.36992046634177,124.23878671281837
LSE,1.0,0.75,20,300,300,0.0,0.39979177102225033,0.6852796195753466,1.0644705210464558,0.005428794971371945,0.2892225158735524,0.2887911066684263,-0.006976510540623878,0.26441720580189454,0.26406831608693854,0.010768122314023843,0.08128439400978013,0.08186013269804682,0.025940799337665185,0.06375202463826302,0.06872916397185244,0.005428794971371945,0.2892225158735524,0.2887911066684263,-6.976510540623879,264.4172058018945,264.0683160869385,10.768122314023843,81.28439400978013,81.86013269804681
LSE,1.0,1.0,7,300,300,0.0,1.1632087689837431,2.920090473553568,3.476818893717468,0.21665519855404008,0.9217320037713479,0.9453556978976646,0.09001040926267712,0.59033540178887,0.5961846252844084,-0.04344226467109796,0.31996118113390887,0.32236801526761993,0.049789778820874896,0.12997943375617355,0.13898690500886007,0.21665519855404008,0.9217320037713479,0.9453556978976646,90.0104092626771,590.3354017888701,596.1846252844084,-43.44226467109796,319.96118113390884,322.3680152676199
LSE,1.0,1.0,10,300,300,0.0,0.8630191263356078,1.5534194486118047,2.8538525657150045,0.09990014224378464,0.6794130307260445,0.6855971347564664,0.033328942917030584,0.4691313363348137,0.469533188530357,-0.014516993580158758,0.2329534589731057,0.23301752316792768,0.037713545627301386,0.09525786593324834,0.10230408435573528,0.09990014224378464,0.6794130307260445,0.6855971347564664,33.328942917030574,469.1313363348136,469.533188530357,-14.51699358015876,232.95345897310574,233.0175231679277
LSE,1.0,1.0,15,300,300,0.0,0.5463065831503751,0.799659792817026,1.4309244335822453,0.04575318125199811,0.4329686057882268,0.43466112602909995,0.0032266041403135656,0.3113500321255211,0.31084742881971233,0.010147338966716041,0.11328846694654329,0.11355379477906703,0.030574321826378537,0.06088621364828348,0.06804089258815349,0.04575318125199811,0.4329686057882268,0.43466112602909995,3.2266041403135675,311.3500321255211,310.8474288197123,10.14733896671604,113.2884669465433,113.55379477906705
LSE,1.0,1.0,20,300,300,0.0,0.45425203055719066,0.7553034757110471,1.3162542576071756,0.0624257438342533,0.3668783319782762,0.37154813721352203,0.011948683426845809,0.24472386580087813,0.24460766333018427,0.005152082666086342,0.09200899375939907,0.09199989151428349,0.02436447851282309,0.04811367754190728,0.053859422201874424,0.0624257438342533,0.3668783319782762,0.37154813721352203,11.948683426845808,244.72386580087814,244.60766333018427,5.152082666086343,92.00899375939908,91.9998915142835
LSE,1.25,0.1,7,300,300,0.0,0.7028360740285516,1.0785542068632,1.682087731361917,-0.047385597266937675,0.5466263973626235,0.5477680272959286,-0.049984067279542445,0.3881279666816091,0.39069115821469275,0.08121332205700667,0.18657326277577274,0.20319732803621365,0.4543894866604348,0.8740317026575003,0.9837961093541694,-0.059231996583672085,0.6832829967032794,0.6847100341199107,-49.98406727954244,388.12796668160905,390.6911582146928,81.21332205700666,186.57326277577272,203.19732803621366
LSE,1.25,0.1,10,300,300,0.0,0.5245483384729727,0.8219977134480733,1.1622100493883947,-0.019098599198371057,0.3833482473699886,0.38318504971329,-0.016497984952888706,0.3281702451561377,0.3280379667264027,0.041185679286368994,0.13812532218049622,0.1439141044407646,0.2600051814666864,0.6251922539262809,0.6761398999056208,-0.023873248997963826,0.47918530921248575,0.4789813121416125,-16.497984952888707,328.1702451561377,328.03796672640266,41.18567928636899,138.12532218049623,143.91410444076462
LSE,1.25,0.1,15,300,300,0.0,0.39990295821690924,0.6733048189507208,0.751969186340935,-0.036913056242501824,0.2893745855141874,0.2912406203814952,-0.03139675525507215,0.2492900679293962,0.25084685051952,0.03428552057051649,0.10506394466694916,0.11035005489293817,0.17294714385618795,0.463050334500664,0.49357026667090265,-0.04614132030312728,0.3617182318927342,0.3640507754768689,-31.396755255072154,249.29006792939626,250.84685051952002,34.28552057051649,105.06394466694915,110.35005489293816
LSE,1.25,0.1,20,300,300,0.0,0.3533399869136474,0.6083073516457745,0.7512557416734746,0.01638686178291168,0.25470174100037174,0.2548043619161257,-0.008614050243458985,0.22913552582150928,0.22891544455930604,0.01449474810548777,0.08565020848937749,0.0867271741893381,0.12779180723392117,0.33340826614537106,0.3565407143984084,0.0204835772286396,0.3183771762504647,0.31850545239515715,-8.614050243458983,229.1355258215093,228.91544455930605,14.49474810548777,85.65020848937749,86.7271741893381
LSE,1.25,0.25,7,300,300,0.0,0.783085288294307,1.2783619127226646,1.9804265108531793,-0.023085513419877614,0.6227968680624196,0.6221864350835611,-0.021246893243097597,0.4192257367350065,0.4190654062940007,0.06171879156709957,0.2164202173034077,0.22470156650239842,0.23655613591986532,0.4714425998618838,0.5267599737919745,-0.02885689177484703,0.7784960850780245,0.7777330438544514,-21.246893243097595,419.22573673500654,419.0654062940007,61.718791567099565,216.4202173034077,224.7015665023984
LSE,1.25,0.25,10,300,300,0.0,0.562835661414571,0.9988585376489914,1.2797641396796968,-0.0027157851707201855,0.42929814695932184,0.42859065724207285,-0.03411808286641455,0.3200800627330529,0.3213623904293676,0.03793495495634539,0.16874864100461598,0.17268539110853695,0.16035485687935094,0.360626886226485,0.3941217138871052,-0.0033947314634002216,0.5366226836991523,0.5357383215525912,-34.11808286641455,320.0800627330529,321.36239042936757,37.93495495634539,168.748641004616,172.68539110853692
LSE,1.25,0.25,15,300,300,0.0,0.46392363062510883,0.8308739227568966,1.0929832189303406,0.009420335077055867,0.3512070586250979,0.3507477527810596,-0.021929950365582762,0.2769004629813511,0.2773070672876175,0.01122975738926418,0.1233960584603494,0.12370100809516416,0.07548162984205627,0.23805585357528514,0.24935750219380326,0.01177541884631983,0.43900882328137236,0.4384346909763244,-21.929950365582762,276.90046298135115,277.30706728761754,11.229757389264181,123.39605846034941,123.70100809516416
LSE,1.25,0.25,20,300,300,0.0,0.3882867826055171,0.704792349652265,0.9376974299186887,0.016141816182432447,0.2918153699502158,0.291775451906173,-0.012694632542001863,0.23691946195744143,0.23686469213047773,0.012832876931673115,0.09693020332730863,0.09761572021465917,0.07222349588641533,0.20290292458149084,0.21505487246847363,0.020177270228040552,0.3647692124377697,0.36471931488271625,-12.694632542001864,236.91946195744146,236.8646921304777,12.832876931673114,96.93020332730863,97.61572021465916
LSE,1.25,0.5,7,300,300,0.0,0.9514136722231825,1.7740647815687336,2.5405604495783507,0.10634313923896818,0.7573973492987783,0.7635754310079204,0.022524267783384806,0.4797065351087049,0.4794357530115549,0.019147987075821302,0.3036818385134905,0.3037793534598971,0.14789231828988947,0.3086777286854981,0.3418135040168949,0.1329289240487102,0.9467466866234728,0.9544692887599004,22.524267783384804,479.7065351087048,479.43575301155494,19.147987075821298,303.6818385134905,303.7793534598971
LSE,1.25,0.5,10,300,300,0.0,0.6922264872935097,1.452568438284348,1.7421090921661107,0.03663931620672699,0.5328007917230243,0.5331724557219509,-0.006710682595947931,0.3840054895218714,0.38342367583465575,0.008543733180002944,0.21903848473630716,0.21883995745653176,0.08322206678210887,0.20101402363111043,0.21725068769403968,0.04579914525840874,0.6660009896537803,0.6664655696524386,-6.7106825959479295,384.00548952187137,383.42367583465574,8.543733180002945,219.03848473630717,218.83995745653175
LSE,1.25,0.5,15,300,300,0.0,0.5251025913317907,1.0453049990564254,1.4494349857321147,0.035309450900855195,0.40438810271659203,0.4052547295421105,-0.022537315246220557,0.29353971458357053,0.29391542332704984,0.015008089955382357,0.1580286692592334,0.15847731552999486,0.0646841534878367,0.15256790638903947,0.1654793518403619,0.044136813626069,0.5054851283957401,0.5065684119276382,-22.537315246220555,293.53971458357057,293.9154233270498,15.008089955382356,158.0286692592334,158.47731552999485
LSE,1.25,0.5,20,300,300,0.0,0.42561416136510954,0.8113453397447151,1.1203673505340956,0.05562682310233486,0.3266989384283345,0.33086366653163723,0.008852836896862856,0.24460863526080642,0.2443610291156568,0.00297163171408656,0.10952392590699225,0.1093816071069731,0.04664028434367107,0.11935064971069359,0.12795472552717732,0.06953352887791857,0.4083736730354181,0.41357958316454657,8.852836896862858,244.60863526080647,244.36102911565678,2.9716317140865605,109.52392590699226,109.38160710697309
LSE,1.25,0.75,7,300,300,0.0,1.1131192814847333,2.3637432060887766,3.182645532800773,0.16385613196110854,0.9219509005063147,0.9348844759554588,0.03665595510354831,0.5041286376553616,0.5046208379279669,-0.026156732064568696,0.33176207384100703,0.3322399153615539,0.07728423401035736,0.1869591522596954,0.20201501187994114,0.20482016495138572,1.1524386256328933,1.1686055949443235,36.655955103548315,504.1286376553617,504.62083792796693,-26.1567320645687,331.76207384100707,332.2399153615539
LSE,1.25,0.75,10,300,300,0.0,0.7601321615764705,1.9243759421652291,2.261018761805397,0.07105418671609962,0.5881210933362607,0.5914238439073692,0.029280829540787076,0.40420416479123605,0.40459086798525506,0.006666041699150791,0.25395967871520336,0.25362367685941123,0.06853810978675227,0.14791887435253945,0.1628021270486482,0.08881773339512454,0.7351513666703259,0.7392798048842114,29.280829540787067,404.20416479123605,404.59086798525504,6.6660416991507905,253.9596787152034,253.62367685941123
LSE,1.25,0.75,15,300,300,0.0,0.6626499171077792,1.2444488948953918,2.1385017454498065,0.07795223184841187,0.5271289756476314,0.5319918146872613,0.03993352205132898,0.34158023604574184,0.3433406767555588,-0.005614208441219867,0.1957114166983321,0.19546560166365873,0.047486852500691734,0.10038418034322548,0.11089812837942636,0.09744028981051485,0.6589112195595392,0.6649897683590766,39.933522051328985,341.5802360457418,343.34067675555883,-5.6142084412198665,195.71141669833213,195.46560166365873
LSE,1.25,0.75,20,300,300,0.0,0.417090777131644,0.7615413129583486,1.0962091129400517,0.04147973418795283,0.31597079254511107,0.31815926559521035,0.009726955243493653,0.24550129506091636,0.2452847255374335,-0.0038762160943181627,0.11225766072887386,0.11213742239868486,0.02207885452307335,0.07473565901448792,0.0778092313479132,0.051849667734941034,0.39496349068138886,0.3976990819940129,9.726955243493657,245.50129506091636,245.2847255374335,-3.8762160943181616,112.25766072887387,112.13742239868488
LSE,1.25,1.0,7,300,300,0.0,1.2171258971176777,2.67736911150075,3.9079546417799156,0.14645762068581478,1.0121630504763737,1.0210332815033123,0.03477252624804508,0.5461201864959974,0.5463169676598917,-0.009412183956099045,0.3752399488343035,0.3747322488710977,0.07199816223120736,0.15208833121668444,0.16804015290590393,0.18307202585726845,1.265203813095467,1.2762916018791406,34.77252624804508,546.1201864959974,546.3169676598917,-9.412183956099042,375.23994883430356,374.7322488710977
LSE,1.25,1.0,10,300,300,0.0,0.9610423478504674,2.4089051124401277,3.038519562916768,0.15277591652787448,0.780107856704675,0.7936499151827918,0.011370316396595822,0.4519760273133509,0.4513653423374068,-0.03866541469944989,0.2979806955460398,0.2999858900497184,0.03558002080468107,0.1051549699274272,0.1108451488424198,0.1909698956598431,0.9751348208808438,0.9920623939784897,11.370316396595824,451.9760273133509,451.36534233740684,-38.66541469944989,297.9806955460397,299.9858900497184
