delta,mse,est_beta,est_eta,est_gamma
0.14500000000000002,3.5471170883371634,1.2144942524094642,4369.617747769832,2837.6525779117364
0.15,3.57130114221432,1.2109589028280796,4362.447140300223,2843.745029281787
0.155,3.59557208920841,1.2074187161794006,4355.269212802836,2849.8374806518377
0.16,3.619929984906296,1.2038736679540025,4348.083820816028,2855.929932021888
0.165,3.644374885589368,1.200323733914957,4340.890815155715,2862.0223833919385
0.17,3.6689068482429104,1.196768890133083,4333.690041711323,2868.114834761989
0.17500000000000002,3.6935259305590744,1.1932091130443498,4326.481341201715,2874.20728613204
0.18000000000000002,3.7182321909316927,1.1896443795347493,4319.264548881924,2880.2997375020905
0.185,3.743025364857015,1.1860756656203093,4312.037989869144,2886.392188872141
0.19,3.767906156155325,1.1825009601602592,4304.8044777189925,2892.4846402421917
0.195,3.788070030113182,1.1796094349702437,4298.954579829688,2897.4064596364296
0.2,3.8077893481532756,1.1767863607662215,4293.24409819988,2902.206355264584
0.20500000000000002,3.8275629526359682,1.1739601394430015,4287.5280902952245,2907.006250892738
0.21000000000000002,3.8473908736475795,1.1711307626716732,4281.806456705356,2911.8061465208925
0.215,3.867273141516778,1.168298222567834,4276.079094987073,2916.6060421490465
0.22,3.8872097868191315,1.1654625117044224,4270.345899569991,2921.405937777201
0.225,3.9072008403822167,1.1626236231237346,4264.60676166092,2926.205833405355
0.23,3.927246333290477,1.1597815503513447,4258.861569142683,2931.005729033509
0.23500000000000001,3.9473462968877606,1.1569362874180278,4253.110206457746,2935.8056246616634
0.24000000000000002,3.9675007627769436,1.1540878288916618,4247.352554473121,2940.6055202898174
0.245,3.9877097628152103,1.1512361699233544,4241.588490319423,2945.405415917972
0.25,4.007973067630326,1.1483821001355672,4235.816635138729,2950.205311546126
0.255,4.027933842582933,1.1455741386294218,4230.141119763872,2954.9208798872355
0.26,4.043912464930021,1.1433289013218775,4225.60491333634,2958.6867059569463
0.265,4.059924507053619,1.1410823641530037,4221.063380249496,2962.452532026657
0.27,4.0759701752846125,1.1388339487082955,4216.51736466117,2966.218358096368
0.275,4.092049521545983,1.1365835458021858,4211.966968702882,2969.984184166078
0.28,4.108162377803986,1.1343317115803508,4207.411227300721,2973.750010235789
0.28500000000000003,4.124309811214753,1.132075273022854,4202.855166059434,2977.5158363054998
0.29000000000000004,4.140489957642696,1.1298199079397664,4198.289581208881,2981.2816623752105
0.295,4.156703932573325,1.1275622980619104,4193.719725357855,2985.0474884449213
0.3,4.172951741174693,1.1253024793883577,4189.145465527608,2988.813314514632
0.305,4.1892333880859915,1.123040490051518,4184.566663180176,2992.5791405843424
0.31,4.205548878041594,1.1207763684526728,4179.983177172502,2996.344966654053
0.315,4.221898216408943,1.1185101516649907,4175.394866323264,3000.110792723764
0.32,4.238281409601339,1.1162418742192612,4170.801591395356,3003.876618793475
0.325,4.2546984653447595,1.1139715673326989,4166.203216382857,3007.6424448631856
0.33,4.271149392795424,1.1116992585884253,4161.599609075838,3011.4082709328964
0.335,4.28763420252141,1.1094249720234568,4156.990640958194,3015.1740970026067
0.34,4.3014788955784224,1.107517016922403,4153.12289917218,3018.3308435069284
0.34500000000000003,4.314386877261722,1.1057398755107755,4149.519295707762,3021.2691279401447
0.35000000000000003,4.327315506347038,1.1039615603056097,4145.9122309842905,3024.2074123733614
0.35500000000000004,4.340264777459703,1.1021821150711903,4142.3015863112605,3027.1456968065777
0.36,4.353234487334083,1.1004021756128466,4138.686250006091,3030.0839812397944
0.365,4.366225351627909,1.0986196300464066,4135.0697127619405,3033.0222656730107
0.37,4.379236644175572,1.096836678598327,4131.448241245884,3035.9605501062274
0.375,4.392268190798961,1.0950538694586958,4127.8208538775,3038.8988345394437
0.38,4.405321189759633,1.0932676527593648,4124.193486523256,3041.8371189726604
0.385,4.418394751581144,1.0914807153189825,4120.561563437337,3044.7754034058767
0.39,4.431488668840002,1.089693705309702,4116.923928273638,3047.7136878390934
0.395,4.44460397126113,1.0879035809179858,4113.285693539644,3050.6519722723096
0.4,4.457738952271266,1.086115462344586,4109.638096137527,3053.5902567055264
0.405,4.470894331558834,1.0843272324493782,4105.984665509982,3056.528541138743
0.41000000000000003,4.484072281700701,1.0825324493338966,4102.336373718645,3059.4668255719594
0.41500000000000004,4.497269965537047,1.080739599338084,4098.67865462272,3062.405110005176
0.42000000000000004,4.510488584966371,1.0789451333053217,4095.017525714143,3065.3433944383924
0.425,4.523727944115404,1.0771496670786307,4091.3518734381846,3068.281678871609
0.43,4.5369887742796084,1.0753510575755942,4087.685344775125,3071.2199633048253
0.435,4.550269101840266,1.0735552100759307,4084.007669434988,3074.158247738042
0.44,4.563571459018768,1.0717546252074022,4080.3317703522234,3077.0965321712583
0.445,4.574529483530961,1.0702759014462242,4077.298336995974,3079.5137951734387
0.45,4.584861337981231,1.068881080289072,4074.442109726288,3081.789958422896
0.455,4.595205689148987,1.067485620683109,4071.583030929105,3084.066121672353
0.46,4.605562540980448,1.0660895272197672,4068.721063059784,3086.34228492181
0.465,4.6159318974192605,1.0646928046607853,4065.856167865722,3088.6184481712676
0.47000000000000003,4.626313762405374,1.0632954579440967,4062.988306368182,3090.8946114207247
0.47500000000000003,4.636708139874862,1.0618974921870656,4060.1174388485683,3093.170774670182
0.48000000000000004,4.647115033758951,1.0604989126920745,4057.2435248304273,3095.446937919639
0.485,4.657534447983423,1.05909972495109,4054.366523063044,3097.723101169096
0.49,4.667966386468125,1.0576999346499476,4051.4863915053515,3099.999264418553
0.495,4.6784108531259685,1.0562995476742156,4048.603087306882,3102.2754276680103
0.5,4.688867851862054,1.0548985701147886,4045.7165667889667,3104.551590917468
0.505,4.699337386573196,1.0534970082722939,4042.826785427874,3106.827754166925
0.51,4.709819462185614,1.0520948655819968,4039.9337033245974,3109.103917416382
0.515,4.720314082323355,1.0506921495344124,4037.037272892004,3111.380080665839
0.52,4.730821249949487,1.0492888697745844,4034.1374421825485,3113.6562439152963
0.525,4.741340968920225,1.047885033495755,4031.2341630991004,3115.9324071647534
0.53,4.751873243078878,1.0464806481308535,4028.3273865979545,3118.208570414211
0.535,4.762418076254644,1.0450757213595017,4025.4170626660525,3120.484733663668
0.54,4.772975472261541,1.0436702611147926,4022.503140298355,3122.760896913125
0.545,4.783545420165958,1.0422643192585062,4019.5854886811258,3125.0370601625823
0.55,4.794127893677728,1.0408579933734787,4016.663893229806,3127.3132234120394
0.555,4.804722942865103,1.0394511549212715,4013.7385471096486,3129.5893866614965
0.56,4.815330571470723,1.0380438129217922,4010.8093951482674,3131.865549910954
0.5650000000000001,4.825950783216274,1.0366359766842432,4007.8763810613336,3134.141713160411
0.5700000000000001,4.836583581801867,1.0352276558130915,4004.9394474299697,3136.4178764098683
0.5750000000000001,4.847228970905147,1.0338188602148182,4001.998535676491,3138.6940396593254
0.5800000000000001,4.85604442348197,1.0326531438648732,3999.562745475516,3140.5768966457904
0.585,4.864233381971041,1.0315710129170041,3997.2996901587226,3142.3242961235255
0.59,4.872429766314485,1.0304886181889945,3995.034197463089,3144.071695601261
0.595,4.880633578137557,1.0294059646633367,3992.7662389725665,3145.8190950789963
0.6,4.88884481905607,1.0283230574390019,3990.4957858283865,3147.5664945567314
0.605,4.897064620801259,1.0272365531639118,3988.2289681386674,3149.3138940344666
0.61,4.905290724714493,1.0261531543321802,3985.9534457948125,3151.0612935122017
0.615,4.9135242625057485,1.0250695178202454,3983.6753394965717,3152.808692989937
0.62,4.9217653517927324,1.0239853053762926,3981.3952536334737,3154.556092467672
0.625,4.930013309456821,1.0229025514625316,3979.10940722992,3156.303491945407
0.63,4.93826917378061,1.0218181900497432,3976.8234453550926,3158.0508914231423
0.635,4.946532478312378,1.0207336137912169,3974.5347745483537,3159.7982909008774
0.64,4.95480322463093,1.019648828649546,3972.2433624086284,3161.5456903786126
0.645,4.963081414280351,1.0185638407907205,3969.9491758988006,3163.2930898563477
0.65,4.971367048769197,1.0174786565880067,3967.6521813336703,3165.040489334083
0.655,4.979660129566228,1.0163932826360587,3965.352344348753,3166.787888811818
0.66,4.987960658098843,1.0153077257571121,3963.049629883631,3168.5352882895536
0.665,4.996268635748125,1.0142219930172316,3960.744002146383,3170.2826877672887
0.67,5.00458408498071,1.0131360290943898,3958.4355418988007,3172.030087245024
0.675,5.012907263111292,1.0120490826507218,3956.1256354838683,3173.777486722759
0.68,5.021236718355921,1.0109654685094165,3953.806163298969,3175.524886200494
0.685,5.0295747132078406,1.0098784918566246,3951.4896638169157,3177.2722856782293
0.6900000000000001,5.037920121410866,1.0087915027577266,3949.169829820906,3179.0196851559645
0.6950000000000001,5.046273281436089,1.0077035095453182,3946.848506005025,3180.7670846336996
0.7000000000000001,5.054633191582002,1.0066174941002135,3944.5200443771473,3182.5144841114347
0.7050000000000001,5.063000860386165,1.0055304783401828,3942.19003469339,3184.26188358917
0.71,5.071375956130001,1.004443457981977,3939.85657354068,3186.009283066905
0.715,5.07975848202747,1.00335643583755,3937.519629450344,3187.75668254464
0.72,5.08814842528693,1.0022694623192523,3935.1790803249314,3189.5040820223753
0.725,5.0965458252646645,1.0011824332938588,3932.8350971142972,3191.2514815001105
0.73,5.104950663330294,1.0000954167442873,3930.4875239593166,3192.9988809778456
0.735,5.113362941767846,0.9990084187569469,3928.13632204964,3194.746280455581
0.74,5.121782922140433,0.99792067618153,3925.7829205962103,3196.4936799333163
0.745,5.1302102142442685,0.9968333598901664,3923.4250597764812,3198.2410794110515
0.75,5.138644965397266,0.9957460460418545,3921.0635196670933,3199.9884788887866
0.755,5.146037846500408,0.9947938438148686,3918.99232418842,3201.5187686199147
0.76,5.152457442121227,0.993967619822666,3917.1927445487213,3202.8466339106753
0.765,5.158881632860933,0.9931405633496876,3915.3925982401947,3204.174499201436
0.77,5.165309908969622,0.9923141937462759,3913.5889571892258,3205.5023644921966
0.775,5.171742499524028,0.9914878370460514,3911.783101426762,3206.8302297829578
0.78,5.178179392975243,0.990661533679566,3909.974940229258,3208.1580950737184
0.785,5.184620599450962,0.989835259759513,3908.164506473894,3209.485960364479
0.79,5.191066120335498,0.9890090174095675,3906.351782937604,3210.8138256552397
0.795,5.1975159557489325,0.9881828125595125,3904.5367449395226,3212.1416909460004
0.8,5.203970105776187,0.9873566512961233,3902.7193673600077,3213.469556236761
0.805,5.2104285704654245,0.9865305398686227,3900.8996246279394,3214.7974215275217
0.81,5.216891349826298,0.9857044846945765,3899.077490707099,3216.1252868182823
0.8150000000000001,5.223358024999834,0.9848797372478091,3897.2505243825494,3217.4531521090435
0.8200000000000001,5.229830047456975,0.9840519898093408,3895.4270686066657,3218.781017399804
0.8250000000000001,5.2363057983702355,0.9832260606769269,3893.5977624859142,3220.1088826905648
0.8300000000000001,5.242785867989476,0.9824002021165416,3891.765982017845,3221.4367479813254
0.8350000000000001,5.249270256606401,0.9815744199810937,3889.931701621664,3222.764613272086
0.84,5.255758964497485,0.9807487202260747,3888.094895377077,3224.0924785628467
0.845,5.262251991923185,0.9799231089125715,3886.2555370168134,3225.4203438536074
0.85,5.268749339127678,0.9790975922087977,3884.4135999220184,3226.748209144368
0.855,5.27525100633845,0.9782721763919834,3882.5690571169243,3228.0760744351287
0.86,5.281756993766331,0.9774468678490391,3880.7218812659194,3229.40393972589
0.865,5.288267301605647,0.9766216730767904,3878.872044671444,3230.7318050166505
0.87,5.294781930034869,0.9757965986808504,3877.0195192745696,3232.059670307411
0.875,5.301300879217565,0.9749716513734836,3875.1642766575833,3233.387535598172
0.88,5.3078241493038725,0.9741468379699991,3873.3062880494813,3234.7154008889324
0.885,5.314351740432732,0.9733221653828585,3871.445524336027,3236.043266179693
0.89,5.320883652734619,0.9724976406143052,3869.581956072786,3237.3711314704537
0.895,5.327419870865307,0.9716733168346869,3867.7154626795855,3238.6989967612144
0.9,5.333960426839397,0.9708491061945979,3865.8462012378777,3240.0268620519755
0.905,5.340505305159826,0.9700250624437856,3863.9740498153997,3241.354727342736
0.91,5.3470545057783445,0.9692011933818887,3862.09897678103,3242.682592633497
0.915,5.353608028632314,0.9683775069201609,3860.220950120015,3244.0104579242575
0.92,5.360165873647716,0.9675540110733435,3858.339937448528,3245.338323215018
0.925,5.366727061031199,0.9667336357736928,3856.4501148206023,3246.666188505779
0.93,5.3732935230396555,0.9659106268728669,3854.562864760361,3247.9940537965394
0.935,5.379864303338898,0.9650878439789264,3852.6725077132855,3249.3219190873
0.9400000000000001,5.386439401738868,0.964265295745985,3850.7790092978566,3250.649784378061
0.9450000000000001,5.393018818038847,0.9634429909340404,3848.8823347503335,3251.977649668822
0.9500000000000001,5.39960255203052,0.9626209384007567,3846.9824489397593,3253.3055149595825
0.9550000000000001,5.4061906018621375,0.9617991519864196,3845.079306629472,3254.633380250343
0.9600000000000001,5.41278338101205,0.9609764053221661,3843.1753368123564,3255.961245541104
0.965,5.419379965866591,0.9601554648525358,3841.2650036843015,3257.2891108318645
0.97,5.425980500599378,0.9593359093181902,3839.3491226749466,3258.616976122625
0.975,5.432586299560219,0.958513820639842,3837.4355084588724,3259.944841413386
0.98,5.43919530960299,0.9576953419949784,3835.5118560806295,3261.272706704147
0.985,5.445546762982382,0.9569062880805258,3833.6682588769936,3262.5477786793485
0.99,5.450535511807195,0.9562890277939492,3832.214488555909,3263.5488603963954
0.995,5.4555264223942395,0.9556728277927379,3830.75696051202,3264.549942113442
