delta,mse,est_beta,est_eta,est_gamma
0.28500000000000003,0.6272089507346758,0.687675971130563,8514.389790384794,1188.7464642715297
0.29000000000000004,0.6272530652744075,0.6873835605237149,8512.760833044029,1189.5902957349092
0.295,0.6272988825014612,0.6870909566489047,8511.131072349726,1190.4341271982887
0.3,0.6273464021599567,0.6867981592188391,8509.500504421798,1191.2779586616682
0.305,0.6273956239877028,0.6865051679463972,8507.869125347086,1192.1217901250477
0.31,0.6274465493017641,0.6862119820269663,8506.23693567374,1192.9656215884272
0.315,0.6274991795017112,0.6859186006277755,8504.603936174015,1193.8094530518067
0.32,0.6275534535661116,0.6856250432803773,8502.969950560157,1194.6532845151862
0.325,0.6276093205232498,0.6853313262104792,8501.334830828298,1195.4971159785657
0.33,0.6276668894851336,0.6850374134254208,8499.698883121888,1196.3409474419452
0.335,0.6277261601387278,0.684743304643454,8498.062103292536,1197.1847789053247
0.34,0.6277871321626783,0.6844489995835544,8496.424487152191,1198.0286103687042
0.34500000000000003,0.6278498052271524,0.684154497965459,8494.786030472558,1198.8724418320837
0.35000000000000003,0.6279141789937343,0.6838597995096825,8493.146728984655,1199.7162732954635
0.35500000000000004,0.6279802531154248,0.6835649039375031,8491.506578378685,1200.560104758843
0.36,0.6280480272365919,0.6832698109709638,8489.86557430375,1201.4039362222225
0.365,0.6281175009926723,0.682974520332951,8488.223712366871,1202.247767685602
0.37,0.6281886740103834,0.6826790317471121,8486.58098813344,1203.0915991489815
0.375,0.628261545907446,0.6823833449379278,8484.937397126301,1203.935430612361
0.38,0.6283361162924556,0.682087459630739,8483.292934825227,1204.7792620757405
0.385,0.6284123500368923,0.6817915089319143,8481.648337809347,1205.6227135368094
0.39,0.6284779734359545,0.6815417143682295,8480.260405677765,1206.334180627674
0.395,0.6285448034351404,0.6812917781438661,8478.871844855932,1207.0456477185385
0.4,0.6286128397789897,0.6810417000961406,8477.482652535818,1207.757114809403
0.405,0.6286820822073532,0.6807914800627897,8476.092825887063,1208.4685819002675
0.41000000000000003,0.6287525304552463,0.6805411178820103,8474.70236205649,1209.180048991132
0.41500000000000004,0.6288241842528186,0.6802906133924626,8473.31125816796,1209.8915160819963
0.42000000000000004,0.6288970433252554,0.6800399664332943,8471.919511322014,1210.6029831728608
0.425,0.6289711073929185,0.6797891768440877,8470.52711859622,1211.3144502637253
0.43,0.629046376171252,0.6795382444648826,8469.13407704483,1212.0259173545899
0.435,0.6291228493704224,0.6792871691362858,8467.74038369769,1212.7373844454544
0.44,0.6292005266958581,0.6790359506992889,8466.34603556171,1213.448851536319
0.445,0.6292794078478011,0.6787845889954048,8464.951029619515,1214.1603186271834
0.45,0.6293594925212727,0.6785330838666731,8463.55536282928,1214.871785718048
0.455,0.6294407804062233,0.6782814351556025,8462.159032125088,1215.5832528089124
0.46,0.6295232711872938,0.6780296427052398,8460.762034416175,1216.294719899777
0.465,0.6296069645440022,0.6777777063591036,8459.364366587397,1217.0061869906415
0.47000000000000003,0.6296918601505518,0.6775256259612374,8457.966025498608,1217.717654081506
0.47500000000000003,0.6297779576756243,0.6772734013562682,8456.567007983998,1218.4291211723703
0.48000000000000004,0.6298652567826619,0.6770210323893082,8455.167310852823,1219.1405882632348
0.485,0.6299537571296829,0.6767685189060063,8453.766930888809,1219.8520553540993
0.49,0.6300434583692052,0.6765158607525639,8452.365864849859,1220.5635224449638
0.495,0.6301343601482442,0.6762630577757291,8450.96410946797,1221.2749895358284
0.5,0.6302264621081581,0.6760101098228368,8449.561661448717,1221.9864566266929
0.505,0.6303301250063258,0.6757536733853927,8448.188217945579,1222.6979237175574
0.51,0.6304246291234583,0.6755004350283971,8446.784391122066,1223.409390808422
0.515,0.6305203323128727,0.6752470512407281,8445.379861639056,1224.1208578992864
0.52,0.6306172341931746,0.6749935218720227,8443.974626095358,1224.832324990151
0.525,0.6307153343769837,0.6747398467725693,8442.568681062034,1225.5437920810155
0.53,0.6308146324713418,0.6744860257931677,8441.162023083485,1226.25525917188
0.535,0.630915128077152,0.6742320587853029,8439.754648675767,1226.9667262627445
0.54,0.6310168207893311,0.6739779456010854,8438.346554326945,1227.6781933536088
0.545,0.6311197101967062,0.673723686093277,8436.937736496713,1228.3896604444733
0.55,0.6312237958822964,0.6734692801151918,8435.528191617128,1229.1011275353378
0.555,0.6313290774225226,0.6732147275209396,8434.11791609025,1229.8125946262023
0.56,0.6314355543879294,0.6729600281651881,8432.70690629014,1230.5240617170668
0.5650000000000001,0.6315432263424859,0.6727051819033752,8431.295158560757,1231.2355288079314
0.5700000000000001,0.6316520928440167,0.6724501885915651,8429.882669217124,1231.9469958987959
0.5750000000000001,0.6317621534438399,0.6721950480865525,8428.469434544193,1232.6584629896604
0.5800000000000001,0.6318734076868009,0.6719397602458447,8427.055450796857,1233.369930080525
0.585,0.631975229005401,0.6717083540143619,8425.773797413862,1234.0144861745653
0.59,0.6320707210508517,0.6714932177745504,8424.582301167906,1234.613421576503
0.595,0.632167058097349,0.6712779768460413,8423.390266663895,1235.2123569784408
0.6,0.6322642398587759,0.671062631145468,8422.197691600126,1235.8112923803785
0.605,0.6323622660457336,0.6708471805898099,8421.004573659504,1236.410227782316
0.61,0.632461136365178,0.6706316250965048,8419.81091050846,1237.0091631842538
0.615,0.6325608505207679,0.6704159645833337,8418.616699797918,1237.6080985861915
0.62,0.6326614082124611,0.6702001989685467,8417.421939162083,1238.2070339881293
0.625,0.6327628091368724,0.6699843281707428,8416.226626219443,1238.8059693900668
0.63,0.6328650529867743,0.6697683521090274,8415.030758571284,1239.4049047920046
0.635,0.6329681394517184,0.6695522707028075,8413.834333803445,1240.0038401939423
0.64,0.6330720682172049,0.6693360838720549,8412.63734948388,1240.60277559588
0.645,0.6331768389653281,0.6691197915370948,8411.439803164485,1241.2017109978178
0.65,0.6332824513744206,0.6689033936187158,8410.241692380021,1241.8006463997554
0.655,0.6333889051189394,0.6686868900382007,8409.043014647748,1242.399581801693
0.66,0.6334961998697702,0.6684702807172272,8407.843767468268,1242.9985172036309
0.665,0.6336043352938432,0.6682535655779851,8406.643948324365,1243.5974526055686
0.67,0.6337055879377338,0.6680392156190973,8405.421228185425,1244.1963880075061
0.675,0.6338154120695602,0.6678222853495906,8404.220276348378,1244.7953234094439
0.68,0.6339365218637202,0.667601908333378,8403.048957414956,1245.3942588113816
0.685,0.6340480109422707,0.6673847711592967,8401.846810506924,1245.9931942133194
0.6900000000000001,0.634160329803083,0.6671675307145152,8400.64405225033,1246.5921296152571
0.6950000000000001,0.6342734774179604,0.6669501871366937,8399.440678057723,1247.1910650171947
0.7000000000000001,0.6343874527164984,0.6667327405759959,8398.236683210862,1247.7900004191324
0.7050000000000001,0.6344983601381508,0.6665164351850238,8397.020785549164,1248.3889358210702
0.71,0.6346140349519861,0.6662987676878526,8395.815669648366,1248.987871223008
0.715,0.6347305491107126,0.6660809929111434,8394.609962036386,1249.5868066249454
0.72,0.6348479022157493,0.665863110789958,8393.403659938069,1250.1857420268832
0.725,0.6349660938623093,0.6656451212605276,8392.196760553345,1250.784677428821
0.73,0.6350851236378644,0.6654270242607382,8390.98926105272,1251.3836128307587
0.735,0.6352049911189357,0.6652088197311496,8389.78115856792,1251.9825482326964
0.74,0.6353256958702711,0.6649905076152481,8388.57245018942,1252.581483634634
0.745,0.6354472374479809,0.6647720878584417,8387.36313297548,1253.1804190365717
0.75,0.6355696153963343,0.6645535604090729,8386.15320394278,1253.7793544385095
0.755,0.6356928292497945,0.664334925217764,8384.942660072249,1254.3782898404472
0.76,0.6358168785294417,0.6641161822385496,8383.731498298619,1254.9772252423847
0.765,0.6359417627475468,0.663897331427411,8382.519715523616,1255.5761606443225
0.77,0.6360674814024226,0.6636783727439105,8381.30730860095,1256.1750960462603
0.775,0.6361940339817267,0.6634593061501303,8380.094274345816,1256.774031448198
0.78,0.636321397161757,0.6632401388681941,8378.880543268002,1257.3729668501358
0.785,0.6364496074227941,0.6630208590812192,8377.666219658484,1257.9719022520733
0.79,0.6365796939387538,0.6628011391541986,8376.454294440955,1258.570837654011
0.795,0.6367105707250477,0.6625813245455258,8375.241609550803,1259.1697730559488
0.8,0.6368422243591971,0.6623614193087451,8374.028124120017,1259.7687084578865
0.805,0.6369746550866702,0.6621414231472319,8372.813837008263,1260.367643859824
0.81,0.6371078631682477,0.6619213357588419,8371.59874711381,1260.9665792617618
0.8150000000000001,0.6372313285618001,0.661704499984151,8370.352224803592,1261.5655146636996
0.8200000000000001,0.6373491876788594,0.661511791478533,8369.287773800468,1262.0895195606545
0.8250000000000001,0.6374629105089391,0.6613266962416929,8368.265161816058,1262.5926423535557
0.8300000000000001,0.637577182640687,0.6611415358098086,8367.241980647337,1263.095765146457
0.8350000000000001,0.6376920042591252,0.6609563099923278,8366.218229713577,1263.5988879393583
0.84,0.6378073755527612,0.6607710185972683,8365.19390844125,1264.1020107322597
0.845,0.6379232967123292,0.6605856614316165,8364.169016260359,1264.605133525161
0.85,0.6380397679302007,0.6604002383015131,8363.143552602714,1265.108256318062
0.855,0.6381570229670679,0.6602146749064483,8362.118198044609,1265.6113791109635
0.86,0.6382785796682053,0.6600278552464166,8361.10321299537,1266.1145019038647
0.865,0.6383900419697323,0.6598443456379797,8360.056602857801,1266.617624696766
0.87,0.6385129529552986,0.6596573128410006,8359.041211838772,1267.1207474896673
0.875,0.6386303816461351,0.6594721263701571,8358.007642122973,1267.6238702825685
0.88,0.6387501572492762,0.65928630336527,8356.97873749254,1268.12699307547
0.885,0.6388704842366592,0.6591004130362237,8355.949257263626,1268.6301158683711
0.89,0.6389913627868914,0.6589144551908562,8354.919200803633,1269.1332386612723
0.895,0.6391127930717325,0.6587284296388319,8353.888567456845,1269.6363614541738
0.9,0.6392347752565481,0.6585423361914928,8352.857356545715,1270.139484247075
0.905,0.6393573095000429,0.6583561746619416,8351.825567370064,1270.6426070399764
0.91,0.6394803959539976,0.6581699448651183,8350.793199206262,1271.1457298328776
0.915,0.6396040347612187,0.6579836466184477,8349.76025130121,1271.6488526257788
0.92,0.6397282260564153,0.6577972797415568,8348.726722874857,1272.1519754186802
0.925,0.6398529699643994,0.6576108440568396,8347.6926131149,1272.6550982115814
0.93,0.6399782666003372,0.6574243393893741,8346.657921177472,1273.1582210044826
0.935,0.6401041160693882,0.6572377655670292,8345.62264618604,1273.661343797384
0.9400000000000001,0.64023051846523,0.65705112242093,8344.58678722705,1274.1644665902852
0.9450000000000001,0.6403572129123405,0.6568644922902516,8343.549579427314,1274.6675893831866
0.9500000000000001,0.6404847344592048,0.6566777058579518,8342.512587727795,1275.1707121760878
0.9550000000000001,0.6406128090222675,0.6564908496551543,8341.475008754069,1275.673834968989
0.9600000000000001,0.6407414365768463,0.6563039235488104,8340.43684123159,1276.1769577618904
0.965,0.6408706170925632,0.6561169274072541,8339.3980838653,1276.6800805547916
0.97,0.6410003505336939,0.6559298611000884,8338.35873534062,1277.1832033476928
0.975,0.6411306368591161,0.655742724498198,8337.318794323266,1277.6863261405942
0.98,0.6412614760204383,0.6555555174743372,8336.278259453731,1278.1894489334954
0.985,0.6413928679684392,0.6553682399010923,8335.237129366124,1278.6925717263969
0.99,0.6415248126468376,0.6551808916528482,8334.195402669884,1279.195694519298
0.995,0.6416573099964682,0.6549934726044642,8333.153077961986,1279.6988173121993
