delta,mse,est_beta,est_eta,est_gamma
0.005,0.09456998536514838,1.7047141123130642,732.941882084788,1038.0986634144515
0.01,0.09557926896378692,1.7014522586840646,732.072124664556,1038.8745947993034
0.015,0.09659716088923086,1.6981880391257131,731.2019685138023,1039.6505261841555
0.02,0.09762362494371055,1.69492210675682,730.3313213669271,1040.4264575690074
0.025,0.09865877487675682,1.6916532527877666,729.4603376727167,1041.2023889538596
0.030000000000000002,0.09970257375563339,1.6883821468042794,728.5889229055002,1041.9783203387115
0.034999999999999996,0.10075507891908919,1.6851083070117578,727.7171354998684,1042.7542517235634
0.04,0.10181622474311175,1.6818327127827495,726.844838529704,1043.5301831084155
0.045,0.10288606860317454,1.678554876966543,725.9720907622994,1044.3061144932674
0.049999999999999996,0.1039646270523375,1.675274803001564,725.0988854144779,1045.0820458781195
0.055,0.10505190919636666,1.6719925786404861,724.2252041955501,1045.8579772629714
0.06,0.10614794857520893,1.668708018689703,723.3510655735146,1046.6339086478235
0.065,0.1072527533260727,1.6654212254723129,722.4764491019968,1047.4098400326754
0.07,0.10836634033006783,1.662132203320017,721.6013474267179,1048.1857714175273
0.07500000000000001,0.10948872651816743,1.6588409570885698,720.725753001108,1048.9617028023795
0.08,0.11061992886812007,1.655547492182254,719.8496580796418,1049.7376341872314
0.085,0.11175996440104403,1.6522518145805463,718.9730547107481,1050.5135655720835
0.09000000000000001,0.11290885017795632,1.648953930864178,718.0959347296802,1051.2894969569354
0.095,0.11406660329622176,1.645653848240862,717.2182897512987,1052.0654283417873
0.1,0.11523324088568221,1.6423515745730999,716.34011116244,1052.8413597266394
0.10500000000000001,0.11640878010495455,1.6390471184031288,715.4613901145419,1053.6172911114913
0.11,0.11759323905785121,1.6357404800127648,714.5821187644653,1054.3932224963435
0.115,0.11878663456863746,1.6324316733505841,713.7022872258538,1055.1691538811954
0.12000000000000001,0.11998898329100961,1.6291207147258302,712.8218851231617,1055.9450852660475
0.125,0.12120030244195396,1.6258076157963806,711.9409025685093,1056.7210166508994
0.13,0.12237728773813686,1.622609700285129,711.0905249700224,1057.4694997047964
0.135,0.12323421004740129,1.6202943748446692,710.4748209289207,1058.0111221026677
0.14,0.12409552549858491,1.6179780235771066,709.8588205846573,1058.5527445005391
0.14500000000000002,0.12496123995199447,1.615660651434569,709.2425202355998,1059.0943668984105
