delta,mse,est_beta,est_eta,est_gamma
0.16,0.8361378775737327,1.6809133885228846,607.1247821837075,1491.0534628938765
0.165,0.8428933127477216,1.6708079032871197,604.7212841066568,1493.2618461190882
0.17,0.8496848979363671,1.6606849049038375,602.315278648538,1495.4702293443002
0.17500000000000002,0.8565127817685453,1.6505444418848567,599.9066622300567,1497.6786125695119
0.18000000000000002,0.8633771743714873,1.6403862564009284,597.4953595800139,1499.8869957947238
0.185,0.8702782835350439,1.6302101348519369,595.0812865627387,1502.0953790199355
0.19,0.8772162859793879,1.6200160690763081,592.6643319905772,1504.3037622451475
0.195,0.8841913456755782,1.609804159274774,590.2443671799409,1506.5121454703592
0.2,0.8912041458981055,1.5995716583638235,587.8215758707137,1508.7205286955711
0.20500000000000002,0.8982543423901893,1.5893215622011698,585.3954979610094,1510.928911920783
0.21000000000000002,0.9045487799510805,1.5802000228903936,583.2377793486759,1512.8905887724038
0.215,0.9091272097950576,1.5735838299922411,581.6728720672411,1514.3116885964787
0.22,0.9137217751463157,1.5669579453860465,580.1067324374491,1515.7327884205538
0.225,0.9183320539164019,1.560325068655004,578.5390119394965,1517.1538882446287
0.23,0.9229583198956312,1.5536840071185298,576.9698063570977,1518.5749880687035
0.23500000000000001,0.9276006840525297,1.5470344877738156,575.3991056488483,1519.9960878927786
0.24000000000000002,0.9322593246428594,1.540375863992239,573.8269430167962,1521.4171877168535
0.245,0.9369340165053204,1.5337097841175347,572.2530804813557,1522.8382875409284
0.25,0.9416251266211102,1.5270345526270055,570.6776718653994,1524.2593873650032
0.255,0.9463324889573451,1.5203515102279033,569.1005107324111,1525.6804871890783
0.26,0.951056306991778,1.513659909072264,567.5216366387878,1527.1015870131532
0.265,0.9557966140800602,1.5069599818210457,565.9409707949478,1528.522686837228
0.27,0.9605531352635034,1.5002537496234665,564.3582141694873,1529.9437866613032
0.275,0.9653267967912791,1.4935363423621726,562.773904131665,1531.364886485378
0.28,0.9701173861934544,1.4868094350845011,561.1877837055281,1532.785986309453
0.28500000000000003,0.9749244988787923,1.48007585037195,559.5994468235449,1534.207086133528
0.29000000000000004,0.9797486288459187,1.473333232174922,558.0091227158471,1535.628185957603
0.295,0.9845898133262252,1.4665818778255428,556.4167125294504,1537.0492857816778
0.3,0.9894481441481684,1.4598217855559246,554.8221519743117,1538.4703856057527
0.305,0.9943237163249523,1.4530529525539162,553.2253745008937,1539.8914854298278
0.31,0.998026817076332,1.4479220408240032,552.0148540296759,1540.9674786377855
0.315,1.0009598297672693,1.4438649133595682,551.0573022975047,1541.8176942196233
0.32,1.00389928643798,1.4398035459821643,550.09903927459,1542.6679098014608
0.325,1.0068449123182437,1.435739692533381,549.1398241995787,1543.5181253832986
0.33,1.009796833333508,1.431672745669873,548.1797183297703,1544.3683409651362
0.335,1.012755072808311,1.4276027061045524,547.2187046841658,1545.2185565469738
0.34,1.0157196521806915,1.4235295887018484,546.2567640495598,1546.0687721288116
0.34500000000000003,1.0186905937702802,1.419453406175326,545.2938770701895,1546.9189877106492
0.35000000000000003,1.0216679200519516,1.4153741735000795,544.3300236620191,1547.769203292487
0.35500000000000004,1.0246516536930936,1.4112919078039965,543.3651830101336,1548.6194188743245
0.36,1.0276414432088528,1.4072088804150116,542.3990353367752,1549.4696344561623
0.365,1.030638545470481,1.403117689331195,541.4325416554859,1550.319850038
0.37,1.0336415654011648,1.3990268946408386,540.4645476734264,1551.1700656198377
0.375,1.036651085849144,1.394933158122589,539.4954749245035,1552.0202812016753
0.38,1.0396672890861853,1.390835546054835,538.5254279511329,1552.8704967835129
0.385,1.0426899357656458,1.386735686355104,537.5541670067016,1553.7207123653507
0.39,1.045719140299595,1.3826330677855758,536.5817382922272,1554.5709279471882
0.395,1.0487549491420989,1.378527593944841,535.6081321230416,1555.421143529026
0.4,1.0517973886397347,1.3744192950280496,534.6333211948975,1556.2713591108636
0.405,1.0548464854412924,1.3703082040312635,533.6572772045142,1557.1215746927014
0.41000000000000003,1.0579022665006956,1.3661943569060115,532.6799708045322,1557.971790274539
0.41500000000000004,1.060964713953996,1.3620780718328072,531.7013330073814,1558.8220058563768
0.42000000000000004,1.0640339485963544,1.3579588152968787,530.721411628636,1559.6722214382144
0.425,1.0671099524975323,1.3538369156251908,529.7401350526187,1560.522437020052
0.43,1.070192752791053,1.3497124288578946,528.7574683664579,1561.3726526018897
0.435,1.0732823764379684,1.3455854180460833,527.773374895766,1562.2228681837273
0.44,1.0763788505843257,1.3414559512860542,526.7878164418698,1563.0730837655651
0.445,1.0794822032053804,1.3373240979232135,525.8007537834335,1563.9232993474027
0.45,1.0825924303925998,1.333190135214911,524.8121173181485,1564.7735149292405
0.455,1.0857098558257476,1.3290522761269175,523.8221302369037,1565.623730511078
0.46,1.088833882119438,1.3249145665031545,522.8301845492213,1566.4739460929159
0.465,1.0919652600856589,1.3207725213373072,521.8368875835029,1567.3241616747534
0.47000000000000003,1.0951033101476708,1.316630746073419,520.8415452630632,1568.1743772565912
0.47500000000000003,1.0972923370204077,1.3137458454897843,520.1475157964236,1568.76633405847
0.48000000000000004,1.0989961572966234,1.3115026132927035,519.6075399675015,1569.2264248703548
0.485,1.1007023859190457,1.3092567412625686,519.0673355944274,1569.6865156822398
0.49,1.102410102420659,1.3070141937712214,518.5260308972,1570.1466064941246
0.495,1.1041204655017307,1.3047675678860209,517.984695888835,1570.6066973060097
0.5,1.1058322190291054,1.3025250118998521,517.4421371143459,1571.0667881178945
0.505,1.1075466276081938,1.3002784160908536,516.8995318453409,1571.5268789297795
0.51,1.1092630041885518,1.2980322692880555,516.3562184158692,1571.9869697416643
0.515,1.1109815090500903,1.2957855886457015,515.8123342109008,1572.4470605535494
0.52,1.1127022292413566,1.2935378614692514,515.2679484692366,1572.9071513654344
0.525,1.1144249458694087,1.2912905671724317,514.7228367400578,1573.3672421773192
0.53,1.1161497878248423,1.289042924677042,514.177107225526,1573.8273329892043
0.535,1.1178767799241347,1.2867948290829272,513.630768720891,1574.287423801089
0.54,1.1196059382428307,1.2845462328011914,513.0838215448503,1574.747514612974
0.545,1.1213371941421721,1.2822976453654875,512.5361829864989,1575.207605424859
0.55,1.1230707035122187,1.2800481027216475,511.9879895954341,1575.667696236744
0.555,1.124806321294512,1.2777986195120772,511.43908301142864,1576.127787048629
0.56,1.1265441025300373,1.2755488965018122,510.88950048031904,1576.5878778605138
0.5650000000000001,1.1282840516290187,1.2732989683024525,510.3392293701134,1577.0479686723988
0.5700000000000001,1.1300261723157923,1.2710488752340474,509.78825604565645,1577.5080594842836
0.5750000000000001,1.1317703400542087,1.268799511732925,509.23643783217176,1577.9681502961687
0.5800000000000001,1.1335166644253414,1.266550220426017,508.68386546954923,1578.4282411080535
0.585,1.1352651826228568,1.264300822884777,508.1305578572361,1578.8883319199385
0.59,1.1370163967144293,1.2620480300174224,507.57700642972367,1579.3484227318236
0.595,1.138769302520552,1.259798624675879,507.02217390258863,1579.8085135437084
0.6,1.1405244803526562,1.2575488021168872,506.46662887865625,1580.2686043555934
0.605,1.1422819115243807,1.2552987595226974,505.9103331214375,1580.7286951674782
0.61,1.144041558559115,1.2530488235037571,505.35322820310876,1581.1887859793633
0.615,1.1458035646173466,1.2507981032840958,504.7954420127976,1581.648876791248
0.62,1.1475677170995846,1.2485481117969994,504.2367337574063,1582.1089676031331
0.625,1.149333720043548,1.2463009419405011,503.67677116427774,1582.569058415018
0.63,1.1511023527406232,1.2440513898568903,503.11634620271644,1583.029149226903
0.635,1.152873114217818,1.2418029375439428,502.55491301386627,1583.489240038788
0.64,1.154646110637219,1.2395549495237779,501.992559764188,1583.9493308506728
0.645,1.1564216042609923,1.2373057169521227,501.42954216502176,1584.4094216625579
0.65,1.1581991824360762,1.2350581494038673,500.86539863562376,1584.8695124744427
0.655,1.1599790282174238,1.232811085713466,500.30029908237896,1585.3296032863277
0.66,1.1617611473739429,1.230564577895582,499.7342250306894,1585.7896940982125
0.665,1.1635455456649693,1.228318679783198,499.167157519658,1586.2497849100976
0.67,1.1653320287743318,1.2260748324977901,498.59885948637447,1586.7098757219826
0.675,1.167121031346582,1.2238301262251832,498.0297766570028,1587.1699665338674
0.68,1.1689123303616162,1.2215862010218923,497.4596408116887,1587.6300573457524
0.685,1.170705931052653,1.21934312183514,496.8884303894703,1588.0901481576373
0.6900000000000001,1.1725018386226218,1.2171009558381014,496.31612324921525,1588.5502389695223
0.6950000000000001,1.1743000582468728,1.2148597724622376,495.7426966590509,1589.010329781407
0.7000000000000001,1.176100591251744,1.2126196702771521,495.1681230167322,1589.4704205932921
0.7050000000000001,1.177903425513572,1.2103808449132663,494.59235897862936,1589.9305114051772
0.71,1.1797085900201365,1.2081432053976864,494.01540655565225,1590.390602217062
0.715,1.181516268967823,1.205905564222069,493.43744314152707,1590.850693028947
0.72,1.183325931981451,1.203671787846608,492.8578373677441,1591.3107838408318
0.725,1.1851381204254392,1.2014381684141284,492.27716931089543,1591.7708746527169
0.73,1.1869526610776588,1.1992060522588692,491.69521023789264,1592.2309654646017
0.735,1.1887695592841017,1.196975525801869,491.1119327003579,1592.6910562764867
0.74,1.190588820318967,1.1947466785096812,490.5273084863214,1593.1511470883715
0.745,1.192410449378215,1.1925196030036187,489.9413085964803,1593.6112379002566
0.75,1.194234451570868,1.190294395186414,489.3539032175642,1594.0713287121416
0.755,1.1960608319104427,1.1880711543695786,488.76506169548867,1594.5314195240264
0.76,1.1978895953064135,1.1858499834018956,488.1747525082495,1594.9915103359115
0.765,1.199720746555958,1.1836309887972725,487.58294323886474,1595.4516011477963
0.77,1.2015539475765231,1.1814167682334995,486.98919402692735,1595.9116919596813
0.775,1.2033901750376899,1.1792003823351809,486.39462325862604,1596.3717827715661
0.78,1.2046237786273135,1.1777157379319603,485.99439092608327,1596.6805956839426
0.785,1.2056942328092342,1.176429454270179,485.6467805276763,1596.9483475986715
0.79,1.206765501064996,1.175144084052231,485.2986104190407,1597.2160995134004
0.795,1.2078375843030456,1.1738596516117414,484.9498733491372,1597.4838514281294
0.8,1.2089104834159516,1.1725761817681413,484.6005619500038,1597.7516033428585
0.805,1.2099841992786762,1.1712936998440489,484.2506687335205,1598.0193552575874
0.81,1.2110591887564905,1.1700088809955138,483.9007389254055,1598.2871071723164
0.8150000000000001,1.2121345400221994,1.1687284530015838,483.5496596845918,1598.5548590870455
0.8200000000000001,1.2132107105393164,1.1674490921011178,483.1979754036639,1598.8226110017745
0.8250000000000001,1.214287701093164,1.1661708258203844,482.8456780784809,1599.0903629165034
0.8300000000000001,1.215365512441399,1.16489368228777,482.4927595664967,1599.3581148312323
0.8350000000000001,1.216444145311941,1.1636176902542756,482.1392115829796,1599.6258667459615
0.84,1.2175236004004832,1.1623428791171877,481.78502569670644,1599.8936186606904
0.845,1.2186038783686364,1.1610692789391708,481.430193326409,1600.1613705754194
0.85,1.2196849798413638,1.1597969204726428,481.07470573634754,1600.4291224901485
0.855,1.2207669054046966,1.1585258351821905,480.71855403220917,1600.6968744048775
0.86,1.2218496556035034,1.1572560552666236,480.36172915706254,1600.9646263196064
0.865,1.222933228297637,1.1559876333921362,480.00421859888667,1601.2323782343353
0.87,1.2240176256013486,1.1547205909827811,479.6460150094605,1601.5001301490645
0.875,1.225102852071993,1.153454931556234,479.2871140007316,1601.7678820637934
0.88,1.226188907796724,1.1521906924002931,478.9275055131337,1602.0356339785224
0.885,1.2272757928040259,1.1509279117069797,478.56717929296485,1602.3033858932515
0.89,1.228363507064873,1.1496666285696375,478.20612489254256,1602.5711378079804
0.895,1.2294524958007313,1.1484035326158775,477.8448937949679,1602.8388897227094
0.9,1.2305418676452637,1.1471453654928734,477.48235142499504,1603.1066416374383
0.905,1.2316320683217523,1.1458888186107836,477.1190483609761,1603.3743935521675
0.91,1.2327230975783368,1.1446339346691434,476.75497337645936,1603.6421454668964
0.915,1.233814955108372,1.1433807572742818,476.3901150490043,1603.9098973816253
0.92,1.2349076405501993,1.1421293309455571,476.0244617590362,1604.1776492963545
0.925,1.236001153486817,1.140879701122113,475.65800168865445,1604.4454012110834
0.93,1.2370954934449916,1.1396319141736926,475.2907228197897,1604.7131531258124
0.935,1.2381906598942074,1.1383860174124334,474.92261293224345,1604.9809050405413
0.9400000000000001,1.2392866522453563,1.137142059106404,474.55365960146884,1605.2486569552705
0.9450000000000001,1.2403830305032095,1.1359034386797187,474.1832831831035,1605.5164088699994
0.9500000000000001,1.2414806732231098,1.1346635059858952,473.8126044010916,1605.7841607847283
0.9550000000000001,1.2425791397014518,1.1334256624754135,473.4410436516787,1606.0519126994575
0.9600000000000001,1.2436784290928544,1.1321899604370504,473.0685876613191,1606.3196646141864
0.965,1.244778540480786,1.1309564532257432,472.6952229344577,1606.5874165289154
0.97,1.2458794728743041,1.1297251952896896,472.32093574927296,1606.8551684436443
0.975,1.2469812252040282,1.1284962422030935,471.9457121525047,1607.1229203583734
0.98,1.2480837963182543,1.1272696506975477,471.56953795456576,1607.3906722731024
0.985,1.2491871849785898,1.126045478696911,471.19239872410526,1607.6584241878313
0.99,1.2502913892310232,1.1248237901692437,470.8142789617136,1607.9261761025605
0.995,1.2513964053675184,1.123604663176032,470.4351607249645,1608.1939280172894
