delta,mse,est_beta,est_eta,est_gamma
0.005,1.7687237908339466,10.97196872613236,157.9936776742933,923.7064407774437
0.01,0.4691025759064262,8.252103297873603,121.09401516281305,960.5057733850521
0.015,0.16909479123933732,7.039676865593897,104.63627495380067,976.8911693706582
0.02,0.06355821936848767,6.215644924392581,93.44028590919615,988.0195498782047
0.025,0.04136481673330988,5.8249336809880505,88.12598534688021,993.2939419984807
0.030000000000000002,0.03670435278471493,5.476320959019164,83.37920464374531,997.9993208083914
0.034999999999999996,0.04634688922150963,5.127712068051369,78.62544528453374,1002.7046996183021
0.04,0.06691299087118266,4.81832696619573,74.39815802216583,1006.8815664581248
0.045,0.07606568863558037,4.717462346765637,73.01766723998028,1008.2437551231104
0.049999999999999996,0.0864224382779149,4.616618926199837,71.63612822410731,1009.605943788096
0.055,0.09798375519648853,4.5158094207677015,70.25343135985466,1010.9681324530816
0.06,0.110750277654524,4.415037281899838,68.86947068022066,1012.3303211180672
0.065,0.12472250705397378,4.314311122897137,67.48411883671129,1013.6925097830529
0.07,0.13990052994044405,4.213647093709868,66.09721983880301,1015.0546984480384
0.07500000000000001,0.15628461268727065,4.113054568842253,64.70861144829736,1016.416887113024
0.08,0.17387445935328413,4.012552022085157,63.3180939079988,1017.7790757780097
0.085,0.19266936396362444,3.9121611812871238,61.925435768849205,1019.1412644429952
0.09000000000000001,0.2126682263444688,3.8119062590321344,60.530370503127735,1020.5034531079808
0.095,0.2338690235905451,3.7118200667996306,59.13257829414766,1021.8656417729665
0.1,0.2562689966658868,3.6119399403656973,57.73168617120465,1023.227830437952
0.10500000000000001,0.2810874328827783,3.5072923944127865,56.256162260757876,1024.6588530947297
0.11,0.31262767388456164,3.3820877908336273,54.47788445732814,1026.3775827880497
0.115,0.34604002215057283,3.257570877066242,52.69162342273687,1028.0963124813695
0.12000000000000001,0.3812952906151749,3.133976231630512,50.89556377367704,1029.8150421746896
0.125,0.4183475619600946,3.0116421994292892,49.087279244941634,1031.5337718680096
0.13,0.45712667293105036,2.891047459707726,47.26351250009584,1033.2525015613294
0.135,0.49752058819703837,2.772909704168488,45.419751397589216,1034.9712312546494
0.14,0.5393501843678139,2.6583117699473306,43.549678436455096,1036.6899609479692
0.14500000000000002,0.5823181326632564,2.548962516907548,41.644236325319945,1038.4086906412892
0.15,0.6259155001509709,2.4476529413239407,39.690276905712196,1040.1274203346093
0.155,0.6692424906033365,2.359103803026325,37.668781384961214,1041.846150027929
0.16,0.6727589904298351,2.352594047230859,37.49834561112276,1041.9878452039407
0.165,0.6727589904298351,2.352594047230859,37.49834561112276,1041.9878452039407
0.17,0.6727589904298351,2.352594047230859,37.49834561112276,1041.9878452039407
0.17500000000000002,0.6727589904298351,2.352594047230859,37.49834561112276,1041.9878452039407
