delta,mse,est_beta,est_eta,est_gamma
0.005,0.472647834230207,1.643332736132699,33.736043760512544,1041.8779213988646
0.01,0.4762415528735284,1.6335297677728386,33.599524666568264,1042.0015790870232
0.015,0.47965951690520314,1.6243304519335997,33.47152943345697,1042.1173951801577
0.02,0.48302217009092585,1.6153940097303991,33.34728955886816,1042.2296961648356
0.025,0.4862896273169618,1.6068146119577837,33.22811280595643,1042.3373124923723
0.030000000000000002,0.48944405661406926,1.5986234446706231,33.11449092408139,1042.4398325582367
0.034999999999999996,0.4925796700690621,1.5905725306873792,33.00281610885002,1042.5404745821122
0.04,0.49556115364369896,1.5829944692838487,32.89783859505089,1042.635008621439
0.045,0.49855617486642295,1.5754592080649719,32.79347530940957,1042.7288867573639
0.049999999999999996,0.5014100701422199,1.568345959509866,32.69506386588933,1042.8173407941658
0.055,0.504285754281056,1.5612437433845416,32.596876343043405,1042.905515143805
0.06,0.5070249484475923,1.5545390957167486,32.50421711176792,1042.9886423005337
0.065,0.5097918938762082,1.5478232881656224,32.411482345690466,1043.0717694572627
0.07,0.5124371591378502,1.5414543228619888,32.32362583555981,1043.1504649781455
0.07500000000000001,0.5150919328923372,1.5351138116825365,32.23618816176547,1043.2287101992047
0.08,0.5176745857380872,1.528993005542485,32.151828297023954,1043.3041359163285
0.085,0.5202229145552683,1.5229979395282036,32.069260940443925,1043.3779000636684
0.09000000000000001,0.5227630059669948,1.5170654948418325,31.987604014659677,1043.4507897768274
0.095,0.5252105036440857,1.5113892364552834,31.90951931867579,1043.5204335889414
0.1,0.5276781676245077,1.505705032090527,31.831371295036227,1043.5900774010554
0.10500000000000001,0.53007729807479,1.5002153281865829,31.755940663099956,1043.657245126613
0.11,0.5324471391245625,1.4948295805359406,31.681910000882965,1043.7230927136175
0.115,0.5348358027114593,1.4894331942972725,31.607842873072336,1043.7889403006222
0.12000000000000001,0.5371211594626396,1.48430264515269,31.53743599229487,1043.8514761735487
0.125,0.539416312263585,1.4791795520103503,31.467204633223627,1043.913818145382
0.13,0.5417176179901205,1.4740739184119038,31.397217349668797,1043.9758846370364
0.135,0.5439241972484556,1.4692064084615013,31.330526542003742,1044.0349809131974
0.14,0.5461458751812812,1.4643327868244922,31.263783438401532,1044.0940771893584
0.14500000000000002,0.548374943492314,1.459469918468508,31.19721905314584,1044.1529685312769
0.15,0.5505117726905414,1.4548331947535225,31.13378033273442,1044.209050870506
0.155,0.5526624149475328,1.4501907102497362,31.070293112799696,1044.2651332097353
0.16,0.554826942917692,1.4455423762995738,31.00675695040323,1044.3212155489646
0.165,0.5569077292632557,1.4410978425164458,30.945984849851918,1044.3748016065967
0.17,0.558989646874843,1.4366706841723131,30.885543232534935,1044.4280759311112
0.17500000000000002,0.5610839599265709,1.4322398445631732,30.825042762528938,1044.4813502556256
0.18000000000000002,0.5631345020655684,1.4279224246314288,30.76611320497684,1044.5332003236285
0.185,0.5651492152768441,1.4237002303330333,30.708504160497036,1044.5838488660265
0.19,0.5671755288142174,1.4194732490316924,30.650849802765435,1044.6344974084245
0.195,0.5692112683770677,1.4152460680901235,30.59321208916349,1044.6850908700942
0.2,0.5711608804947257,1.4112157895221094,30.538276507988847,1044.7332741887535
0.20500000000000002,0.5731211201744054,1.4071811397047114,30.483297621545216,1044.7814575074126
