delta,mse,est_beta,est_eta,est_gamma
0.33,0.7108090979825344,1.408936162420834,480.9051585272365,1594.987838964334
0.335,0.7145049280732032,1.404033015166803,479.8211537455668,1595.9234298379422
0.34,0.7182201077131929,1.3991240591472802,478.7357263013975,1596.8590207115506
0.34500000000000003,0.7219535084793719,1.3942160873671425,477.64803662862744,1597.7946115851587
0.35000000000000003,0.7257059514745017,1.3893048545524131,476.55854580490757,1598.730202458767
0.35500000000000004,0.7283535790268154,1.385853448347226,475.79186314219896,1599.387530360901
0.36,0.7303393079225631,1.3832722177425825,475.21796153112643,1599.8790133610098
0.365,0.7323302763272131,1.3806904208077826,474.64349751192077,1600.3704963611183
0.37,0.7343264918609828,1.3781080745985932,474.0684627261606,1600.861979361227
0.375,0.7363279620906158,1.3755251968109476,473.4928486315231,1601.3534623613355
0.38,0.7383346945255713,1.3729418057991696,472.9166464971123,1601.8449453614442
0.385,0.7403466966133518,1.370357920598526,472.33984739820755,1602.3364283615526
0.39,0.7423639757350371,1.367773560946427,471.7624422110979,1602.8279113616613
0.395,0.7443865392005022,1.3651887473049686,471.18442160769246,1603.3193943617698
0.4,0.7464143185076799,1.362603900638995,470.60572725330474,1603.8108773618785
0.405,0.7484474750959745,1.3600182268356016,470.02644890405764,1604.3023603619872
0.41000000000000003,0.7504859391700999,1.357432156321585,469.446526946602,1604.7938433620957
0.41500000000000004,0.7525297174503632,1.354845714130782,468.86595100943885,1605.2853263622044
0.42000000000000004,0.7545788164037985,1.3522589269245207,468.28471038969417,1605.7768093623129
0.425,0.7566332422544411,1.3496718229176758,467.70279405806593,1606.2682923624216
0.43,0.7586930010102592,1.3470844317213866,467.1201906741774,1606.75977536253
0.435,0.760758098514654,1.3444967840646058,466.53688861718393,1607.2512583626387
0.44,0.7628285405242881,1.3419089113890081,465.9528760325725,1607.7427413627472
0.445,0.7649043328239018,1.3393208452670216,465.36814090166115,1608.234224362856
0.45,0.7669854813813509,1.3367326166317604,464.7826711355734,1608.7257073629644
0.455,0.7690719418564116,1.334144509839668,464.1964227644885,1609.217190363073
0.46,0.7711638600398236,1.3315558527417684,463.60947140671243,1609.7086733631818
0.465,0.7732612065922695,1.3289668590357968,463.0217819143736,1610.2001563632903
0.47000000000000003,0.7753639354472486,1.3263778228361605,462.43330863310086,1610.691639363399
0.47500000000000003,0.7774718607477603,1.323789725967462,461.8439185431756,1611.1831223635074
0.48000000000000004,0.7795854646340673,1.3212002433232037,461.2538961892975,1611.6746053636161
0.485,0.7817044033627822,1.3186111418179631,460.6630092357991,1612.1660883637246
0.49,0.783828243688945,1.31602459804971,460.0709710329984,1612.6575713638333
0.495,0.7859578379893692,1.3134364959706546,459.47829474135824,1613.1490543639418
0.5,0.7880932343163924,1.3108466863800614,458.88499115103394,1613.6405373640505
0.505,0.7902333333627531,1.3082605642430396,458.2903608197008,1614.132020364159
0.51,0.7923795520019775,1.305671336794934,457.69526281141697,1614.6235033642677
0.515,0.7945302733149552,1.3030868548625756,457.0986794098083,1615.1149863643764
0.52,0.7966871146342445,1.3004994119803162,456.501590295917,1615.6064693644848
0.525,0.7988492324967764,1.2979131211184967,455.90345597997145,1616.0979523645935
0.53,0.8010169564778135,1.2953264776256943,455.30445991306414,1616.589435364702
0.535,0.8031899206060514,1.2927412821089856,454.70435790492246,1617.0809183648107
0.54,0.8053683168846699,1.2901566866602874,454.1032482384956,1617.5724013649192
0.545,0.8075521581023075,1.2875726963482297,453.5011187579722,1618.063884365028
0.55,0.8097415450214605,1.2849889070124136,452.8980106493709,1618.5553673651364
0.555,0.8119365119806525,1.2824052302999849,452.2939240264738,1619.046850365245
0.56,0.8141365382024521,1.2798241495752385,451.68852117653495,1619.5383333653535
0.5650000000000001,0.8163422313997672,1.2772429087006523,451.08215099005486,1620.0298163654622
0.5700000000000001,0.8185533727081631,1.2746625909637403,450.4746589055534,1620.521299365571
0.5750000000000001,0.8207700311011232,1.2720829473683912,449.86606506997913,1621.0127823656794
0.5800000000000001,0.8229918136449426,1.2695058401610722,449.2561099863392,1621.5042653657881
0.585,0.8252190046728691,1.2669300284043026,448.64494391201225,1621.9957483658966
0.59,0.8274523803144825,1.2643520641452082,448.0330121113093,1622.4872313660053
0.595,0.8296904485078318,1.2617787815130266,447.4193922164135,1622.9787143661138
0.6,0.8319339938028838,1.2592066854694168,446.80453446751244,1623.4701973662225
0.605,0.834183106055715,1.2566354434792482,446.1884693171186,1623.961680366331
0.61,0.8364376385480459,1.2540657847242502,445.5710848720728,1624.4531633664396
0.615,0.8386976244819349,1.2514976293464852,444.95237705108383,1624.944646366548
0.62,0.8409630204260041,1.2489312395156944,444.3322955533578,1625.4361293666568
0.625,0.8432335116205756,1.2463680730537654,443.7106280277844,1625.9276123667655
0.63,0.8455097140040122,1.243805473940767,443.0877172720354,1626.419095366874
0.635,0.8477916782208137,1.2412433030846761,442.46356740215987,1626.9105783669827
0.64,0.8500784242712176,1.2386859278530005,441.8375697422115,1627.4020613670912
0.645,0.851819743474179,1.2367440918868453,441.36084102966214,1627.7755476455607
0.65,0.8530691088098612,1.2353535365436956,441.01884473123135,1628.0430903570198
0.655,0.8543200645344814,1.233963687361738,440.676386304438,1628.3106330684789
0.66,0.8555726039356116,1.2325745845897835,440.3334574816972,1628.578175779938
0.665,0.8568267249410021,1.2311862482397773,439.9900527203705,1628.845718491397
0.67,0.8580824253815311,1.2297986987272849,439.646166391545,1629.1132612028562
0.675,0.8593398103947598,1.228411494038138,439.3018562311662,1629.380803914315
0.68,0.8605986759709754,1.2270255252987845,438.9569972564498,1629.6483466257741
0.685,0.861859114538909,1.2256404044760787,438.61163967855657,1629.9158893372332
0.6900000000000001,0.8631211233898849,1.2242561542413608,438.26577743285463,1630.1834320486923
0.6950000000000001,0.864384699703971,1.222872797714145,437.91940436020576,1630.4509747601514
0.7000000000000001,0.8656498405476349,1.22149035846928,437.57251420563006,1630.7185174716105
0.7050000000000001,0.8669165428719665,1.220108860541601,437.2251006173211,1630.9860601830694
0.71,0.8681848035101245,1.2187283284338468,436.8771571452115,1631.2536028945285
0.715,0.8694546191754524,1.217348787121615,436.5286772399577,1631.5211456059876
0.72,0.870725986459256,1.2159702620597146,436.1796542517307,1631.7886883174467
0.725,0.8719989018285835,1.21459277918842,435.8300814290295,1632.0562310289058
0.73,0.8732733616239508,1.2132163649398815,435.4799519174793,1632.3237737403647
0.735,0.8745493620572271,1.2118410462437932,435.1292587587351,1632.5913164518238
0.74,0.8758268992092084,1.2104668505342704,434.7779948892313,1632.858859163283
0.745,0.8771059690273633,1.2090938057559426,434.42615313904287,1633.126401874742
0.75,0.8783865673232055,1.2077219403715294,434.07372623055016,1633.393944586201
0.755,0.8796686897700018,1.2063512833679009,433.720706777323,1633.6614872976602
0.76,0.8809523319000335,1.2049818642639314,433.36708728276517,1633.929030009119
0.765,0.8822366855842121,1.2036170643044821,433.01239196351787,1634.1965727205782
0.77,0.8835233516713068,1.2022502117037266,432.6575489894467,1634.4641154320373
0.775,0.8848115231644604,1.20088468883151,432.30208281261946,1634.7316581434964
0.78,0.8861011950032924,1.1995205274165113,431.945985482036,1634.9992008549555
0.785,0.887392361971225,1.1981577597633568,431.58924892924597,1635.2667435664146
0.79,0.8886858293512885,1.1967930676788867,431.23233540892187,1635.5342862778734
0.795,0.8899799717135193,1.1954331868405148,430.8742961718068,1635.8018289893325
0.8,0.8912755925816989,1.1940748002417392,430.51559278193497,1636.0693717007916
0.805,0.8925726860769623,1.1927179426031538,430.1562166834345,1636.3369144122507
0.81,0.8938712461442206,1.19136264928176,429.79615919366717,1636.6044571237098
0.8150000000000001,0.8951712665474554,1.19000895628543,429.43541150107,1636.871999835169
0.8200000000000001,0.8964727408645368,1.188656900289105,429.0739646627685,1637.1395425466278
0.8250000000000001,0.8977756624820123,1.1873065186509246,428.71180960220937,1637.407085258087
0.8300000000000001,0.899080024589234,1.1859578494307972,428.34893710647054,1637.674627969546
0.8350000000000001,0.9003858201724357,1.18461093140896,427.98533782358163,1637.942170681005
0.84,0.9016930420085083,1.1832658041054993,427.62100225972847,1638.2097133924642
0.845,0.9030016826580397,1.1819225078025948,427.2559207760884,1638.477256103923
0.85,0.9043117344587164,1.1805810835650177,426.8900835859291,1638.7447988153822
0.855,0.9056231895175466,1.1792415732650805,426.52348075109893,1639.0123415268413
0.86,0.9069360397033142,1.1779040196063582,426.1561021787078,1639.2798842383004
0.865,0.9082502766388232,1.176568466147917,425.78793761775887,1639.5474269497595
0.87,0.9095658916919738,1.1752349573329182,425.418976655181,1639.8149696612186
0.875,0.910882875967397,1.1739035385145904,425.049208712259,1640.0825123726775
0.88,0.9122012202973608,1.1725742559847856,424.6786230407206,1640.3500550841366
0.885,0.9135209152323847,1.1712471570032807,424.30720871874837,1640.6175977955957
0.89,0.9148419510316353,1.1699222898275805,423.934954646946,1640.8851405070548
0.895,0.9161643176528844,1.1685997037440505,423.5618495441473,1641.1526832185139
0.9,0.9174880047422189,1.1672794490995926,423.1878819431827,1641.420225929973
0.905,0.9188130016238629,1.165961577332444,422.8130401868066,1641.6877686414318
0.91,0.9201392972890621,1.1646461410062703,422.43731242319166,1641.955311352891
0.915,0.921466880385329,1.163333193842314,422.06068660174714,1642.22285406435
0.92,0.9227957392052679,1.162022790752776,421.68315046880224,1642.4903967758091
0.925,0.9241267111265639,1.1607116373255817,421.30517245920663,1642.7579394872682
0.93,0.9254580862481108,1.1594064920753955,420.92577841872736,1643.0254821987273
0.935,0.9267906997282709,1.1581040631224844,420.54543603708163,1643.2930249101862
0.9400000000000001,0.9281245441997823,1.156804387426515,420.1641355206677,1643.5605676216453
0.9450000000000001,0.9294596053842771,1.1555075289198617,419.7818631743562,1643.8281103331044
0.9500000000000001,0.9307958679901511,1.154213555210773,419.39860474508987,1644.0956530445635
0.9550000000000001,0.9321333170594385,1.152922532291783,419.01434618419125,1644.3631957560226
0.9600000000000001,0.9334719371776309,1.1516345276309305,418.62907320411875,1644.6307384674815
0.965,0.934811712467172,1.1503496101821735,418.2427712780665,1644.8982811789406
0.97,0.9361526265799218,1.1490678503994214,417.8554256391473,1645.1658238903997
0.975,0.9374946626895587,1.14778932025048,417.46702127968365,1645.4333666018588
0.98,0.9388378034826901,1.1465140932355753,417.07754294994646,1645.7009093133179
0.985,0.9401820311500887,1.1452422444049635,416.6869751571321,1645.968452024777
0.99,0.9415273273763776,1.143973850382065,416.2953021636551,1646.2359947362359
0.995,0.9428736733294363,1.1427089893871754,415.9025079854704,1646.503537447695
