delta,mse,est_beta,est_eta,est_gamma
0.005,0.06738155435780548,1.0182547397090833,741.3603529891332,987.5962977279651
0.01,0.0674148253151947,1.017760935100651,741.2578837219115,987.675562346244
0.015,0.06744860598971475,1.0172668036178412,741.1554149303701,987.7548269645227
0.02,0.06748289751440827,1.016772345262164,741.0529462975117,987.8340915828016
0.025,0.06751770102613279,1.0162775600417808,740.9504775011213,987.9133562010805
0.030000000000000002,0.06755301766555598,1.015782447971523,740.8480082137232,987.9926208193593
0.034999999999999996,0.0675888485772106,1.0152870090731776,740.7455381024381,988.0718854376382
0.04,0.06762519490946442,1.0147912433754052,740.6430668289807,988.1511500559171
0.045,0.06766205781458191,1.0142951509140625,740.5405940495032,988.230414674196
0.049999999999999996,0.06769976827952191,1.0138002229242322,740.4375633329842,988.3096792924748
0.055,0.0677376580599278,1.0133034378864039,740.3351006069115,988.3889439107537
0.06,0.06777606799283616,1.0128063264259217,740.232635264206,988.4682085290326
0.065,0.06781499923310778,1.0123088885504237,740.1301669595921,988.5474731473114
0.07,0.06785445293779864,1.0118111242664192,740.0276953452365,988.6267377655903
0.07500000000000001,0.06789443026598199,1.0113130335783813,739.9252200710664,988.7060023838692
0.08,0.06793468188550714,1.0108134607541182,739.8231741376393,988.7852670021481
0.085,0.06797573818134345,1.0103148440149634,739.7206433113491,988.8645316204269
0.09000000000000001,0.06801740769638205,1.009816301763861,739.6179570814231,988.9437962387058
0.095,0.0680595033128166,1.0093169604265968,739.5154431290093,989.0230608569847
0.1,0.06810212749723699,1.0088172889325597,739.4129251035853,989.1023254752635
0.10500000000000001,0.06814528154244888,1.0083172878035362,739.3104024454794,989.1815900935424
0.11,0.06818896674998683,1.0078169575974751,739.207874577499,989.2608547118213
0.115,0.06823318442941803,1.0073162989057516,739.1053409058683,989.3401193301
0.12000000000000001,0.06827788014561552,1.0068150478729792,739.0029007209607,989.4193839483789
0.125,0.06832298930349105,1.0063128885270947,738.9006733826972,989.4986485666578
0.13,0.06836935852517326,1.0058138537403518,738.7971329861053,989.5779131849367
0.135,0.06841553120392999,1.0053109909778903,738.6949089516845,989.6571778032155
0.14,0.06846199229057665,1.0048065903339871,738.5931363453312,989.7364424214944
0.14500000000000002,0.06850971488692033,1.0043053320840545,738.4900399994933,989.8157070397733
0.15,0.0685576210282617,1.0038020236966831,738.3875881264805,989.8949716580521
0.155,0.06860608809382873,1.003298476170458,738.2850936409261,989.974236276331
0.16,0.06865511644853302,1.0027946863655306,738.1825572422689,990.0535008946099
0.165,0.06870470647190366,1.0022906511544232,738.0799796259004,990.1327655128888
0.17,0.06875485856003155,1.001786367431708,737.9773614794376,990.2120301311676
0.17500000000000002,0.06880557312731422,1.001281832122915,737.8747034792698,990.2912947494465
0.18000000000000002,0.06885685060777999,1.0007770421915578,737.7720062878068,990.3705593677254
0.185,0.06890875311078137,1.0002723011916168,737.6691533560262,990.4498239860042
0.19,0.06896115518261019,0.9997669811471227,737.5663841613296,990.5290886042831
0.195,0.06901412172270184,0.9992613981929407,737.4635774585166,990.608353222562
0.2,0.06906765331719028,0.9987555498271046,737.3607337059456,990.6876178408409
0.20500000000000002,0.06912180927194278,0.998249729840691,737.2577396633947,990.7668824591196
0.21000000000000002,0.06917643071497591,0.9977431311947247,737.1549044877514,990.8461470773985
0.215,0.06923161679359507,0.9972362466360079,737.0520387832506,990.9254116956774
0.22,0.06928736951121799,0.9967290805357262,736.9491403761251,991.0046763139562
0.225,0.06934369093600473,0.9962216376481902,736.8462069347217,991.0839409322351
0.23,0.0694005832034351,0.9957139231313633,736.7432359608423,991.163205550514
0.23500000000000001,0.06945740009662017,0.9952025944716012,736.6415168101248,991.2424701687929
0.24000000000000002,0.06951544323617498,0.9946943538891264,736.5384637780778,991.3217347870717
0.245,0.06957440625843603,0.9941876404692535,736.4346761732595,991.4009994053506
0.25,0.06963353206005828,0.9936785143257089,736.3316761956019,991.4802640236295
0.255,0.06969323236835086,0.9931691035809593,736.2286413089616,991.5595286419083
0.26,0.06975287040827567,0.9926560494616161,736.1268732503828,991.6387932601872
0.265,0.06981371385288113,0.9921460066309764,736.0237925953628,991.7180578784661
0.27,0.06987513307003691,0.9916356667554028,735.9206803227715,991.797322496745
0.275,0.06993712954411208,0.9911250313153711,735.8175353319999,991.8765871150238
0.28,0.06999970476883799,0.9906141018476159,735.7143564940114,991.9558517333027
0.28500000000000003,0.07006286024764448,0.990102879947949,735.6111426500978,992.0351163515816
0.29000000000000004,0.0701265974940937,0.9895913672746693,735.507892610395,992.1143809698603
0.295,0.07019105069759361,0.9890802838313978,735.4043248139018,992.1936455881392
0.3,0.07025591401833485,0.9885679692112881,735.3010865649375,992.2729102064181
0.305,0.07032136128959839,0.9880553541343016,735.1978144070004,992.3521748246969
0.31,0.07038739393626679,0.9875424396266104,735.0945073863043,992.4314394429758
0.315,0.07045394598247857,0.9870288557768938,734.9913098663294,992.5107040612547
0.32,0.07052115578076165,0.9865153556924382,734.8879263698277,992.5899686795336
0.325,0.07058895526117338,0.9860015595053443,734.7845050068736,992.6692332978124
0.33,0.07065734586793244,0.9854874683434892,734.6810447586183,992.7484979160913
0.335,0.07072632905039226,0.984973083362535,734.5775445888205,992.8277625343702
0.34,0.07079590626317252,0.9844584057471065,734.474003443283,992.907027152649
0.34500000000000003,0.07086607896622672,0.9839434367116346,734.3704202494179,992.9862917709279
0.35000000000000003,0.07093684862472081,0.9834281775001646,734.2667939162222,993.0655563892068
0.35500000000000004,0.07100821670917774,0.9829126293876542,734.1631233336603,993.1448210074857
0.36,0.07108018469546441,0.9823967936804119,734.0594073723843,993.2240856257645
0.365,0.0711527540646924,0.9818806717160494,733.9556448836456,993.3033502440434
0.37,0.07122592630345981,0.9813642648653979,733.8518346984289,993.3826148623223
0.375,0.07129970450247765,0.9808475837891558,733.7479719592017,993.461879480601
0.38,0.07137546975296305,0.9803210349067327,733.6421387991329,993.5426118034733
0.385,0.07145593080791038,0.9797662704548259,733.5306400436766,993.6276220238822
0.39,0.07153709237587391,0.9792111852583255,733.4190806448918,993.712632244291
0.395,0.07161895632300863,0.9786557812165273,733.3074590309354,993.7976424646998
0.4,0.07170152452262275,0.9781000602766986,733.1957736006277,993.8826526851086
0.405,0.07178479885517294,0.9775440244349417,733.0840227229307,993.9676629055175
0.41000000000000003,0.07186878120837725,0.9769876757378176,732.9722047361317,994.0526731259263
0.41500000000000004,0.07195347347715814,0.9764310162829567,732.8603179474153,994.1376833463352
0.42000000000000004,0.07203887756369191,0.9758740482203595,732.7483606321663,994.2226935667439
0.425,0.0721249953773843,0.9753167737532571,732.6363310334375,994.3077037871528
0.43,0.07221182882932958,0.9747591951053636,732.5242273748901,994.3927140075616
0.435,0.07229937986506445,0.9742013147219353,732.4120477800141,994.4777242279705
0.44,0.07238765039266794,0.9736431348319626,732.2997904474055,994.5627344483793
0.445,0.0724766423513743,0.9730846578673877,732.1874534826118,994.6477446687882
0.45,0.07256635768746877,0.9725258863179131,732.0750349560623,994.7327548891969
