reliability,n,beta,gamma_over_eta,p_rmsre,q_rmsre,qcp_rmsre,qcp_vs_q_relative_rmsre_improvement
0.95,15,5.0,0.5,0.08654385683239399,0.08717142785335466,0.08889835541492776,-0.019810706375926804
0.95,15,5.0,0.75,0.06497723475295421,0.0669269601005862,0.06189865256241691,0.07513127042692691
0.95,15,5.0,1.0,0.05891541387924594,0.0660377213058307,0.057962631391558925,0.12227995991676956
0.95,20,1.5,0.1,0.3209407813321,0.2839839352653648,0.28665154805885623,-0.009393534148326776
0.95,20,1.5,0.25,0.19053740345805734,0.17827029879949904,0.17941464796873416,-0.006419180182797397
0.95,20,1.5,0.5,0.13157504606625767,0.14600748363080485,0.14185810308846933,0.028418957981822764
0.95,20,1.5,0.75,0.08559373844675087,0.09207711444956847,0.09012955382819521,0.02115140806720173
0.95,20,1.5,1.0,0.05934674534684059,0.06344266342833085,0.059222728298315694,0.0665157309289558
0.95,20,2.0,0.1,0.25011749266644634,0.22885760198524688,0.23779122959154778,-0.0390357476824248
0.95,20,2.0,0.25,0.1700804509550285,0.17773550940382019,0.17485806306718954,0.016189484849046146
0.95,20,2.0,0.5,0.1317354251079889,0.14636378342192974,0.13900335025313434,0.050288623296769586
0.95,20,2.0,0.75,0.09264653163331515,0.09484413290400685,0.0950653505399511,-0.0023324335324795367
0.95,20,2.0,1.0,0.06861124581401506,0.07520382458032171,0.06707643550000601,0.10807148606697803
0.95,20,2.5,0.1,0.1916309625794181,0.1748410346963473,0.1831669459230744,-0.047619892213444114
0.95,20,2.5,0.25,0.1582476223541763,0.1603863351107525,0.15950741447264855,0.005480021957587831
0.95,20,2.5,0.5,0.11190447366637699,0.11853729547498913,0.11338423720355797,0.04347204186481909
0.95,20,2.5,0.75,0.08808317480132487,0.08662172916140828,0.08892294316959007,-0.02656624417983821
0.95,20,2.5,1.0,0.06129043016318321,0.06359958466806286,0.05934401257760455,0.06691194781646559
0.95,20,3.0,0.1,0.18055774080333845,0.164250045136626,0.16976470908314217,-0.03357480932153767
0.95,20,3.0,0.25,0.14281206805393942,0.14119066447978157,0.14515656855519204,-0.028088996464623844
0.95,20,3.0,0.5,0.10584997236430019,0.11125116813518529,0.10568719536364549,0.05001271325779538
0.95,20,3.0,0.75,0.07699399419073917,0.07600976525326332,0.0769118235833872,-0.011867663676084775
0.95,20,3.0,1.0,0.05583391823925564,0.05861459763425505,0.055458370251792705,0.05384712187494073
0.95,20,3.5,0.1,0.13229964628839283,0.12603344984486106,0.12179482882646364,0.03363092118493056
0.95,20,3.5,0.25,0.11234709722375687,0.11331830116449398,0.11560021871010734,-0.020137237517361826
0.95,20,3.5,0.5,0.0827098084864097,0.08742735688489199,0.08224489829303729,0.059277310632620386
0.95,20,3.5,0.75,0.06365628774931004,0.06561285093949944,0.0640939719497012,0.023149108262324476
0.95,20,3.5,1.0,0.051527388484972375,0.059769177924625896,0.05091807880472603,0.1480880183940604
0.95,20,4.0,0.1,0.09788704247443608,0.10366467055345562,0.09001566187114482,0.13166499839762247
0.95,20,4.0,0.25,0.10234799066086647,0.10959814759925637,0.1080059725997288,0.014527389690465686
0.95,20,4.0,0.5,0.07149692890352977,0.07860042533513173,0.07068285104957756,0.10073195217195964
0.95,20,4.0,0.75,0.0604709406404288,0.06393924695824306,0.06060334385979362,0.052173011994151614
0.95,20,4.0,1.0,0.045625167375420814,0.052728180997481,0.04474504513449266,0.15140169283233426
0.95,20,4.5,0.1,0.08309843145304215,0.09553909292491293,0.08024372852998325,0.1600953486857026
0.95,20,4.5,0.25,0.09906210990522367,0.10814563089085245,0.10535247524396957,0.025827725298508998
0.95,20,4.5,0.5,0.062133410777910514,0.07178941816708018,0.06045426070418984,0.15789454424201194
0.95,20,4.5,0.75,0.0576747739356422,0.06016063977700704,0.05770762195417858,0.04077446370119863
0.95,20,4.5,1.0,0.04365623763760615,0.05343416357169392,0.04183206735690259,0.21712880747584856
0.95,20,5.0,0.1,0.08001885585827288,0.09876767317726022,0.0830782439749866,0.15885186617807126
0.95,20,5.0,0.25,0.10259779954330248,0.11101006157098872,0.11069240574198329,0.0028615048447865167
0.95,20,5.0,0.5,0.0705926131820416,0.07391682748195287,0.06998729431933123,0.05316155057630214
0.95,20,5.0,0.75,0.055797090455154054,0.05871418214668199,0.0563006155382167,0.04110704637655733
0.95,20,5.0,1.0,0.04702829225017784,0.05275335493472519,0.04531578913330935,0.14098754118328155
0.99,7,1.5,0.1,0.9294273284938503,1.3571674702166971,0.7801935797162354,0.42513094600501816
0.99,7,1.5,0.25,0.46074319420516907,0.554494509457894,0.3879444379154518,0.3003637884625246
0.99,7,1.5,0.5,0.28940033973670165,0.3204402573736737,0.32041440069692567,8.069109967629668e-05
0.99,7,1.5,0.75,0.18552001907266238,0.22720974387444007,0.22154026807090538,0.024952608575923303
0.99,7,1.5,1.0,0.12213898789094031,0.1349935037914136,0.14698476215714773,-0.08882841047123675
0.99,7,2.0,0.1,0.6826605234901653,1.0894242652975397,0.6120821913783923,0.43815994293901417
0.99,7,2.0,0.25,0.3706037725466359,0.5013317255578316,0.3297299527904709,0.342291867877341
0.99,7,2.0,0.5,0.24545949929274452,0.30581636595381156,0.27491292827146385,0.10105226901759456
0.99,7,2.0,0.75,0.16398817507317856,0.22417549399459655,0.1912801721777467,0.14673915168284515
0.99,7,2.0,1.0,0.10597109054942289,0.1318878127479421,0.1175039212029571,0.10906156714020888
0.99,7,2.5,0.1,0.4491104510293508,0.8129420222704412,0.41786954010032534,0.48597866926196026
0.99,7,2.5,0.25,0.2971678510437977,0.4164182786764547,0.28485194894414945,0.31594753753479826
0.99,7,2.5,0.5,0.23886077496537803,0.30218750507590103,0.26836784412582176,0.11191614604179188
0.99,7,2.5,0.75,0.1431915823984828,0.20581583983692908,0.159265955765404,0.22617250503366132
0.99,7,2.5,1.0,0.0986513102403248,0.13326340169918735,0.10386231076255752,0.22062389644680008
0.99,7,3.0,0.1,0.33691258355506026,0.6261793117826944,0.31100958493543923,0.5033218455429103
0.99,7,3.0,0.25,0.2443151334229669,0.3771720040277507,0.24026063859456384,0.3629945064085761
0.99,7,3.0,0.5,0.18660286184381009,0.2513343137233681,0.21005691112910718,0.16423305669154684
0.99,7,3.0,0.75,0.13574773608040694,0.18725956750961995,0.14535318121466465,0.2237876913434742
0.99,7,3.0,1.0,0.09189949150140328,0.11111752152168329,0.09306424272140942,0.1624701356999848
0.99,7,3.5,0.1,0.23044990542636537,0.4666819588575372,0.20891080527167696,0.552348657781625
0.99,7,3.5,0.25,0.20621109626735656,0.2576074788924574,0.2083573373446746,0.19118288707892325
0.99,7,3.5,0.5,0.16457939484417192,0.21883257780220391,0.18287581259410812,0.1643117563628758
0.99,7,3.5,0.75,0.12030014468925405,0.16073571363213618,0.12495219691214017,0.22262331072166744
0.99,7,3.5,1.0,0.08915878967435276,0.10143514305012445,0.08873467402214985,0.12520777953355505
0.99,7,4.0,0.1,0.190049345158325,0.3662952924396185,0.16749750228483914,0.5427254847604953
0.99,7,4.0,0.25,0.18779494107635056,0.20787930379592054,0.1946846403943165,0.06347271306314133
0.99,7,4.0,0.5,0.1602249395552974,0.17652106288933525,0.1748535792689623,0.009446371968756641
0.99,7,4.0,0.75,0.11505680816682434,0.14462095865280325,0.11660163478734509,0.19374317613759678
0.99,7,4.0,1.0,0.09007382173693411,0.07997957424687387,0.08850983533887777,-0.1066554951352135
0.99,7,4.5,0.1,0.20299719135641578,0.2803918347759651,0.18238443118006176,0.34953729545730844
0.99,7,4.5,0.25,0.20497793282982868,0.15975186169560993,0.21337999358950022,-0.3356964440018418
0.99,7,4.5,0.5,0.16933996854241495,0.15356155411146308,0.18021529855531676,-0.17357042651774016
0.99,7,4.5,0.75,0.11528171536596694,0.11974561249715363,0.11287549609118817,0.05737259397398594
0.99,7,4.5,1.0,0.1085292321109503,0.06855177734085185,0.10638603245539238,-0.5519077197141331
0.99,7,5.0,0.1,0.19880571649978176,0.20138603909289468,0.18275694831781428,0.0925043804376491
0.99,7,5.0,0.25,0.2225086091074166,0.1191600712599602,0.2316979207440101,-0.9444258323623924
0.99,7,5.0,0.5,0.16876117351712552,0.12699062331519428,0.17567368107049136,-0.38335946768655793
0.99,7,5.0,0.75,0.11871219182053665,0.1017164066088401,0.11472504153212236,-0.12789121595012864
0.99,7,5.0,1.0,0.11599544649564643,0.05728925690516388,0.11440705357060658,-0.9970071135674703
0.99,10,1.5,0.1,0.7912543309459643,1.211405796467595,0.6407936109004937,0.4710330652461635
0.99,10,1.5,0.25,0.3435371748896175,0.4187246219777334,0.3096434560618494,0.2605081244104261
0.99,10,1.5,0.5,0.2297786253342232,0.2933233037357011,0.27285349250226565,0.06978583349067881
0.99,10,1.5,0.75,0.14231785279367265,0.1843847086020387,0.165994049416673,0.09974069609567589
0.99,10,1.5,1.0,0.10135146984038193,0.10610620405178012,0.11464193447352096,-0.08044515867870819
0.99,10,2.0,0.1,0.5579397355701312,0.9582640100826697,0.5006068777597581,0.4775898160710736
0.99,10,2.0,0.25,0.3042978329085216,0.42846832291650533,0.29310860061233046,0.315915354915402
0.99,10,2.0,0.5,0.22771069873164068,0.29655685488915123,0.2558531505003169,0.13725430290272275
0.99,10,2.0,0.75,0.13876569159784255,0.1948809417368714,0.1493218191214595,0.2337792613755218
0.99,10,2.0,1.0,0.0934386161691394,0.12574507243236843,0.09797931046779985,0.22080994052074923
0.99,10,2.5,0.1,0.372948832359186,0.7386132677500454,0.34125711767464784,0.5379759170666119
0.99,10,2.5,0.25,0.2677614011290719,0.3953552921169134,0.2679849992222257,0.3221666572684251
0.99,10,2.5,0.5,0.18952237573208325,0.2750492737195411,0.20907676338735126,0.23985706066419163
0.99,10,2.5,0.75,0.1276924646630309,0.19744335687115605,0.12986371757133366,0.34227355313819074
0.99,10,2.5,1.0,0.08543146312621926,0.1305993599259961,0.08596152362604535,0.3417921521609655
0.99,10,3.0,0.1,0.3030265902323161,0.6099189475754759,0.282194987665413,0.537323789026095
0.99,10,3.0,0.25,0.21384271560328869,0.3299551879133049,0.21659482038337322,0.34356291909468906
0.99,10,3.0,0.5,0.18347322002375285,0.26015305735417626,0.1971352219240982,0.2422336914698821
0.99,10,3.0,0.75,0.11835086674353888,0.1905376847794281,0.11975806381471106,0.371473081803495
0.99,10,3.0,1.0,0.07614415621054751,0.11586979146453473,0.07494949476171432,0.3531575934124749
0.99,10,3.5,0.1,0.2093896954925977,0.4765482874941042,0.1905836834287877,0.6000747701120518
0.99,10,3.5,0.25,0.18042556795797832,0.269648881426621,0.18479288686877038,0.3146906974318094
0.99,10,3.5,0.5,0.14327202567446598,0.21450280801616362,0.15441456652233113,0.280127994824686
0.99,10,3.5,0.75,0.09925632774183148,0.15812535318688492,0.09669166583768816,0.38851257000254485
0.99,10,3.5,1.0,0.07981368319174917,0.10445525909386806,0.07806764074831435,0.25262125214624803
0.99,10,4.0,0.1,0.19245512654568608,0.3807617294701174,0.17397655259454586,0.5430828806333601
0.99,10,4.0,0.25,0.18075556382772373,0.22300868588517445,0.18964607641663442,0.14960228717601695
0.99,10,4.0,0.5,0.12607827469007438,0.17974189991813988,0.13010467220709182,0.2761583566973222
0.99,10,4.0,0.75,0.09566245429552353,0.14996808134814285,0.09273048661792323,0.38166517978812853
0.99,10,4.0,1.0,0.0732607735977024,0.09242880774871673,0.07192236554279337,0.221862022300164
0.99,10,4.5,0.1,0.16450072071163283,0.28893500845896986,0.1520017604768073,0.4739240451079078
0.99,10,4.5,0.25,0.16528821068321772,0.18471832620419315,0.1753756629607783,0.0505778903230597
0.99,10,4.5,0.5,0.13030336067700524,0.14999511567123094,0.13163776067411448,0.12238635181530384
0.99,10,4.5,0.75,0.09634671797748635,0.11773525473205008,0.0930624859783429,0.2095614334878636
0.99,10,4.5,1.0,0.07672683835824409,0.07629074699297098,0.07537673203935012,0.01198067904230989
0.99,10,5.0,0.1,0.16801949044793177,0.22584120410013073,0.16383339227820806,0.27456376735589133
0.99,10,5.0,0.25,0.1776997318028281,0.1414762982091022,0.19036551501177612,-0.345564715938606
0.99,10,5.0,0.5,0.13268981794092402,0.11313348122400518,0.1312052531186376,-0.1597384938491388
0.99,10,5.0,0.75,0.09926877388529454,0.09532486946932144,0.09598369244755886,-0.006911344142458596
0.99,10,5.0,1.0,0.08486926750674219,0.05987139719565876,0.0848996264594258,-0.4180331583372806
0.99,15,1.5,0.1,0.6349769358134812,1.0788387578984346,0.5444729806347117,0.4953157025102261
0.99,15,1.5,0.25,0.28686810134690316,0.36043574203399065,0.2689842415807025,0.2537248385446299
0.99,15,1.5,0.5,0.19012345277499934,0.22233610744796944,0.22172839650535034,0.002733298471375461
0.99,15,1.5,0.75,0.10865911750020787,0.15124531785407522,0.12428933451588535,0.1782268946943375
0.99,15,1.5,1.0,0.07600038262210868,0.09988433158429022,0.08135312176673538,0.1855266939631743
0.99,15,2.0,0.1,0.45121293387029016,0.8989776671358994,0.4179068890358498,0.5351309556250918
0.99,15,2.0,0.25,0.2818900082964914,0.4256044751271398,0.26883436643009295,0.368346946188043
0.99,15,2.0,0.5,0.167207964295941,0.24449744496684347,0.18384156527613077,0.24808390001350855
0.99,15,2.0,0.75,0.12446501617395099,0.2011412976613508,0.13054897191729078,0.35095888594152336
0.99,15,2.0,1.0,0.07683748196162354,0.12484092300511544,0.08092877743652238,0.3517448005955045
0.99,15,2.5,0.1,0.326503474151466,0.7004295341285687,0.30873685429548864,0.5592178238463344
0.99,15,2.5,0.25,0.22615764559555415,0.3801123303333784,0.22325937848488311,0.41264894435528315
0.99,15,2.5,0.5,0.14217512780834926,0.2438910226676225,0.1545057597976612,0.3664967324023917
0.99,15,2.5,0.75,0.10584955991131334,0.18399039128320968,0.1080631698181288,0.4126694928769888
0.99,15,2.5,1.0,0.07453669119330174,0.14010546985548866,0.0773924445700216,0.4476129686453513
0.99,15,3.0,0.1,0.2398192456310028,0.5529156184470766,0.2250516482690124,0.5929728863491064
0.99,15,3.0,0.25,0.18646742082218684,0.3268467126873178,0.18581977956127357,0.4314772878286816
0.99,15,3.0,0.5,0.14120783133914824,0.23395427626185408,0.1511654750054652,0.35386744187452784
0.99,15,3.0,0.75,0.10317949880482849,0.18592195875321071,0.10372301537818054,0.44211530432583
0.99,15,3.0,1.0,0.06609320664020825,0.12637643416040212,0.06691199601226332,0.4705342300817264
0.99,15,3.5,0.1,0.2021504135418079,0.45373958171324125,0.18832349566186038,0.5849524633694425
0.99,15,3.5,0.25,0.1682816249715244,0.28321916484604825,0.16940005115156806,0.4018764540752381
0.99,15,3.5,0.5,0.12145393709605899,0.22977459996304286,0.12881321862415837,0.4393931329012136
0.99,15,3.5,0.75,0.08568720753116026,0.1466576240378737,0.0829188590394602,0.43460928415118216
0.99,15,3.5,1.0,0.06559986539821555,0.1026982665995085,0.06401611147783262,0.37665830595295563
0.99,15,4.0,0.1,0.16016681961162088,0.38012331254471987,0.14889668436846054,0.6082937313902749
0.99,15,4.0,0.25,0.14529175012152412,0.23915784246856508,0.14987238858394078,0.37333274528248006
0.99,15,4.0,0.5,0.10429736926130735,0.185281353127561,0.10777758426243343,0.41830312417768456
0.99,15,4.0,0.75,0.06772891810712238,0.13748807302847454,0.0635658036551968,0.5376631423001181
0.99,15,4.0,1.0,0.05617831102104659,0.1008503918298704,0.05541872956456546,0.4504857288204284
0.99,15,4.5,0.1,0.1353903425974902,0.311704262011091,0.12999664786944726,0.5829487635789153
0.99,15,4.5,0.25,0.13227638833317432,0.17823555466702987,0.14141826686176223,0.2065653391886244
0.99,15,4.5,0.5,0.0943796919942349,0.15625339612914588,0.09583981643347511,0.38663850637677016
0.99,15,4.5,0.75,0.08099633818913582,0.1183154805174488,0.07738151704122573,0.3459730146655345
0.99,15,4.5,1.0,0.05507279402488446,0.08679281762033488,0.05336831932037123,0.3851067313677411
0.99,15,5.0,0.1,0.13888408099947913,0.23893409207037639,0.1389909847932431,0.41828734615107055
0.99,15,5.0,0.25,0.13514683955426388,0.16281036276575145,0.14611603761808273,0.10253846784733357
0.99,15,5.0,0.5,0.10556296692141426,0.12380106404236124,0.10784140603024737,0.12891373863033131
0.99,15,5.0,0.75,0.07646978894197964,0.10319601117634597,0.07276634195519507,0.294872533097731
0.99,15,5.0,1.0,0.06845288049484105,0.07270075495157009,0.0674835088404544,0.07176330032048753
0.99,20,1.5,0.1,0.4626608465140051,0.9388096993295315,0.4007808295996778,0.5730968375317138
0.99,20,1.5,0.25,0.2508122636576002,0.33357091457076327,0.24074788395499336,0.2782707561155742
0.99,20,1.5,0.5,0.15580911632158928,0.21179738400250964,0.1689477010284708,0.2023145053270871
0.99,20,1.5,0.75,0.09721753536675685,0.14172097924853744,0.10202906839636494,0.28007081987885796
0.99,20,1.5,1.0,0.0666887950983653,0.09298808099754337,0.06498683727637813,0.30112723502601363
0.99,20,2.0,0.1,0.375604234907584,0.8055523329663921,0.3523746309727427,0.5625676736914821
0.99,20,2.0,0.25,0.21759936369589422,0.34618921519438584,0.21767618846727893,0.37122192456211156
0.99,20,2.0,0.5,0.1536194529097582,0.24582779620763034,0.1605393357894108,0.3469439247064781
0.99,20,2.0,0.75,0.09993677445615622,0.16685736548351804,0.10281272001942424,0.38382869871225467
0.99,20,2.0,1.0,0.06893045624781828,0.1354823024748886,0.06660576901825718,0.5083802991124805
0.99,20,2.5,0.1,0.2684988023175505,0.663903748986487,0.2575876304973979,0.6120105800115901
0.99,20,2.5,0.25,0.19813152718093402,0.36293769866603176,0.19858373719520667,0.4528434551574661
0.99,20,2.5,0.5,0.12997023962505674,0.24029920466360016,0.1317724395603233,0.4516318114960294
0.99,20,2.5,0.75,0.09490926713395034,0.17634179803615765,0.09638510624472274,0.4534188302596322
0.99,20,2.5,1.0,0.061817173242170974,0.12958968525608788,0.05944872712574532,0.5412541746029704
0.99,20,3.0,0.1,0.25534447821322853,0.5978925777243616,0.24153934147106262,0.5960154876142044
0.99,20,3.0,0.25,0.17920770749791134,0.32418064023104554,0.18202197558226177,0.4385168236680217
0.99,20,3.0,0.5,0.12342919509655002,0.23910677844773198,0.12319524210632346,0.4847689266439865
0.99,20,3.0,0.75,0.08474067922871395,0.17141121459143538,0.08511584145597208,0.5034406490914339
0.99,20,3.0,1.0,0.05777533417140493,0.1286711880992174,0.05733965717354351,0.5543706557731533
0.99,20,3.5,0.1,0.18281733957166266,0.46894370622015014,0.1686766851027517,0.6403050454342493
0.99,20,3.5,0.25,0.1416913457732427,0.2767734935140155,0.14582463851532476,0.47312643033882007
0.99,20,3.5,0.5,0.09715233006840157,0.2079658950741012,0.09659637544650794,0.535518189595033
0.99,20,3.5,0.75,0.07201405809557025,0.15591988025916917,0.07269367949090834,0.5337754276742818
0.99,20,3.5,1.0,0.0553282859804003,0.12128553047055009,0.05465952029644141,0.5493318940488656
0.99,20,4.0,0.1,0.13333333529856647,0.3733973969029572,0.12309396789259211,0.6703405837492135
0.99,20,4.0,0.25,0.12978771035949493,0.23473636989307908,0.13657077135064383,0.4181950951492905
0.99,20,4.0,0.5,0.0846977183946009,0.18968349326241504,0.0836548022253881,0.5589768999579895
0.99,20,4.0,0.75,0.06855580579686932,0.13492406811918234,0.06878320387098166,0.49020804938801976
0.99,20,4.0,1.0,0.05016462900211653,0.10003363373453356,0.049089536016039576,0.5092696907690867
0.99,20,4.5,0.1,0.11317026434489107,0.30512878719891445,0.10959633781634226,0.6408194099860658
0.99,20,4.5,0.25,0.12611918039391773,0.19757655088975895,0.1335336834719742,0.32414204585198225
0.99,20,4.5,0.5,0.07454715548198125,0.16069750095928242,0.07265819847748582,0.5478573217146919
0.99,20,4.5,0.75,0.06636265918778786,0.12154474301562945,0.06643958368813543,0.4533734488245867
0.99,20,4.5,1.0,0.04949794598291187,0.09507757017834136,0.047395602131550967,0.5015059593692933
0.99,20,5.0,0.1,0.11172971017727311,0.24671306156718886,0.11549554434167111,0.5318628709480892
0.99,20,5.0,0.25,0.13287862219188235,0.1564850088744882,0.14209678533876352,0.09194633811386393
0.99,20,5.0,0.5,0.08672374945594258,0.12621603654901178,0.08605632906469463,0.3181822895280227
0.99,20,5.0,0.75,0.06570353478437894,0.10724374712112737,0.06635861728112112,0.3812355585993111
0.99,20,5.0,1.0,0.0552047786246038,0.07822038519559393,0.053197127459813504,0.31990711466337757
