method,beta,gamma_over_eta,n,n_total,n_valid,failure_rate,J1,P95_joint_error,CVaR95_joint_error,beta_bias,beta_sd,beta_rmse,eta_bias,eta_sd,eta_rmse,gamma_bias,gamma_sd,gamma_rmse,x0.95_bias,x0.95_sd,x0.95_rmse,beta_abs_bias,beta_abs_sd,beta_abs_rmse,eta_abs_bias,eta_abs_sd,eta_abs_rmse,gamma_abs_bias,gamma_abs_sd,gamma_abs_rmse
LSE,2.75,0.75,20,2,2,0.0,0.975623902029058,1.2971481755097987,1.350564346290425,0.44313271366973167,0.5812023695578387,0.6043713255227482,0.27451378190054526,0.6433107163825623,0.5313023201150762,-0.26765675676453027,0.6821363563026259,0.5516295348661259,0.018004418859387125,0.18605499215759902,0.13278700671318097,1.2186149625917622,1.5983065162840564,1.6620211451875575,274.51378190054527,643.3107163825623,531.3023201150762,-267.65675676453026,682.1363563026259,551.6295348661259
LSE,2.75,1.0,7,2,2,0.0,1.3281925011294904,1.680391911552066,1.730372894712326,0.19967860389908643,0.8308176540833234,0.6204841110160249,0.36380255809678036,1.143562622059502,0.8866904964888047,-0.2845066689318419,1.0118603725840922,0.7699836046759058,0.01270169843874925,0.17895781356372656,0.12717815323782491,0.5491161607224877,2.2847485487291395,1.7063313052940685,363.80255809678033,1143.562622059502,886.6904964888047,-284.5066689318419,1011.8603725840921,769.9836046759059
LSE,2.75,1.0,10,2,2,0.0,0.5258230000913617,0.6914375048377573,0.7175567641080772,-0.22506211726132236,0.2012580916714698,0.26628061581303675,-0.2360181976654923,0.451376411041618,0.39695707809746034,0.05588433279574882,0.2996213629353251,0.21911079210216217,-0.05712453045447312,0.09012664654581551,0.08558398324710767,-0.6189208224686364,0.553459752096542,0.7322716934858511,-236.01819766549232,451.37641104161804,396.9570780974604,55.88433279574883,299.6213629353251,219.11079210216215
LSE,2.75,1.0,15,2,2,0.0,1.3527717031395716,1.7967132739547271,1.8700299723380658,0.5391513905169479,0.8470493351674802,0.8058725147318238,0.4363374562151195,0.9332336654846111,0.7911086606106666,-0.3346097676376554,0.9410038908774129,0.7447871225536467,0.060722638879790757,0.1647125906701026,0.1313482304226207,1.4826663239216067,2.3293856717105705,2.216149415512515,436.3374562151195,933.233665484611,791.1086606106666,-334.6097676376554,941.0038908774128,744.7871225536467
LSE,2.75,1.0,20,2,2,0.0,1.3224381843597954,1.671581582665633,1.7210370987233081,0.9142750822879966,0.6196100107560774,1.0138329294352675,0.6003966904673248,0.2612719310075196,0.6281780773716285,-0.5438981683420546,0.24719477433545692,0.5712948851120765,0.01568973969215282,0.05133702737591136,0.03954634144273085,2.5142564762919903,1.7039275295792127,2.788040555946985,600.3966904673248,261.2719310075196,628.1780773716285,-543.8981683420546,247.19477433545694,571.2948851120766
LSE,3.0,0.1,7,2,2,0.0,0.4070439229662655,0.4911209669423885,0.5021568508847624,-0.08332952857144031,0.3613987640516569,0.26879052003553083,-0.0656537937799235,0.37409205296623843,0.2725488078930895,0.03412359621072969,0.1896794087954666,0.13839638318558686,-0.010442846364353844,0.1456243339956923,0.1035001273720664,-0.24998858571432092,1.0841962921549708,0.8063715601065924,-65.65379377992349,374.0920529662385,272.54880789308953,34.12359621072969,189.67940879546657,138.39638318558687
LSE,3.0,0.1,10,2,2,0.0,0.4260799290876305,0.5662881138678214,0.5895315660273639,-0.17156641058027647,0.1708609845822197,0.2098374877508849,-0.2228623528755929,0.16426094499029964,0.25131346433050183,0.17192741981954038,0.29931535097991413,0.2726790739164248,0.08342359309899253,0.4073309643427219,0.2998645579953259,-0.5146992317408294,0.5125829537466591,0.6295124632526546,-222.86235287559288,164.26094499029963,251.3134643305018,171.9274198195404,299.3153509799142,272.67907391642484
LSE,3.0,0.1,15,2,2,0.0,0.14053502361167036,0.17639081462710296,0.18140068319274286,-0.07325700358674356,0.13459876146949615,0.12010412927568027,-0.030799651172349285,0.042437037820187706,0.04300080931580728,0.009098338183564585,0.082380114505219,0.058957793298672616,-0.0685626354195475,0.09574737430660714,0.0963567061442978,-0.21977101076023065,0.40379628440848847,0.36031238782704084,-30.799651172349286,42.437037820187705,43.000809315807274,9.098338183564582,82.380114505219,58.95779329867262
LSE,3.0,0.1,20,2,2,0.0,0.6942097562498041,0.9309090063525608,0.9730273542286426,-0.2508759225954532,0.5195259048472355,0.4448508867494693,-0.3120137832166855,0.36626652483275396,0.4054974531655162,0.23104069386565762,0.3639419939632651,0.34584200107404994,0.14970724238460842,0.23486651637901668,0.22359203626339502,-0.7526277677863596,1.5585777145417066,1.3345526602484081,-312.0137832166855,366.266524832754,405.4974531655162,231.0406938656576,363.941993963265,345.84200107404996
LSE,3.0,0.25,7,2,2,0.0,0.6101300487141412,0.6568325662213321,0.6622938599849486,0.09005757746594859,0.5544464935520056,0.4022633768628365,-0.13291981075184917,0.4757111253504878,0.3616880057195997,0.08879518035950151,0.3787876831216412,0.2821783806343194,0.14480887861414055,0.05360661228954325,0.14968782771510045,0.2701727323978458,1.6633394806560169,1.2067901305885096,-132.91981075184918,475.7111253504878,361.6880057195997,88.79518035950153,378.78768312164124,282.17838063431935
LSE,3.0,0.25,10,2,2,0.0,0.47688043460440155,0.5421794208448285,0.550187252431739,0.17516623595820882,0.07819681957847036,0.18368609505311176,0.3534346945410906,0.11187746946787887,0.3621800206977493,-0.25,0.0,0.25,-0.06112318477503559,0.1300301573966421,0.11040817285573065,0.5254987078746265,0.23459045873541104,0.5510582851593353,353.4346945410906,111.87746946787888,362.1800206977493,-250.0,0.0,250.0
LSE,3.0,0.25,15,2,2,0.0,0.9626494885369825,1.0954634273107535,1.1117653816035622,-0.5417158985346171,0.1646065975925516,0.5540792188041939,-0.5515036743097598,0.09813169023353562,0.5558517941782781,0.5488846115460332,0.13743888231936147,0.5574217792467723,0.37654541538304404,0.139747314638411,0.3892956534824306,-1.6251476956038515,0.49381979277765486,1.6622376564125816,-551.5036743097598,98.1316902335356,555.8517941782782,548.8846115460332,137.43888231936148,557.4217792467723
LSE,3.0,0.25,20,2,2,0.0,0.37523601171521886,0.4110725345275692,0.41532267576535814,-0.03585058274915458,0.2888953874636353,0.2074018725381619,0.21987175006199905,0.09309521448283277,0.22951458767391777,-0.20824536563821266,0.05904997020636931,0.21239016408600336,-0.23732394977992108,0.17507006524140578,0.2676703588576022,-0.10755174824746372,0.8666861623909058,0.6222056176144858,219.87175006199902,93.09521448283277,229.51458767391776,-208.24536563821266,59.049970206369316,212.39016408600338
LSE,3.0,0.5,7,2,2,0.0,0.8967804812927676,0.9378465586734881,0.9425463878633339,0.003967552003745545,0.9704738196153645,0.6862400882696376,-0.11535229581746409,0.6428528237703681,0.4689733773521987,-0.02269416861677276,0.47505519453013806,0.33668047792267397,-0.013720143865738214,0.04430807415486723,0.03420299790008415,0.011902656011236523,2.9114214588460934,2.0587202648089127,-115.3522958174641,642.8528237703682,468.9733773521987,-22.694168616772743,475.05519453013807,336.680477922674
LSE,3.0,0.5,10,2,2,0.0,1.1850144421379156,1.2163475942397395,1.2198878267577677,0.14844637829937452,1.1155884069440358,0.8026861616373905,-0.03300816359049813,0.8947611498768869,0.6335521261333762,0.09173517338953208,0.8368399075406712,0.5988036885851215,0.24166974788850248,0.19892388347874435,0.27962407398796135,0.4453391348981236,3.346765220832108,2.4080584849121713,-33.00816359049816,894.7611498768869,633.5521261333762,91.73517338953206,836.8399075406712,598.8036885851214
LSE,3.0,0.5,15,2,2,0.0,0.7079510541406148,0.8776165317656945,0.9008090802047924,0.40511646441445787,0.23632004637767912,0.43822703236980365,0.3843337660038685,0.14060636982271035,0.396985540426949,-0.36522639422260417,0.19059866114031807,0.3892996838569048,-0.060578376122246314,0.04592109619902807,0.06873218454020312,1.2153493932433737,0.7089601391330373,1.314681097109411,384.3337660038685,140.60636982271035,396.98554042694894,-365.2263942226042,190.59866114031806,389.2996838569047
LSE,3.0,0.5,20,2,2,0.0,0.76529845621485,0.798558161837766,0.8023585982374131,-0.01585248425782415,0.7456556568424425,0.5274964270473419,-0.0010917007673792722,0.6486144730599781,0.45864099156312016,0.06631918069811304,0.43053328249195777,0.3115729246823589,0.11959786968259087,0.07003677977148061,0.12944584077131804,-0.047557452773472564,2.2369669705273276,1.5824892811420257,-1.0917007673792796,648.6144730599781,458.6409915631201,66.31918069811303,430.5332824919578,311.5729246823589
LSE,3.0,0.75,7,2,2,0.0,1.1658176560954383,1.2797488258504996,1.2932838016048218,-0.7963268422210743,0.09600840265413518,0.7992153942035195,-0.6793939125406246,0.21806260130155225,0.696671900854669,0.48478364156321574,0.006106449741792799,0.48480287075420353,0.10653440779520701,0.013186087812189315,0.10694164997871901,-2.3889805266632225,0.2880252079624055,2.397646182610558,-679.3939125406247,218.06260130155223,696.671900854669,484.7836415632157,6.106449741792789,484.80287075420347
LSE,3.0,0.75,10,2,2,0.0,1.1226532539063834,1.4879614590792813,1.547625903541545,0.7213051562150088,0.6676455095585669,0.8620651898778986,0.44371985979672934,0.2762973114832844,0.4848272023561329,-0.39605374981919417,0.5005555873567961,0.5311652480753032,0.032804900145898194,0.14457818237371728,0.10736660040639397,2.163915468645026,2.0029365286757006,2.586195569633696,443.71985979672934,276.2973114832844,484.82720235613294,-396.0537498191942,500.5555873567961,531.1652480753032
LSE,3.0,0.75,15,2,2,0.0,0.8757846899753723,1.1704486226354964,1.221170178111575,0.337035416717713,0.3785302676588843,0.430389885904671,0.4979186943045718,0.46727509316055765,0.5975751270610864,-0.38113512866416854,0.3985055847094177,0.47399086154075776,-0.025096164122160845,0.02498013401803924,0.030689102323561597,1.011106250153139,1.1355908029766528,1.291169657714013,497.9186943045718,467.2750931605576,597.5751270610863,-381.1351286641686,398.50558470941775,473.99086154075775
LSE,3.0,0.75,20,2,2,0.0,0.5012465061312552,0.6211048175323851,0.6374771412705331,-0.24797081633222162,0.07295816820540395,0.2532804234567141,-0.3129604597048076,0.1454595202228282,0.3294290293073338,0.24746295129522242,0.18620252086512856,0.28030983152933814,0.05544352487810905,0.11035819688023622,0.09572591216717649,-0.7439124489966649,0.21887450461621186,0.7598412703701423,-312.96045970480765,145.45952022282822,329.42902930733385,247.4629512952224,186.20252086512858,280.30983152933817
LSE,3.0,1.0,7,2,2,0.0,1.684899515716701,1.9856044423318575,2.023921358489312,0.298887668267083,1.4255199755185426,1.0513740716525812,0.16713809536149893,1.4299537993582978,1.0248507584378739,-0.197361715534566,1.1351019475708912,0.8265469511457664,0.10408167981774097,0.0991496169421187,0.1254923079059716,0.8966630048012489,4.2765599265556276,3.1541222149577433,167.13809536149898,1429.9537993582978,1024.8507584378738,-197.36171553456597,1135.101947570891,826.5469511457663
LSE,3.0,1.0,10,2,2,0.0,1.3572658863680702,1.682608226354524,1.7270839579900068,0.8730712953603901,0.23607770241031817,0.8888868474501898,0.6678480879268108,0.39806391392758567,0.7247403040628908,-0.6157634449975362,0.543392547244,0.7258115116167524,0.0004262061445204496,0.17769571362653735,0.12565056693982646,2.61921388608117,0.7082331072309546,2.666660542350569,667.8480879268109,398.0639139275857,724.7403040628908,-615.7634449975362,543.3925472440001,725.8115116167525
LSE,3.0,1.0,15,2,2,0.0,1.1295355971642043,1.1639471776986503,1.1678454522421768,-0.7069774385847483,0.024875742410237038,0.7071962245007264,-0.662000831337026,0.030274916269215312,0.662346877375041,0.5797587103418114,0.042440950209575834,0.5805349079465818,0.16038209548180404,0.027779486640699517,0.16158052633329587,-2.120932315754245,0.07462722723071119,2.121588673502179,-662.000831337026,30.27491626921528,662.346877375041,579.7587103418114,42.44095020957583,580.5349079465817
LSE,3.0,1.0,20,2,2,0.0,0.3191770433894701,0.3996894043740529,0.4108909621590879,-0.17746695279217656,0.2407120883940642,0.24589769027556257,0.0016650308255476004,0.25132595895073084,0.17772208964814207,0.03919607059340785,0.12873878860018467,0.09911190541546928,-0.01788421191537391,0.037307022140675467,0.03187086422324357,-0.5324008583765296,0.7221362651821925,0.7376930708266877,1.6650308255476034,251.3259589507309,177.7220896481421,39.19607059340785,128.73878860018465,99.11190541546928
LSE,3.25,0.1,7,2,2,0.0,0.5475948134414701,0.7335741654833996,0.7662967010647609,-0.30011917455625886,0.41377604114155336,0.4191381932581645,-0.19206438996213598,0.34165925638321326,0.3086328783971218,0.05938235925547476,0.22540069406211344,0.17008527576656216,-0.2047898643051302,0.05515648649595375,0.20847063947568925,-0.9753873173078413,1.3447721337100484,1.3621991280890344,-192.06438996213598,341.65925638321323,308.6328783971218,59.38235925547477,225.4006940621134,170.08527576656215
LSE,3.25,0.1,10,2,2,0.0,0.7384100660006822,0.9183327701681239,0.943061938376282,-0.5568428561408179,0.2573131500979597,0.5858148129244695,-0.14130382687689602,0.5179117140130283,0.3925341300396848,0.09660727690566444,0.27804467746123324,0.21906023665509983,-0.30931434634702504,0.1753169232441771,0.33323171614357133,-1.8097392824576581,0.8362677378183692,1.9038981420045258,-141.30382687689598,517.9117140130281,392.5341300396848,96.60727690566443,278.0446774612332,219.0602366550998
LSE,3.25,0.1,15,2,2,0.0,0.8005975813355468,0.9857947538805772,1.0108352939515548,0.4022442057686846,0.8384969640303412,0.7164767828886917,-0.08563195680167514,0.32828435242060056,0.24742299821922473,0.1252132511741158,0.3184996342365729,0.25768074583485584,0.39349528134842415,0.07647956402759679,0.3971940310483041,1.3072936687482248,2.7251151330986088,2.328549544388248,-85.63195680167513,328.28435242060056,247.42299821922472,125.21325117411578,318.49963423657294,257.6807458348558
LSE,3.25,0.1,20,2,2,0.0,0.7433840355598792,0.7572270922074661,0.7587833106289886,0.12495708335894123,0.8196185738778109,0.5928756834314608,-0.1328545651423704,0.4030416130075774,0.31443855741152876,0.17050696353395123,0.3825546165460781,0.3197602882378089,0.3214442496188824,0.033878466654809175,0.32233566489683835,0.4061105209165591,2.6637603651028856,1.9268459711522476,-132.8545651423704,403.04161300757744,314.43855741152873,170.50696353395125,382.5546165460781,319.7602882378089
LSE,3.25,0.25,7,2,2,0.0,1.0433635408467732,1.048722882744723,1.0493202653834177,-0.5735234599565358,0.299185354267319,0.611297879290078,-0.637510758598175,0.10582504270111134,0.6418874022441682,0.5292793213082948,0.2133838982652327,0.5503661908075411,0.2546629505592014,0.39564054088421585,0.37831063583131747,-1.8639512448587412,0.9723524013687866,1.9867181076927531,-637.510758598175,105.82504270111134,641.8874022441682,529.2793213082948,213.38389826523274,550.3661908075412
LSE,3.25,0.25,10,2,2,0.0,0.21939311140181547,0.2945762801455932,0.3081958045070245,-0.07938086458212162,0.12319052817060477,0.11785276737218103,-0.007375854642806531,0.05795825124621732,0.04164111760593892,0.12258542852224819,0.18699140403683345,0.18030551815686718,0.13710969230894432,0.17923332372828416,0.18671197040467796,-0.2579878098918953,0.40036921655446556,0.38302149395958834,-7.37585464280653,57.95825124621732,41.64111760593892,122.5854285222482,186.99140403683344,180.3055181568672
LSE,3.25,0.25,15,2,2,0.0,0.1755980250104755,0.18545928125302039,0.1865958917942941,-0.12499941911414522,0.07305554691315638,0.13525313765774136,0.02840640114168087,0.1244150134111602,0.09244712762910308,-0.04058921326810278,0.06851714385057858,0.06320430155016327,-0.1204188905981914,0.01038195974029681,0.12064245420631894,-0.406248112120972,0.23743052746775822,0.4395726973876594,28.406401141680874,124.4150134111602,92.44712762910308,-40.58921326810278,68.51714385057858,63.20430155016326
LSE,3.25,0.25,20,2,2,0.0,0.6362254668425142,0.7568331314239906,0.7723759024880308,-0.11386003692527842,0.42616194712946043,0.3221352365066763,-0.08188919840170339,0.5961246841514336,0.4294044251544187,0.08160780928799152,0.4689642612839084,0.3415019380875695,0.0659597407079422,0.1594321772350575,0.13061392331300045,-0.37004512000715484,1.3850263281707464,1.0469395186466979,-81.8891984017034,596.1246841514337,429.40442515441873,81.60780928799153,468.9642612839084,341.5019380875695
LSE,3.25,0.5,7,2,2,0.0,0.9342638725803997,1.1245501021880002,1.1494467538883615,0.07377161517113393,0.7735384528086797,0.5519267344419736,0.22651532715359415,0.8508996336149544,0.6429030149863442,-0.12772658355428843,0.5264741144484925,0.39357537618429944,0.0516745082984596,0.1455483017980345,0.1151625324749045,0.2397577493061852,2.5139999716282095,1.7937618869364145,226.51532715359417,850.8996336149544,642.9030149863443,-127.72658355428842,526.4741144484925,393.57537618429944
LSE,3.25,0.5,10,2,2,0.0,0.4792489244075655,0.5769518399779814,0.5897378029973341,-0.23322029390538312,0.25606154952507226,0.2952549136964596,-0.061167825226033284,0.383914392956958,0.2782743850997381,0.0008738511337533783,0.3607399907563988,0.25508319051099254,-0.1101581171351678,0.1482413241005492,0.15206102675014194,-0.7579659551924951,0.8322000359564848,0.9595784695134937,-61.1678252260333,383.91439295695807,278.27438509973814,0.8738511337533765,360.7399907563988,255.08319051099255
LSE,3.25,0.5,15,2,2,0.0,0.8063220640872033,1.03765101777493,1.0717704141095523,0.4779652555515987,0.529598718313621,0.6071969917038622,0.3255414026606709,0.12617107954143322,0.3375452199374217,-0.3958257672652977,0.1473246127832272,0.40930466500765117,-0.10526257373289857,0.09057194222678965,0.1232146411277506,1.5533870805426957,1.7211958345192682,1.973390223037552,325.5414026606709,126.1710795414332,337.54521993742173,-395.8257672652977,147.32461278322722,409.3046650076512
LSE,3.25,0.5,20,2,2,0.0,0.39285320139568186,0.4839404517294043,0.4962648520857041,0.0835872782108186,0.3655243178417665,0.2716447064559461,0.07795813526974511,0.3008922095260154,0.22659552451771778,-0.047400980222810155,0.2321654868569233,0.1708720561409599,0.023513269866878888,0.030697846624878733,0.03200082426336803,0.27165865418516044,1.187954032985741,0.8828452959818249,77.95813526974513,300.89220952601534,226.5955245177178,-47.40098022281015,232.1654868569233,170.8720561409599
LSE,3.25,0.75,7,2,2,0.0,1.4399546342426173,1.581944915507635,1.5988247076019337,0.11883187191716343,1.3796747179557771,0.9827879616003209,0.06650222699268721,1.1677035284140473,0.8283648419206929,-0.11027480297487624,0.9047080498247304,0.6491601188304633,0.08733624895407456,0.03487596656341583,0.09075123637303428,0.38620358373078134,4.483942833356276,3.194060875201043,66.50222699268716,1167.7035284140472,828.364841920693,-110.27480297487625,904.7080498247303,649.1601188304633
LSE,3.25,0.75,10,2,2,0.0,1.5827234927560445,2.0539400556227245,2.1250415356541525,0.6447649136199767,1.6173918419270747,1.3128975508399368,0.2544402617820024,0.8688303049099594,0.6649608230419747,-0.2048665533474856,0.770935113559176,0.5823579477775914,0.10348882625424347,0.09397780824235508,0.12298720006772829,2.095485969264924,5.256523486262993,4.266917040229794,254.44026178200244,868.8303049099595,664.9608230419748,-204.8665533474856,770.935113559176,582.3579477775914
LSE,3.25,0.75,15,2,2,0.0,1.2470738198387759,1.3261724228169665,1.3353357207397085,0.6516235805602454,0.12183195605128277,0.6572935443923023,0.7675663909868455,0.07752280877571771,0.7695213171269587,-0.7283732100164576,0.03058489970532026,0.7286942096069318,-0.09828938292040085,0.048209316017676494,0.10403303259214973,2.1177766368207975,0.395953857166669,2.1362040192749827,767.5663909868456,77.52280877571769,769.5213171269587,-728.3732100164576,30.58489970532024,728.6942096069317
LSE,3.25,0.75,20,2,2,0.0,0.8745600522541852,1.171741930167722,1.2241040967302868,0.3535227184209414,0.2693981182024753,0.4015793638687746,0.4168474009504522,0.5450455439739371,0.5677139052216966,-0.4042525687377584,0.4855308064385781,0.5303680055692689,-0.06220477986360255,0.09804687944905258,0.09314520880178313,1.1489488348680597,0.8755438841580447,1.3051329325735175,416.8474009504522,545.0455439739371,567.7139052216966,-404.2525687377584,485.53080643857805,530.3680055692689
LSE,3.25,1.0,7,2,2,0.0,1.7279557363196982,2.2737871083904357,2.3601085654540817,1.07834730253159,1.045756262248689,1.307530490999476,0.7547562327517939,0.5236409431748421,0.8406883427062607,-0.6863305560349938,0.4435955817573393,0.7546112590099752,0.02192655031898743,0.10573344862449709,0.07791376443161804,3.5046287332276678,3.3987078523082395,4.2494740957482975,754.756232751794,523.6409431748422,840.6883427062608,-686.3305560349938,443.5955817573393,754.6112590099752
LSE,3.25,1.0,10,2,2,0.0,0.6975783473525518,0.9302381557590532,0.9696299944126249,-0.30537459002697054,0.5069782121063869,0.47092153699893013,-0.2944481361756514,0.3958597926670809,0.40626615982939945,0.292524454418989,0.16867547320240922,0.31590546697256683,0.0802940258403015,0.07427242976207027,0.09594439794497558,-0.9924674175876542,1.6476791893457579,1.5304949952465228,-294.4481361756514,395.8597926670809,406.2661598293994,292.52445441898897,168.67547320240922,315.9054669725668
LSE,3.25,1.0,15,2,2,0.0,1.4916102527376114,1.7163111266989088,1.7442007158721715,0.9484756596554489,0.12487878236120246,0.9525772578121142,0.7652313738366578,0.3087177478233623,0.7957589958112339,-0.8035336345091024,0.2778453986273768,0.8272033211711681,-0.06999538622999538,0.036843942628371554,0.07468662629740076,3.0825458938802086,0.40585604267390785,3.0958760878893714,765.2313738366579,308.7177478233623,795.758995811234,-803.5336345091024,277.8453986273768,827.2033211711681
LSE,3.25,1.0,20,2,2,0.0,0.6480979670947369,0.7500479314524493,0.7627786642534212,-0.10398978325083426,0.4336555544704106,0.323793830982116,-0.07354943230733668,0.6128853409736978,0.43957222339787855,0.04957546515745309,0.4888907109809374,0.34923457788039985,0.013501326979263331,0.08074684999569344,0.05867122567591795,-0.33796679556521136,1.4093805520288345,1.052329950691877,-73.54943230733667,612.8853409736979,439.5722233978786,49.575465157453095,488.89071098093746,349.2345778803999
LSE,3.5,0.1,7,2,2,0.0,0.4429864181395475,0.5893835031095954,0.6138054385521284,-0.2876325107572394,0.26158557530031684,0.3419736361872247,-0.17578282414326232,0.14738416080885328,0.20435421868032488,0.13321926562487424,0.19891193721301317,0.19372752028699394,-0.0804068738747157,0.08671577837531386,0.10111913011850288,-1.0067137876503378,0.9155495135511089,1.1969077266552863,-175.7828241432623,147.38416080885327,204.35421868032486,133.21926562487423,198.91193721301318,193.72752028699392
LSE,3.5,0.1,10,2,2,0.0,0.5945924896300238,0.7970686974163959,0.832959162275823,-0.3011550087538418,0.2763050499891943,0.3589799153466558,-0.24013995583597905,0.27620389779640925,0.3095343195315676,0.2499163020508092,0.3644283087344226,0.35897375131653725,0.111959718919998,0.33513360402456405,0.26209205431277693,-1.0540425306384464,0.9670676749621802,1.2564297037132952,-240.13995583597904,276.20389779640925,309.53431953156763,249.91630205080918,364.4283087344225,358.9737513165372
LSE,3.5,0.1,15,2,2,0.0,0.6884062808589417,0.7095046964486309,0.7118950916175704,-0.4291593870510305,0.05410450751033459,0.4308612634717632,-0.358284887081335,0.15043113660704427,0.3737416537413626,0.3852187002848158,0.01926179509312084,0.38545940827047853,0.18880109722754132,0.06209325367911999,0.19383921272681975,-1.5020578546786068,0.18936577628617104,1.5080144221511709,-358.28488708133494,150.43113660704427,373.74165374136254,385.2187002848158,19.261795093120856,385.45940827047855
LSE,3.5,0.1,20,2,2,0.0,0.6959011869357874,0.9137162080908087,0.947872028125771,-0.19545035818063977,0.6203532993606464,0.4802290604771438,-0.24518018147014117,0.4319395786041012,0.3916621262875383,0.17700441164717176,0.37129160653384113,0.31663747454115687,0.0738025445275702,0.04491810153357177,0.08034695701415277,-0.6840762536322391,2.1712365477622626,1.6808017116700034,-245.18018147014118,431.9395786041012,391.66212628753834,177.00441164717176,371.2916065338411,316.63747454115685
LSE,3.5,0.25,7,2,2,0.0,0.7968136455181312,1.0665934522597826,1.1136859576944376,-0.406729852857642,0.4007582727466218,0.4957144034552829,-0.24907227276341432,0.4681798353043446,0.4142863456020899,0.3704815967735025,0.4007229122241171,0.4664183098234168,0.23825831966508665,0.19074466919454194,0.2737860319714982,-1.423554485001747,1.4026539546131764,1.73500041209349,-249.07227276341428,468.1798353043446,414.28634560208985,370.4815967735025,400.72291222411707,466.4183098234168
LSE,3.5,0.25,10,2,2,0.0,0.711416071738297,0.8642017797988193,0.8844459025795224,0.5349822563051622,0.29734154633843235,0.5748147633375705,0.32724355213121625,0.11056647380889459,0.3364532879564748,-0.25,0.0,0.25,0.12275117046262286,0.21485282796524488,0.19531696980107857,1.8724378970680675,1.0406954121845133,2.011851671681497,327.24355213121623,110.56647380889459,336.45328795647475,-250.0,0.0,250.0
LSE,3.5,0.25,15,2,2,0.0,0.8302359803270161,0.8830253065961634,0.8891414386564758,-0.0013874040493084827,0.9399637484169029,0.6646561886110544,-0.07483770599513856,0.5195695248421428,0.37493589826923723,0.06954691742562785,0.4519075844378384,0.32702753119520095,0.07598356703250055,0.09696121539835964,0.10234373993921685,-0.0048559141725796895,3.28987311945916,2.32629666013869,-74.83770599513855,519.5695248421428,374.9358982692372,69.54691742562784,451.9075844378384,327.02753119520094
LSE,3.5,0.25,20,2,2,0.0,0.6553197735610974,0.8579675888825551,0.8894167212065748,-0.2697430625828033,0.4137599965736153,0.3979447036886522,-0.16657998662224183,0.45003860834442216,0.3591883439692307,0.13961291247222943,0.4951282392552094,0.3769187604550353,-0.0002430856532329717,0.283678318584712,0.20059101003823548,-0.9441007190398114,1.4481599880076534,1.3928064629102825,-166.57998662224185,450.03860834442224,359.18834396923074,139.61291247222943,495.1282392552093,376.91876045503534
LSE,3.5,0.5,7,2,2,0.0,2.8025960708080064,3.7215324593728116,3.873114682609507,2.0786271963312086,2.417202139602145,2.691119490690879,0.6010558270455595,0.04801074268786601,0.6020138062637282,-0.5,0.0,0.5,0.19218630941477383,0.4009245732688907,0.34249939306791805,7.27519518715923,8.460207488607509,9.418918217418076,601.0558270455595,48.010742687866,602.0138062637283,-500.0,0.0,500.0
LSE,3.5,0.5,10,2,2,0.0,0.5193139208312649,0.5228429031345492,0.5232366710426264,-0.34754712217260986,0.010670754194202839,0.34762901867939555,-0.2781815991036454,0.04113682405358985,0.27969826818639637,0.2654117703587634,0.01824744747626366,0.265725219944725,0.03649223790249746,0.027228926916608994,0.04126003705339453,-1.2164149276041345,0.03734763967970986,1.2167015653778845,-278.18159910364545,41.13682405358986,279.6982681863964,265.41177035876336,18.247447476263666,265.7252199447249
LSE,3.5,0.5,15,2,2,0.0,0.8892110100982481,0.9817197311172821,0.9927634341551526,0.06463082405980797,0.8886991212913439,0.6317200388705848,0.07767019584708323,0.6046930452726861,0.434579680638087,-0.05281162034010253,0.6324198714506757,0.4502960294581685,0.023241434026034638,0.05749030627151068,0.04682661543590964,0.2262078842093278,3.1104469245197035,2.211020136047047,77.67019584708322,604.693045272686,434.579680638087,-52.811620340102536,632.4198714506757,450.2960294581685
LSE,3.5,0.5,20,2,2,0.0,0.5416593135368339,0.6304862220634417,0.641647418676212,-0.35598287908154236,0.011682711044880938,0.35607871751603337,-0.2767618202462181,0.21421903581597307,0.3155027777991226,0.2527072373351023,0.07999760337446196,0.25896091611354904,0.020497707097626935,0.01941407179580512,0.02467000381245296,-1.245940076785398,0.0408894886570833,1.2462755113061168,-276.7618202462181,214.2190358159731,315.5027777991226,252.70723733510232,79.99760337446196,258.9609161135491
LSE,3.5,0.75,7,2,2,0.0,0.9824449192515595,0.9993378345423612,1.0012351840371398,0.17588800815604216,1.0518810021989426,0.7643058372187315,-0.4338306968579957,0.2786591489239083,0.47648141010515055,0.34618792614800437,0.26135796207549744,0.3924284296286199,0.16073006614917404,0.041487875089180316,0.16338536058663755,0.6156080285461476,3.6815835076962995,2.67507043026556,-433.8306968579957,278.65914892390833,476.4814101051505,346.18792614800435,261.3579620754974,392.42842962861994
LSE,3.5,0.75,10,2,2,0.0,0.7928879104261812,0.9308753338830922,0.9483813963233848,-0.5634439652003488,0.07483972202081521,0.565923664390144,-0.3782126383987835,0.2497897302645403,0.41742335166756644,0.34904053212977115,0.15703564561212782,0.36627774989185835,0.013509214125160443,0.07791275020105741,0.05672474934475797,-1.9720538782012207,0.2619390270728533,1.9807328253655039,-378.2126383987835,249.7897302645403,417.42335166756646,349.0405321297712,157.03564561212784,366.2777498918584
