epoch,train_loss,val_loss,lr
1,0.26411277,0.2004822,0.001
2,0.19484367,0.17711923,0.001
3,0.17213418,0.15661705,0.001
4,0.14818464,0.13893543,0.001
5,0.13964024,0.13423949,0.001
6,0.13427167,0.13236644,0.001
7,0.13072946,0.12430385,0.001
8,0.12895823,0.13871984,0.001
9,0.12928122,0.14356158,0.001
10,0.12375987,0.12197392,0.001
11,0.12214513,0.13077647,0.001
12,0.12311438,0.12345943,0.001
13,0.12140821,0.11704782,0.001
14,0.11995529,0.13157216,0.001
15,0.11852535,0.11469358,0.001
16,0.11678455,0.1227338,0.001
17,0.11696228,0.1169596,0.001
18,0.1162451,0.11523667,0.001
19,0.11563578,0.12744646,0.001
20,0.11508862,0.12208659,0.001
21,0.11278057,0.11870954,0.001
22,0.11253533,0.11286023,0.001
23,0.11291702,0.12160053,0.001
24,0.11093657,0.1147202,0.001
25,0.1113758,0.11200145,0.001
26,0.10935218,0.11459574,0.001
27,0.11034822,0.1101442,0.001
28,0.11129945,0.11116851,0.001
29,0.10854978,0.11315695,0.001
30,0.1098288,0.1140734,0.001
31,0.10881332,0.11618614,0.001
32,0.10851005,0.11651917,0.001
33,0.10836698,0.11312705,0.001
34,0.10608043,0.1112865,0.001
35,0.10718604,0.12049378,0.001
36,0.10744539,0.11613353,0.001
37,0.10763607,0.11301225,0.001
38,0.10633244,0.11204353,0.001
39,0.09926813,0.10607647,0.0005
40,0.09868607,0.11841421,0.0005
41,0.0989661,0.10687548,0.0005
42,0.09791909,0.11820737,0.0005
43,0.09714842,0.10486575,0.0005
44,0.09746419,0.10703376,0.0005
45,0.09749019,0.10434176,0.0005
46,0.09707539,0.10874963,0.0005
47,0.09780483,0.10251641,0.0005
48,0.09590524,0.10679577,0.0005
49,0.09629221,0.1022575,0.0005
50,0.09608751,0.10746671,0.0005
51,0.09648758,0.11122334,0.0005
52,0.09537566,0.10564487,0.0005
53,0.09532311,0.10340785,0.0005
54,0.09548142,0.10559661,0.0005
55,0.0955072,0.1021751,0.0005
56,0.09506154,0.11232639,0.0005
57,0.09463422,0.10277804,0.0005
58,0.0943271,0.10395341,0.0005
59,0.09489228,0.10351935,0.0005
60,0.09458084,0.10548971,0.0005
61,0.09396246,0.10643053,0.0005
