epoch,train_loss,val_loss,lr
1,0.41605775,0.35055748,0.001
2,0.33111528,0.32768922,0.001
3,0.31715688,0.32014358,0.001
4,0.3081629,0.30771558,0.001
5,0.30164532,0.292023,0.001
6,0.29663678,0.29670326,0.001
7,0.29437954,0.2963388,0.001
8,0.28925943,0.29291956,0.001
9,0.28813619,0.28418041,0.001
10,0.28904244,0.28708273,0.001
11,0.28414538,0.28204854,0.001
12,0.28275047,0.2840483,0.001
13,0.28168424,0.28299767,0.001
14,0.27984656,0.28129894,0.001
15,0.27920926,0.28573288,0.001
16,0.27798018,0.29213233,0.001
17,0.27703196,0.28696053,0.001
18,0.27605011,0.27407158,0.001
19,0.27305323,0.27621434,0.001
20,0.27347108,0.27613265,0.001
21,0.27322958,0.27229883,0.001
22,0.27206868,0.2740691,0.001
23,0.27110199,0.27405532,0.001
24,0.26908689,0.27153523,0.001
25,0.27071754,0.27537921,0.001
26,0.26918533,0.27219307,0.001
27,0.26876261,0.27055336,0.001
28,0.26763395,0.27339764,0.001
29,0.2670469,0.2852258,0.001
30,0.26704031,0.26623225,0.001
31,0.26552811,0.27026694,0.001
32,0.26600024,0.2704173,0.001
33,0.26635255,0.27251754,0.001
34,0.2653672,0.26853534,0.001
35,0.2652837,0.27054171,0.001
36,0.265084,0.26668092,0.001
37,0.26281114,0.26713114,0.001
38,0.26526601,0.26561973,0.001
39,0.26399196,0.26635031,0.001
40,0.26504245,0.2670307,0.001
41,0.26310671,0.26806923,0.001
42,0.26259694,0.27405938,0.001
43,0.26287145,0.2740547,0.001
44,0.2620044,0.26828571,0.001
45,0.26100089,0.28121882,0.001
46,0.26174955,0.27094409,0.001
47,0.26085863,0.26900916,0.001
48,0.26070989,0.26744015,0.001
49,0.2607686,0.26838238,0.001
50,0.25444736,0.27511267,0.0005
51,0.25331623,0.26289864,0.0005
52,0.25310099,0.26298877,0.0005
53,0.25296575,0.2680052,0.0005
54,0.25324976,0.26392133,0.0005
55,0.25287971,0.26418945,0.0005
56,0.25288016,0.26501422,0.0005
57,0.25241618,0.26112819,0.0005
58,0.25243445,0.26102045,0.0005
59,0.2520073,0.26153073,0.0005
60,0.25244344,0.26354827,0.0005
61,0.25173231,0.2723401,0.0005
62,0.25212579,0.26321915,0.0005
63,0.25145369,0.26269214,0.0005
64,0.25146235,0.26296201,0.0005
65,0.25159056,0.26075856,0.0005
66,0.25154972,0.26276154,0.0005
67,0.25095827,0.26434186,0.0005
68,0.25113159,0.26279132,0.0005
69,0.25052086,0.26404064,0.0005
70,0.25082392,0.26563194,0.0005
71,0.2508421,0.26233944,0.0005
72,0.25044536,0.26222673,0.0005
73,0.25020887,0.26170363,0.0005
74,0.25046613,0.26550067,0.0005
75,0.24938618,0.26283262,0.0005
76,0.25040397,0.26448717,0.0005
77,0.24645201,0.26168891,0.00025
78,0.24605216,0.26024446,0.00025
79,0.24595287,0.25938928,0.00025
80,0.24555229,0.26142598,0.00025
81,0.24569447,0.26160246,0.00025
82,0.24564578,0.25952558,0.00025
83,0.2454102,0.26084152,0.00025
84,0.24547911,0.26422911,0.00025
85,0.24515324,0.259019,0.00025
86,0.24523957,0.25957481,0.00025
87,0.24510085,0.26062706,0.00025
88,0.24519853,0.26036472,0.00025
89,0.2451094,0.26299715,0.00025
90,0.24487986,0.259002,0.00025
91,0.24475659,0.25951658,0.00025
92,0.24480311,0.25971174,0.00025
93,0.24456213,0.25925827,0.00025
94,0.24472896,0.25878995,0.00025
95,0.24437735,0.25963713,0.00025
96,0.24423291,0.25916039,0.00025
97,0.24435077,0.26064082,0.00025
98,0.24420598,0.25900914,0.00025
99,0.2444025,0.26005424,0.00025
100,0.24414147,0.26213091,0.00025
101,0.24442826,0.26368764,0.00025
102,0.24401131,0.26314355,0.00025
103,0.24395685,0.25868639,0.00025
104,0.24416451,0.25982074,0.00025
105,0.24416433,0.2594701,0.00025
106,0.24352597,0.25988254,0.00025
107,0.24382743,0.26037047,0.00025
108,0.24380006,0.2601,0.00025
109,0.2436128,0.2603024,0.00025
110,0.24384542,0.25939266,0.00025
111,0.2436832,0.25836933,0.00025
112,0.24299068,0.25990443,0.00025
113,0.24351502,0.26196818,0.00025
114,0.24396789,0.25958614,0.00025
115,0.24322448,0.26388266,0.00025
116,0.24292395,0.26231749,0.00025
117,0.24349174,0.2625249,0.00025
118,0.24300685,0.2619777,0.00025
119,0.24296722,0.25932585,0.00025
120,0.24345833,0.26122057,0.00025
121,0.24297725,0.26173648,0.00025
122,0.24314982,0.25896,0.00025
123,0.24096228,0.25832119,0.000125
124,0.2406212,0.25900844,0.000125
125,0.24054006,0.25897633,0.000125
126,0.24044005,0.26078825,0.000125
127,0.24051323,0.25827316,0.000125
128,0.24038731,0.25820295,0.000125
129,0.24039074,0.2582012,0.000125
130,0.24058569,0.25812992,0.000125
131,0.24032354,0.25910701,0.000125
132,0.2404226,0.25892454,0.000125
133,0.24010392,0.2585965,0.000125
134,0.24015862,0.25853984,0.000125
135,0.24017726,0.25899728,0.000125
136,0.24037604,0.25871388,0.000125
137,0.23988273,0.25887503,0.000125
138,0.23988741,0.2612119,0.000125
139,0.24013972,0.25833614,0.000125
140,0.24017905,0.25835388,0.000125
141,0.23998101,0.25840338,0.000125
142,0.23888147,0.25895166,6.25e-05
143,0.23864391,0.25804924,6.25e-05
144,0.2387177,0.25832978,6.25e-05
145,0.23857737,0.25830332,6.25e-05
146,0.23857472,0.25926949,6.25e-05
147,0.23862547,0.25818872,6.25e-05
148,0.23859068,0.25803459,6.25e-05
149,0.23863285,0.25813908,6.25e-05
150,0.23860135,0.2580378,6.25e-05
151,0.23856153,0.25823497,6.25e-05
152,0.23856833,0.25910665,6.25e-05
153,0.23855533,0.2581286,6.25e-05
154,0.23848158,0.25824254,6.25e-05
155,0.23793683,0.25779187,3.125e-05
156,0.23781796,0.25769555,3.125e-05
157,0.23785419,0.2577301,3.125e-05
158,0.23781889,0.25790138,3.125e-05
