epoch,train_loss,val_loss,lr
1,0.40108042,0.33912734,0.001
2,0.32479698,0.31649819,0.001
3,0.31039899,0.31038024,0.001
4,0.30302356,0.2989643,0.001
5,0.29897034,0.29636991,0.001
6,0.29311258,0.29515396,0.001
7,0.29099742,0.28965425,0.001
8,0.28753493,0.30154718,0.001
9,0.28444331,0.29186007,0.001
10,0.28249805,0.29779876,0.001
11,0.28130035,0.28773272,0.001
12,0.27959629,0.28588011,0.001
13,0.27972922,0.28174759,0.001
14,0.27877915,0.28492988,0.001
15,0.27676698,0.28447502,0.001
16,0.27571913,0.28132936,0.001
17,0.27508717,0.27917653,0.001
18,0.27437368,0.27984178,0.001
19,0.27309835,0.28462789,0.001
20,0.27295319,0.2821528,0.001
21,0.27185503,0.28589716,0.001
22,0.27139396,0.2767052,0.001
23,0.27090646,0.28424273,0.001
24,0.27004906,0.27389809,0.001
25,0.2695906,0.27428592,0.001
26,0.26863825,0.27510927,0.001
27,0.26806325,0.27909544,0.001
28,0.2683535,0.27111366,0.001
29,0.26744654,0.28468947,0.001
30,0.26605494,0.26803196,0.001
31,0.26753453,0.27492383,0.001
32,0.26591647,0.26995795,0.001
33,0.26465085,0.26912011,0.001
34,0.26472598,0.27168503,0.001
35,0.26474072,0.27918529,0.001
36,0.26385599,0.26696223,0.001
37,0.26288006,0.26898186,0.001
38,0.26288158,0.27564933,0.001
39,0.26190353,0.27147824,0.001
40,0.26278637,0.27232159,0.001
41,0.26124353,0.26952984,0.001
42,0.26189877,0.28265696,0.001
43,0.26065657,0.26704782,0.001
44,0.26189701,0.27741136,0.001
45,0.26089453,0.27495632,0.001
46,0.26008165,0.26937589,0.001
47,0.26073456,0.26834717,0.001
48,0.253855,0.26774234,0.0005
49,0.25320152,0.2625119,0.0005
50,0.25238969,0.26991447,0.0005
51,0.25211643,0.26329827,0.0005
52,0.25214088,0.26577937,0.0005
53,0.25242933,0.26438999,0.0005
54,0.25186525,0.26819578,0.0005
55,0.25195865,0.26393675,0.0005
56,0.25110117,0.26951531,0.0005
57,0.25148053,0.26290834,0.0005
58,0.25110151,0.26165877,0.0005
59,0.25038857,0.26323812,0.0005
60,0.25091598,0.26322931,0.0005
61,0.25075039,0.26242097,0.0005
62,0.25008842,0.26585297,0.0005
63,0.25061906,0.26500302,0.0005
64,0.25064035,0.26758017,0.0005
65,0.24970931,0.26355589,0.0005
66,0.24999574,0.26249463,0.0005
67,0.24961379,0.26270572,0.0005
68,0.24986727,0.26356367,0.0005
69,0.24964863,0.26325659,0.0005
70,0.24574827,0.26181487,0.00025
71,0.24525232,0.26090991,0.00025
72,0.24536831,0.2621168,0.00025
73,0.24523433,0.26108753,0.00025
74,0.24520782,0.26008352,0.00025
75,0.24524345,0.26140464,0.00025
76,0.24471085,0.25984272,0.00025
77,0.24508001,0.26040571,0.00025
78,0.24474563,0.26061189,0.00025
79,0.24467077,0.26068306,0.00025
80,0.24493522,0.2604667,0.00025
81,0.2446948,0.26084798,0.00025
82,0.2444369,0.26225117,0.00025
83,0.24415744,0.26235445,0.00025
84,0.244358,0.2612201,0.00025
85,0.2442789,0.26089968,0.00025
86,0.24417248,0.26202128,0.00025
87,0.24437114,0.26224948,0.00025
88,0.24214645,0.26135893,0.000125
89,0.24207124,0.26020027,0.000125
90,0.24179707,0.25984889,0.000125
91,0.24197583,0.26079793,0.000125
92,0.2416679,0.26012799,0.000125
93,0.24181494,0.26033531,0.000125
94,0.24156382,0.26061739,0.000125
95,0.2416602,0.25999647,0.000125
96,0.24148099,0.25994656,0.000125
97,0.2416174,0.26097215,0.000125
98,0.24150313,0.25997411,0.000125
99,0.24058043,0.2598596,6.25e-05
100,0.24036986,0.25998578,6.25e-05
101,0.24040306,0.25968127,6.25e-05
102,0.24033104,0.25974449,6.25e-05
103,0.24036348,0.25941013,6.25e-05
104,0.24031072,0.25982131,6.25e-05
105,0.24019922,0.25966314,6.25e-05
106,0.2402607,0.25961916,6.25e-05
107,0.24025501,0.25943713,6.25e-05
108,0.2401263,0.25973162,6.25e-05
109,0.24022946,0.25991352,6.25e-05
110,0.24000944,0.25952037,6.25e-05
111,0.2401395,0.25974728,6.25e-05
112,0.24004311,0.26087051,6.25e-05
113,0.23997465,0.25990479,6.25e-05
114,0.24005033,0.25969653,6.25e-05
115,0.23952886,0.25940315,3.125e-05
116,0.23943431,0.25987208,3.125e-05
117,0.23942285,0.25944224,3.125e-05
118,0.23938153,0.25948256,3.125e-05
119,0.23937178,0.25941272,3.125e-05
120,0.23932402,0.25943444,3.125e-05
121,0.2393333,0.25974815,3.125e-05
122,0.23938016,0.25942493,3.125e-05
123,0.23928574,0.25942822,3.125e-05
124,0.2392945,0.25977051,3.125e-05
125,0.23926526,0.25994386,3.125e-05
126,0.23899451,0.25943504,1.5625e-05
127,0.23895583,0.25942576,1.5625e-05
128,0.23899259,0.25936685,1.5625e-05
129,0.23895415,0.25948692,1.5625e-05
130,0.23898198,0.25935653,1.5625e-05
131,0.23895502,0.2592719,1.5625e-05
132,0.23894651,0.25944174,1.5625e-05
133,0.2389188,0.25942597,1.5625e-05
134,0.2389137,0.25944516,1.5625e-05
135,0.23893153,0.25938152,1.5625e-05
136,0.2389156,0.25960619,1.5625e-05
137,0.23888318,0.25936956,1.5625e-05
138,0.23890079,0.25936956,1.5625e-05
139,0.2388484,0.25940773,1.5625e-05
140,0.23887886,0.25932662,1.5625e-05
141,0.2388736,0.25934716,1.5625e-05
142,0.23887768,0.25953231,1.5625e-05
143,0.23869759,0.25956689,7.8125e-06
144,0.23870124,0.25940142,7.8125e-06
145,0.23870503,0.25940701,7.8125e-06
146,0.23870213,0.2593949,7.8125e-06
