epoch,train_loss,val_loss,lr
1,0.28303601,0.20536981,0.001
2,0.19310575,0.18143768,0.001
3,0.17185693,0.16893207,0.001
4,0.15063431,0.15041228,0.001
5,0.13866019,0.13538879,0.001
6,0.1324592,0.12411779,0.001
7,0.1285501,0.12134731,0.001
8,0.12522175,0.13178831,0.001
9,0.12087865,0.12867725,0.001
10,0.11989207,0.12163143,0.001
11,0.11827298,0.12266496,0.001
12,0.11761438,0.1125041,0.001
13,0.11482216,0.11060502,0.001
14,0.1137598,0.10879027,0.001
15,0.11276628,0.11192866,0.001
16,0.11620033,0.11135523,0.001
17,0.1135925,0.12233803,0.001
18,0.11312847,0.11295289,0.001
19,0.11299496,0.10930678,0.001
20,0.11134678,0.10780942,0.001
21,0.11004415,0.11070627,0.001
22,0.10955256,0.11368858,0.001
23,0.10918288,0.10810076,0.001
24,0.10917133,0.12102103,0.001
25,0.1112096,0.10866178,0.001
26,0.11359404,0.1411639,0.001
27,0.11062755,0.10876873,0.001
28,0.10956243,0.12167397,0.001
29,0.10862189,0.11642288,0.001
30,0.10840011,0.10697681,0.001
31,0.10945676,0.11400029,0.001
32,0.10732695,0.10814935,0.001
33,0.10678815,0.10839351,0.001
34,0.10861811,0.10810497,0.001
35,0.10669999,0.11039058,0.001
36,0.10623264,0.10998733,0.001
37,0.10554683,0.11390068,0.001
38,0.10695147,0.11759806,0.001
39,0.10682463,0.10957023,0.001
40,0.1059712,0.11277657,0.001
41,0.10583234,0.10782783,0.001
42,0.09940586,0.10976353,0.0005
43,0.09851968,0.11314726,0.0005
44,0.09825812,0.10115071,0.0005
45,0.09750382,0.10332696,0.0005
46,0.09787582,0.10045883,0.0005
47,0.09753977,0.10136275,0.0005
48,0.09755681,0.10194001,0.0005
49,0.09842547,0.1048452,0.0005
50,0.09751994,0.10086041,0.0005
51,0.09705345,0.09891163,0.0005
52,0.09700724,0.10363852,0.0005
53,0.0971183,0.0999788,0.0005
54,0.09655144,0.10031166,0.0005
55,0.09690867,0.10284562,0.0005
56,0.0968036,0.0981019,0.0005
57,0.09650533,0.09992743,0.0005
58,0.09700147,0.10114741,0.0005
59,0.09619822,0.10087203,0.0005
60,0.0964309,0.09843738,0.0005
61,0.09659002,0.09907166,0.0005
62,0.09584671,0.10007866,0.0005
63,0.09616994,0.10409383,0.0005
64,0.09581761,0.09879002,0.0005
65,0.09565009,0.09903933,0.0005
66,0.09615815,0.10078451,0.0005
67,0.09596666,0.10037104,0.0005
68,0.09265106,0.09802186,0.00025
69,0.09251302,0.10043064,0.00025
70,0.09253526,0.09734264,0.00025
71,0.09203614,0.09811412,0.00025
72,0.09240741,0.09825013,0.00025
73,0.09219496,0.09717096,0.00025
74,0.09230964,0.09695053,0.00025
75,0.09199251,0.10089946,0.00025
76,0.09211546,0.0970741,0.00025
77,0.09180863,0.09683704,0.00025
78,0.09205949,0.09738407,0.00025
79,0.09206065,0.09640149,0.00025
80,0.09184682,0.09893637,0.00025
81,0.09200929,0.09876568,0.00025
82,0.09152867,0.09578701,0.00025
83,0.09158,0.10134704,0.00025
84,0.09147179,0.1022005,0.00025
85,0.09195194,0.09867086,0.00025
86,0.09118817,0.09846955,0.00025
87,0.09160139,0.09585337,0.00025
88,0.0917015,0.10328139,0.00025
89,0.09141398,0.09603043,0.00025
90,0.09137411,0.09859518,0.00025
91,0.09134751,0.09686811,0.00025
92,0.09123558,0.09649583,0.00025
93,0.09120184,0.09914804,0.00025
94,0.08996924,0.09570304,0.000125
95,0.0895473,0.0956094,0.000125
96,0.08968708,0.09663068,0.000125
97,0.08962651,0.09823352,0.000125
98,0.08954082,0.09648806,0.000125
99,0.08942054,0.0951438,0.000125
100,0.08946982,0.0953153,0.000125
101,0.08941389,0.09472969,0.000125
102,0.08943489,0.09604991,0.000125
103,0.08945513,0.09613055,0.000125
104,0.08939595,0.09509054,0.000125
105,0.0893211,0.09533493,0.000125
106,0.08935425,0.09613064,0.000125
107,0.0892961,0.0951831,0.000125
