epoch,train_loss,val_loss,lr
1,0.30976835,0.23874511,0.001
2,0.22437584,0.22814376,0.001
3,0.21149666,0.20495535,0.001
4,0.20452112,0.20048249,0.001
5,0.19859871,0.19684241,0.001
6,0.19076062,0.18002263,0.001
7,0.18092843,0.16959519,0.001
8,0.17489814,0.17143111,0.001
9,0.17117724,0.16606151,0.001
10,0.16863325,0.17824453,0.001
11,0.167199,0.16560431,0.001
12,0.16559998,0.16662692,0.001
13,0.16460362,0.16332493,0.001
14,0.16360298,0.16300215,0.001
15,0.16259174,0.16235433,0.001
16,0.16408351,0.17605323,0.001
17,0.16128554,0.16122496,0.001
18,0.16054205,0.15950575,0.001
19,0.15978852,0.16289423,0.001
20,0.15948781,0.15708339,0.001
21,0.15790798,0.16181221,0.001
22,0.15715838,0.15637172,0.001
23,0.15694718,0.15768884,0.001
24,0.15588682,0.16131447,0.001
25,0.1550081,0.15377359,0.001
26,0.15439013,0.15618892,0.001
27,0.1538102,0.15560385,0.001
28,0.15397244,0.16540912,0.001
29,0.1539826,0.15793738,0.001
30,0.15213292,0.15517231,0.001
31,0.1520803,0.15221815,0.001
32,0.15147378,0.15222847,0.001
33,0.15174973,0.15245791,0.001
34,0.15018765,0.16153697,0.001
35,0.15376384,0.15471177,0.001
36,0.15255827,0.16309267,0.001
37,0.15068802,0.15448909,0.001
38,0.15107585,0.15476775,0.001
39,0.14841535,0.15355849,0.001
40,0.14749654,0.16631078,0.001
41,0.14762042,0.15237839,0.001
42,0.14662898,0.15440917,0.001
43,0.13832841,0.14895819,0.0005
44,0.13715895,0.14817003,0.0005
45,0.13682734,0.14811798,0.0005
46,0.13596441,0.1476814,0.0005
47,0.13608407,0.14772829,0.0005
48,0.13512088,0.14699255,0.0005
49,0.13520393,0.15055689,0.0005
50,0.13476143,0.14936382,0.0005
51,0.13440881,0.15036995,0.0005
52,0.13491002,0.14990862,0.0005
53,0.13418128,0.14877773,0.0005
54,0.13411184,0.14841272,0.0005
55,0.13372628,0.15847082,0.0005
56,0.13346107,0.14891715,0.0005
57,0.13313155,0.14957674,0.0005
58,0.13247989,0.15078953,0.0005
59,0.1329077,0.1482301,0.0005
60,0.12802844,0.14624822,0.00025
61,0.12784913,0.14709817,0.00025
62,0.12760402,0.14780124,0.00025
63,0.12742354,0.14701025,0.00025
64,0.12754194,0.15301363,0.00025
65,0.12736707,0.14887775,0.00025
66,0.12689219,0.14799627,0.00025
67,0.12683172,0.14697855,0.00025
68,0.12629234,0.14823615,0.00025
69,0.12666403,0.14889111,0.00025
70,0.12624767,0.14723865,0.00025
71,0.12628952,0.1487856,0.00025
72,0.12390817,0.14758292,0.000125
73,0.1237908,0.14632552,0.000125
74,0.12351938,0.14625878,0.000125
75,0.12346058,0.14825829,0.000125
76,0.12346108,0.14580474,0.000125
77,0.12323091,0.14634527,0.000125
78,0.12317734,0.14644202,0.000125
79,0.12295716,0.14636086,0.000125
80,0.12297954,0.14670207,0.000125
81,0.12294668,0.14724251,0.000125
82,0.12288388,0.14690562,0.000125
83,0.12270831,0.14706244,0.000125
84,0.12274556,0.14591697,0.000125
85,0.12257031,0.14643301,0.000125
86,0.12232422,0.14846786,0.000125
87,0.12247726,0.14861897,0.000125
88,0.12126825,0.14686529,6.25e-05
89,0.12128674,0.14723316,6.25e-05
90,0.12113597,0.14687823,6.25e-05
91,0.12119095,0.14701817,6.25e-05
92,0.12106292,0.14689528,6.25e-05
93,0.12105427,0.14752161,6.25e-05
94,0.12097049,0.1462001,6.25e-05
95,0.12106642,0.14696277,6.25e-05
96,0.12088835,0.14715427,6.25e-05
97,0.12080934,0.14770555,6.25e-05
98,0.12078763,0.14706431,6.25e-05
99,0.1201808,0.14660802,3.125e-05
100,0.12018085,0.14717372,3.125e-05
101,0.12010051,0.14732631,3.125e-05
102,0.12010603,0.14689979,3.125e-05
103,0.12004925,0.14724891,3.125e-05
104,0.12005534,0.14670102,3.125e-05
105,0.12007179,0.14702674,3.125e-05
106,0.11999509,0.14692082,3.125e-05
