epoch,train_loss,val_loss,lr
1,0.36134559,0.29012802,0.001
2,0.28070127,0.27890579,0.001
3,0.26515683,0.24751341,0.001
4,0.25156384,0.24465148,0.001
5,0.24267429,0.23367424,0.001
6,0.2358718,0.23271788,0.001
7,0.23261237,0.25436956,0.001
8,0.23116915,0.23401664,0.001
9,0.2280187,0.2261098,0.001
10,0.22486968,0.21813927,0.001
11,0.22308602,0.22060041,0.001
12,0.22342859,0.21904348,0.001
13,0.22131973,0.21949389,0.001
14,0.21990047,0.21581534,0.001
15,0.21837938,0.2157224,0.001
16,0.21730475,0.21803429,0.001
17,0.21695565,0.21773982,0.001
18,0.21597901,0.22562592,0.001
19,0.21411251,0.21062519,0.001
20,0.21380049,0.21660988,0.001
21,0.2121143,0.2102301,0.001
22,0.21262101,0.21968351,0.001
23,0.21177091,0.21347618,0.001
24,0.21172613,0.21591922,0.001
25,0.2105312,0.20993183,0.001
26,0.20997846,0.20926684,0.001
27,0.20842031,0.20747807,0.001
28,0.20926942,0.20463488,0.001
29,0.20759492,0.21156518,0.001
30,0.20785578,0.20798611,0.001
31,0.2063357,0.20310293,0.001
32,0.20707727,0.2100606,0.001
33,0.20677144,0.20791475,0.001
34,0.20552192,0.20619148,0.001
35,0.20515581,0.20462227,0.001
36,0.20550541,0.20505891,0.001
37,0.20653714,0.20661326,0.001
38,0.20579928,0.20577233,0.001
39,0.20401648,0.20600714,0.001
40,0.20371551,0.20987575,0.001
41,0.20398436,0.22485409,0.001
42,0.20255139,0.20265232,0.001
43,0.20325359,0.21411587,0.001
44,0.20300654,0.20784938,0.001
45,0.20258199,0.21757302,0.001
46,0.20255574,0.20851702,0.001
47,0.20200929,0.20711993,0.001
48,0.20137183,0.20431813,0.001
49,0.20202502,0.20770388,0.001
50,0.2022346,0.2042676,0.001
51,0.20164531,0.2091698,0.001
52,0.2009584,0.20391098,0.001
53,0.20036693,0.20470817,0.001
54,0.19383749,0.20400157,0.0005
55,0.1930734,0.19808753,0.0005
56,0.19249196,0.20527086,0.0005
57,0.19218564,0.20018689,0.0005
58,0.19227099,0.19947285,0.0005
59,0.1916367,0.19912249,0.0005
60,0.19224115,0.20029091,0.0005
61,0.191961,0.201166,0.0005
62,0.19197468,0.20527784,0.0005
63,0.19107074,0.19820798,0.0005
64,0.19187033,0.20003441,0.0005
65,0.19054884,0.20442868,0.0005
66,0.19134535,0.20201056,0.0005
67,0.18713402,0.1994071,0.00025
68,0.1871662,0.20202245,0.00025
69,0.18696016,0.19883641,0.00025
70,0.18657335,0.19798585,0.00025
71,0.18650408,0.19770566,0.00025
72,0.18639567,0.19803463,0.00025
73,0.18602304,0.19817231,0.00025
74,0.18615093,0.19801001,0.00025
75,0.18585283,0.19786937,0.00025
76,0.18576727,0.19964368,0.00025
77,0.18568033,0.20095549,0.00025
78,0.18603768,0.19973201,0.00025
79,0.18568889,0.19794844,0.00025
80,0.18511042,0.19773923,0.00025
81,0.18566642,0.19841224,0.00025
82,0.18522437,0.19890118,0.00025
83,0.18327596,0.19774753,0.000125
84,0.18313947,0.1970897,0.000125
85,0.18300751,0.2007074,0.000125
86,0.18301308,0.19804962,0.000125
87,0.18289977,0.19797337,0.000125
88,0.18280187,0.19686754,0.000125
89,0.18278062,0.19722977,0.000125
90,0.18262427,0.19728078,0.000125
91,0.1827152,0.19652239,0.000125
92,0.18252764,0.19721276,0.000125
93,0.18252387,0.19741111,0.000125
94,0.18229023,0.19735784,0.000125
95,0.18242864,0.19844508,0.000125
96,0.18206375,0.198068,0.000125
97,0.18242051,0.19832996,0.000125
98,0.18207519,0.1975981,0.000125
99,0.18212036,0.19789734,0.000125
100,0.18207538,0.19717345,0.000125
101,0.18220843,0.19895661,0.000125
102,0.18190263,0.1969478,0.000125
103,0.18081992,0.19687135,6.25e-05
104,0.18075223,0.19697218,6.25e-05
105,0.18075186,0.19723368,6.25e-05
106,0.18065071,0.19809246,6.25e-05
107,0.18069861,0.19694464,6.25e-05
108,0.18056223,0.19750533,6.25e-05
109,0.18057253,0.19709059,6.25e-05
110,0.18070892,0.19760907,6.25e-05
111,0.18062905,0.19697851,6.25e-05
112,0.18061993,0.19723093,6.25e-05
113,0.18061539,0.1971168,6.25e-05
114,0.17991376,0.19675493,3.125e-05
115,0.17989772,0.1970598,3.125e-05
116,0.17987508,0.19675803,3.125e-05
117,0.17984601,0.19677804,3.125e-05
118,0.17975787,0.19852898,3.125e-05
119,0.17978519,0.19693837,3.125e-05
120,0.17984686,0.19764816,3.125e-05
121,0.17976227,0.1986314,3.125e-05
