epoch,train_loss,val_loss,lr
1,0.42386786,0.35104011,0.001
2,0.34181751,0.33898374,0.001
3,0.33115304,0.32284102,0.001
4,0.32263467,0.31675313,0.001
5,0.31711015,0.31515521,0.001
6,0.31338782,0.31472852,0.001
7,0.31032502,0.30557378,0.001
8,0.30779323,0.30699432,0.001
9,0.3054797,0.30510196,0.001
10,0.30298904,0.3021037,0.001
11,0.3009097,0.29848569,0.001
12,0.29835494,0.29597306,0.001
13,0.29572209,0.29233432,0.001
14,0.29129862,0.28748255,0.001
15,0.28657668,0.28766986,0.001
16,0.28225471,0.29167167,0.001
17,0.2780972,0.27563438,0.001
18,0.27201115,0.26978314,0.001
19,0.26804985,0.26677317,0.001
20,0.2657776,0.26335533,0.001
21,0.26251153,0.26253724,0.001
22,0.2618213,0.26365869,0.001
23,0.26030101,0.26385378,0.001
24,0.25983809,0.26673042,0.001
25,0.25954586,0.26174866,0.001
26,0.25976888,0.25807007,0.001
27,0.25762362,0.25813824,0.001
28,0.25764203,0.26166802,0.001
29,0.25752385,0.26028833,0.001
30,0.257945,0.26433576,0.001
31,0.25633767,0.26386609,0.001
32,0.25593069,0.25953298,0.001
33,0.2549822,0.25812329,0.001
34,0.25643734,0.2604207,0.001
35,0.25470291,0.25556926,0.001
36,0.25497307,0.25648286,0.001
37,0.25375779,0.25383908,0.001
38,0.25393733,0.2567475,0.001
39,0.25513421,0.25738846,0.001
40,0.25353983,0.26109323,0.001
41,0.2530847,0.26638801,0.001
42,0.25235708,0.25362267,0.001
43,0.25274721,0.25476081,0.001
44,0.25259529,0.25602434,0.001
45,0.25354466,0.25682612,0.001
46,0.25235197,0.25399304,0.001
47,0.25267232,0.25450809,0.001
48,0.2513816,0.2551533,0.001
49,0.25202315,0.255755,0.001
50,0.25120302,0.25851131,0.001
51,0.25217819,0.26483794,0.001
52,0.25239997,0.26251916,0.001
53,0.25199637,0.25874105,0.001
54,0.24551251,0.25125042,0.0005
55,0.24484346,0.25377317,0.0005
56,0.24519565,0.25021063,0.0005
57,0.24482514,0.2515764,0.0005
58,0.24420067,0.25160831,0.0005
59,0.24454741,0.2495275,0.0005
60,0.24451077,0.25239441,0.0005
61,0.24452247,0.25213632,0.0005
62,0.24458141,0.24943584,0.0005
63,0.24430775,0.24956722,0.0005
64,0.24367294,0.2546049,0.0005
65,0.24426619,0.24949678,0.0005
66,0.24413052,0.25141943,0.0005
67,0.24365029,0.25368449,0.0005
68,0.24389855,0.24977841,0.0005
69,0.24322816,0.25232234,0.0005
70,0.24250506,0.25026326,0.0005
71,0.24294689,0.24938453,0.0005
72,0.2434333,0.24967622,0.0005
73,0.24335738,0.24932408,0.0005
74,0.24312182,0.24813128,0.0005
75,0.24325074,0.25075558,0.0005
76,0.24294649,0.25385093,0.0005
77,0.24315977,0.25028528,0.0005
78,0.24273295,0.25267732,0.0005
79,0.24354478,0.24805793,0.0005
80,0.24265818,0.25139443,0.0005
81,0.2426029,0.24785479,0.0005
82,0.24228023,0.24854573,0.0005
83,0.24279501,0.24736601,0.0005
84,0.2416777,0.25168154,0.0005
85,0.24271585,0.24890965,0.0005
86,0.24182552,0.25586808,0.0005
87,0.24175354,0.25170266,0.0005
88,0.24189373,0.25135188,0.0005
89,0.24163153,0.25541393,0.0005
90,0.24191229,0.25072661,0.0005
91,0.24166774,0.25102298,0.0005
92,0.24177122,0.24690048,0.0005
93,0.24125255,0.24807365,0.0005
94,0.24117069,0.24780349,0.0005
95,0.24106451,0.24755234,0.0005
96,0.24123277,0.25094426,0.0005
97,0.24095642,0.24909095,0.0005
98,0.2410691,0.24995444,0.0005
99,0.24107773,0.25051723,0.0005
100,0.24145381,0.25298074,0.0005
101,0.24059932,0.25440735,0.0005
102,0.24109739,0.25107954,0.0005
103,0.24091638,0.25225082,0.0005
104,0.23796169,0.24716869,0.00025
105,0.23730089,0.25172415,0.00025
106,0.23744172,0.24816769,0.00025
107,0.23709598,0.2468298,0.00025
108,0.23711484,0.24677261,0.00025
109,0.23706409,0.24828058,0.00025
110,0.23695643,0.24861685,0.00025
111,0.23731067,0.24746878,0.00025
112,0.23675184,0.24710828,0.00025
113,0.23722137,0.247165,0.00025
114,0.23685229,0.24694768,0.00025
115,0.23710861,0.24692637,0.00025
116,0.23663436,0.24845284,0.00025
117,0.23663281,0.24699725,0.00025
118,0.23678409,0.24668474,0.00025
119,0.23663233,0.2475015,0.00025
120,0.23636923,0.24682275,0.00025
121,0.23683818,0.24734823,0.00025
122,0.23642146,0.24885023,0.00025
123,0.23656023,0.24672779,0.00025
124,0.2363989,0.24739308,0.00025
125,0.23620226,0.25000808,0.00025
126,0.23639367,0.24878643,0.00025
127,0.2365629,0.24836228,0.00025
128,0.23604785,0.24733461,0.00025
129,0.23604267,0.24883037,0.00025
