epoch,train_loss,val_loss,lr
1,0.17898009,0.08927035,0.001
2,0.08202392,0.0799201,0.001
3,0.07665438,0.07555208,0.001
4,0.07399814,0.07297033,0.001
5,0.07085212,0.07491209,0.001
6,0.07040198,0.06770292,0.001
7,0.06871671,0.06666384,0.001
8,0.06753421,0.07185129,0.001
9,0.06580644,0.06658018,0.001
10,0.06406093,0.06462851,0.001
11,0.06331915,0.06221454,0.001
12,0.06202862,0.06132163,0.001
13,0.06020586,0.05896811,0.001
14,0.06038161,0.06369414,0.001
15,0.0591275,0.05607403,0.001
16,0.05794655,0.05623014,0.001
17,0.05789726,0.05945746,0.001
18,0.0567104,0.05941244,0.001
19,0.05563094,0.06085512,0.001
20,0.05983075,0.05848801,0.001
21,0.05663978,0.06240319,0.001
22,0.05547031,0.05756896,0.001
23,0.05607081,0.05896806,0.001
24,0.0557878,0.054483,0.001
25,0.05447659,0.06105805,0.001
26,0.05450604,0.0545046,0.001
27,0.05391953,0.05797631,0.001
28,0.05427509,0.05434843,0.001
29,0.05328068,0.05517482,0.001
30,0.05441118,0.05371538,0.001
31,0.05368941,0.05613573,0.001
32,0.05552399,0.05503885,0.001
33,0.05334124,0.05554152,0.001
34,0.05293102,0.0530564,0.001
35,0.05308918,0.05244962,0.001
36,0.05359533,0.05390452,0.001
37,0.05302775,0.05965613,0.001
38,0.05288516,0.05390152,0.001
39,0.05358167,0.05223291,0.001
40,0.05248042,0.05361625,0.001
41,0.05340832,0.05324551,0.001
42,0.05294805,0.05335426,0.001
43,0.05251139,0.05376203,0.001
44,0.05246934,0.05796038,0.001
45,0.05211072,0.05354465,0.001
46,0.05242154,0.05419617,0.001
47,0.05261632,0.05317632,0.001
48,0.05160865,0.05230766,0.001
49,0.05266919,0.05276114,0.001
50,0.05251218,0.05362245,0.001
51,0.04957972,0.05231424,0.0005
52,0.04967383,0.05279437,0.0005
53,0.04963286,0.0518886,0.0005
54,0.05013388,0.05275601,0.0005
55,0.04991769,0.05226855,0.0005
56,0.04994849,0.05263786,0.0005
57,0.05004699,0.05216533,0.0005
58,0.04920866,0.0563998,0.0005
59,0.0495009,0.05214172,0.0005
60,0.04972014,0.05159692,0.0005
61,0.05025166,0.05514155,0.0005
62,0.04978688,0.05368131,0.0005
63,0.04930324,0.05145557,0.0005
64,0.04933138,0.05151318,0.0005
65,0.049016,0.05139686,0.0005
66,0.04957356,0.05244317,0.0005
67,0.04936269,0.05119409,0.0005
68,0.0490727,0.05096842,0.0005
69,0.04879522,0.05265972,0.0005
70,0.04937441,0.05273322,0.0005
71,0.04937159,0.05082629,0.0005
72,0.04911184,0.05040126,0.0005
73,0.04923579,0.05127102,0.0005
74,0.04906574,0.05090683,0.0005
75,0.04952226,0.0534511,0.0005
76,0.04905426,0.05179204,0.0005
77,0.04899939,0.05136747,0.0005
78,0.04904239,0.0527312,0.0005
79,0.04942095,0.05165897,0.0005
80,0.04938509,0.05214475,0.0005
81,0.04893147,0.05110119,0.0005
82,0.04866409,0.05174562,0.0005
83,0.0486951,0.05032332,0.0005
84,0.04862271,0.05665888,0.0005
85,0.05071522,0.05353395,0.0005
86,0.04927336,0.0510107,0.0005
87,0.0484807,0.05032754,0.0005
88,0.04883142,0.05038909,0.0005
89,0.04824392,0.05093411,0.0005
90,0.04873867,0.0511462,0.0005
91,0.04900097,0.05263554,0.0005
92,0.04826619,0.0533316,0.0005
93,0.0484828,0.05193499,0.0005
94,0.04870164,0.0505987,0.0005
95,0.04725847,0.05034056,0.00025
96,0.04717935,0.05184015,0.00025
97,0.04705491,0.05158187,0.00025
98,0.04738703,0.05129726,0.00025
99,0.04706204,0.05058597,0.00025
100,0.04720011,0.0504485,0.00025
101,0.04703035,0.05213617,0.00025
102,0.04703274,0.0503273,0.00025
103,0.04706806,0.04988912,0.00025
104,0.04694135,0.05099741,0.00025
105,0.04728323,0.05109019,0.00025
106,0.04679949,0.05041263,0.00025
