epoch,train_loss,val_loss,lr
1,0.52263967,0.45387327,0.001
2,0.44731988,0.43889411,0.001
3,0.43555902,0.42458892,0.001
4,0.42537605,0.41461442,0.001
5,0.4177132,0.40667748,0.001
6,0.41174092,0.40503969,0.001
7,0.4074101,0.41029674,0.001
8,0.40193081,0.40034623,0.001
9,0.39890155,0.39550276,0.001
10,0.39493803,0.39342529,0.001
11,0.39353111,0.3961561,0.001
12,0.39173139,0.38830953,0.001
13,0.38883107,0.3839499,0.001
14,0.3879629,0.38099466,0.001
15,0.38714593,0.38834147,0.001
16,0.38583024,0.37950926,0.001
17,0.38437367,0.40944897,0.001
18,0.38307192,0.3755729,0.001
19,0.38002654,0.37612889,0.001
20,0.3774769,0.37094008,0.001
21,0.37604042,0.37414745,0.001
22,0.37410695,0.37313077,0.001
23,0.37367514,0.37276171,0.001
24,0.36972552,0.37033463,0.001
25,0.37061168,0.36874219,0.001
26,0.36960179,0.36744487,0.001
27,0.3680401,0.37542938,0.001
28,0.36827022,0.36774282,0.001
29,0.36696809,0.37062337,0.001
30,0.3666295,0.3643394,0.001
31,0.3666755,0.36606358,0.001
32,0.36465192,0.36837915,0.001
33,0.36549989,0.36047393,0.001
34,0.36441975,0.36245635,0.001
35,0.36494004,0.370224,0.001
36,0.36287306,0.37686709,0.001
37,0.36229617,0.36048665,0.001
38,0.3629059,0.36113836,0.001
39,0.3626462,0.38220445,0.001
40,0.36281202,0.3610143,0.001
41,0.3615989,0.37102584,0.001
42,0.36194337,0.3597172,0.001
43,0.36225249,0.37746273,0.001
44,0.36163734,0.39019977,0.001
45,0.36108761,0.3576613,0.001
46,0.36073176,0.36466103,0.001
47,0.35972131,0.36009288,0.001
48,0.36070963,0.3664133,0.001
49,0.3607152,0.36445337,0.001
50,0.36036734,0.36242334,0.001
51,0.36057481,0.36700681,0.001
52,0.36072165,0.36345598,0.001
53,0.35954546,0.35636379,0.001
54,0.36054822,0.35905399,0.001
55,0.35980115,0.36046908,0.001
56,0.3603382,0.36556642,0.001
57,0.35952994,0.35556368,0.001
58,0.35893045,0.36081272,0.001
59,0.35822343,0.3631907,0.001
60,0.3582241,0.36078783,0.001
61,0.35878888,0.36118653,0.001
62,0.35769576,0.36328045,0.001
63,0.3584227,0.35941006,0.001
64,0.35873238,0.3605003,0.001
65,0.35854027,0.36046341,0.001
66,0.3575396,0.36544761,0.001
67,0.35770686,0.37715116,0.001
68,0.35999803,0.36590447,0.001
69,0.35230984,0.35203416,0.0005
70,0.35164827,0.35330648,0.0005
71,0.35104826,0.35209543,0.0005
72,0.35116864,0.35456108,0.0005
73,0.35114789,0.35439924,0.0005
74,0.3510671,0.3542664,0.0005
75,0.35053535,0.35967461,0.0005
76,0.35049011,0.35388097,0.0005
77,0.35033047,0.35334019,0.0005
78,0.35040979,0.35159596,0.0005
79,0.34982687,0.35282438,0.0005
80,0.35071452,0.3572846,0.0005
81,0.35056797,0.35335573,0.0005
82,0.34979454,0.35299028,0.0005
83,0.3500186,0.35314247,0.0005
84,0.34961422,0.35565593,0.0005
85,0.35000902,0.35325672,0.0005
86,0.3493672,0.35273264,0.0005
87,0.34972025,0.35613154,0.0005
88,0.34997341,0.35310407,0.0005
89,0.34907531,0.36208979,0.0005
90,0.34635579,0.35067941,0.00025
91,0.34580891,0.351494,0.00025
92,0.34613059,0.35298448,0.00025
93,0.34609081,0.35201602,0.00025
94,0.34560514,0.35440965,0.00025
95,0.34553933,0.35752304,0.00025
96,0.34557768,0.35503909,0.00025
97,0.34566533,0.35093334,0.00025
98,0.34529228,0.35261787,0.00025
99,0.34565087,0.35107064,0.00025
100,0.34495869,0.35343008,0.00025
101,0.34504055,0.35308954,0.00025
102,0.34345417,0.34956654,0.000125
103,0.34337683,0.3537989,0.000125
104,0.34300795,0.3503579,0.000125
105,0.34307281,0.34965302,0.000125
106,0.34312135,0.35060385,0.000125
107,0.34305181,0.3497576,0.000125
108,0.34302089,0.35007064,0.000125
109,0.34296028,0.34958815,0.000125
110,0.34298171,0.34896072,0.000125
111,0.34312186,0.35071688,0.000125
112,0.34322948,0.35092387,0.000125
113,0.3429339,0.34991117,0.000125
114,0.34280451,0.35061429,0.000125
115,0.34277856,0.34975247,0.000125
116,0.34270954,0.35119853,0.000125
117,0.34299155,0.35030264,0.000125
118,0.34284443,0.34918848,0.000125
119,0.34259778,0.35016349,0.000125
120,0.34263036,0.34948806,0.000125
121,0.34253326,0.35008636,0.000125
122,0.34159945,0.3505907,6.25e-05
123,0.34152133,0.35038765,6.25e-05
124,0.341583,0.3498718,6.25e-05
125,0.34153333,0.34962793,6.25e-05
126,0.34165394,0.35004692,6.25e-05
127,0.34141044,0.34950871,6.25e-05
128,0.34141034,0.34968112,6.25e-05
129,0.34157524,0.34992711,6.25e-05
130,0.34154,0.34974179,6.25e-05
131,0.34136779,0.34940027,6.25e-05
132,0.34135393,0.3495792,6.25e-05
133,0.34090069,0.34975128,3.125e-05
134,0.34092042,0.34966356,3.125e-05
135,0.34091626,0.34949864,3.125e-05
136,0.34072654,0.34966298,3.125e-05
137,0.34078406,0.34944321,3.125e-05
138,0.34080977,0.3494838,3.125e-05
139,0.34074046,0.3495536,3.125e-05
140,0.34081483,0.34940934,3.125e-05
