epoch,train_loss,val_loss,lr
1,0.24051171,0.1596492,0.001
2,0.1420781,0.13610428,0.001
3,0.1253484,0.12436,0.001
4,0.11491892,0.11032513,0.001
5,0.10558397,0.10220968,0.001
6,0.09750938,0.09980886,0.001
7,0.09389461,0.092403,0.001
8,0.09144787,0.09118387,0.001
9,0.08820674,0.09252973,0.001
10,0.08614759,0.08979943,0.001
11,0.08440518,0.09083883,0.001
12,0.08285023,0.08382181,0.001
13,0.08294567,0.08818109,0.001
14,0.08568783,0.08684368,0.001
15,0.08189991,0.09227396,0.001
16,0.08401036,0.08957759,0.001
17,0.0811879,0.08438865,0.001
18,0.07929488,0.08192752,0.001
19,0.08040899,0.08143465,0.001
20,0.07993504,0.0885819,0.001
21,0.08139648,0.08652289,0.001
22,0.07904475,0.08387518,0.001
23,0.07984344,0.0847334,0.001
24,0.07813763,0.08235991,0.001
25,0.08183796,0.08310024,0.001
26,0.07788035,0.07941542,0.001
27,0.07694127,0.08198795,0.001
28,0.07962469,0.08598375,0.001
29,0.07715033,0.07980165,0.001
30,0.07756636,0.08887942,0.001
31,0.07720179,0.08387553,0.001
32,0.07670737,0.10690826,0.001
33,0.07676666,0.08054843,0.001
34,0.07447306,0.07824175,0.001
35,0.07744676,0.08402406,0.001
36,0.07596354,0.08150909,0.001
37,0.07553592,0.08379194,0.001
38,0.07490352,0.09032902,0.001
39,0.07489633,0.08473077,0.001
40,0.07374415,0.07796595,0.001
41,0.07440033,0.07682238,0.001
42,0.07353822,0.08013405,0.001
43,0.07692566,0.08204918,0.001
44,0.07427384,0.08652292,0.001
45,0.07519847,0.07970503,0.001
46,0.07419093,0.07890155,0.001
47,0.07291063,0.07765157,0.001
48,0.07409577,0.08055651,0.001
49,0.07301632,0.08087987,0.001
50,0.07251821,0.08060982,0.001
51,0.0747801,0.07779859,0.001
52,0.07400388,0.08109261,0.001
53,0.06985318,0.07748418,0.0005
54,0.07087915,0.07822998,0.0005
55,0.07093519,0.07748141,0.0005
56,0.07034888,0.08030173,0.0005
57,0.06917251,0.07552314,0.0005
58,0.06906739,0.0765488,0.0005
59,0.06960841,0.07630123,0.0005
60,0.0698733,0.08110904,0.0005
61,0.07048008,0.07613601,0.0005
62,0.06900557,0.07726147,0.0005
63,0.06899905,0.08093099,0.0005
64,0.06953239,0.08002703,0.0005
65,0.07006262,0.0800441,0.0005
66,0.067926,0.07648816,0.0005
67,0.06920871,0.08069835,0.0005
68,0.06913585,0.07727738,0.0005
69,0.0665295,0.07556846,0.00025
70,0.06676625,0.07516616,0.00025
71,0.06623667,0.07527814,0.00025
72,0.06585018,0.07558721,0.00025
73,0.06644316,0.07869218,0.00025
74,0.06639559,0.07575429,0.00025
75,0.06657462,0.07642196,0.00025
76,0.06644909,0.07666794,0.00025
77,0.0656647,0.07650135,0.00025
78,0.06580467,0.07627602,0.00025
79,0.06554553,0.07528418,0.00025
80,0.06659202,0.075926,0.00025
81,0.06633872,0.07847827,0.00025
82,0.06508168,0.07704669,0.000125
83,0.06464154,0.07569239,0.000125
84,0.06467202,0.07481718,0.000125
85,0.06436561,0.0760246,0.000125
86,0.06495035,0.074963,0.000125
87,0.06457534,0.07495035,0.000125
88,0.06439478,0.07580111,0.000125
89,0.06416941,0.07706019,0.000125
90,0.06447698,0.07572793,0.000125
91,0.06450645,0.07487004,0.000125
92,0.06437446,0.0750539,0.000125
93,0.06419387,0.07493229,0.000125
94,0.06418928,0.07518003,0.000125
95,0.06433252,0.07516297,0.000125
96,0.06361173,0.07637742,6.25e-05
97,0.06346204,0.0749199,6.25e-05
98,0.06342943,0.07489357,6.25e-05
99,0.0635357,0.074811,6.25e-05
100,0.06351515,0.07490172,6.25e-05
101,0.06356901,0.07529376,6.25e-05
102,0.06340251,0.07501979,6.25e-05
103,0.0635051,0.07548758,6.25e-05
104,0.06315351,0.07484277,6.25e-05
105,0.06315176,0.07523366,6.25e-05
106,0.06328794,0.07476661,6.25e-05
107,0.06334955,0.07515047,6.25e-05
108,0.06311888,0.07517402,6.25e-05
109,0.06330434,0.07499763,6.25e-05
110,0.06300511,0.07477211,6.25e-05
111,0.06307539,0.07601342,6.25e-05
112,0.06333508,0.07539209,6.25e-05
113,0.06316066,0.07475424,6.25e-05
114,0.06302523,0.07593122,6.25e-05
115,0.06313045,0.07477701,6.25e-05
116,0.06291294,0.07485873,6.25e-05
117,0.06289362,0.07467598,6.25e-05
118,0.06284588,0.07475215,6.25e-05
119,0.06296997,0.07508789,6.25e-05
120,0.06294244,0.07510721,6.25e-05
121,0.06294699,0.07487777,6.25e-05
122,0.06298889,0.07475666,6.25e-05
123,0.06297225,0.0746097,6.25e-05
124,0.06281493,0.07626123,6.25e-05
125,0.06289256,0.07499586,6.25e-05
126,0.06260302,0.0748972,6.25e-05
127,0.06254173,0.07507539,6.25e-05
128,0.06282403,0.07521399,6.25e-05
129,0.06297006,0.07671952,6.25e-05
130,0.06292849,0.0745738,6.25e-05
131,0.06248071,0.07462544,6.25e-05
132,0.06261988,0.07477373,6.25e-05
133,0.06279381,0.07462889,6.25e-05
134,0.06269424,0.0745586,6.25e-05
135,0.06267289,0.07499843,6.25e-05
136,0.06247883,0.07498272,6.25e-05
137,0.06247215,0.07462238,6.25e-05
138,0.06252835,0.0752971,6.25e-05
139,0.06287849,0.07458415,6.25e-05
140,0.06263096,0.07465191,6.25e-05
141,0.0627091,0.07476096,6.25e-05
142,0.0623376,0.07450634,6.25e-05
143,0.06254323,0.07530624,6.25e-05
144,0.06238917,0.07483022,6.25e-05
145,0.06240181,0.07479081,6.25e-05
146,0.06254039,0.07461757,6.25e-05
147,0.06250152,0.07511572,6.25e-05
148,0.06242605,0.07466151,6.25e-05
149,0.06235887,0.0746096,6.25e-05
150,0.06222514,0.07518031,6.25e-05
151,0.06232644,0.07472384,6.25e-05
152,0.0621037,0.07501449,6.25e-05
153,0.06231382,0.07454778,6.25e-05
154,0.06197203,0.07454919,3.125e-05
155,0.06196228,0.07452266,3.125e-05
156,0.06182404,0.07465925,3.125e-05
157,0.06202974,0.07454327,3.125e-05
158,0.0618712,0.07457465,3.125e-05
159,0.06199951,0.07461692,3.125e-05
160,0.06200927,0.0744751,3.125e-05
161,0.06185239,0.07487692,3.125e-05
162,0.06189653,0.07455967,3.125e-05
163,0.06191727,0.07499689,3.125e-05
164,0.06187417,0.0747604,3.125e-05
165,0.06191554,0.07446594,3.125e-05
166,0.06177409,0.07461496,3.125e-05
167,0.06185672,0.074453,3.125e-05
168,0.06173551,0.07460829,3.125e-05
169,0.06180497,0.07571389,3.125e-05
170,0.0617815,0.07458301,3.125e-05
171,0.06188309,0.07471535,3.125e-05
172,0.06180387,0.07469638,3.125e-05
173,0.061726,0.07500174,3.125e-05
174,0.06170359,0.07464309,3.125e-05
175,0.06171327,0.07449285,3.125e-05
176,0.06167151,0.07443885,3.125e-05
177,0.06180829,0.07442775,3.125e-05
178,0.06164911,0.07482324,3.125e-05
179,0.06172905,0.07446223,3.125e-05
180,0.06154898,0.07480255,3.125e-05
181,0.0616331,0.07461169,3.125e-05
182,0.06166793,0.07476875,3.125e-05
183,0.06152946,0.07479329,3.125e-05
184,0.06176377,0.07452844,3.125e-05
185,0.06153954,0.07550756,3.125e-05
186,0.06164084,0.07467519,3.125e-05
187,0.06164613,0.07445609,3.125e-05
188,0.06166164,0.07457469,3.125e-05
189,0.06145084,0.07454004,1.5625e-05
190,0.06138358,0.07444422,1.5625e-05
191,0.06140641,0.07459476,1.5625e-05
192,0.06134612,0.07467605,1.5625e-05
193,0.06143007,0.07453112,1.5625e-05
194,0.06135945,0.07457215,1.5625e-05
195,0.06135264,0.07454695,1.5625e-05
196,0.06137492,0.07461639,1.5625e-05
197,0.06140103,0.07449814,1.5625e-05
198,0.06148659,0.07450157,1.5625e-05
199,0.06135253,0.07454493,1.5625e-05
200,0.06127088,0.07454608,7.8125e-06
201,0.06125329,0.07447888,7.8125e-06
202,0.06125805,0.07452977,7.8125e-06
203,0.06121164,0.07463514,7.8125e-06
204,0.06126431,0.07447918,7.8125e-06
205,0.06124939,0.07445019,7.8125e-06
