epoch,train_loss,val_loss,lr
1,0.49565966,0.42683819,0.001
2,0.4149804,0.41648608,0.001
3,0.40083782,0.39394571,0.001
4,0.39051279,0.38830174,0.001
5,0.38121533,0.37607002,0.001
6,0.37474168,0.36949217,0.001
7,0.36685161,0.36405778,0.001
8,0.35990907,0.38414243,0.001
9,0.35596307,0.36002023,0.001
10,0.35043056,0.35135008,0.001
11,0.34594628,0.34737168,0.001
12,0.34157133,0.36857049,0.001
13,0.34052247,0.33627289,0.001
14,0.33783038,0.33857517,0.001
15,0.3385532,0.33305196,0.001
16,0.3332751,0.34086598,0.001
17,0.33229199,0.33345745,0.001
18,0.33127417,0.33184499,0.001
19,0.32903413,0.34020376,0.001
20,0.32741764,0.33070309,0.001
21,0.32560506,0.33530165,0.001
22,0.32288954,0.32907978,0.001
23,0.32232495,0.32692885,0.001
24,0.32201906,0.31977481,0.001
25,0.32014233,0.32032186,0.001
26,0.31900474,0.32022779,0.001
27,0.31900976,0.31935777,0.001
28,0.31746294,0.32721687,0.001
29,0.31837585,0.31522418,0.001
30,0.31532945,0.31925104,0.001
31,0.31476617,0.31685037,0.001
32,0.31469495,0.31396225,0.001
33,0.31364414,0.31296431,0.001
34,0.31238437,0.31369686,0.001
35,0.31371454,0.31185821,0.001
36,0.31217841,0.31007619,0.001
37,0.31112153,0.33049494,0.001
38,0.31280879,0.32111665,0.001
39,0.31028964,0.31210518,0.001
40,0.31023695,0.31473511,0.001
41,0.31034832,0.30803311,0.001
42,0.31089112,0.31172335,0.001
43,0.31018128,0.31227581,0.001
44,0.3086146,0.31004398,0.001
45,0.31000535,0.30869583,0.001
46,0.31053886,0.31754389,0.001
47,0.30894054,0.30726918,0.001
48,0.30854284,0.31535256,0.001
49,0.30866074,0.30714542,0.001
50,0.30815791,0.31605493,0.001
51,0.30779101,0.31354204,0.001
52,0.30691339,0.33752938,0.001
53,0.30724115,0.31737357,0.001
54,0.3072012,0.30893263,0.001
55,0.30664504,0.30748363,0.001
56,0.30659896,0.31426044,0.001
57,0.30730907,0.31169274,0.001
58,0.30568342,0.31577302,0.001
59,0.30608209,0.31543934,0.001
60,0.30575466,0.30936742,0.001
61,0.30033957,0.30700449,0.0005
62,0.30009409,0.30898765,0.0005
63,0.29948812,0.30455846,0.0005
64,0.29961786,0.30212851,0.0005
65,0.29949065,0.30424032,0.0005
66,0.29992429,0.30276095,0.0005
67,0.29920716,0.30493085,0.0005
68,0.29932274,0.30231922,0.0005
69,0.29966002,0.30061621,0.0005
70,0.29889446,0.30165583,0.0005
71,0.29946035,0.30094566,0.0005
72,0.29882237,0.30324411,0.0005
73,0.29890418,0.30726571,0.0005
74,0.29848675,0.30271036,0.0005
75,0.29826497,0.3060177,0.0005
76,0.29898378,0.30233591,0.0005
77,0.2982014,0.3054276,0.0005
78,0.29880308,0.30546387,0.0005
79,0.29827167,0.30337936,0.0005
80,0.2980592,0.30198826,0.0005
81,0.29505686,0.2988177,0.00025
82,0.29489298,0.29953232,0.00025
83,0.29498855,0.30238258,0.00025
84,0.29476588,0.30072006,0.00025
85,0.29465418,0.30144657,0.00025
86,0.29456357,0.29872928,0.00025
87,0.29457966,0.30130122,0.00025
88,0.29459814,0.30149872,0.00025
89,0.29467084,0.30266239,0.00025
90,0.29429386,0.2995757,0.00025
91,0.29425761,0.30157031,0.00025
92,0.29499349,0.30132546,0.00025
93,0.2946478,0.2986887,0.00025
94,0.2942496,0.30067027,0.00025
95,0.29437915,0.2978351,0.00025
96,0.29406643,0.29894214,0.00025
97,0.29390424,0.2999927,0.00025
98,0.29409803,0.30312904,0.00025
99,0.29382799,0.29999112,0.00025
100,0.29388515,0.29814343,0.00025
101,0.29437601,0.30038765,0.00025
102,0.29396417,0.29912509,0.00025
103,0.29403653,0.30128627,0.00025
104,0.29385756,0.3008003,0.00025
105,0.29418758,0.29998135,0.00025
106,0.29389142,0.29927679,0.00025
107,0.2925166,0.2987201,0.000125
108,0.29219661,0.29836508,0.000125
109,0.29220879,0.29908533,0.000125
110,0.29202176,0.2990711,0.000125
111,0.29211468,0.29920594,0.000125
112,0.29201765,0.30205762,0.000125
113,0.29194262,0.29749048,0.000125
114,0.29184589,0.29794227,0.000125
115,0.29189615,0.29889848,0.000125
116,0.29175502,0.2981097,0.000125
117,0.29197259,0.30663526,0.000125
118,0.29170538,0.29786607,0.000125
119,0.29176291,0.29910007,0.000125
120,0.29176037,0.29991193,0.000125
121,0.29162236,0.29951485,0.000125
122,0.29179679,0.29839459,0.000125
123,0.29181448,0.30045482,0.000125
124,0.291675,0.29826297,0.000125
125,0.29083886,0.29822845,6.25e-05
126,0.29083895,0.29752796,6.25e-05
127,0.29077423,0.29875318,6.25e-05
128,0.29079032,0.29746261,6.25e-05
129,0.29070565,0.29758845,6.25e-05
130,0.29062839,0.29769013,6.25e-05
131,0.29068178,0.29771886,6.25e-05
132,0.29065479,0.29859486,6.25e-05
133,0.29085982,0.29805434,6.25e-05
134,0.2907313,0.29752311,6.25e-05
135,0.29072039,0.29893682,6.25e-05
136,0.29015837,0.29818698,3.125e-05
137,0.29016477,0.29780587,3.125e-05
138,0.29013132,0.29749364,3.125e-05
139,0.29012241,0.29730945,3.125e-05
140,0.29012116,0.29765505,3.125e-05
141,0.29010823,0.29735373,3.125e-05
142,0.290124,0.29725209,3.125e-05
143,0.29009055,0.29731255,3.125e-05
144,0.2901302,0.29726522,3.125e-05
145,0.29008715,0.29747965,3.125e-05
146,0.29015045,0.29705343,3.125e-05
147,0.29005976,0.29719801,3.125e-05
148,0.29002303,0.29746673,3.125e-05
149,0.29004517,0.29720612,3.125e-05
150,0.29007569,0.29722669,3.125e-05
151,0.29012688,0.2979109,3.125e-05
152,0.29008475,0.29747502,3.125e-05
153,0.2900491,0.29788872,3.125e-05
154,0.29002335,0.29756838,3.125e-05
155,0.29001978,0.29746671,3.125e-05
156,0.29006917,0.29804637,3.125e-05
157,0.28999324,0.29853769,3.125e-05
158,0.28976835,0.29727052,1.5625e-05
159,0.28969369,0.29719496,1.5625e-05
160,0.28972218,0.29740279,1.5625e-05
161,0.28976457,0.29747695,1.5625e-05
162,0.28970679,0.29743833,1.5625e-05
163,0.28972623,0.29716255,1.5625e-05
164,0.28968041,0.29755361,1.5625e-05
165,0.28970458,0.29726096,1.5625e-05
166,0.28972799,0.29741255,1.5625e-05
167,0.28973704,0.29730854,1.5625e-05
168,0.28967436,0.29730137,1.5625e-05
169,0.28961598,0.29725506,7.8125e-06
170,0.28958155,0.29727419,7.8125e-06
171,0.28953227,0.29730143,7.8125e-06
172,0.2895279,0.29730241,7.8125e-06
173,0.28954604,0.29728278,7.8125e-06
174,0.28957075,0.29727939,7.8125e-06
175,0.28955021,0.2973806,7.8125e-06
176,0.28956972,0.29716272,7.8125e-06
