epoch,train_loss,val_loss,lr
1,0.31864159,0.25435942,0.001
2,0.25062026,0.24261436,0.001
3,0.24260234,0.23207925,0.001
4,0.23094553,0.22329565,0.001
5,0.22726013,0.22114583,0.001
6,0.22159003,0.21286625,0.001
7,0.21903439,0.22863197,0.001
8,0.21787242,0.21951414,0.001
9,0.21980515,0.22520861,0.001
10,0.21789058,0.20928418,0.001
11,0.2212484,0.22007277,0.001
12,0.21392353,0.20849831,0.001
13,0.21182574,0.22780073,0.001
14,0.21298808,0.20439915,0.001
15,0.21237361,0.20815508,0.001
16,0.21152511,0.20451536,0.001
17,0.2102677,0.21712058,0.001
18,0.21078384,0.20445861,0.001
19,0.20822935,0.22607156,0.001
20,0.21026892,0.20894001,0.001
21,0.20855533,0.20322255,0.001
22,0.20888545,0.20937162,0.001
23,0.20709544,0.20262356,0.001
24,0.20667715,0.20448616,0.001
25,0.20693008,0.20414752,0.001
26,0.20305948,0.20296197,0.001
27,0.20505072,0.20545767,0.001
28,0.20536798,0.20079312,0.001
29,0.20540239,0.20853398,0.001
30,0.20607128,0.19942299,0.001
31,0.20277512,0.19694551,0.001
32,0.20244977,0.22830381,0.001
33,0.20446431,0.19959684,0.001
34,0.20175423,0.20005898,0.001
35,0.2034503,0.2007663,0.001
36,0.20289709,0.19737316,0.001
37,0.19965603,0.19835085,0.001
38,0.20380794,0.20092928,0.001
39,0.19904434,0.19997992,0.001
40,0.2001968,0.20934172,0.001
41,0.19992696,0.21287259,0.001
42,0.20074107,0.19793055,0.001
43,0.19407421,0.22684626,0.0005
44,0.19389413,0.19473092,0.0005
45,0.19477809,0.19816588,0.0005
46,0.19347079,0.20236601,0.0005
47,0.19226753,0.1950329,0.0005
48,0.19156978,0.19644806,0.0005
49,0.19206231,0.19546913,0.0005
50,0.19194364,0.19326495,0.0005
51,0.18990748,0.19846304,0.0005
52,0.19094136,0.1997268,0.0005
53,0.19073114,0.19273481,0.0005
54,0.19042647,0.19461791,0.0005
55,0.18743371,0.19731729,0.0005
56,0.18853176,0.19359078,0.0005
57,0.19087673,0.19439484,0.0005
58,0.185785,0.19008583,0.0005
59,0.18679402,0.19499366,0.0005
60,0.18451139,0.19408259,0.0005
61,0.18523851,0.19406834,0.0005
62,0.18416036,0.18756028,0.0005
63,0.18275027,0.18742821,0.0005
64,0.18350465,0.18984468,0.0005
65,0.18200063,0.1904097,0.0005
66,0.18179018,0.18837658,0.0005
67,0.17972501,0.18744507,0.0005
68,0.17916603,0.19207565,0.0005
69,0.17951041,0.19205972,0.0005
70,0.17963884,0.19160337,0.0005
71,0.17781057,0.199122,0.0005
72,0.178657,0.18884416,0.0005
73,0.17701667,0.19507638,0.0005
74,0.17647584,0.1916116,0.0005
75,0.17365297,0.18686929,0.00025
76,0.17343751,0.18888108,0.00025
77,0.17304359,0.18719073,0.00025
78,0.17130026,0.18930776,0.00025
79,0.1713265,0.18473123,0.00025
80,0.17075417,0.18667947,0.00025
81,0.17061162,0.18227601,0.00025
82,0.16989944,0.1827464,0.00025
83,0.16989008,0.18421504,0.00025
84,0.16935757,0.18568758,0.00025
85,0.17139201,0.18335959,0.00025
86,0.16895113,0.18681404,0.00025
87,0.17018173,0.1848297,0.00025
88,0.16868074,0.19233493,0.00025
89,0.16990267,0.18383466,0.00025
90,0.16861165,0.18158441,0.00025
91,0.1685905,0.18523968,0.00025
92,0.1690551,0.18924692,0.00025
93,0.16733016,0.18532496,0.00025
94,0.16835201,0.1847726,0.00025
95,0.16762822,0.18356645,0.00025
96,0.16774649,0.18298224,0.00025
97,0.16760673,0.18467213,0.00025
98,0.16742426,0.18253421,0.00025
99,0.16823091,0.18281119,0.00025
100,0.16701375,0.18972168,0.00025
101,0.16738142,0.18209069,0.00025
102,0.16428674,0.1822946,0.000125
103,0.16463928,0.18486513,0.000125
104,0.16396733,0.18412038,0.000125
105,0.16394943,0.18215672,0.000125
106,0.16406033,0.18519755,0.000125
107,0.16352185,0.18399351,0.000125
108,0.16384145,0.18363719,0.000125
109,0.16431338,0.18696001,0.000125
110,0.16341923,0.18475081,0.000125
111,0.16308572,0.18383326,0.000125
112,0.1635582,0.18596072,0.000125
113,0.16194801,0.18539133,6.25e-05
114,0.16170314,0.18245218,6.25e-05
115,0.16132148,0.1863685,6.25e-05
116,0.16124329,0.1843711,6.25e-05
117,0.1612636,0.18180077,6.25e-05
118,0.16157585,0.18224434,6.25e-05
119,0.16167385,0.18275849,6.25e-05
120,0.16118577,0.18606441,6.25e-05
