epoch,train_loss,val_loss,lr
1,0.21337134,0.13212041,0.001
2,0.11466507,0.10384413,0.001
3,0.09810665,0.09396699,0.001
4,0.08546264,0.07531273,0.001
5,0.07903142,0.07395946,0.001
6,0.07187732,0.06606175,0.001
7,0.06949788,0.07042759,0.001
8,0.06669759,0.06933307,0.001
9,0.0647156,0.0668507,0.001
10,0.06557145,0.06592335,0.001
11,0.0648968,0.06621014,0.001
12,0.0620627,0.06769945,0.001
13,0.06135654,0.06012413,0.001
14,0.0612023,0.05879102,0.001
15,0.06167912,0.06001435,0.001
16,0.05928606,0.05517237,0.001
17,0.06083387,0.05686586,0.001
18,0.06036181,0.05484509,0.001
19,0.06063061,0.06202929,0.001
20,0.05751867,0.05473891,0.001
21,0.05900809,0.06101887,0.001
22,0.05955164,0.05593957,0.001
23,0.05752966,0.07660057,0.001
24,0.060708,0.05758368,0.001
25,0.05836537,0.06264779,0.001
26,0.05716419,0.05403863,0.001
27,0.05689571,0.05334685,0.001
28,0.05744995,0.06919643,0.001
29,0.05798804,0.05512663,0.001
30,0.05668811,0.06575794,0.001
31,0.058297,0.05549493,0.001
32,0.05722321,0.05436904,0.001
33,0.0585323,0.05419311,0.001
34,0.05576705,0.05304295,0.001
35,0.05664086,0.05398929,0.001
36,0.05491789,0.05684481,0.001
37,0.05537722,0.05641018,0.001
38,0.05514802,0.05213188,0.001
39,0.05539271,0.06209648,0.001
40,0.05635941,0.05234756,0.001
41,0.05511585,0.06171351,0.001
42,0.05453071,0.05869626,0.001
43,0.05449185,0.05876702,0.001
44,0.05376075,0.05263255,0.001
45,0.05339296,0.05163189,0.001
46,0.05436882,0.05471554,0.001
47,0.05389664,0.05753997,0.001
48,0.05671295,0.05326076,0.001
49,0.05191842,0.0589636,0.001
50,0.05313138,0.05813362,0.001
51,0.05405694,0.05376608,0.001
52,0.0527917,0.05317418,0.001
53,0.05268048,0.05293278,0.001
54,0.05429368,0.05628158,0.001
55,0.05405453,0.05325223,0.001
56,0.05584979,0.05366616,0.001
57,0.05007618,0.050709,0.0005
58,0.05086381,0.05053171,0.0005
59,0.05011408,0.05048168,0.0005
60,0.05012695,0.05415024,0.0005
61,0.04941692,0.05198375,0.0005
62,0.05004719,0.05538812,0.0005
63,0.04907398,0.05266416,0.0005
64,0.04947471,0.05035429,0.0005
65,0.04945413,0.05300226,0.0005
66,0.04999488,0.05565985,0.0005
67,0.04899114,0.05098135,0.0005
68,0.0485401,0.05195197,0.0005
69,0.04891844,0.05223884,0.0005
70,0.04930144,0.05360308,0.0005
71,0.0502932,0.05015205,0.0005
72,0.04859231,0.05118821,0.0005
73,0.04913737,0.05114271,0.0005
74,0.04980333,0.05155408,0.0005
75,0.04831335,0.05107332,0.0005
76,0.04860166,0.05066629,0.0005
77,0.04922922,0.05079694,0.0005
78,0.0489443,0.05334989,0.0005
79,0.04841375,0.05301937,0.0005
80,0.04791839,0.04909631,0.0005
81,0.04783327,0.04996845,0.0005
82,0.04861319,0.05397157,0.0005
83,0.04870759,0.05196351,0.0005
84,0.04805163,0.06311197,0.0005
85,0.05042505,0.051393,0.0005
86,0.04815531,0.05013909,0.0005
87,0.04779932,0.05169569,0.0005
88,0.04853282,0.05027582,0.0005
89,0.04843673,0.05015014,0.0005
90,0.04780922,0.05189409,0.0005
91,0.04951903,0.05554075,0.0005
92,0.0475488,0.04984043,0.00025
93,0.0459503,0.04938123,0.00025
94,0.04550323,0.0524987,0.00025
95,0.04583917,0.04973751,0.00025
96,0.04688405,0.0513519,0.00025
97,0.04578258,0.05124281,0.00025
98,0.04609793,0.04950552,0.00025
99,0.04621002,0.05013624,0.00025
100,0.04605214,0.04936327,0.00025
101,0.04627148,0.04934256,0.00025
102,0.04620642,0.04926166,0.00025
103,0.04462853,0.04954542,0.000125
104,0.0446578,0.04936015,0.000125
105,0.04476533,0.0496292,0.000125
106,0.04469035,0.05026145,0.000125
107,0.04502126,0.04869214,0.000125
108,0.04472355,0.04929927,0.000125
109,0.04517099,0.04983906,0.000125
110,0.04479451,0.05075227,0.000125
111,0.04458226,0.04889512,0.000125
112,0.04436321,0.04985997,0.000125
113,0.04421922,0.04900592,0.000125
114,0.04469365,0.05056281,0.000125
115,0.04478154,0.04937641,0.000125
116,0.04478486,0.04891533,0.000125
117,0.04444316,0.04892059,0.000125
118,0.04433215,0.04976513,0.000125
119,0.04408263,0.04874211,6.25e-05
120,0.04412017,0.04856233,6.25e-05
121,0.04384387,0.04853877,6.25e-05
122,0.04389816,0.04903983,6.25e-05
123,0.0440178,0.04860498,6.25e-05
124,0.04378309,0.04861853,6.25e-05
125,0.04379539,0.04957352,6.25e-05
126,0.04362892,0.05117377,6.25e-05
127,0.04393986,0.04960308,6.25e-05
128,0.04368102,0.04880869,6.25e-05
129,0.04386708,0.04915509,6.25e-05
130,0.04360701,0.04907304,6.25e-05
131,0.04376956,0.04858835,6.25e-05
132,0.04381582,0.04870575,6.25e-05
133,0.04340985,0.04849829,3.125e-05
