epoch,train_loss,val_loss,lr
1,0.70727937,0.66596912,0.001
2,0.66954475,0.66321327,0.001
3,0.6635611,0.65108975,0.001
4,0.66166014,0.65155979,0.001
5,0.65941109,0.65044449,0.001
6,0.66069463,0.65444266,0.001
7,0.65905824,0.65590868,0.001
8,0.65740948,0.6470438,0.001
9,0.6562113,0.65745733,0.001
10,0.65699549,0.64634624,0.001
11,0.65637534,0.65367599,0.001
12,0.65591444,0.64436365,0.001
13,0.65588791,0.64742703,0.001
14,0.65605239,0.64721347,0.001
15,0.65481557,0.64658554,0.001
16,0.65544654,0.64715845,0.001
17,0.65411602,0.64517684,0.001
18,0.6543253,0.64602347,0.001
19,0.65330246,0.64230238,0.001
20,0.65292182,0.64233448,0.001
21,0.65150382,0.64583726,0.001
22,0.65101567,0.64534105,0.001
23,0.65036215,0.64320501,0.001
24,0.65059528,0.64344213,0.001
25,0.6496577,0.63949281,0.001
26,0.64916855,0.64277924,0.001
27,0.64972831,0.64356166,0.001
28,0.64994424,0.64235776,0.001
29,0.64849715,0.64264564,0.001
30,0.64776246,0.64215359,0.001
31,0.64737755,0.64977401,0.001
32,0.64949115,0.64632615,0.001
33,0.64729599,0.6415203,0.001
34,0.6481628,0.64104072,0.001
35,0.64706077,0.63792421,0.001
36,0.64817292,0.64242114,0.001
37,0.64510294,0.6399789,0.001
38,0.648023,0.64066327,0.001
39,0.64539777,0.63977762,0.001
40,0.64487581,0.64285528,0.001
41,0.64444538,0.64646122,0.001
42,0.6454692,0.65315882,0.001
43,0.64458696,0.63914027,0.001
44,0.6447305,0.64236576,0.001
45,0.64572002,0.63961234,0.001
46,0.64535713,0.64714904,0.001
47,0.64362343,0.63708312,0.0005
48,0.64057662,0.63617354,0.0005
49,0.64163635,0.63692551,0.0005
50,0.64051265,0.63741396,0.0005
51,0.64051365,0.63640601,0.0005
52,0.63999941,0.63747022,0.0005
53,0.64072553,0.63584486,0.0005
54,0.64120828,0.63720595,0.0005
55,0.64033855,0.63649482,0.0005
56,0.64005729,0.64748916,0.0005
57,0.64039805,0.6367123,0.0005
58,0.64013722,0.63858381,0.0005
59,0.6401562,0.63777177,0.0005
60,0.63978012,0.64321906,0.0005
61,0.63968702,0.64380939,0.0005
62,0.63990387,0.64459548,0.0005
63,0.63999567,0.6376131,0.0005
64,0.6395484,0.63692183,0.0005
65,0.63755451,0.63597625,0.00025
66,0.63748055,0.63682725,0.00025
67,0.63715485,0.63568529,0.00025
68,0.63743044,0.63976446,0.00025
69,0.63759038,0.63577907,0.00025
70,0.63749523,0.63611631,0.00025
71,0.63739315,0.63611151,0.00025
72,0.63730601,0.63531892,0.00025
73,0.63756827,0.63644994,0.00025
74,0.63704917,0.63543581,0.00025
75,0.63728898,0.63917477,0.00025
76,0.63735271,0.63565557,0.00025
77,0.63727276,0.63850993,0.00025
78,0.63700469,0.63781098,0.00025
79,0.63720231,0.6355435,0.00025
80,0.63708712,0.63591867,0.00025
81,0.63687426,0.63533211,0.00025
82,0.63672086,0.63647481,0.00025
83,0.63697869,0.63582372,0.00025
84,0.63585911,0.6354833,0.000125
85,0.63567228,0.63581783,0.000125
86,0.63585557,0.63526362,0.000125
87,0.63570261,0.63592861,0.000125
88,0.63591301,0.64127922,0.000125
89,0.63559117,0.63603941,0.000125
90,0.63576503,0.6363491,0.000125
91,0.63563643,0.63574546,0.000125
92,0.6355114,0.63578552,0.000125
93,0.63533405,0.63579911,0.000125
94,0.63540535,0.63554109,0.000125
95,0.63494429,0.63557863,6.25e-05
96,0.63484827,0.63526623,6.25e-05
97,0.63480634,0.63570571,6.25e-05
98,0.63481455,0.63551575,6.25e-05
99,0.63474019,0.6376198,6.25e-05
100,0.63500053,0.63550282,6.25e-05
101,0.63477432,0.63539153,6.25e-05
102,0.63475084,0.63551548,6.25e-05
103,0.63484624,0.63586475,6.25e-05
104,0.63472195,0.63506958,6.25e-05
105,0.63486338,0.63547876,6.25e-05
106,0.63468357,0.63573197,6.25e-05
107,0.63473779,0.63536956,6.25e-05
108,0.63478316,0.63651411,6.25e-05
109,0.63470166,0.63538644,6.25e-05
110,0.63476885,0.63548766,6.25e-05
111,0.63470133,0.63514479,6.25e-05
112,0.63464177,0.63584955,6.25e-05
113,0.63467472,0.63522959,6.25e-05
114,0.63465512,0.63645151,6.25e-05
115,0.63483134,0.63741861,6.25e-05
116,0.63429506,0.6358922,3.125e-05
117,0.63433475,0.63577835,3.125e-05
118,0.63430418,0.63535049,3.125e-05
119,0.63428779,0.63543951,3.125e-05
120,0.63425912,0.63534938,3.125e-05
121,0.63432553,0.63541757,3.125e-05
122,0.63423359,0.63536058,3.125e-05
123,0.63428273,0.63540868,3.125e-05
124,0.63424298,0.63545376,3.125e-05
125,0.63429459,0.63537487,3.125e-05
126,0.63424364,0.63599068,3.125e-05
127,0.63408258,0.63527604,1.5625e-05
128,0.63407866,0.63553913,1.5625e-05
129,0.63407612,0.6353108,1.5625e-05
130,0.63408191,0.63567239,1.5625e-05
131,0.63411196,0.63540424,1.5625e-05
132,0.63405871,0.63588094,1.5625e-05
133,0.63408985,0.63540158,1.5625e-05
134,0.63406288,0.63544015,1.5625e-05
