train_loss,val_loss
1.450660988688469,1.32929527759552
1.143477562814951,1.0624661445617676
0.9018928073346615,0.7715641856193542
0.6755437962710857,0.5578644871711731
0.5099249379709363,0.42583486437797546
0.4243486225605011,0.3260803818702698
0.4025415638461709,0.3215411603450775
0.3936640750616789,0.3118972182273865
0.3798646703362465,0.2981536090373993
0.37179219629615545,0.3033221662044525
0.36421912629157305,0.29964542388916016
0.366553726606071,0.29172173142433167
0.35898091550916433,0.3021913170814514
0.35597243160009384,0.28771933913230896
0.356552273966372,0.28132814168930054
0.3575094174593687,0.27745890617370605
0.3609973955899477,0.29426732659339905
0.36030949372798204,0.2838505208492279
0.3511060317978263,0.29427415132522583
0.36336690466850996,0.2915913462638855
0.3529404401779175,0.27760034799575806
0.35017063096165657,0.28270062804222107
0.35565462335944176,0.2842486798763275
0.34893359802663326,0.27788498997688293
0.3328429013490677,0.28422966599464417
0.34288967307657003,0.2742373049259186
0.3388071795925498,0.2787010073661804
0.342562691308558,0.29445987939834595
0.34619610384106636,0.27590182423591614
0.33777798246592283,0.27102071046829224
0.34168512653559446,0.27763631939888
0.33754095900803804,0.2691624164581299
0.34210663475096226,0.27629223465919495
0.33019223250448704,0.2746089696884155
0.32752628345042467,0.27236977219581604
0.3349232766777277,0.27317366003990173
0.3356057610362768,0.267313152551651
0.332510469481349,0.2740910053253174
0.33462809957563877,0.27169540524482727
0.32801811303943396,0.27659130096435547
0.3315931838005781,0.27856364846229553
0.3388009127229452,0.2692452669143677
0.3351522656157613,0.2717868983745575
0.3378683989867568,0.2690456807613373
0.33988510724157095,0.27278655767440796
0.33682777639478445,0.2702823877334595
0.32916513830423355,0.2701295018196106
0.3300342317670584,0.26832330226898193
0.3288422906771302,0.26935434341430664
0.3234888017177582,0.26929324865341187
0.3297389578074217,0.27077504992485046
0.3277142969891429,0.265200138092041
0.32336027547717094,0.28214606642723083
0.31689214054495096,0.2664482593536377
0.31544362287968397,0.26598671078681946
0.3191588371992111,0.273294597864151
0.3235285198315978,0.2663005292415619
0.3250036118552089,0.2647783160209656
0.31891581043601036,0.27100494503974915
0.31806316412985325,0.2667069733142853
0.32784076500684023,0.2696153521537781
0.32387161906808615,0.26770487427711487
0.32756693474948406,0.27719950675964355
0.3261864446103573,0.26571449637413025
0.3297482058405876,0.26886051893234253
0.3145950026810169,0.26576781272888184
0.3189852023497224,0.26779720187187195
0.32888940162956715,0.2770096957683563
0.3166245901957154,0.27183812856674194
0.3191737700253725,0.26584047079086304
0.32100517116487026,0.2675553560256958
0.3211519503965974,0.27521470189094543
0.3182533346116543,0.2734230160713196
0.3202577019110322,0.2693091034889221
0.32406828086823225,0.26769450306892395
0.3126399666070938,0.2658490836620331
0.32135732006281614,0.2694316804409027
0.31959011778235435,0.27013760805130005
0.3230592682957649,0.2656211853027344
0.32113813050091267,0.26699647307395935
0.30746076349169016,0.27083656191825867
0.31294923555105925,0.26581281423568726
0.3156223576515913,0.2665715515613556
0.318301172927022,0.26474231481552124
0.3150310106575489,0.2738569378852844
0.3151207361370325,0.2719341516494751
0.31975024938583374,0.27155107259750366
0.3157645361497998,0.26663923263549805
0.3148227436468005,0.2651939392089844
0.31957909744232893,0.275749146938324
0.31447079218924046,0.26567643880844116
0.3158196331933141,0.26680788397789
0.32418440841138363,0.2681981921195984
0.32000997941941023,0.2640448808670044
0.31665160320699215,0.2668488919734955
0.3199535459280014,0.27156803011894226
0.31378245167434216,0.2635999321937561
0.30973330419510603,0.26685088872909546
0.31447499897331,0.2640119194984436
0.3234876822680235,0.2686292231082916
0.31591734290122986,0.27144816517829895
0.3140492094680667,0.2655050754547119
0.32020365074276924,0.2647872567176819
0.3151162024587393,0.26251059770584106
0.3148293858394027,0.2648038864135742
0.31154731195420027,0.2656882703304291
0.32041872292757034,0.2655181586742401
0.31579773500561714,0.2659517228603363
0.3237738283351064,0.2610815465450287
0.3162951162084937,0.26435643434524536
0.3215483305975795,0.2704329490661621
0.31880634743720293,0.2636232078075409
0.3127783937379718,0.26274585723876953
0.3133884696289897,0.26687994599342346
0.3093119179829955,0.26291415095329285
0.3238730104640126,0.2658672630786896
0.3225462818518281,0.2644284665584564
0.31450972612947226,0.2689034640789032
0.3136970913037658,0.2665041387081146
0.3174879113212228,0.26820147037506104
0.3205383103340864,0.2777140736579895
0.30983072984963655,0.2639863193035126
0.3180529149249196,0.2650168240070343
0.31883550249040127,0.27006492018699646
0.31608822010457516,0.26527655124664307
0.3062633201479912,0.26440247893333435
0.31629357393831015,0.2679055631160736
0.32346310652792454,0.2657238841056824
0.30892411852255464,0.2647896409034729
0.318848161958158,0.2673998773097992
0.3140748366713524,0.2674250602722168
0.31774615682661533,0.2648579776287079
0.3198285000398755,0.2633732557296753
0.30891923047602177,0.26302656531333923
0.3170576049014926,0.2633913457393646
0.31732543371617794,0.2646258771419525
0.3096139198169112,0.26365578174591064
0.3171524521894753,0.2634941637516022
0.3195836693048477,0.2665751576423645
