train_loss,val_loss
1.3606034442782402,1.2814654111862183
1.0443385690450668,0.942587673664093
0.7979478221386671,0.6863536834716797
0.6291345730423927,0.542251706123352
0.5618793852627277,0.5328584909439087
0.5495783714577556,0.5269366502761841
0.530609929934144,0.522155225276947
0.5269459644332528,0.5006086826324463
0.5141470590606332,0.5066527724266052
0.5364580899477005,0.5173100829124451
0.5209829527884722,0.4979502558708191
0.5350432433187962,0.4969906806945801
0.513654769398272,0.4896523952484131
0.5176066057756543,0.4955940246582031
0.5056422017514706,0.4931221008300781
0.5059129307046533,0.49685123562812805
0.5024190507829189,0.5018168687820435
0.5171677796170115,0.4943661391735077
0.5049394117668271,0.49689480662345886
0.5146725364029408,0.4954030215740204
0.5168780190870166,0.4939635992050171
0.5086959190666676,0.4959334135055542
0.4963498516008258,0.492870032787323
0.5075511178001761,0.4988469183444977
0.5010165181010962,0.49790242314338684
0.5001756772398949,0.490257203578949
0.49816388450562954,0.495845764875412
0.4941357607021928,0.49840620160102844
0.4976825723424554,0.48973503708839417
0.4939380846917629,0.4942971169948578
0.49138244707137346,0.4932692348957062
0.4909710241481662,0.49504706263542175
0.49579235538840294,0.48930123448371887
0.4959873277693987,0.491371214389801
0.4979369482025504,0.49823394417762756
0.49771794956177473,0.4925236105918884
0.49304813891649246,0.4863286018371582
0.49817744456231594,0.4862281084060669
0.49799987953156233,0.49528563022613525
0.49354484025388956,0.4907797574996948
0.4952170765027404,0.494946151971817
0.5032526468858123,0.48855337500572205
0.48798009008169174,0.493710458278656
0.4930621851235628,0.4939606487751007
0.4830246502533555,0.4912618398666382
0.4877854436635971,0.4930274188518524
0.49527073837816715,0.49287593364715576
0.48867808002978563,0.4932885766029358
0.49229899793863297,0.4893241226673126
0.48687596432864666,0.4897770583629608
0.489702713675797,0.4895564317703247
0.48966260347515345,0.491481751203537
0.4899848448112607,0.49051719903945923
0.4952751640230417,0.4901549518108368
0.4890722231939435,0.48750221729278564
0.4843551963567734,0.4873120188713074
0.4856190774589777,0.4884326457977295
0.4899362549185753,0.5009474754333496
0.4947515232488513,0.49137014150619507
0.48784708604216576,0.48990264534950256
0.4845322659239173,0.4877516031265259
0.4818887310102582,0.4886271357536316
0.48861947655677795,0.48941344022750854
0.4814038621261716,0.4920876920223236
0.48441541474312544,0.4876563847064972
0.48594560846686363,0.491260290145874
0.48615686874836683,0.48847076296806335
0.48259477876126766,0.48765748739242554
