delta,mse,mse_beta,mse_eta,mse_gamma,est_beta,est_eta,est_gamma,failure
0.163,0.5807246764799132,0.04045386289366037,0.2283515079364317,0.31191930564982123,1.5977370865035636,522.1386101216884,1558.4973640491253,
0.165,0.5828537109445517,0.04113773676826919,0.2290552910512384,0.31266068312504414,1.594351202302932,521.4027882955874,1559.1606952612497,
0.167,0.584991172594634,0.04182769790139908,0.22976053407637417,0.31340294061686075,1.5909635815656553,520.6665731702261,1559.8240264733738,
0.169,0.5871370772662258,0.042523755936147434,0.230467243204807,0.31414607812527134,1.5875742203200802,519.929960104979,1560.487357685498,
0.171,0.5892914408432297,0.04322592038777926,0.2311754248051745,0.31489009565027587,1.584183115360719,519.1929443059571,1561.150688897622,
0.17300000000000001,0.5914543312758572,0.04393429781284284,0.2318850402711398,0.3156349931918746,1.580789800635324,518.4555677082957,1561.8140201097465,
0.17500000000000002,0.5936254595567869,0.04464832865498907,0.23259636015173088,0.31638077075006704,1.577396977507311,517.7175514786684,1562.4773513218706,
0.177,0.5958053932835297,0.045369050275483006,0.2333089146831932,0.31712742832485347,1.573999763964934,516.9793848258719,1563.1406825339948,
0.179,0.5979938093798685,0.04609583889598341,0.2340230045676512,0.3178749659162338,1.5706011695591922,516.2407576411059,1563.804013746119,
0.181,0.600190726925804,0.04682870954998918,0.2347386338516064,0.3186233835242085,1.567201157349102,515.5016678546701,1564.4673449582433,
0.183,0.6023961619149361,0.047567671265295736,0.23545580950086362,0.31937268114877676,1.563799719095479,514.7621104026772,1565.1306761703675,
0.185,0.604610142564769,0.04831275523040392,0.23617452854442608,0.320122858789939,1.560396746006566,514.0220904769168,1565.7940073824916,
0.187,0.6068326819993012,0.04906396451972915,0.2368948010318766,0.3208739164476954,1.556992259572232,513.2815998630455,1566.457338594616,
0.189,0.6090639589421378,0.049821604054896,0.23761650076519628,0.3216258541220456,1.5535849283238927,512.5407701507784,1567.1206698067401,
0.191,0.6113037685925283,0.05058527769135662,0.23833981908818203,0.3223786718129897,1.5501765782382753,511.7994069153725,1567.7840010188643,
0.193,0.6135523118162467,0.05135532934328435,0.2390646129524346,0.3231323695205277,1.5467657146980853,511.05765886718854,1568.4473322309884,
0.195,0.6158094423229197,0.052131470968014036,0.23979102411024564,0.32388694724466,1.543353655580102,510.3153830165321,1569.1106634431128,
0.197,0.6180752366714475,0.052913819559484626,0.24051901212657698,0.32464240498538594,1.5399399188823937,509.5726229842211,1569.773994655237,
0.199,0.6203497174714417,0.05370239361153885,0.24124858111719702,0.32539874274270586,1.5365244618686382,508.8293767770745,1570.437325867361,
0.201,0.6217677196531455,0.054195642087821155,0.24170281810986152,0.32586925945546275,1.5344008501390014,508.3671917885651,1570.8495944252415,
0.203,0.6230579152224596,0.05464563800793341,0.2421156123696205,0.32629666484490566,1.5324718703310638,507.94755120046347,1571.2238307746848,
0.20500000000000002,0.6243508058080804,0.05509747406742844,0.24252898140061263,0.3267243503400394,1.5305429771856494,507.52768463535676,1571.5980671241282,
0.20700000000000002,0.6256464783415496,0.055551302432662035,0.24294285996802426,0.3271523159408633,1.528613524026571,507.10765884625044,1571.9723034735714,
0.20900000000000002,0.6269449360914752,0.05600712480189234,0.24335724964220484,0.3275805616473779,1.5266835105264456,506.68747264821576,1572.3465398230148,
0.211,0.6282461823337981,0.05646494285766901,0.24377215201654634,0.32800908745958285,1.5247529364312957,506.26712483717847,1572.720776172458,
0.213,0.6295502203511444,0.05692475826545739,0.24418756870820893,0.3284378933774781,1.5228218015648352,505.84661418926925,1573.0950125219013,
0.215,0.630857053433116,0.057386572673946,0.24460350135810582,0.32886697940106424,1.5208901058256217,505.42593946092785,1573.4692488713447,
0.217,0.6321666848777288,0.05785038771738711,0.24501995163000106,0.3292963455303406,1.5189578491758249,505.0050993899017,1573.843485220788,
0.219,0.633479117994187,0.058316205020278226,0.24543692120860136,0.3297259917653074,1.5170250316205685,504.5840926972557,1574.217721570231,
0.221,0.6347943561077849,0.058784026205788945,0.24585441179603088,0.33015591810596506,1.5150916531723178,504.1629180910015,1574.5919579196745,
0.223,0.6361123468193065,0.05925375401981203,0.24627246824718158,0.3305861245523129,1.51315812004384,503.7415308055876,1574.9661942691178,
0.225,0.6374332060058487,0.05972558978555695,0.24669100511594041,0.33101661110435143,1.5112236102856156,503.3200173995932,1575.3404306185612,
0.227,0.638756882648708,0.06019943851049908,0.24711006637612867,0.3314473777620803,1.5092885226102855,502.8983339636361,1575.7146669680044,
0.229,0.6400834907906674,0.060675497417037115,0.24752956884813085,0.3318784245254994,1.5073520631646282,502.47656452370927,1576.0889033174476,
0.231,0.6414123306385079,0.061152525646350285,0.2479500535975481,0.3323097513946095,1.505419265857028,502.05416600040917,1576.463139666891,
0.233,0.6427444621514592,0.06163239196939361,0.24837071181265583,0.33274135836940977,1.50348256034901,501.63195145288876,1576.8373760163342,
0.23500000000000001,0.6440794211610686,0.06211427132348578,0.2487919043876821,0.3331732454499008,1.5015453026663876,501.2095586444322,1577.2116123657777,
0.23700000000000002,0.6454172038550365,0.0625981525241418,0.24921363869481264,0.33360541263608207,1.4996075439252035,500.78698064372094,1577.585848715221,
0.23900000000000002,0.6467578318489584,0.06308406912194034,0.24963590279906436,0.33403785992795376,1.4976691563443856,500.36422986432973,1577.960085064664,
0.241,0.6481012965207948,0.0635720013840153,0.2500587078112632,0.33447058732551627,1.4957302254387428,499.94129563493925,1578.3343214141075,
0.243,0.6494476011364125,0.06406195049383914,0.25048205581380445,0.334903594828769,1.4937907527757355,499.5181763402346,1578.7085577635507,
0.245,0.6507967489786158,0.06455391763207241,0.25090594890883133,0.3353368824377121,1.4918507399116971,499.0948703508504,1579.082794112994,
0.247,0.6521488740800307,0.0650481329534116,0.25133029097427306,0.335770450152346,1.4899092906024984,498.6714740070409,1579.4570304624374,
0.249,0.6535035223542207,0.06554379660500395,0.25175542777654647,0.33620429797267026,1.487969545417447,498.247642978584,1579.8312668118806,
0.251,0.6548612837950539,0.06604193695905265,0.2521809209373161,0.3366384258986852,1.4860274833843636,497.8238148445149,1580.205503161324,
0.253,0.6562219257420314,0.06654214169475182,0.2526069501168893,0.33707283393039034,1.4840847290697752,497.39981086663994,1580.5797395107672,
0.255,0.6575852366596675,0.06704403688082618,0.25303367771105534,0.337507522067786,1.482142734411011,496.9754700702407,1580.9539758602104,
0.257,0.6589514784112744,0.06754807519287205,0.25346091290753,0.3379424903108724,1.4801997491617687,496.5509828120329,1581.3282122096539,
0.259,0.660320587720718,0.06805414132088018,0.2538887077401888,0.33837773865964904,1.478256226406562,496.1262978283261,1581.702448559097,
0.261,0.6616925679699337,0.06856223633725617,0.2543170645185615,0.3388132671141161,1.4763121680342146,495.7014133288082,1582.0766849085403,
0.263,0.6630674225483166,0.0690723612914642,0.25474598558257844,0.3392490756742739,1.474367575994539,495.27632749931524,1582.4509212579837,
0.265,0.664445154855936,0.06958451721520881,0.25517547330060514,0.339685164340122,1.4724224522775489,494.85103850388333,1582.825157607427,
0.267,0.6658257683084043,0.07009870513043678,0.25560553006630665,0.3401215331116609,1.4704767988824785,494.4255444879492,1583.1993939568704,
0.269,0.6672092663409961,0.07061492605601005,0.25603615829609605,0.34055818198889,1.4685306177924826,493.9998435809569,1583.5736303063136,
0.271,0.6685956524150236,0.07113318101823089,0.25646736042498314,0.34099511097180957,1.4665839109354466,493.5739339005316,1583.9478666557568,
0.273,0.6699849300242635,0.07165347106140853,0.2568991389024352,0.34143232006041985,1.4646366801454977,493.1478135566196,1584.3221030052002,
0.275,0.6713771027022313,0.07217579725983694,0.25733149618767387,0.34186980925472044,1.4626889271201013,492.7214806561648,1584.6963393546434,
0.277,0.6727721732469198,0.07270015937699759,0.257764435315211,0.34230757855471133,1.4607406583952482,492.294932746175,1585.0705757040867,
0.279,0.6741701454042305,0.07322655877787176,0.25819795866596557,0.34274562796039315,1.4587918744960613,491.8681680252992,1585.44481205353,
0.281,0.6755710233440351,0.07375499751782123,0.25863206835444863,0.34318395747176517,1.4568425733994932,491.44118496043285,1585.8190484029733,
0.28300000000000003,0.6769748107518849,0.07428547677296153,0.2590667668900954,0.34362256708882793,1.4548927563388594,491.01398163594376,1586.1932847524167,
0.28500000000000003,0.6783815113820284,0.07481799779604406,0.25950205677440347,0.3440614568115809,1.4529424242511797,490.58655615070046,1586.56752110186,
0.28700000000000003,0.6797911290640078,0.07535256192696711,0.25993794049701635,0.3445006266400244,1.4509915777441402,490.15890662186087,1586.9417574513031,
0.28900000000000003,0.6812036677098037,0.07588917060420526,0.26037442053143983,0.34494007657415865,1.4490402170604273,489.73103118900144,1587.3159938007466,
0.291,0.6826191313192818,0.07642782537327639,0.26081149933202225,0.3453798066139831,1.4470883420535379,489.3029280169875,1587.6902301501898,
0.293,0.6840375059959659,0.07696849698160314,0.26124919225486487,0.3458198167594979,1.4451360635917914,488.87458265620864,1588.064466499633,
0.295,0.685458990558254,0.07751152149393813,0.2616873620536122,0.34626010701070364,1.4431821788270849,488.44612986156363,1588.4387028490764,
0.297,0.6868832845375366,0.07805637721559575,0.2621262299543412,0.3467006773675996,1.441228571898685,488.0173538543116,1588.8129391985196,
0.299,0.6883102199547888,0.07860277103469837,0.2625659210899041,0.34714152783018626,1.4392762853786247,487.58813334398275,1589.187175547963,
0.301,0.6897403303462037,0.07915161278634451,0.26300605916139613,0.34758265839846314,1.4373220715672437,487.1588363231787,1589.5614118974063,
0.303,0.6911733837055474,0.07970249876173241,0.26344681587138435,0.34802406907243055,1.4353673804614813,486.7292957206847,1589.9356482468495,
0.305,0.6926093837392079,0.08025542969881276,0.2638881941883064,0.3484657598520887,1.433412214396347,486.2995092582581,1590.309884596293,
0.307,0.6940483344281785,0.0808104067579902,0.2643301969327512,0.3489077307374371,1.431456574189833,485.8694748094107,1590.6841209457361,
0.309,0.6954902388576192,0.08136742951939517,0.26477282760974813,0.3493499817284758,1.4295004661898656,485.4391895900465,1591.0583572951793,
0.311,0.6969351005130964,0.08192649820151658,0.26521608948637426,0.34979251282520546,1.4275438944285193,485.0086510567636,1591.4325936446228,
0.313,0.6983829228704495,0.08248761295826516,0.2656599858845589,0.3502353240276253,1.4255868631089113,484.57785662181834,1591.806829994066,
0.315,0.6998337093953086,0.08305077387759534,0.26610452018197733,0.3506784153357359,1.423629376607047,484.14680365245647,1592.1810663435094,
0.317,0.7012874635432762,0.08361598098126688,0.2665496958124725,0.35112178674953676,1.4216714394696839,483.71548947070625,1592.5553026929526,
0.319,0.7027441887594394,0.08418323422343332,0.26699551626697804,0.35156543826902803,1.4197130564162819,483.28391135268674,1592.9295390423958,
0.321,0.7042038884791367,0.0847525334913653,0.2674419850935613,0.3520093698942101,1.417754232333578,482.8520665287723,1593.3037753918393,
0.323,0.7056665661275278,0.08532387860412134,0.26788910589832404,0.3524535816250824,1.415794972277296,482.4199521829265,1593.6780117412825,
0.325,0.707132225120538,0.0858972693135298,0.26833688234536285,0.3528980734616453,1.4138352814659354,481.9875654529489,1594.052248090726,
0.327,0.7086008688654459,0.08647270530456316,0.2687853181569842,0.3533428454038986,1.4118751652767478,481.55490343047495,1594.4264844401691,
0.329,0.710072500761786,0.08705018619621474,0.26923441711372886,0.35378789745184236,1.4099146292400913,481.1219631611598,1594.8007207896123,
0.331,0.7115467662444329,0.08762910345235485,0.2696844331866012,0.3542332296054769,1.4079557332349046,480.688500814202,1595.1749571390558,
0.333,0.7130243485203247,0.08821061176792278,0.2701348948876003,0.35467884186480164,1.405994573196767,480.2549712718742,1595.549193488499,
0.335,0.7145049280732032,0.08879416175279302,0.2705860320905933,0.35512473422981683,1.404033015166803,479.8211537455668,1595.9234298379422,
0.337,0.71598909961467,0.08938075579600598,0.2710374371181413,0.3555709067005228,1.4020677102012102,479.38744049135613,1596.2976661873856,
0.339,0.7174756865301728,0.08996839120436859,0.2714899360488852,0.356017359276919,1.4001053719048033,478.9530385379018,1596.6719025368288,
0.341,0.7189652813000971,0.0905580669635249,0.27194312237756635,0.35646409195900586,1.3981426515742292,478.5183393660268,1597.0461388862723,
0.343,0.7204578874448098,0.0911497825072633,0.27239700019076335,0.35691110474678306,1.3961795548103284,478.0833398034095,1597.4203752357155,
0.34500000000000003,0.7219535084793719,0.09174353720119337,0.2728515736379278,0.35735839764025074,1.3942160873671425,477.64803662862744,1597.7946115851587,
0.34700000000000003,0.7234521479122535,0.09233933033979921,0.27330684693304524,0.35780597063940917,1.3922522551591023,477.21242656979194,1598.1688479346021,
0.34900000000000003,0.7249539706263003,0.09293743411462345,0.27376271276741904,0.3582538237442578,1.3902871688585734,476.7766129391587,1598.5430842840453,
0.35100000000000003,0.7264586890565496,0.09353735521616023,0.27421937688559245,0.35870195695479695,1.3883224535225762,476.34039979621065,1598.9173206334885,
0.353,0.7275607528146943,0.09397726220837714,0.2745537114306104,0.3590297791757068,1.3868857783140986,476.02126815049985,1599.1909371608576,
0.355,0.7283535790268154,0.09429399672674835,0.274794170747927,0.35926541155214015,1.385853448347226,475.79186314219896,1599.387530360901,
0.357,0.7291472423338172,0.09461129278032422,0.27503482832714693,0.3595011212263461,1.384821025130656,475.562369459297,1599.5841235609446,
0.359,0.7299417432274165,0.09492915019295436,0.2752756848361375,0.3597369081983246,1.3837885097048113,475.3327865816871,1599.780716760988,
0.361,0.7307370821981685,0.09524756878161494,0.2755167409484778,0.3599727724680758,1.3827559031254655,475.1031139847772,1599.9773099610316,
0.363,0.7315332597354607,0.09556654835636691,0.27575799734349454,0.3602087140355992,1.3817232064637492,474.8733511394661,1600.1739031610748,
0.365,0.7323302763272131,0.09588608871981034,0.2759994547065073,0.3604447329008955,1.3806904208077826,474.64349751192077,1600.3704963611183,
0.367,0.7331281324602708,0.09620618966771885,0.27624111372858734,0.36068082906396454,1.3796575472604866,474.41355256381723,1600.5670895611618,
0.369,0.7339268286198943,0.09652685098814257,0.27648297510694564,0.36091700252480613,1.378624586942346,474.1835157519824,1600.7636827612052,
0.371,0.7347263652900916,0.09684807246193093,0.2767250395447405,0.3611532532834202,1.3775915409895816,473.9533865285886,1600.9602759612487,
0.373,0.7355267429533058,0.0971698538621745,0.2769673077513246,0.3613895813398067,1.37655841055581,473.7231643409292,1601.156869161292,
0.375,0.7363279620906158,0.09749219495450141,0.2772097804421483,0.3616259866939661,1.3755251968109476,473.4928486315231,1601.3534623613355,
0.377,0.7371300231814673,0.09781509549659449,0.2774524583389746,0.3618624693458981,1.3744919009426193,473.2624388379213,1601.550055561379,
0.379,0.7379329267037715,0.09813855523831809,0.27769534216985065,0.3620990292956027,1.3734585241556052,473.03193439274656,1601.7466487614224,
0.381,0.7387366731337388,0.09846257392140138,0.2779384326692576,0.36233566654307986,1.3724250676727077,472.8013347235621,1601.943241961466,
0.383,0.7395412629459639,0.09878715127954278,0.27818173057809137,0.3625723810883297,1.3713915327342694,472.57063925290305,1602.1398351615094,
0.385,0.7403466966133518,0.09911228703825305,0.2784252366437469,0.36280917293135184,1.370357920598526,472.33984739820755,1602.3364283615526,
0.387,0.7411529746069629,0.09943798091454825,0.2786689516202677,0.3630460420721469,1.3693242325424315,472.10895857168816,1602.5330215615961,
0.389,0.7419600973960518,0.09976423261698655,0.27891287626835076,0.36328298851071444,1.3682904698613878,471.87797218033904,1602.7296147616396,
0.391,0.7427680654480036,0.10009104184551622,0.2791570113554326,0.3635200122470547,1.367256633869572,471.64688762586763,1602.926207961683,
0.393,0.743576879228341,0.10041840829145154,0.279401357655722,0.36375711328116755,1.3662227258998583,471.4157043046757,1603.1228011617266,
0.395,0.7443865392005022,0.10074633163705873,0.27964591595039073,0.36399429161305275,1.3651887473049686,471.18442160769246,1603.3193943617698,
0.397,0.745196969258862,0.10107468272130873,0.27989073929484265,0.36423154724271073,1.3641551046951506,470.9529895228188,1603.5159875618133,
0.399,0.7460083234793411,0.10140371971201421,0.2801357235971855,0.3644688801701414,1.3631209857060316,470.7215065797727,1603.7125807618568,
0.401,0.7468205255575335,0.10173331307853245,0.28038092208365645,0.3647062903953447,1.3620867987616734,470.48992258536146,1603.9091739619003,
0.403,0.7476335759472226,0.10206346246407487,0.28062633556482713,0.3649437779183206,1.3610525453088498,470.25823690705,1604.1057671619437,
0.405,0.7484474750959745,0.10239416749566188,0.28087196486124355,0.3651813427390691,1.3600182268356016,470.02644890405764,1604.3023603619872,
0.40700000000000003,0.7492622234454155,0.10272542778455666,0.281117810803269,0.36541898485758983,1.3589838448695488,469.7945579275247,1604.4989535620305,
0.40900000000000003,0.7500778214302274,0.1030572429245314,0.28136387423181247,0.3656567042738835,1.3579494009829711,469.56256331984594,1604.695546762074,
0.41100000000000003,0.7508942694790921,0.10338961249343018,0.28161015599771205,0.36589450098794984,1.3569148967875864,469.33046441527097,1604.8921399621174,
