beta_true,eta_true,gamma,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
1.5,1000,1000,20,1,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,2,1.927898,945.432761,934.747326,0.427898,-54.567239,-65.252674,0.946556
1.5,1000,1000,20,3,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,4,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,5,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,6,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,7,5.49908,2309.679691,5.5e-05,3.99908,1309.679691,-999.999945,0.88527
1.5,1000,1000,20,8,1.516929,866.089897,1072.37124,0.016929,-133.910103,72.37124,0.913956
1.5,1000,1000,20,9,1.142734,889.278208,1274.49441,-0.357266,-110.721792,274.49441,0.823973
1.5,1000,1000,20,10,2.02473,1359.1599,814.570641,0.52473,359.1599,-185.429359,0.925877
1.5,1000,1000,20,11,1.736203,765.36974,956.617436,0.236203,-234.63026,-43.382564,0.940146
1.5,1000,1000,20,12,1.212214,785.47987,1174.317475,-0.287786,-214.52013,174.317475,0.854038
1.5,1000,1000,20,13,1.288807,823.02932,1067.536503,-0.211193,-176.97068,67.536503,0.849111
1.5,1000,1000,20,14,1.108266,696.084045,1196.776785,-0.391734,-303.915955,196.776785,0.757757
1.5,1000,1000,20,15,2.216031,1147.338528,904.575393,0.716031,147.338528,-95.424607,0.926556
1.5,1000,1000,20,16,1.742162,1094.660882,1062.669352,0.242162,94.660882,62.669352,0.889997
1.5,1000,1000,20,17,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,18,1.471443,847.038888,1193.313771,-0.028557,-152.961112,193.313771,0.921964
1.5,1000,1000,20,19,1.688929,875.530712,989.334689,0.188929,-124.469288,-10.665311,0.858428
1.5,1000,1000,20,20,1.197952,770.998869,1175.614991,-0.302048,-229.001131,175.614991,0.817001
1.5,1000,1000,20,21,1.390241,828.271845,1052.834536,-0.109759,-171.728155,52.834536,0.859545
1.5,1000,1000,20,22,2.607456,1601.124573,620.633243,1.107456,601.124573,-379.366757,0.941304
1.5,1000,1000,20,23,1.403169,926.455256,1161.221209,-0.096831,-73.544744,161.221209,0.857708
1.5,1000,1000,20,24,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,25,2.195097,1029.92993,869.008901,0.695097,29.92993,-130.991099,0.945639
1.5,1000,1000,20,26,1.797783,1041.926847,891.971112,0.297783,41.926847,-108.028888,0.882656
1.5,1000,1000,20,27,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,28,2.045983,1220.781088,865.752777,0.545983,220.781088,-134.247223,0.926105
1.5,1000,1000,20,29,7.71026,1884.519134,0.000205,6.21026,884.519134,-999.999795,0.941974
1.5,1000,1000,20,30,1.433395,1008.82575,1047.839073,-0.066605,8.82575,47.839073,0.89036
1.5,1000,1000,20,31,1.149557,931.094594,1166.54181,-0.350443,-68.905406,166.54181,0.816282
1.5,1000,1000,20,32,1.374332,1000.497737,1003.782547,-0.125668,0.497737,3.782547,0.895539
1.5,1000,1000,20,33,1.564485,983.923726,1177.206166,0.064485,-16.076274,177.206166,0.853781
1.5,1000,1000,20,34,1.250361,1001.434205,1064.122208,-0.249639,1.434205,64.122208,0.869256
1.5,1000,1000,20,35,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,36,1.311436,815.885623,1106.334352,-0.188564,-184.114377,106.334352,0.860588
1.5,1000,1000,20,37,1.433091,757.842301,1072.171421,-0.066909,-242.157699,72.171421,0.915845
1.5,1000,1000,20,38,1.27852,926.829901,1261.590301,-0.22148,-73.170099,261.590301,0.815351
1.5,1000,1000,20,39,1.375691,836.751731,1092.160175,-0.124309,-163.248269,92.160175,0.84318
1.5,1000,1000,20,40,1.186129,685.236242,1009.038064,-0.313871,-314.763758,9.038064,0.832465
1.5,1000,1000,20,41,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,42,1.768093,1190.397099,1008.10876,0.268093,190.397099,8.10876,0.933316
1.5,1000,1000,20,43,1.285744,827.27326,1228.681689,-0.214256,-172.72674,228.681689,0.892763
1.5,1000,1000,20,44,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,45,3.452118,1155.652261,896.159015,1.952118,155.652261,-103.840985,0.875917
1.5,1000,1000,20,46,1.385871,1021.847855,1016.059959,-0.114129,21.847855,16.059959,0.890618
1.5,1000,1000,20,47,1.903093,1191.092904,993.891177,0.403093,191.092904,-6.108823,0.909126
1.5,1000,1000,20,48,1.722847,1038.757043,1014.098311,0.222847,38.757043,14.098311,0.918803
1.5,1000,1000,20,49,1.262913,1039.619336,1025.537664,-0.237087,39.619336,25.537664,0.828684
1.5,1000,1000,20,50,1.205037,1148.393548,1054.710433,-0.294963,148.393548,54.710433,0.783963
1.5,1000,1000,20,51,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,52,1.099858,867.606764,1047.895486,-0.400142,-132.393236,47.895486,0.783284
1.5,1000,1000,20,53,1.256101,1268.138134,1024.101532,-0.243899,268.138134,24.101532,0.822704
1.5,1000,1000,20,54,1.268153,1026.283771,1109.222712,-0.231847,26.283771,109.222712,0.78784
1.5,1000,1000,20,55,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,56,1.30284,952.362372,1168.099522,-0.19716,-47.637628,168.099522,0.865785
1.5,1000,1000,20,57,1.227268,757.122417,1097.41728,-0.272732,-242.877583,97.41728,0.834882
1.5,1000,1000,20,58,2.269379,1353.794344,834.280183,0.769379,353.794344,-165.719817,0.937356
1.5,1000,1000,20,59,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,60,1.383634,723.374126,1178.107777,-0.116366,-276.625874,178.107777,0.904294
1.5,1000,1000,20,61,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,62,1.480208,856.177903,1162.256653,-0.019792,-143.822097,162.256653,0.923835
1.5,1000,1000,20,63,1.941368,1241.801115,994.054782,0.441368,241.801115,-5.945218,0.907272
1.5,1000,1000,20,64,1.640292,983.666752,1185.637191,0.140292,-16.333248,185.637191,0.92381
1.5,1000,1000,20,65,1.127069,1053.89543,1026.502029,-0.372931,53.89543,26.502029,0.743451
1.5,1000,1000,20,66,1.209464,821.900898,1234.416406,-0.290536,-178.099102,234.416406,0.860424
1.5,1000,1000,20,67,1.840508,1086.441403,943.706975,0.340508,86.441403,-56.293025,0.887781
1.5,1000,1000,20,68,1.606969,670.379527,1176.995732,0.106969,-329.620473,176.995732,0.888422
1.5,1000,1000,20,69,1.967568,845.453855,1124.45657,0.467568,-154.546145,124.45657,0.941636
1.5,1000,1000,20,70,1.42903,1001.209251,1020.250464,-0.07097,1.209251,20.250464,0.917889
1.5,1000,1000,20,71,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,72,1.256727,681.421078,1183.497881,-0.243273,-318.578922,183.497881,0.876597
1.5,1000,1000,20,73,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,74,1.234549,769.938592,1066.859304,-0.265451,-230.061408,66.859304,0.823683
1.5,1000,1000,20,75,1.936034,1061.924337,1003.154427,0.436034,61.924337,3.154427,0.935945
1.5,1000,1000,20,76,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,77,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,78,1.21908,926.720691,1103.226733,-0.28092,-73.279309,103.226733,0.861338
1.5,1000,1000,20,79,2.25171,1348.267916,882.633009,0.75171,348.267916,-117.366991,0.941115
1.5,1000,1000,20,80,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,81,1.409171,849.414523,1039.940633,-0.090829,-150.585477,39.940633,0.872276
1.5,1000,1000,20,82,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,83,1.295628,876.329606,1064.906524,-0.204372,-123.670394,64.906524,0.873195
1.5,1000,1000,20,84,2.219219,1032.304942,1047.328136,0.719219,32.304942,47.328136,0.860852
1.5,1000,1000,20,85,1.524226,956.107682,968.979515,0.024226,-43.892318,-31.020485,0.893659
1.5,1000,1000,20,86,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,87,2.894517,1323.083402,813.879945,1.394517,323.083402,-186.120055,0.891077
1.5,1000,1000,20,88,1.649938,799.597365,1041.711489,0.149938,-200.402635,41.711489,0.892717
1.5,1000,1000,20,89,2.313851,1168.259623,866.934544,0.813851,168.259623,-133.065456,0.86385
1.5,1000,1000,20,90,1.352548,692.308727,998.226383,-0.147452,-307.691273,-1.773617,0.806214
1.5,1000,1000,20,91,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,92,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,93,1.538826,842.796685,1034.718103,0.038826,-157.203315,34.718103,0.843292
1.5,1000,1000,20,94,1.437332,859.377965,1090.175289,-0.062668,-140.622035,90.175289,0.896715
1.5,1000,1000,20,95,2.234393,1243.943713,871.932197,0.734393,243.943713,-128.067803,0.95263
1.5,1000,1000,20,96,4.452612,1391.446286,612.283188,2.952612,391.446286,-387.716812,0.935807
1.5,1000,1000,20,97,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,98,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,99,1.577946,984.899192,942.071628,0.077946,-15.100808,-57.928372,0.914207
1.5,1000,1000,20,100,1.250663,759.682463,1234.281772,-0.249337,-240.317537,234.281772,0.852475
1.5,1000,1000,20,101,1.638694,1131.225242,1004.802941,0.138694,131.225242,4.802941,0.914291
1.5,1000,1000,20,102,2.405383,1134.900488,829.235513,0.905383,134.900488,-170.764487,0.949184
1.5,1000,1000,20,103,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,104,1.673022,1198.918461,945.953426,0.173022,198.918461,-54.046574,0.896976
1.5,1000,1000,20,105,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,106,2.095771,853.441945,1072.295281,0.595771,-146.558055,72.295281,0.926849
1.5,1000,1000,20,107,2.504455,1312.471214,798.240167,1.004455,312.471214,-201.759833,0.898953
1.5,1000,1000,20,108,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,109,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,110,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,111,1.287167,953.230646,990.050209,-0.212833,-46.769354,-9.949791,0.867937
1.5,1000,1000,20,112,1.559539,882.34166,1078.001361,0.059539,-117.65834,78.001361,0.922611
1.5,1000,1000,20,113,1.302431,721.723499,1026.344244,-0.197569,-278.276501,26.344244,0.878834
1.5,1000,1000,20,114,1.497762,902.723324,1090.319079,-0.002238,-97.276676,90.319079,0.895209
1.5,1000,1000,20,115,1.265885,447.851703,1260.278012,-0.234115,-552.148297,260.278012,0.888722
1.5,1000,1000,20,116,2.244019,1284.929485,740.06464,0.744019,284.929485,-259.93536,0.911895
1.5,1000,1000,20,117,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,118,1.55261,747.643187,1042.999423,0.05261,-252.356813,42.999423,0.91821
1.5,1000,1000,20,119,1.268211,553.006308,1141.428634,-0.231789,-446.993692,141.428634,0.886681
1.5,1000,1000,20,120,1.262825,738.800091,1070.727329,-0.237175,-261.199909,70.727329,0.87954
1.5,1000,1000,20,121,1.357967,940.958043,1045.335424,-0.142033,-59.041957,45.335424,0.902638
1.5,1000,1000,20,122,1.350669,617.041156,1286.065243,-0.149331,-382.958844,286.065243,0.836064
1.5,1000,1000,20,123,2.106865,1244.93593,883.224368,0.606865,244.93593,-116.775632,0.929539
1.5,1000,1000,20,124,2.177049,990.943327,1066.577474,0.677049,-9.056673,66.577474,0.940388
1.5,1000,1000,20,125,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,126,1.589407,976.418928,1091.46254,0.089407,-23.581072,91.46254,0.865718
1.5,1000,1000,20,127,1.349076,869.049418,1024.144081,-0.150924,-130.950582,24.144081,0.866118
1.5,1000,1000,20,128,1.261563,556.6674,1193.720256,-0.238437,-443.3326,193.720256,0.869979
1.5,1000,1000,20,129,1.072139,711.995171,1286.19217,-0.427861,-288.004829,286.19217,0.741726
1.5,1000,1000,20,130,1.240311,913.356328,1098.488849,-0.259689,-86.643672,98.488849,0.841497
1.5,1000,1000,20,131,1.80215,1097.763591,925.865686,0.30215,97.763591,-74.134314,0.911553
1.5,1000,1000,20,132,1.373002,1027.449053,988.051498,-0.126998,27.449053,-11.948502,0.884281
1.5,1000,1000,20,133,1.438603,696.037407,1193.017869,-0.061397,-303.962593,193.017869,0.914483
1.5,1000,1000,20,134,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,135,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,136,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,137,2.019521,1347.607368,847.555961,0.519521,347.607368,-152.444039,0.897007
1.5,1000,1000,20,138,1.179191,867.223308,1183.611036,-0.320809,-132.776692,183.611036,0.84252
1.5,1000,1000,20,139,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,140,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
1.5,1000,1000,20,141,0.0,0.0,0.0,-1.5,-1000.0,-1000.0,0.0
