beta_true,eta_true,gamma,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
2.0,1000,1000,5,1,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,5,2,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,5,3,6.395734,2137.538501,0.000153,4.395734,1137.538501,-999.999847,0.833548
2.0,1000,1000,5,4,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,5,5,5.333524,1796.157885,3.3e-05,3.333524,796.157885,-999.999967,0.919828
2.0,1000,1000,5,6,4.544102,1483.070587,3.9e-05,2.544102,483.070587,-999.999961,0.807345
2.0,1000,1000,5,7,1.720937,879.507534,1352.923972,-0.279063,-120.492466,352.923972,0.544011
2.0,1000,1000,5,8,7.544695,2145.308772,0.000362,5.544695,1145.308772,-999.999638,0.78099
2.0,1000,1000,5,9,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,5,10,6.698527,2201.499692,7.5e-05,4.698527,1201.499692,-999.999925,0.825828
2.0,1000,1000,5,11,4.136808,2546.084354,0.000206,2.136808,1546.084354,-999.999794,0.89813
2.0,1000,1000,5,12,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,5,13,7.738541,1705.205503,0.0,5.738541,705.205503,-1000.0,0.772358
2.0,1000,1000,5,14,5.632898,2158.585037,0.0,3.632898,1158.585037,-1000.0,0.56969
2.0,1000,1000,5,15,6.072603,1796.202192,0.000358,4.072603,796.202192,-999.999642,0.717498
2.0,1000,1000,5,16,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,5,17,9.570503,1711.19563,0.000363,7.570503,711.19563,-999.999637,0.426655
2.0,1000,1000,5,18,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,5,19,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,5,20,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,5,21,5.779374,2072.864218,7.4e-05,3.779374,1072.864218,-999.999926,0.914594
2.0,1000,1000,5,22,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,5,23,3.761484,1904.048456,273.924735,1.761484,904.048456,-726.075265,0.787145
2.0,1000,1000,5,24,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,5,25,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,5,26,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,5,27,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,5,28,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,5,29,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,5,30,4.630842,2103.325593,0.0,2.630842,1103.325593,-1000.0,0.71113
2.0,1000,1000,5,31,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,5,32,5.141363,2292.208206,0.000246,3.141363,1292.208206,-999.999754,0.842249
2.0,1000,1000,5,33,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,5,34,5.596541,1685.999425,9.3e-05,3.596541,685.999425,-999.999907,0.836049
2.0,1000,1000,5,35,10.977627,1778.965607,8.9e-05,8.977627,778.965607,-999.999911,0.875056
2.0,1000,1000,5,36,1.62263,725.864628,1343.252068,-0.37737,-274.135372,343.252068,0.572508
2.0,1000,1000,5,37,3.784735,2436.672758,0.000323,1.784735,1436.672758,-999.999677,0.759918
2.0,1000,1000,5,38,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,5,39,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,5,40,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,5,41,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,5,42,4.899835,2628.424327,0.0,2.899835,1628.424327,-1000.0,0.257224
2.0,1000,1000,5,43,7.256163,2144.574648,0.000256,5.256163,1144.574648,-999.999744,0.750373
2.0,1000,1000,5,44,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,5,45,1.822257,394.631158,1524.365923,-0.177743,-605.368842,524.365923,0.674605
2.0,1000,1000,5,46,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,5,47,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,5,48,1.586138,499.611473,1324.662831,-0.413862,-500.388527,324.662831,0.587771
2.0,1000,1000,5,49,10.05818,1808.120871,0.000267,8.05818,808.120871,-999.999733,0.743461
2.0,1000,1000,5,50,5.246789,2271.457971,0.0,3.246789,1271.457971,-1000.0,0.550673
