beta_true,eta_true,gamma,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
5,1000,1000,7,1,15.373967,1998.218063,0.000334,10.373967,998.218063,-999.999666,0.82089
5,1000,1000,7,2,0.0,0.0,0.0,-5.0,-1000.0,-1000.0,0.0
5,1000,1000,7,3,15.698831,2006.052878,7.7e-05,10.698831,1006.052878,-999.999923,0.921175
5,1000,1000,7,4,17.214456,2073.606304,0.000313,12.214456,1073.606304,-999.999687,0.4971
5,1000,1000,7,5,11.898079,2011.207114,0.000529,6.898079,1011.207114,-999.999471,0.795035
5,1000,1000,7,6,0.0,0.0,0.0,-5.0,-1000.0,-1000.0,0.0
5,1000,1000,7,7,19.948144,1998.173656,0.000276,14.948144,998.173656,-999.999724,0.771426
5,1000,1000,7,8,13.193567,2082.085498,4.7e-05,8.193567,1082.085498,-999.999953,0.879142
5,1000,1000,7,9,29.487987,2111.56656,7.4e-05,24.487987,1111.56656,-999.999926,0.960147
5,1000,1000,7,10,18.501837,2083.345253,0.000273,13.501837,1083.345253,-999.999727,0.840028
5,1000,1000,7,11,8.210043,2070.604814,0.0,3.210043,1070.604814,-1000.0,0.54677
5,1000,1000,7,12,12.200176,2074.268672,2.6e-05,7.200176,1074.268672,-999.999974,0.852232
5,1000,1000,7,13,2.673622,651.299695,1375.8161,-2.326378,-348.700305,375.8161,0.761131
5,1000,1000,7,14,0.0,0.0,0.0,-5.0,-1000.0,-1000.0,0.0
5,1000,1000,7,15,13.798864,1929.168928,0.000306,8.798864,929.168928,-999.999694,0.676449
5,1000,1000,7,16,1.892989,449.649357,1520.165101,-3.107011,-550.350643,520.165101,0.784667
5,1000,1000,7,17,23.570946,2017.225513,6.4e-05,18.570946,1017.225513,-999.999936,0.850264
5,1000,1000,7,18,1.768334,492.178182,1328.914068,-3.231666,-507.821818,328.914068,0.726751
5,1000,1000,7,19,9.999822,2049.41514,0.000224,4.999822,1049.41514,-999.999776,0.894474
5,1000,1000,7,20,19.83166,2080.856565,0.000232,14.83166,1080.856565,-999.999768,0.834809
5,1000,1000,7,21,0.0,0.0,0.0,-5.0,-1000.0,-1000.0,0.0
5,1000,1000,7,22,7.689851,1938.642402,0.0,2.689851,938.642402,-1000.0,0.644335
5,1000,1000,7,23,9.190777,1981.457852,0.000191,4.190777,981.457852,-999.999809,0.689056
5,1000,1000,7,24,12.817704,2052.517324,0.0,7.817704,1052.517324,-1000.0,0.704001
5,1000,1000,7,25,10.300906,1987.967016,0.000131,5.300906,987.967016,-999.999869,0.881771
5,1000,1000,7,26,0.0,0.0,0.0,-5.0,-1000.0,-1000.0,0.0
5,1000,1000,7,27,13.318087,1839.6982,0.000264,8.318087,839.6982,-999.999736,0.825988
5,1000,1000,7,28,10.149205,2090.57071,8e-05,5.149205,1090.57071,-999.99992,0.891276
5,1000,1000,7,29,8.168199,2002.2978,0.000201,3.168199,1002.2978,-999.999799,0.851366
5,1000,1000,7,30,2.329518,473.065482,1443.328565,-2.670482,-526.934518,443.328565,0.789705
5,1000,1000,7,31,0.0,0.0,0.0,-5.0,-1000.0,-1000.0,0.0
5,1000,1000,7,32,15.212236,2031.072364,3.6e-05,10.212236,1031.072364,-999.999964,0.908551
5,1000,1000,7,33,0.0,0.0,0.0,-5.0,-1000.0,-1000.0,0.0
5,1000,1000,7,34,15.794301,2028.64217,4.7e-05,10.794301,1028.64217,-999.999953,0.81678
5,1000,1000,7,35,11.901963,2024.214824,9.9e-05,6.901963,1024.214824,-999.999901,0.677261
5,1000,1000,7,36,1.652459,325.556599,1701.855227,-3.347541,-674.443401,701.855227,0.7774
5,1000,1000,7,37,0.0,0.0,0.0,-5.0,-1000.0,-1000.0,0.0
5,1000,1000,7,38,12.859843,2074.408581,4.9e-05,7.859843,1074.408581,-999.999951,0.901321
5,1000,1000,7,39,10.388543,2024.03301,8.1e-05,5.388543,1024.03301,-999.999919,0.861428
5,1000,1000,7,40,1.867427,395.070665,1629.898196,-3.132573,-604.929335,629.898196,0.773874
5,1000,1000,7,41,18.771551,1965.996543,0.000157,13.771551,965.996543,-999.999843,0.896068
5,1000,1000,7,42,0.0,0.0,0.0,-5.0,-1000.0,-1000.0,0.0
5,1000,1000,7,43,3.695115,935.079317,1007.602735,-1.304885,-64.920683,7.602735,0.876731
5,1000,1000,7,44,9.956894,2047.462969,0.000142,4.956894,1047.462969,-999.999858,0.849436
5,1000,1000,7,45,31.219564,1925.612063,5.1e-05,26.219564,925.612063,-999.999949,0.93184
5,1000,1000,7,46,5.654199,661.913288,1333.031966,0.654199,-338.086712,333.031966,0.869514
5,1000,1000,7,47,2.903586,686.636652,1418.834235,-2.096414,-313.363348,418.834235,0.746453
5,1000,1000,7,48,14.682977,1928.519922,8.6e-05,9.682977,928.519922,-999.999914,0.938935
5,1000,1000,7,49,14.511271,2003.427272,0.000302,9.511271,1003.427272,-999.999698,0.933969
5,1000,1000,7,50,7.879426,1978.863463,0.0,2.879426,978.863463,-1000.0,0.753596
5,1000,1000,7,51,18.99138,2045.471472,5.1e-05,13.99138,1045.471472,-999.999949,0.844432
5,1000,1000,7,52,10.949223,1838.884842,0.000107,5.949223,838.884842,-999.999893,0.683291
5,1000,1000,7,53,14.681576,1880.863235,7.6e-05,9.681576,880.863235,-999.999924,0.849936
5,1000,1000,7,54,12.001434,2026.260993,0.000213,7.001434,1026.260993,-999.999787,0.782853
5,1000,1000,7,55,0.0,0.0,0.0,-5.0,-1000.0,-1000.0,0.0
5,1000,1000,7,56,15.057074,2020.109215,0.000252,10.057074,1020.109215,-999.999748,0.643512
5,1000,1000,7,57,10.628457,1961.432829,0.000114,5.628457,961.432829,-999.999886,0.879552
5,1000,1000,7,58,0.0,0.0,0.0,-5.0,-1000.0,-1000.0,0.0
5,1000,1000,7,59,14.833847,1991.942089,0.000278,9.833847,991.942089,-999.999722,0.819041
5,1000,1000,7,60,17.835185,1955.500071,0.000299,12.835185,955.500071,-999.999701,0.126442
5,1000,1000,7,61,11.811433,1969.903011,0.000197,6.811433,969.903011,-999.999803,0.875385
5,1000,1000,7,62,2.744484,517.273898,1424.044944,-2.255516,-482.726102,424.044944,0.85728
5,1000,1000,7,63,18.870798,1998.802917,0.000374,13.870798,998.802917,-999.999626,0.858565
5,1000,1000,7,64,13.050821,2034.522436,0.000488,8.050821,1034.522436,-999.999512,0.743904
5,1000,1000,7,65,35.182095,1933.857831,0.00106,30.182095,933.857831,-999.99894,-0.636127
5,1000,1000,7,66,14.862158,2029.048817,0.000194,9.862158,1029.048817,-999.999806,0.883666
5,1000,1000,7,67,10.455666,1974.135468,1.9e-05,5.455666,974.135468,-999.999981,0.907929
5,1000,1000,7,68,7.741748,2036.830988,6.8e-05,2.741748,1036.830988,-999.999932,0.955963
5,1000,1000,7,69,15.810543,1975.533371,3.9e-05,10.810543,975.533371,-999.999961,0.851499
5,1000,1000,7,70,0.0,0.0,0.0,-5.0,-1000.0,-1000.0,0.0
5,1000,1000,7,71,13.188291,2104.203504,6.8e-05,8.188291,1104.203504,-999.999932,0.852838
5,1000,1000,7,72,13.486495,2085.098951,0.000363,8.486495,1085.098951,-999.999637,0.931625
5,1000,1000,7,73,15.204282,2033.562663,7.8e-05,10.204282,1033.562663,-999.999922,0.857009
5,1000,1000,7,74,0.0,0.0,0.0,-5.0,-1000.0,-1000.0,0.0
5,1000,1000,7,75,12.624493,2009.80519,0.0,7.624493,1009.80519,-1000.0,-1.07775
5,1000,1000,7,76,2.304182,402.916486,1646.2861,-2.695818,-597.083514,646.2861,0.814957
5,1000,1000,7,77,0.0,0.0,0.0,-5.0,-1000.0,-1000.0,0.0
5,1000,1000,7,78,15.865626,2007.041262,2e-05,10.865626,1007.041262,-999.99998,0.825481
5,1000,1000,7,79,0.0,0.0,0.0,-5.0,-1000.0,-1000.0,0.0
5,1000,1000,7,80,1.576976,506.898024,1382.698197,-3.423024,-493.101976,382.698197,0.706174
5,1000,1000,7,81,8.588603,1936.071572,8.4e-05,3.588603,936.071572,-999.999916,0.777206
5,1000,1000,7,82,8.285263,2088.511129,0.0,3.285263,1088.511129,-1000.0,0.858946
5,1000,1000,7,83,2.478117,580.69372,1372.100078,-2.521883,-419.30628,372.100078,0.630607
5,1000,1000,7,84,12.1643,1855.721869,9e-05,7.1643,855.721869,-999.99991,0.941572
5,1000,1000,7,85,0.0,0.0,0.0,-5.0,-1000.0,-1000.0,0.0
5,1000,1000,7,86,10.033801,1994.455872,7.4e-05,5.033801,994.455872,-999.999926,0.890993
5,1000,1000,7,87,2.302951,656.845737,1295.053921,-2.697049,-343.154263,295.053921,0.815404
5,1000,1000,7,88,3.275589,723.66913,1275.916285,-1.724411,-276.33087,275.916285,0.839801
5,1000,1000,7,89,29.923775,2041.332985,2.4e-05,24.923775,1041.332985,-999.999976,0.957404
5,1000,1000,7,90,18.911667,2086.861585,6.7e-05,13.911667,1086.861585,-999.999933,0.937375
5,1000,1000,7,91,29.783537,2058.565094,7.1e-05,24.783537,1058.565094,-999.999929,0.894674
5,1000,1000,7,92,12.538974,2157.691619,6.1e-05,7.538974,1157.691619,-999.999939,0.868334
5,1000,1000,7,93,0.0,0.0,0.0,-5.0,-1000.0,-1000.0,0.0
5,1000,1000,7,94,15.695831,1965.568852,0.000285,10.695831,965.568852,-999.999715,0.836061
5,1000,1000,7,95,18.359753,1998.006883,0.0,13.359753,998.006883,-1000.0,0.822479
5,1000,1000,7,96,0.0,0.0,0.0,-5.0,-1000.0,-1000.0,0.0
5,1000,1000,7,97,2.835411,723.677606,1199.597713,-2.164589,-276.322394,199.597713,0.835155
5,1000,1000,7,98,17.15658,1907.00979,3.8e-05,12.15658,907.00979,-999.999962,0.930213
5,1000,1000,7,99,18.684031,1968.42771,0.000194,13.684031,968.42771,-999.999806,0.657389
5,1000,1000,7,100,24.801358,1982.832237,0.000244,19.801358,982.832237,-999.999756,0.751187
5,1000,1000,7,101,12.254699,1911.755663,5.7e-05,7.254699,911.755663,-999.999943,0.903134
5,1000,1000,7,102,12.231874,2023.044446,0.000169,7.231874,1023.044446,-999.999831,0.91744
5,1000,1000,7,103,0.0,0.0,0.0,-5.0,-1000.0,-1000.0,0.0
5,1000,1000,7,104,17.918146,2031.595367,0.000379,12.918146,1031.595367,-999.999621,0.85377
5,1000,1000,7,105,13.06995,1979.873759,4.8e-05,8.06995,979.873759,-999.999952,0.869002
5,1000,1000,7,106,2.261069,404.980267,1585.040315,-2.738931,-595.019733,585.040315,0.798719
5,1000,1000,7,107,22.228915,2045.294278,0.000287,17.228915,1045.294278,-999.999713,0.83898
5,1000,1000,7,108,9.401415,1923.732123,0.000185,4.401415,923.732123,-999.999815,0.92433
5,1000,1000,7,109,14.583715,1998.938506,7.2e-05,9.583715,998.938506,-999.999928,0.836125
5,1000,1000,7,110,11.238278,1955.224364,0.0,6.238278,955.224364,-1000.0,0.689792
5,1000,1000,7,111,14.72682,2006.709657,0.000231,9.72682,1006.709657,-999.999769,0.819107
5,1000,1000,7,112,0.0,0.0,0.0,-5.0,-1000.0,-1000.0,0.0
5,1000,1000,7,113,0.0,0.0,0.0,-5.0,-1000.0,-1000.0,0.0
5,1000,1000,7,114,12.373858,1920.703699,0.0,7.373858,920.703699,-1000.0,0.216491
