beta_true,eta_true,gamma,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
5,1000,1000,30,1,3.479103,775.236513,1268.924285,-1.520897,-224.763487,268.924285,0.84519
5,1000,1000,30,2,10.685447,1985.304057,6.7e-05,5.685447,985.304057,-999.999933,0.956309
5,1000,1000,30,3,2.984207,552.260069,1472.48519,-2.015793,-447.739931,472.48519,0.944763
5,1000,1000,30,4,11.854776,1999.263608,5.7e-05,6.854776,999.263608,-999.999943,0.984115
5,1000,1000,30,5,9.698946,1966.732083,8.8e-05,4.698946,966.732083,-999.999912,0.973798
5,1000,1000,30,6,3.347814,656.998119,1340.542694,-1.652186,-343.001881,340.542694,0.915123
5,1000,1000,30,7,14.365216,1990.82811,0.00015,9.365216,990.82811,-999.99985,0.96894
5,1000,1000,30,8,9.336294,2063.971625,0.0,4.336294,1063.971625,-1000.0,0.861337
5,1000,1000,30,9,13.762204,1948.542076,8.7e-05,8.762204,948.542076,-999.999913,0.966295
5,1000,1000,30,10,5.092876,1112.764369,808.374213,0.092876,112.764369,-191.625787,0.966131
5,1000,1000,30,11,3.609372,738.063013,1277.383665,-1.390628,-261.936987,277.383665,0.949417
5,1000,1000,30,12,11.893516,2068.546049,8.4e-05,6.893516,1068.546049,-999.999916,0.967592
5,1000,1000,30,13,2.725524,748.937251,1239.93692,-2.274476,-251.062749,239.93692,0.96161
5,1000,1000,30,14,3.919109,891.459464,1104.602204,-1.080891,-108.540536,104.602204,0.963814
5,1000,1000,30,15,8.082075,2051.840546,8.2e-05,3.082075,1051.840546,-999.999918,0.959668
5,1000,1000,30,16,1.706609,391.047923,1542.989276,-3.293391,-608.952077,542.989276,0.959178
5,1000,1000,30,17,10.538271,2074.184095,9.1e-05,5.538271,1074.184095,-999.999909,0.950984
5,1000,1000,30,18,8.855745,2008.936377,3.7e-05,3.855745,1008.936377,-999.999963,0.950885
5,1000,1000,30,19,2.909318,670.353558,1378.761939,-2.090682,-329.646442,378.761939,0.943935
5,1000,1000,30,20,11.274038,1971.227405,4.9e-05,6.274038,971.227405,-999.999951,0.946531
5,1000,1000,30,21,4.286999,787.935691,1238.45286,-0.713001,-212.064309,238.45286,0.96806
5,1000,1000,30,22,2.359939,476.799362,1545.896098,-2.640061,-523.200638,545.896098,0.962773
5,1000,1000,30,23,2.692093,465.718058,1555.822684,-2.307907,-534.281942,555.822684,0.969311
5,1000,1000,30,24,10.871689,2008.759144,0.0,5.871689,1008.759144,-1000.0,0.880218
5,1000,1000,30,25,2.449252,622.118921,1356.59125,-2.550748,-377.881079,356.59125,0.969722
5,1000,1000,30,26,8.131578,1945.338586,5.7e-05,3.131578,945.338586,-999.999943,0.975758
5,1000,1000,30,27,11.240179,1943.948813,7.5e-05,6.240179,943.948813,-999.999925,0.946653
5,1000,1000,30,28,4.705973,806.754469,1235.615317,-0.294027,-193.245531,235.615317,0.938568
5,1000,1000,30,29,2.681098,630.886767,1339.940539,-2.318902,-369.113233,339.940539,0.972396
5,1000,1000,30,30,9.667737,1969.825199,4.3e-05,4.667737,969.825199,-999.999957,0.987406
5,1000,1000,30,31,2.793534,570.825627,1406.017434,-2.206466,-429.174373,406.017434,0.956478
5,1000,1000,30,32,2.904509,453.159735,1586.482272,-2.095491,-546.840265,586.482272,0.966016
5,1000,1000,30,33,3.039466,627.425169,1380.061776,-1.960534,-372.574831,380.061776,0.939444
5,1000,1000,30,34,2.49609,785.128717,1167.923321,-2.50391,-214.871283,167.923321,0.963525
5,1000,1000,30,35,2.526104,481.679454,1446.028115,-2.473896,-518.320546,446.028115,0.950217
5,1000,1000,30,36,3.279758,596.157589,1331.770471,-1.720242,-403.842411,331.770471,0.959485
5,1000,1000,30,37,11.475565,1959.868823,8.9e-05,6.475565,959.868823,-999.999911,0.967279
5,1000,1000,30,38,2.925612,544.760052,1483.29022,-2.074388,-455.239948,483.29022,0.908997
5,1000,1000,30,39,3.039588,568.146765,1445.015173,-1.960412,-431.853235,445.015173,0.94759
5,1000,1000,30,40,10.807235,2014.432336,7.8e-05,5.807235,1014.432336,-999.999922,0.94485
5,1000,1000,30,41,2.330973,502.652224,1430.812966,-2.669027,-497.347776,430.812966,0.963739
5,1000,1000,30,42,10.928816,1993.111122,0.000408,5.928816,993.111122,-999.999592,0.945595
5,1000,1000,30,43,4.811193,970.448467,1061.943336,-0.188807,-29.551533,61.943336,0.963103
5,1000,1000,30,44,1.451195,267.530128,1694.490223,-3.548805,-732.469872,694.490223,0.907121
5,1000,1000,30,45,2.868177,561.861254,1347.76048,-2.131823,-438.138746,347.76048,0.851827
5,1000,1000,30,46,9.610369,2004.208148,0.000128,4.610369,1004.208148,-999.999872,0.974395
5,1000,1000,30,47,2.348836,491.111491,1472.276332,-2.651164,-508.888509,472.276332,0.966604
5,1000,1000,30,48,11.799718,1987.720154,7.8e-05,6.799718,987.720154,-999.999922,0.982131
5,1000,1000,30,49,10.086237,2027.495698,0.000581,5.086237,1027.495698,-999.999419,0.795304
5,1000,1000,30,50,10.993386,2011.345344,0.000104,5.993386,1011.345344,-999.999896,0.96849
5,1000,1000,30,51,2.996141,577.048042,1387.929192,-2.003859,-422.951958,387.929192,0.927459
