beta_true,eta_true,gamma,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
7,1000,1000,7,1,0.0,0.0,0.0,-7.0,-1000.0,-1000.0,0.0
7,1000,1000,7,2,17.511575,2062.666882,0.000338,10.511575,1062.666882,-999.999662,0.851559
7,1000,1000,7,3,0.0,0.0,0.0,-7.0,-1000.0,-1000.0,0.0
7,1000,1000,7,4,16.735832,2007.314885,0.000125,9.735832,1007.314885,-999.999875,0.782868
7,1000,1000,7,5,24.256857,1884.89814,0.000454,17.256857,884.89814,-999.999546,-0.337531
7,1000,1000,7,6,12.412126,2014.064445,0.001426,5.412126,1014.064445,-999.998574,0.724664
7,1000,1000,7,7,17.267568,2012.122615,0.000298,10.267568,1012.122615,-999.999702,0.604412
7,1000,1000,7,8,28.711543,2067.567471,0.000277,21.711543,1067.567471,-999.999723,0.888339
7,1000,1000,7,9,18.240437,2021.375491,7.2e-05,11.240437,1021.375491,-999.999928,0.898192
7,1000,1000,7,10,17.026795,2062.22532,0.000156,10.026795,1062.22532,-999.999844,0.83389
7,1000,1000,7,11,15.883007,1978.421904,0.000336,8.883007,978.421904,-999.999664,0.881099
7,1000,1000,7,12,16.205973,1975.459368,0.000373,9.205973,975.459368,-999.999627,0.236439
7,1000,1000,7,13,18.11005,1965.479815,0.000149,11.11005,965.479815,-999.999851,0.915285
7,1000,1000,7,14,1.677479,280.061299,1623.931714,-5.322521,-719.938701,623.931714,0.78638
7,1000,1000,7,15,2.003342,223.65079,1723.524968,-4.996658,-776.34921,723.524968,0.806025
7,1000,1000,7,16,20.769567,1987.944453,0.000179,13.769567,987.944453,-999.999821,0.727204
7,1000,1000,7,17,20.52613,1946.851228,8e-05,13.52613,946.851228,-999.99992,0.87705
7,1000,1000,7,18,75.736546,2015.077604,0.000185,68.736546,1015.077604,-999.999815,0.87586
7,1000,1000,7,19,12.618954,1933.246796,0.000348,5.618954,933.246796,-999.999652,0.625912
7,1000,1000,7,20,17.124742,1985.325753,0.000174,10.124742,985.325753,-999.999826,0.782884
7,1000,1000,7,21,0.0,0.0,0.0,-7.0,-1000.0,-1000.0,0.0
7,1000,1000,7,22,18.740558,1982.443323,0.000343,11.740558,982.443323,-999.999657,0.481097
7,1000,1000,7,23,2.479577,502.173467,1481.267006,-4.520423,-497.826533,481.267006,0.833457
7,1000,1000,7,24,20.686844,1934.184423,7.7e-05,13.686844,934.184423,-999.999923,0.880205
7,1000,1000,7,25,22.902738,2141.867557,0.000232,15.902738,1141.867557,-999.999768,0.912332
7,1000,1000,7,26,20.852322,1956.695542,0.000189,13.852322,956.695542,-999.999811,0.907842
7,1000,1000,7,27,0.0,0.0,0.0,-7.0,-1000.0,-1000.0,0.0
7,1000,1000,7,28,26.18229,1962.743837,0.0,19.18229,962.743837,-1000.0,0.230425
7,1000,1000,7,29,28.654381,2061.692029,2.6e-05,21.654381,1061.692029,-999.999974,0.268323
7,1000,1000,7,30,11.574064,1993.402087,0.0,4.574064,993.402087,-1000.0,0.59511
7,1000,1000,7,31,15.860719,1950.190072,0.000115,8.860719,950.190072,-999.999885,0.962113
7,1000,1000,7,32,15.563075,1948.188573,4.9e-05,8.563075,948.188573,-999.999951,0.901592
7,1000,1000,7,33,11.796213,1961.733912,0.00022,4.796213,961.733912,-999.99978,0.940406
7,1000,1000,7,34,13.37836,1937.876962,0.0,6.37836,937.876962,-1000.0,0.499058
7,1000,1000,7,35,19.535462,1987.391425,4.1e-05,12.535462,987.391425,-999.999959,0.841472
7,1000,1000,7,36,16.441712,2004.396942,0.0,9.441712,1004.396942,-1000.0,0.505413
7,1000,1000,7,37,5.919912,858.175809,1062.916298,-1.080088,-141.824191,62.916298,0.859525
7,1000,1000,7,38,3.178088,657.129446,1408.986957,-3.821912,-342.870554,408.986957,0.862777
7,1000,1000,7,39,20.790025,2044.2902,1.2e-05,13.790025,1044.2902,-999.999988,0.627008
7,1000,1000,7,40,19.697214,2054.487584,1.3e-05,12.697214,1054.487584,-999.999987,0.881337
7,1000,1000,7,41,12.728183,2093.631879,0.0,5.728183,1093.631879,-1000.0,0.697767
7,1000,1000,7,42,14.898962,1999.913151,0.000121,7.898962,999.913151,-999.999879,0.911618
7,1000,1000,7,43,36.779757,2004.645812,0.000441,29.779757,1004.645812,-999.999559,0.841619
7,1000,1000,7,44,16.070188,2048.881354,0.00022,9.070188,1048.881354,-999.99978,0.726851
7,1000,1000,7,45,15.32175,2011.267207,0.000511,8.32175,1011.267207,-999.999489,0.748774
7,1000,1000,7,46,17.374355,1930.55772,8.4e-05,10.374355,930.55772,-999.999916,0.905302
7,1000,1000,7,47,18.417042,2029.311546,3.1e-05,11.417042,1029.311546,-999.999969,0.844393
7,1000,1000,7,48,14.881545,2077.883833,0.000194,7.881545,1077.883833,-999.999806,0.829729
7,1000,1000,7,49,15.524531,2077.243528,7e-05,8.524531,1077.243528,-999.99993,0.817562
7,1000,1000,7,50,35.06809,1999.986901,0.000131,28.06809,999.986901,-999.999869,0.911029
7,1000,1000,7,51,15.349797,1941.532071,0.0001,8.349797,941.532071,-999.9999,0.909772
7,1000,1000,7,52,37.989056,2056.409695,0.000113,30.989056,1056.409695,-999.999887,0.925047
7,1000,1000,7,53,17.932906,2100.886222,0.000296,10.932906,1100.886222,-999.999704,0.845552
7,1000,1000,7,54,35.268916,1891.005551,1.9e-05,28.268916,891.005551,-999.999981,0.941988
7,1000,1000,7,55,21.52013,2052.24255,7.2e-05,14.52013,1052.24255,-999.999928,0.622509
7,1000,1000,7,56,31.284185,2001.871535,0.000186,24.284185,1001.871535,-999.999814,0.390805
7,1000,1000,7,57,2.712637,468.516184,1587.784269,-4.287363,-531.483816,587.784269,0.752189
7,1000,1000,7,58,14.131833,2048.029776,5.8e-05,7.131833,1048.029776,-999.999942,0.821185
7,1000,1000,7,59,1.521978,243.690666,1780.867387,-5.478022,-756.309334,780.867387,0.604259
7,1000,1000,7,60,9.310981,1939.808563,0.0,2.310981,939.808563,-1000.0,0.83238
7,1000,1000,7,61,14.511489,1983.280359,3.9e-05,7.511489,983.280359,-999.999961,0.874035
7,1000,1000,7,62,18.300058,2029.28164,0.000244,11.300058,1029.28164,-999.999756,0.845753
7,1000,1000,7,63,17.830467,2011.672626,4.4e-05,10.830467,1011.672626,-999.999956,0.796744
7,1000,1000,7,64,10.329357,1876.88647,0.000113,3.329357,876.88647,-999.999887,0.888249
