beta_true,eta_true,gamma,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
7,1000,1000,3,1,13.179513,2025.527188,0.000129,6.179513,1025.527188,-999.999871,0.411936
7,1000,1000,3,2,129.228979,2112.82581,0.000429,122.228979,1112.82581,-999.999571,0.25793
7,1000,1000,3,3,28.150452,2090.782577,0.000221,21.150452,1090.782577,-999.999779,0.763229
7,1000,1000,3,4,16.454887,1933.773943,4.8e-05,9.454887,933.773943,-999.999952,0.309865
7,1000,1000,3,5,8.677259,1936.200235,0.0,1.677259,936.200235,-1000.0,-0.044778
7,1000,1000,3,6,27.015741,2051.853946,0.000229,20.015741,1051.853946,-999.999771,-0.14189
7,1000,1000,3,7,0.0,0.0,0.0,-7.0,-1000.0,-1000.0,0.0
7,1000,1000,3,8,16.693668,1993.393363,0.0,9.693668,993.393363,-1000.0,-0.213602
7,1000,1000,3,9,34.12152,2073.738338,6.2e-05,27.12152,1073.738338,-999.999938,0.782266
7,1000,1000,3,10,68.372683,2031.913653,5.7e-05,61.372683,1031.913653,-999.999943,0.721472
7,1000,1000,3,11,14.563328,2117.401727,1.4e-05,7.563328,1117.401727,-999.999986,0.270399
7,1000,1000,3,12,9.667349,1910.408422,0.000175,2.667349,910.408422,-999.999825,0.7261
7,1000,1000,3,13,26.315964,1967.260855,0.000175,19.315964,967.260855,-999.999825,0.642732
7,1000,1000,3,14,10.074062,1990.693533,0.00019,3.074062,990.693533,-999.99981,0.695935
7,1000,1000,3,15,20.687888,2009.507362,0.00048,13.687888,1009.507362,-999.99952,-0.191653
7,1000,1000,3,16,13.37522,1905.930468,0.0001,6.37522,905.930468,-999.9999,0.523815
7,1000,1000,3,17,17.159111,1955.821337,0.000264,10.159111,955.821337,-999.999736,0.043671
7,1000,1000,3,18,28.183242,2055.063695,0.000207,21.183242,1055.063695,-999.999793,0.789827
7,1000,1000,3,19,15.403921,2010.979699,0.00033,8.403921,1010.979699,-999.99967,-0.223089
7,1000,1000,3,20,14.182069,2122.690654,0.000165,7.182069,1122.690654,-999.999835,0.439665
7,1000,1000,3,21,0.0,0.0,0.0,-7.0,-1000.0,-1000.0,0.0
7,1000,1000,3,22,31.489472,1944.866494,0.000303,24.489472,944.866494,-999.999697,0.49583
7,1000,1000,3,23,36.492039,1898.992132,5.4e-05,29.492039,898.992132,-999.999946,0.751789
7,1000,1000,3,24,15.910354,2074.836538,0.000353,8.910354,1074.836538,-999.999647,0.788428
7,1000,1000,3,25,21.28643,1986.895232,0.000428,14.28643,986.895232,-999.999572,-0.024651
7,1000,1000,3,26,34.760163,1896.647091,0.000257,27.760163,896.647091,-999.999743,0.506956
