beta_true,eta_true,gamma,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
2.0,1000,1000,7,1,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,7,2,6.987488,1762.030057,5.8e-05,4.987488,762.030057,-999.999942,0.860798
2.0,1000,1000,7,3,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,7,4,8.196525,1552.225177,0.000108,6.196525,552.225177,-999.999892,0.79852
2.0,1000,1000,7,5,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,7,6,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,7,7,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,7,8,8.488836,1750.536504,0.000214,6.488836,750.536504,-999.999786,0.837707
2.0,1000,1000,7,9,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,7,10,7.881603,1714.65045,0.000166,5.881603,714.65045,-999.999834,0.918478
2.0,1000,1000,7,11,6.393833,1985.22664,0.0,4.393833,985.22664,-1000.0,0.608221
2.0,1000,1000,7,12,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,7,13,5.179959,1870.780953,0.00011,3.179959,870.780953,-999.99989,0.902183
2.0,1000,1000,7,14,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,7,15,2.707092,780.91679,1150.765598,0.707092,-219.08321,150.765598,0.850275
2.0,1000,1000,7,16,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,7,17,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,7,18,1.433254,678.581358,1166.144327,-0.566746,-321.418642,166.144327,0.69135
2.0,1000,1000,7,19,12.025233,2067.966712,0.000233,10.025233,1067.966712,-999.999767,0.915757
2.0,1000,1000,7,20,1.526189,1165.700162,897.240574,-0.473811,165.700162,-102.759426,0.727951
2.0,1000,1000,7,21,8.343043,2000.540381,4.3e-05,6.343043,1000.540381,-999.999957,0.907618
2.0,1000,1000,7,22,8.155764,2019.645701,0.0,6.155764,1019.645701,-1000.0,0.71404
2.0,1000,1000,7,23,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,7,24,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,7,25,11.754883,1879.482444,0.000271,9.754883,879.482444,-999.999729,0.741801
2.0,1000,1000,7,26,0.0,0.0,0.0,-2.0,-1000.0,-1000.0,0.0
2.0,1000,1000,7,27,8.109427,1919.418545,6.5e-05,6.109427,919.418545,-999.999935,0.776843
